 ,Area,X,Y,Perim.,Major,Minor,Angle
1,1819.536,384.193,32.885,167.294,55.046,42.087,124.271
2,1261.604,258.454,26.842,142.266,46.000,34.920,158.000
3,852.355,304.736,29.292,118.000,39.360,27.572,22.228
4,711.032,203.063,47.378,108.760,35.701,25.358,26.712
5,1367.596,227.175,61.670,152.856,52.324,33.279,50.807
6,1427.953,341.259,53.716,160.846,60.489,30.057,174.761
7,1386.734,263.621,64.954,152.267,46.048,38.344,82.792
8,909.768,296.002,59.733,119.127,36.081,32.105,9.053
9,1179.165,181.744,74.575,132.732,42.663,35.191,32.797
10,1600.191,412.649,82.295,170.431,60.198,33.845,110.668
11,1277.797,379.638,80.604,144.571,48.987,33.212,111.091
12,1199.775,470.450,75.491,140.012,50.667,30.150,143.029
13,1354.347,309.929,88.288,150.013,43.772,39.395,160.769
14,1274.853,345.815,89.387,141.261,44.493,36.482,112.674
15,1547.194,450.028,98.030,160.136,52.370,37.616,134.667
16,1442.674,146.493,97.837,160.308,47.753,38.466,98.704
17,1557.499,242.884,105.252,158.714,55.550,35.699,87.275
18,1042.258,208.746,98.328,129.422,37.544,35.346,92.168
19,2138.985,280.603,116.682,190.555,53.804,50.618,29.490
20,1575.165,176.571,119.173,159.303,51.348,39.058,61.228
21,1311.656,493.264,122.294,162.562,61.392,27.203,112.340
22,1600.191,373.689,123.664,161.141,51.005,39.946,132.241
23,638.899,404.381,116.609,100.009,32.217,25.250,120.263
24,825.857,519.926,116.621,118.122,40.376,26.043,135.330
25,1302.823,328.946,126.874,143.271,45.692,36.304,7.549
26,1195.359,435.053,136.201,139.423,48.470,31.401,106.250
27,1037.842,215.570,133.732,125.452,38.706,34.140,152.187
28,1441.202,469.609,141.028,152.561,52.290,35.092,122.323
29,618.289,410.375,145.747,101.724,33.096,23.786,118.639
30,1160.028,526.851,153.014,144.277,48.347,30.550,120.800
31,1483.893,150.557,162.621,152.734,55.220,34.215,92.140
32,917.129,555.159,154.613,126.285,43.061,27.118,114.349
33,1467.700,241.147,164.964,156.410,55.673,33.567,88.201
34,2325.944,193.836,166.862,194.403,58.940,50.246,147.295
35,1770.956,279.483,160.008,163.395,50.602,44.561,33.787
36,1232.161,360.445,156.546,135.281,43.260,36.265,163.111
37,1981.469,321.418,170.544,181.143,53.062,47.546,86.146
38,1168.860,89.965,168.248,143.149,49.075,30.326,57.893
39,1679.685,397.399,176.778,166.755,52.333,40.866,101.805
40,1036.370,506.208,184.912,177.833,75.803,17.408,101.637
41,987.790,118.994,172.094,123.564,41.757,30.119,74.394
42,1335.210,459.289,182.991,153.983,57.722,29.452,102.213
43,791.999,433.137,177.682,115.279,42.365,23.803,108.335
44,1045.203,487.699,186.709,132.265,50.580,26.311,104.019
45,1105.559,529.008,193.996,147.414,54.739,25.716,108.605
46,839.106,554.054,193.086,122.437,42.836,24.941,102.041
47,1145.307,60.831,200.763,136.875,48.104,30.315,79.372
48,1952.026,363.762,203.141,177.589,58.595,42.416,104.010
49,1266.020,134.598,208.206,144.987,49.171,32.782,93.014
50,1598.718,277.724,204.242,163.273,51.586,39.459,127.933
51,1689.990,167.087,216.418,169.842,60.476,35.581,93.032
52,2314.167,95.340,219.606,194.870,67.193,43.851,83.586
53,1190.942,204.775,205.992,135.403,44.606,33.994,26.149
54,1174.749,417.018,212.727,134.621,41.333,36.188,107.055
