x - $F_{\mathrm{YSL}}$=0.1425µN,y - $F_{\mathrm{YSL}}$=0.1425µN,x - $F_{\mathrm{YSL}}$=0.285µN,y - $F_{\mathrm{YSL}}$=0.285µN,x - $F_{\mathrm{YSL}}$=0.57µN,y - $F_{\mathrm{YSL}}$=0.57µN,x - $F_{\mathrm{YSL}}$=1.14µN,y - $F_{\mathrm{YSL}}$=1.14µN
6.370000000030435,1.2144010959625864,6.370000000030435,3.2380298225667974,6.370000000030435,7.756616488051511,6.370000000030435,14.446957828956204
6.473333333364609,1.2312428750422701,6.473333333364609,3.2641630275261826,6.473333333364609,7.830362025169507,6.473333333364609,14.544822980367076
6.5766666666987845,1.2412852734029614,6.5766666666987845,3.2924420585477496,6.5766666666987845,7.904762074593261,6.5766666666987845,14.641172686084067
6.680000000032958,1.2639484104282277,6.680000000032958,3.3191041130414494,6.680000000032958,7.975434278368875,6.680000000032958,14.736051367119423
6.783333333367132,1.2691354982228624,6.783333333367132,3.342760962588556,6.783333333367132,8.045651997293124,6.783333333367132,14.829502022712976
6.886666666701306,1.2899389407411304,6.886666666701306,3.3750758943203416,6.886666666701306,8.115034843038028,6.886666666701306,14.921566254023535
6.990000000035481,1.319627146685112,6.990000000035481,3.3963947187253436,6.990000000035481,8.18346653316378,6.990000000035481,15.01228631900924
7.093333333369655,1.322338218557101,7.093333333369655,3.4222361732576725,7.093333333369655,8.250978651686578,7.093333333369655,15.101702828838812
7.196666666703829,1.360805057430733,7.196666666703829,3.4422541725154105,7.196666666703829,8.319155107924688,7.196666666703829,15.189851857536233
7.300000000038002,1.3534490700139972,7.300000000038002,3.4651341944452345,7.300000000038002,8.386097260156829,7.300000000038002,15.276769614746302
7.403333333372176,1.378400070370126,7.403333333372176,3.4774164779774384,7.403333333372176,8.45045765964014,7.403333333372176,15.362491428472158
7.5066666667063515,1.363457500625651,7.5066666667063515,3.4958802153602435,7.5066666667063515,8.514551724053211,7.5066666667063515,15.447051467437635
7.610000000040525,1.408694644405506,7.610000000040525,3.5124029298979096,7.610000000040525,8.577954851528615,7.610000000040525,15.530482770488668
7.713333333374699,1.3952494988581405,7.713333333374699,3.5319909701397365,7.713333333374699,8.64049071690114,7.713333333374699,15.612817280817705
7.816666666708873,1.4300664012886406,7.816666666708873,3.548124855667599,7.816666666708873,8.702208869346169,7.816666666708873,15.694085879077452
7.920000000043048,1.4379847466437936,7.920000000043048,3.556854820659803,7.920000000043048,8.763132883033428,7.920000000043048,15.774318414517616
8.023333333377222,1.4589025993309575,8.023333333377222,3.5696666122873366,8.023333333377222,8.823275978294065,8.023333333377222,15.853543734045264
8.126666666711396,1.53690167228947,8.126666666711396,3.5802417214387603,8.126666666711396,8.882647956021419,8.126666666711396,15.931789709336464
8.23000000004557,1.5415746674586657,8.23000000004557,3.5849968036722206,8.23000000004557,8.94126610672639,8.23000000004557,16.009083448638325
8.333333333379743,1.5226164966879334,8.333333333379743,3.5996872190108693,8.333333333379743,8.999147185171081,8.333333333379743,16.08545167220523
8.436666666713919,1.5134602874146827,8.436666666713919,3.6050054586645355,8.436666666713919,9.056303353537158,8.436666666713919,16.160920048267702
8.540000000048092,1.5107562514287478,8.540000000048092,3.606612374473945,8.540000000048092,9.112749995381586,8.540000000048092,16.235512431950692
8.643333333382266,1.511915866518562,8.643333333382266,3.615072077243577,8.643333333382266,9.168499959927884,8.643333333382266,16.309251874607583
,,8.74666666671644,3.6151619029820963,8.74666666671644,9.223569640714537,8.74666666671644,16.38216094207889
,,8.850000000050615,3.660323007375165,8.850000000050615,9.277971839443355,8.850000000050615,16.45426139428769
,,8.953333333384789,3.676781124123316,8.953333333384789,9.331717841137602,8.953333333384789,16.525574204978774
