x - $F_{\mathrm{YSL}}$=0.1425µN,y - $F_{\mathrm{YSL}}$=0.1425µN,x - $F_{\mathrm{YSL}}$=0.285µN,y - $F_{\mathrm{YSL}}$=0.285µN,x - $F_{\mathrm{YSL}}$=0.57µN,y - $F_{\mathrm{YSL}}$=0.57µN,x - $F_{\mathrm{YSL}}$=1.14µN,y - $F_{\mathrm{YSL}}$=1.14µN,x - _child8,y - _child8
-0.7600000000006302,3.649777671590214,-0.7600000000006302,6.210297047256414,-0.7600000000006302,11.388372090058263,-0.7600000000006302,23.46574323833185,,
-0.6566666666674665,3.876904488912029,-0.6566666666674665,6.641700735183385,-0.6566666666674665,12.38579456386006,-0.6566666666674665,26.14100850102587,,
-0.5533333333343029,4.098228226503523,-0.5533333333343029,7.079376848036587,-0.5533333333343029,13.435799099516721,-0.5533333333343029,29.022482895453273,,
-0.4500000000011395,4.315666856112376,-0.4500000000011395,7.52580436403069,-0.4500000000011395,14.54335296596172,-0.4500000000011395,32.112198305132765,,
-0.34666666666797585,4.530792774584986,-0.34666666666797585,7.982836319726391,-0.34666666666797585,15.713007086839443,-0.34666666666797585,35.415530549995864,,
-0.24333333333481222,4.7446749356794475,-0.24333333333481222,8.452270120545098,-0.24333333333481222,16.94211286461955,-0.24333333333481222,38.937853051521216,,
-0.1400000000016488,4.958024871290352,-0.1400000000016488,8.936442669373731,-0.1400000000016488,18.247771880554925,-0.1400000000016488,42.675383113849726,,
-0.03666666666848517,5.171776151778485,-0.03666666666848517,9.437449447325076,-0.03666666666848517,19.621147236718706,-0.03666666666848517,46.64746680315288,,
0.06666666666467824,5.387125332050419,0.06666666666467824,9.957445209882179,0.06666666666467824,21.074198387734718,0.06666666666467824,50.80501017341591,,
0.1699999999978421,5.605130921333585,0.1699999999978421,10.498273037781034,0.1699999999978421,22.6048008824072,0.1699999999978421,55.22540452765107,,
0.2733333333310055,5.826409011190138,0.2733333333310055,11.061458852875072,0.2733333333310055,24.21480066164646,0.2733333333310055,59.87604946831562,,
0.3766666666641689,6.05163808642792,0.3766666666641689,11.648531219948957,0.3766666666641689,25.89985858684349,0.3766666666641689,64.77188603083646,,
0.4799999999973328,6.281698301332936,0.4799999999973328,12.259408695904467,0.4799999999973328,27.674466042474876,0.4799999999973328,69.8997313133648,,
0.5833333333304962,6.517284410094216,0.5833333333304962,12.891297591541688,0.5833333333304962,29.514061395476038,0.5833333333304962,75.29286463161625,,
0.6866666666636596,6.758948146725444,0.6866666666636596,13.55020366012737,0.6866666666636596,31.44230660337271,0.6866666666636596,80.93600685833432,,
0.7899999999968235,7.007374375857944,0.7899999999968235,14.245961534649929,0.7899999999968235,33.468701831790774,0.7899999999968235,86.81944939318424,,
0.8933333333299869,7.263169119160184,0.8933333333299869,14.970335418829166,0.8933333333299869,35.559936312066654,0.8933333333299869,92.98101391213298,,
0.9966666666631503,7.526838716259588,0.9966666666631503,15.72422720305117,0.9966666666631503,37.75977598864815,0.9966666666631503,99.43732194804352,,
1.0999999999963141,7.798880863581357,1.0999999999963141,16.506280314833557,1.0999999999963141,40.043451924796685,1.0999999999963141,106.15432961367414,,
1.2033333333294776,8.079725619272372,1.2033333333294776,17.316776305127792,1.2033333333294776,42.398777720033,1.2033333333294776,113.1138928824427,,
1.306666666662641,8.365485015274066,1.306666666662641,18.156941953120317,1.306666666662641,44.80721767777761,1.306666666662641,120.31130996425274,,
1.4099999999958048,8.664982871100504,1.4099999999958048,19.036491508410837,1.4099999999958048,47.33395345996863,1.4099999999958048,127.75652454461526,,
1.5133333333289682,8.97464531274253,1.5133333333289682,19.940998546727105,1.5133333333289682,49.93376129993886,1.5133333333289682,135.45932092810764,,
1.6166666666621317,9.294412320814095,1.6166666666621317,20.88569420929402,1.6166666666621317,52.64169406364484,1.6166666666621317,143.45465876367896,,
1.7199999999952955,9.621855106513305,1.7199999999952955,21.836780779837753,1.7199999999952955,55.4142108903975,1.7199999999952955,151.72630191308906,,
1.823333333328459,9.962378614684217,1.823333333328459,22.78823942782572,1.823333333328459,58.2470836854713,1.823333333328459,160.28785247465956,,
1.9266666666616223,10.315750473129688,1.9266666666616223,23.82628536221252,1.9266666666616223,61.20786635272008,1.9266666666616223,169.12377526904183,,
2.0299999999951233,10.67532316006636,2.0299999999951233,24.902995606090585,2.0299999999951233,64.21637850832523,2.0299999999951233,178.27578258370076,,
2.133333333329297,11.047139090820373,2.133333333329297,25.981568588808145,2.133333333329297,67.34964495393552,2.133333333329297,187.78807773833057,,
2.2366666666634716,11.43634283799115,2.2366666666634716,27.122770493799205,2.2366666666634716,70.58060422790001,2.2366666666634716,197.6569868144518,,
