x - $F_{\mathrm{YSL}}$=0.1425µN,y - $F_{\mathrm{YSL}}$=0.1425µN,x - $F_{\mathrm{YSL}}$=0.285µN,y - $F_{\mathrm{YSL}}$=0.285µN,x - $F_{\mathrm{YSL}}$=0.57µN,y - $F_{\mathrm{YSL}}$=0.57µN,x - $F_{\mathrm{YSL}}$=1.14µN,y - $F_{\mathrm{YSL}}$=1.14µN
2.44333333333182,0.6924121124282583,2.44333333333182,1.730204332886075,2.44333333333182,4.168848716499992,2.44333333333182,5.989976904607176
2.5466666666659936,0.7094042286510179,2.5466666666659936,1.7751492112679403,2.5466666666659936,4.268825605722042,2.5466666666659936,5.804253255032695
2.6500000000001673,0.7261973132726645,2.6500000000001673,1.8199992909035467,2.6500000000001673,4.365576898569482,2.6500000000001673,5.585639495628474
2.753333333334342,0.7423616616244637,2.753333333334342,1.8663665109087886,2.753333333334342,4.4553276506105535,2.753333333334342,5.356537865289845
2.8566666666685157,0.7583507267733341,2.8566666666685157,1.9104787048014273,2.8566666666685157,4.537875785019772,2.8566666666685157,5.131740294621435
2.9600000000026903,0.7747106633598543,2.9600000000026903,1.9553949103559203,2.9600000000026903,4.61701991473501,2.9600000000026903,4.916627358436218
3.063333333336864,0.7898817815136211,3.063333333336864,2.0033488612256773,3.063333333336864,4.686383766830486,3.063333333336864,4.713011184393529
3.1666666666710386,0.8051168263686066,3.1666666666710386,2.0507543272022173,3.1666666666710386,4.753482442801914,3.1666666666710386,4.523689537069903
3.2700000000052123,0.8218636478047114,3.2700000000052123,2.0971364890411097,3.2700000000052123,4.815382317337768,3.2700000000052123,4.34866559699146
3.373333333339387,0.8364848714788681,3.373333333339387,2.141554140524606,3.373333333339387,4.869671484688498,3.373333333339387,4.187231826954926
3.4766666666735606,0.8505469046183881,3.4766666666735606,2.185802135753739,3.4766666666735606,4.922547802562071,3.4766666666735606,4.039685781544206
3.5800000000077343,0.8643756980517202,3.5800000000077343,2.2278764320581006,3.5800000000077343,4.968542789144402,3.5800000000077343,3.9039731814807594
3.683333333341909,0.8800067895607467,3.683333333341909,2.2706402200309865,3.683333333341909,5.008030950360799,3.683333333341909,3.777970275221581
3.7866666666760826,0.8934345560854866,3.7866666666760826,2.314352890233884,3.7866666666760826,5.04377233327618,3.7866666666760826,3.6609755315849597
3.8900000000102573,0.9076568747003508,3.8900000000102573,2.358906980173995,3.8900000000102573,5.072626828710682,3.8900000000102573,3.5515205970139916
3.993333333344431,0.9210712244356026,3.993333333344431,2.400017799898107,3.993333333344431,5.096149935349232,3.993333333344431,3.448898031780227
4.096666666678606,0.933620687384653,4.096666666678606,2.44275742438369,4.096666666678606,5.112667887791373,4.096666666678606,3.352947037672688
4.200000000012779,0.949706043167153,4.200000000012779,2.483467104081236,4.200000000012779,5.122449013124117,4.200000000012779,3.2628039102175346
4.303333333346954,0.9623544798919919,4.303333333346954,2.523887094346043,4.303333333346954,5.125028912703546,4.303333333346954,3.1781486992664005
4.406666666681128,0.9739537836415475,4.406666666681128,2.5659835576998966,4.406666666681128,5.1215113502418195,4.406666666681128,3.098401799613092
4.510000000015301,0.988374817896066,4.510000000015301,2.6081734884714214,4.510000000015301,5.111820943636601,4.510000000015301,3.023025656127872
4.613333333349476,1.0022998696027903,4.613333333349476,2.6441453270411066,4.613333333349476,5.0954005380933145,4.613333333349476,2.951504883727611
4.71666666668365,1.0157863790715291,4.71666666668365,2.68896131136214,4.71666666668365,5.0713507238977575,4.71666666668365,2.883856102604913
4.820000000017824,1.0289539141041029,4.820000000017824,2.727964831264282,4.820000000017824,5.04073423568686,4.820000000017824,2.8205380944567433
4.923333333351998,1.0420427781849522,4.923333333351998,2.7621728938721684,4.923333333351998,5.001428831068426,4.923333333351998,2.759832279645057
5.026666666686173,1.0568571927720762,5.026666666686173,2.7926047694826566,5.026666666686173,4.952769136270149,5.026666666686173,2.702118870979525
5.130000000020346,1.0676041574154254,5.130000000020346,2.82617276214872,5.130000000020346,4.89701569114182,5.130000000020346,2.6477465960383033
5.233333333354521,1.0757956967813342,5.233333333354521,2.864122501263355,5.233333333354521,4.834178744386635,5.233333333354521,2.596018223507188
5.336666666688695,1.0900522852561907,5.336666666688695,2.899869659208211,5.336666666688695,4.760355971124133,5.336666666688695,2.5462507681186306
5.440000000022868,1.1022021852866062,5.440000000022868,2.934481996351103,5.440000000022868,4.677618380301611,5.440000000022868,2.4991749586046135
5.543333333357043,1.1122677855012746,5.543333333357043,2.9587081270123288,5.543333333357043,4.590311754754148,5.543333333357043,2.4534585012044214
5.646666666691217,1.1261114491620903,5.646666666691217,2.989078433692976,5.646666666691217,4.500748344780996,5.646666666691217,2.4094249502696936
5.750000000025391,1.1374138234673477,5.750000000025391,3.028665058638272,5.750000000025391,4.410709944987475,5.750000000025391,2.367152147523284
5.853333333359565,1.1461542035448307,5.853333333359565,3.052278648877898,5.853333333359565,4.322528419666252,5.853333333359565,2.326348684504024
5.95666666669374,1.1598943247263807,5.95666666669374,3.06952874192129,5.95666666669374,4.235060380436106,5.95666666669374,2.2867698233611224
