PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 6, filenames: A:[6]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[7]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,0.2987362146,-2.960727215,1
47,97,-3.501093388,-2.461483002,1
47,129,-3.026322365,-5.378172874,1
47,161,-2.415495872,-6.879174709,1
47,193,-1.625462174,-6.366970539,1
47,225,-2.047144413,-5.160863876,1
47,257,-2.655873537,-6.197000027,1
47,289,-2.607506037,-6.348554611,1
47,321,-3.06029892,-4.968892097,1
47,353,-2.550325394,-4.457182407,1
47,385,-2.278539181,-4.10052681,1
47,417,-4.284406185,-6.437770844,1
47,449,-6.394125462,-7.621610165,1
47,481,-3.665143728,-2.104943037,1
47,513,-4.462227345,-3.083955765,1
47,545,-3.251219749,-2.791323185,1
47,577,-2.598416328,-2.790428638,1
47,609,-3.157550335,-3.948043585,1
47,641,-2.743674278,-0.9962487221,1
47,673,-0.7211352587,-1.79288578,1
47,705,-2.831773758,-2.058872223,1
47,737,-4.342342377,-2.690421104,1
47,769,-3.465494633,-2.907973051,1
47,801,-3.268388748,-3.312530994,1
47,833,-2.117816925,-3.016740561,1
47,865,NaN,NaN,2
47,897,-1.345583439,-1.824172497,1
47,929,-1.898262024,-3.390568733,1
47,961,-0.280185461,-2.077183723,1
47,993,2.14846611,-1.194982529,1
47,1025,NaN,NaN,2
47,1057,1.629617214,-1.897240162,1
47,1089,0.4734503031,-4.303099632,1
47,1121,-1.227102995,-2.296168566,1
47,1153,-2.19801259,0.7249977589,1
47,1185,-2.26250267,0.5724806786,1
47,1217,-1.590666056,-0.1539177895,1
47,1249,0.1147432327,1.843278408,1
47,1281,-0.9620628357,2.876960754,1
47,1313,-0.8028380871,2.293102741,1
47,1345,-0.6136813164,1.200419664,1
47,1377,-0.573299408,-0.3324902058,1
47,1409,1.080146074,-0.6574052572,1
47,1441,0.320268631,-0.9062248468,1
47,1473,NaN,NaN,2
47,1505,5.147844315,1.147905827,1
47,1537,5.024393559,1.791231155,1
47,1569,2.67131567,1.458750725,1
47,1601,1.192330599,-0.4619755745,1
47,1633,5.623494625,-0.8969679475,1
47,1665,4.390953064,-1.135971427,1
47,1697,0.8910045624,-0.3822932839,1
47,1729,0.221570015,-0.4960371256,1
47,1761,2.068849564,-1.196166992,1
47,1793,4.622550964,-1.285984516,1
47,1825,1.936372995,-0.8176692724,1
47,1857,-0.268362999,-1.587085485,1
47,1889,0.7801904678,-1.058779001,1
47,1921,0.8756093979,-0.3284309506,1
47,1953,1.614820004,-0.4836876988,1
47,1985,1.165976048,0.6227550507,1
47,2017,-0.03571295738,-4.119400024,1
79,33,-1.113343477,-0.8661563396,1
79,65,-1.675807476,-1.715616107,1
79,97,-2.921106339,-3.184162617,1
79,129,-2.984452248,-5.105078697,1
79,161,-1.952888489,-6.152323723,1
79,193,-1.655335903,-4.890744686,1
79,225,-2.240791559,-5.183327675,1
79,257,-2.885118246,-5.814880371,1
79,289,-3.017706394,-5.954683304,1
79,321,-2.37714076,-4.19664669,1
79,353,-1.323894739,-5.43219471,1
79,385,-1.962525964,-5.501249313,1
79,417,-2.509516478,-5.984181404,1
79,449,-2.647670269,-6.252029419,1
79,481,-4.261134148,-5.134640694,1
79,513,-4.706950665,-4.27746582,1
79,545,-2.435792446,-4.814603329,1
79,577,-1.411121368,-4.779164791,1
79,609,-1.858155131,-4.828582764,1
79,641,-2.571733713,-5.324904442,1
79,673,-0.7216274738,-4.631261349,1
79,705,-1.359808683,-3.176112652,1
79,737,-2.621654987,-4.515508175,1
79,769,-2.569335461,-4.098462105,1
79,801,-2.120675802,-3.839501381,1
79,833,-1.100871801,-3.169253588,1
79,865,-0.3209717274,-2.110034466,1
79,897,-1.433782816,-1.581887484,1
79,929,-0.9995808601,-1.705389977,1
79,961,0.6122041941,-1.582356691,1
79,993,0.3087117672,-1.959805965,1
79,1025,0.6358884573,-1.664064407,1
79,1057,0.1254108846,-2.71965766,1
79,1089,-0.278629005,-3.220477581,1
79,1121,-0.7193963528,-2.73229003,1
79,1153,-0.6237789392,-1.489207983,1
79,1185,-0.1986552477,-0.4584043026,1
79,1217,-0.5312235355,0.2894006371,1
79,1249,-0.4680756927,0.6553968787,1
79,1281,0.09523105621,-0.2785810232,1
79,1313,0.8955434561,0.5361343622,1
79,1345,0.3460573554,-0.0160613656,1
79,1377,0.3873602152,-1.687402964,1
79,1409,2.144342184,-2.430798292,1
79,1441,2.629758596,-0.6869881153,1
79,1473,3.341367245,-0.8390779495,1
79,1505,4.398639202,-0.5042822957,1
79,1537,3.90652442,-0.6182744503,1
79,1569,3.018137932,-0.9671200514,1
79,1601,2.749036312,-0.7658536434,1
79,1633,NaN,NaN,2
79,1665,5.891746044,0.3661448359,1
79,1697,3.692397833,0.6946105957,1
79,1729,3.683352947,1.203168392,1
79,1761,3.635933399,0.390605092,1
79,1793,3.156585693,-0.6440458894,1
79,1825,2.313403606,-1.12964952,1
79,1857,2.796908379,-2.291099787,1
79,1889,2.895954609,-1.77584064,1
79,1921,0.5662372112,-0.3109019995,1
79,1953,NaN,NaN,2
79,1985,0.8946518898,0.169813633,1
79,2017,2.299302578,-1.806190372,1
111,33,NaN,NaN,2
111,65,-1.307572603,-2.446402788,1
111,97,-1.342572808,-3.210863829,1
111,129,-1.2535218,-4.362789154,1
111,161,-0.8491723537,-4.28620863,1
111,193,-1.694464445,-3.704402924,1
111,225,-2.879213333,-4.835602283,1
111,257,-3.94192934,-5.236709118,1
111,289,-4.39703083,-4.925624371,1
111,321,-1.127751589,-5.073411465,1
111,353,-0.7905237675,-5.000390053,1
111,385,-0.4020910263,-4.685314655,1
111,417,-1.857033253,-6.401904106,1
111,449,-2.290001869,-6.940655708,1
111,481,-2.430555105,-6.22434473,1
111,513,-2.029851913,-5.656745911,1
111,545,-1.806920528,-5.96023035,1
111,577,-1.676472425,-6.138205528,1
111,609,-1.677299976,-5.882311821,1
111,641,-1.042366862,-6.633265018,1
111,673,-1.046626329,-5.28387785,1
111,705,-0.9048259258,-3.854720116,1
111,737,-0.8001731634,-5.122818947,1
111,769,-1.439258575,-4.714621544,1
111,801,-1.218770742,-4.309184551,1
111,833,-0.8127917051,-3.246371984,1
111,865,-0.87251091,-2.06582737,1
111,897,-0.815587163,-1.329758763,1
111,929,-0.6552301645,-0.7900117636,1
111,961,-0.3460138142,-0.961455822,1
111,993,-0.5830101967,-1.268566132,1
111,1025,-0.886090517,-1.802340031,1
