PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 60, filenames: A:[60]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[61]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.046675682,-0.7595955133,1
47,65,0.4254702926,1.258839011,1
47,97,0.7807636261,0.5671142936,1
47,129,0.502789259,-2.456461191,1
47,161,2.450964689,-2.365303993,1
47,193,2.255181074,-1.95253706,1
47,225,0.6990377903,-1.258205175,1
47,257,-0.3822768927,-3.628024101,1
47,289,-0.1564435959,-1.458136082,1
47,321,-0.2828707695,-1.285707593,1
47,353,0.1028645039,-0.6167213917,1
47,385,0.3707165718,-0.1154823303,1
47,417,3.526664734,-0.9915603399,1
47,449,0.8643233776,-2.825168133,1
47,481,2.263918877,-4.381500244,1
47,513,3.940074921,-4.147501945,1
47,545,2.87813139,-4.263120174,1
47,577,2.458294868,-1.04344511,1
47,609,1.606720448,1.644487381,1
47,641,1.418704271,0.2585743666,1
47,673,1.768783569,-1.542558908,1
47,705,3.187483549,-2.925545931,1
47,737,2.387230158,-1.784606218,1
47,769,1.633998871,0.6175956726,1
47,801,2.785333872,0.5191465616,1
47,833,3.39690876,1.110005617,1
47,865,4.752486706,1.001330137,1
47,897,5.72591877,0.4529421329,1
47,929,4.695335388,0.7193580866,1
47,961,3.564283371,-0.2492138147,1
47,993,4.674574375,-0.08495306969,1
47,1025,4.69171524,-0.3347307444,1
47,1057,3.820416927,-0.4074473977,1
47,1089,3.816818237,0.1401771307,1
47,1121,3.138823509,0.4834208488,1
47,1153,4.508468628,0.9966782331,1
47,1185,3.731739521,1.724063754,1
47,1217,2.4928267,1.474660635,1
47,1249,1.26700902,-0.6681859493,1
47,1281,0.4926576614,-2.750845432,1
47,1313,-0.1031751633,-3.397732735,1
47,1345,1.300829411,-1.7116822,1
47,1377,3.951396942,0.1623136401,1
47,1409,5.249130726,1.768002987,1
47,1441,4.51718998,-1.239970207,1
47,1473,2.316148758,0.8612730503,1
47,1505,1.189308882,1.49721241,1
47,1537,1.092100263,0.7393652201,1
47,1569,1.63386631,0.6334655881,1
47,1601,3.7859025,1.369888067,1
47,1633,1.728189468,1.437409163,1
47,1665,-0.001061558723,1.270807028,1
47,1697,1.0123353,0.5477023125,1
47,1729,1.097178698,0.930262208,1
47,1761,2.911304951,2.429957628,1
47,1793,4.614250183,3.958652258,1
47,1825,5.253437042,4.315315723,1
47,1857,4.739386082,4.174817562,1
47,1889,2.277396202,1.201031804,1
47,1921,-0.005888223648,-0.7090811729,1
47,1953,-0.8610010147,-0.8545339108,1
47,1985,-0.5181727409,0.9071506858,1
47,2017,1.172417164,0.5472459793,1
79,33,-0.2057356089,1.014051437,1
79,65,0.2461215854,0.3042866886,1
79,97,0.3827887774,-0.5617417097,1
79,129,0.175485611,-1.924651384,1
79,161,1.109957576,-1.776469946,1
79,193,1.02831614,-0.5398389101,1
79,225,1.024204373,-0.5094877481,1
79,257,0.6528376341,-1.536634326,1
79,289,0.4007652998,-1.567360878,1
79,321,0.1622218192,-1.035858989,1
79,353,-1.05671382,-2.020919323,1
79,385,-2.203743219,-2.507111549,1
79,417,-2.087849855,-2.582194328,1
79,449,1.303932905,-4.487863541,1
79,481,-0.1508283615,-2.257433176,1
79,513,0.4741768837,-2.397023439,1
79,545,1.303725481,-3.465587139,1
79,577,1.695590973,-1.418901086,1
79,609,1.153796792,0.3690351248,1
79,641,0.9348838329,-0.04430125654,1
79,673,1.830332041,-0.2815056443,1
79,705,3.663731575,-0.1020461321,1
79,737,4.848018169,0.8464370966,1
79,769,2.629853964,0.9211633205,1
79,801,1.885298729,0.4160971344,1
79,833,2.512788296,0.1922548413,1
79,865,3.188515425,0.2396515608,1
79,897,3.768857956,0.06707039475,1
79,929,2.833299637,-0.8413306475,1
79,961,3.614762783,-1.082692385,1
79,993,3.024742603,-0.9793712497,1
79,1025,1.174911499,-0.9819060564,1
79,1057,4.881305695,1.257894754,1
79,1089,5.265264988,1.834594369,1
79,1121,NaN,NaN,2
79,1153,3.182477474,1.123828769,1
79,1185,3.20585084,0.6003006697,1
79,1217,3.488591909,0.7870576382,1
79,1249,2.868228436,0.8979160786,1
79,1281,2.584443331,1.9308846,1
79,1313,4.022221565,-0.02623391151,1
79,1345,3.35034132,0.03586685658,1
79,1377,2.918950319,0.2956642807,1
79,1409,3.000654221,0.9330576658,1
79,1441,2.144871235,0.7125258446,1
79,1473,2.314130068,1.009450436,1
79,1505,2.65008235,1.115909338,1
79,1537,2.601354837,1.312114,1
79,1569,2.254414797,1.569303274,1
79,1601,2.742136717,1.333792686,1
79,1633,1.421265125,1.540067911,1
79,1665,0.2121553421,1.328590035,1
79,1697,0.9465303421,0.9661079645,1
79,1729,2.857569456,2.228625059,1
79,1761,4.341552734,3.66059494,1
79,1793,3.788360834,3.517759562,1
79,1825,3.881814957,3.063468218,1
79,1857,3.82610178,3.069797039,1
79,1889,2.414668798,1.798331022,1
79,1921,0.8180633187,0.9028530121,1
79,1953,0.3380402923,0.9165946841,1
79,1985,1.868108273,0.5986400843,1
79,2017,2.145961523,0.006275415421,1
111,33,0.1574653983,1.053287625,1
111,65,0.1347671449,-0.351398021,1
111,97,0.2999548912,-0.4710427523,1
111,129,0.8936855793,-1.245457649,1
111,161,0.5952801704,-0.9474351406,1
111,193,0.9710906148,0.9356062412,1
111,225,2.112339497,-0.42768538,1
111,257,1.147529006,-1.83107686,1
111,289,0.3361923099,-1.847109079,1
111,321,-0.3257619143,-2.064620972,1
111,353,-1.177031159,-2.763294458,1
111,385,-2.275937796,-2.474407911,1
111,417,-2.570876122,-2.651321411,1
111,449,-0.8534533978,-4.019034386,1
111,481,NaN,NaN,2
111,513,-0.6781939864,-1.50898397,1
111,545,0.7700439095,-1.833623409,1
111,577,0.905575037,-1.348698854,1
111,609,0.787547946,-0.4413170815,1
111,641,0.8676897883,0.03111766279,1
111,673,1.300906658,0.3878067732,1
111,705,2.162903309,0.9204841852,1
111,737,3.50604701,1.35687089,1
111,769,2.104370594,0.8921604156,1
111,801,2.082003117,-0.04291787744,1
111,833,2.665585518,-0.2946851254,1
111,865,2.639640808,-0.3125653267,1
111,897,4.001358032,-0.3226256371,1
111,929,NaN,NaN,2
111,961,3.507436991,-0.7522137165,1
111,993,1.743992329,-0.8704465032,1
111,1025,0.662309885,-1.038514137,1
111,1057,3.541132212,0.2565965652,1
111,1089,3.663725615,0.9463492632,1
111,1121,3.295269251,0.7375630736,1
111,1153,3.313362598,1.33563292,1
111,1185,2.617364645,3.020735979,1
111,1217,3.222090483,1.411076069,1
111,1249,4.294265747,2.113573313,1
111,1281,4.257365227,3.10463953,1
111,1313,4.74608469,1.096428514,1
111,1345,4.241080284,0.8093253374,1
111,1377,3.193375826,0.8336747885,1
111,1409,2.680160999,0.1642457992,1
111,1441,1.457994938,0.3950596154,1
111,1473,2.743659019,1.000233889,1
111,1505,3.460901022,1.233432055,1
111,1537,3.184238911,2.220133543,1
111,1569,3.656185865,1.328788042,1
111,1601,3.397442579,0.9683344364,1
111,1633,2.999270678,1.582766414,1
111,1665,3.28961134,2.744113445,1
111,1697,3.804372072,3.155530214,1
111,1729,4.184336185,2.872433901,1
111,1761,3.297071934,3.352499008,1
111,1793,3.363305569,3.338166475,1
111,1825,3.541890383,3.00025177,1
111,1857,3.430342197,2.598940134,1
111,1889,1.649924755,1.772942305,1
111,1921,0.7422258854,1.681102157,1
111,1953,1.033538938,1.621208429,1
111,1985,1.095800042,2.245217562,1
111,2017,1.403582811,-1.134238243,1
143,33,-0.3751401305,0.4793992043,1
143,65,-0.0182223022,-1.734517217,1
143,97,-0.1944897175,-1.527197599,1
143,129,0.2240089178,-1.214990854,1
143,161,0.3895364404,-0.6563493013,1
143,193,1.159182072,0.3567730188,1
143,225,1.352068305,-0.9617733955,1
143,257,1.093686342,-1.684742451,1
143,289,0.4570831656,-1.501665711,1
143,321,-0.2759275138,-1.419861197,1
143,353,-0.6505100727,-1.311965227,1
143,385,-0.6288650036,-1.814324617,1
143,417,-1.757245541,-2.520911694,1
143,449,-1.609426737,-2.797595501,1
143,481,0.4618631601,-3.547259569,1
143,513,NaN,NaN,2
143,545,-0.419434309,0.05229747295,1
143,577,0.1703600287,-0.4602861404,1
143,609,-0.1175124645,-0.4152357578,1
143,641,0.03095626831,0.3884118795,1
143,673,0.8417090178,0.5567860007,1
143,705,1.038015246,1.128869772,1
143,737,0.9189331532,0.8352047205,1
143,769,0.5030740499,-0.1547110677,1
143,801,0.7084560394,-0.09656077623,1
143,833,2.237866163,0.09210032225,1
143,865,2.537016392,-1.033897042,1
143,897,2.829507113,-0.9652637243,1
143,929,0.5298058987,-0.5348799825,1
143,961,2.144411325,-0.5594226122,1
143,993,4.388572693,-0.8224743605,1
143,1025,4.269855022,-1.043314219,1
143,1057,3.722173929,-0.06438028812,1
143,1089,3.960916519,0.7894824147,1
143,1121,3.862546444,1.167919874,1
143,1153,3.504259348,1.40346086,1
143,1185,2.264692307,4.136853695,1
143,1217,3.031809807,1.58435297,1
143,1249,5.770799637,1.823025823,1
143,1281,4.990053177,1.399930239,1
143,1313,4.391255379,1.042196751,1
143,1345,4.649357796,0.1787389815,1
143,1377,NaN,NaN,2
143,1409,4.027661324,0.621286273,1
143,1441,4.067811966,0.4062719941,1
143,1473,3.813346386,0.1264349818,1
143,1505,4.194691658,0.2272429466,1
143,1537,4.527125835,2.276124477,1
143,1569,5.279642582,1.763069153,1
143,1601,4.22302103,1.489962578,1
143,1633,3.301405191,1.605023861,1
143,1665,4.385332108,2.87796545,1
143,1697,5.425436497,2.977785587,1
143,1729,4.165988445,2.614209175,1
143,1761,3.036323071,2.579206705,1
143,1793,3.41235137,2.820388079,1
143,1825,3.517022133,2.723054409,1
143,1857,3.084440708,2.720039606,1
143,1889,2.057237625,2.516902447,1
143,1921,1.815808535,2.072274685,1
143,1953,2.735018253,0.2712192535,1
143,1985,2.253356457,2.198139429,1
143,2017,2.290976286,-2.318530798,1
175,33,0.1258878112,-0.2853676975,1
175,65,0.579867959,-1.911429405,1
175,97,0.4887318611,-1.623857379,1
175,129,0.5535559654,-1.075311422,1
175,161,1.041914463,-0.8885592222,1
175,193,1.964599371,-1.608474612,1
175,225,2.110347748,-2.671345949,1
175,257,1.769125462,-2.001210213,1
175,289,0.9926347733,-1.138849735,1
175,321,0.1414374113,-0.9179456234,1
175,353,-0.481008172,-1.17226243,1
175,385,-0.6901946068,-1.750340104,1
175,417,-1.610553741,-2.702314615,1
175,449,NaN,NaN,2
175,481,0.2213427424,-3.555364132,1
175,513,0.8999648094,-2.860840797,1
175,545,-0.8491953015,-0.5313174725,1
175,577,-0.3865269423,-0.3428488672,1
175,609,-0.09439891577,0.0872207582,1
175,641,0.1947287917,0.1537191868,1
175,673,0.6840661168,-0.05833572149,1
175,705,1.095422268,0.005315184593,1
175,737,1.050158501,-0.7166342735,1
175,769,1.021917582,-1.288618565,1
