PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 7, filenames: A:[7]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[8]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,1185,-2.504856825,0.1649026126,1
111,1217,-1.329988718,-0.06641954184,1
111,1249,0.9090833664,-0.4840818048,1
111,1281,0.9723234177,-1.093608022,1
111,1313,2.610047102,-0.4394912422,1
111,1345,3.088360071,-0.5983802676,1
111,1377,3.52952528,-0.3741919994,1
111,1409,4.24053669,-0.7494800091,1
111,1441,4.579716206,-1.578123808,1
111,1473,3.689022541,-0.9079453945,1
111,1505,4.47645092,-0.0211597383,1
111,1537,5.564462662,0.5351856947,1
111,1569,7.283065796,0.9892657995,1
111,1601,8.868235588,1.066802502,1
111,1633,7.749930859,1.785179019,1
111,1665,6.794033527,2.470247507,1
111,1697,6.648636341,1.179553986,1
111,1729,6.924525261,0.08033323288,1
111,1761,6.979652882,-0.8254562616,1
111,1793,6.721559048,-2.026498079,1
111,1825,6.976181507,-0.7542361021,1
111,1857,5.604063511,0.1458033621,1
111,1889,4.46096611,0.309671998,1
111,1921,4.306472301,1.26793623,1
111,1953,4.004655838,1.665372491,1
111,1985,2.124917746,0.4078046978,1
111,2017,0.1632059813,-0.6052069664,1
143,33,-6.291836739,1.792913675,1
143,65,-4.814802647,-1.153204322,1
143,97,-3.910314083,-3.051679373,1
143,129,-3.476008177,-2.964432716,1
143,161,-3.790890217,-2.470464468,1
143,193,-4.146010876,-2.506314516,1
143,225,-4.35323143,-1.57909596,1
143,257,-4.928716183,-0.8498666286,1
143,289,-5.903239727,1.487771749,1
143,321,-4.395444393,-0.1268532276,1
143,353,-2.960675478,-1.325447917,1
143,385,-1.697933912,-0.4083099365,1
143,417,-1.087771177,0.120097518,1
143,449,-3.404662132,-1.640528083,1
143,481,-3.856174707,-2.692309618,1
143,513,-3.556799889,-3.255605459,1
143,545,-2.996659994,-1.718002558,1
143,577,-4.040328979,-1.212256551,1
143,609,-4.328731537,-0.8682456017,1
143,641,-4.218753338,-0.5000646114,1
143,673,-4.53771925,-0.5361571908,1
143,705,-3.815006256,-0.3151834607,1
143,737,-2.106889725,1.723892689,1
143,769,-2.543637514,0.5362378359,1
143,801,-2.552925348,0.8334368467,1
143,833,-2.789506912,0.8986958265,1
143,865,-4.234447956,0.5102419257,1
143,897,-5.001856804,0.8596272469,1
143,929,-4.161222458,-0.1511396766,1
143,961,-4.271080971,-0.6459882855,1
143,993,-3.933119774,-0.4364008009,1
143,1025,-3.64491725,-0.06533104181,1
143,1057,-3.613449097,0.1160454601,1
143,1089,-4.541613102,1.493010044,1
143,1121,-4.74898386,1.110294342,1
143,1153,-2.441167355,0.0386891216,1
143,1185,-1.884983063,-0.4072885811,1
143,1217,-0.2758265734,-0.6979336739,1
143,1249,1.456528902,0.1141859591,1
143,1281,2.334601402,-0.3684907854,1
143,1313,3.707376957,-1.012734771,1
143,1345,4.039605141,-1.074718475,1
143,1377,4.128373623,-1.744982719,1
143,1409,4.926434994,-1.528727055,1
143,1441,5.026021004,-1.504099131,1
143,1473,3.585892677,-0.7165532112,1
143,1505,4.896072865,-0.6197999716,1
143,1537,5.944888115,0.4117080569,1
143,1569,6.561942101,0.9222980142,1
143,1601,5.922027111,0.4013351798,1
143,1633,6.113127708,0.3872853518,1
143,1665,6.460225582,0.6645706296,1
143,1697,6.735989571,0.3341338038,1
143,1729,7.569121361,-0.609792769,1
143,1761,8.286397934,-1.300320387,1
143,1793,7.657423973,-1.337948442,1
143,1825,7.32215929,-0.4039120674,1
143,1857,5.965735435,0.5266384482,1
143,1889,5.06930542,0.5452747345,1
143,1921,4.347686291,2.124275208,1
143,1953,3.975409031,0.4381263852,1
143,1985,2.923703194,0.6636611223,1
143,2017,1.082144499,-0.2555375695,1
175,33,-6.515812874,1.230849743,1
175,65,-7.019107819,-1.16204381,1
175,97,-5.641352177,-2.458297253,1
175,129,-3.8821702,-2.595742226,1
175,161,-3.727164745,-2.84440136,1
175,193,-4.035914421,-2.892220736,1
175,225,-4.496016026,-1.432733893,1
175,257,-2.588263035,-1.538822055,1
175,289,-3.048672915,-1.315173388,1
175,321,-3.327913046,-1.481027007,1
175,353,-2.46582675,-1.556447387,1
175,385,-1.921874762,-0.6143072844,1
175,417,-2.498126984,-0.2801885605,1
175,449,-3.969477892,-1.726449251,1
175,481,-4.831108093,-1.993437052,1
175,513,-4.970953465,-2.063151836,1
175,545,-4.882146835,-2.091729164,1
175,577,-4.781752586,-1.934176922,1
175,609,-4.683843136,-2.040801048,1
175,641,-3.793546677,-3.407611847,1
175,673,-2.915276051,-2.449108124,1
175,705,-2.603407145,-2.186161518,1
175,737,-2.675080061,-0.6381321549,1
175,769,-2.729479074,-0.2084257603,1
175,801,-2.825330019,0.2773476243,1
175,833,-3.039514542,0.6215094328,1
175,865,-4.068380356,0.07844263315,1
175,897,-5.855502129,0.1167302132,1
175,929,-4.678048134,-0.3169468045,1
175,961,-5.140429497,-0.9158673882,1
175,993,-4.32899332,-2.112471342,1
175,1025,-3.594286203,-1.472419024,1
175,1057,-2.788209438,0.5519558787,1
175,1089,-2.425770521,0.5388126969,1
175,1121,-2.999581814,-0.01324145496,1
175,1153,-3.016385555,0.1471662372,1
175,1185,-0.8178869486,-1.580290079,1
175,1217,1.588779926,-1.796319962,1
175,1249,2.664860725,-0.1842382848,1
175,1281,2.7655406,1.410677671,1
175,1313,3.480616808,1.71331811,1
175,1345,4.445562363,-0.7846012115,1
175,1377,4.667329311,-1.353205919,1
175,1409,4.858714104,-1.737353802,1
175,1441,5.075870037,-1.247801661,1
175,1473,4.826970577,-0.664947629,1
175,1505,5.378639698,-0.931489706,1
175,1537,6.057552814,-0.05640903115,1
175,1569,5.607381821,0.008022084832,1
175,1601,3.777588367,-0.2475559115,1
175,1633,5.512160778,-0.1263789833,1
175,1665,6.202088356,-0.3476544023,1
175,1697,6.918832779,-0.4951755404,1
175,1729,7.639392376,-1.266042948,1
175,1761,9.067560196,-1.662346601,1
175,1793,9.325230598,-1.841395855,1
175,1825,8.498399734,-0.2698557377,1
175,1857,6.75180912,-0.009073600173,1
175,1889,5.478181839,0.2198461741,1
175,1921,4.378622532,2.080937147,1
175,1953,3.022199631,0.1436614841,1
175,1985,1.550891161,0.3681446314,1
175,2017,1.369916439,0.1044349819,1
207,33,-4.000807762,0.3209058046,1
207,65,NaN,NaN,2
207,97,-7.417645931,-2.279079914,1
207,129,-4.633970737,-2.296563864,1
207,161,-4.165417194,-2.774156094,1
207,193,-3.786482573,-2.352117538,1
207,225,-3.53138566,-0.9350252151,1
207,257,-3.092684746,-0.6727772951,1
207,289,-2.485363483,-2.307432413,1
207,321,-2.623434305,-1.891131282,1
207,353,-2.629719496,-1.468870401,1
207,385,-2.466783285,-0.6229374409,1
207,417,-2.816467762,-0.6570292711,1
207,449,-4.146175385,-2.198191643,1
207,481,-5.621963501,-3.050623655,1
207,513,-6.180912971,-2.332489014,1
207,545,-6.239812851,-2.954576492,1
207,577,-5.640351772,-3.249157906,1
207,609,-5.494541168,-2.649107695,1
207,641,-4.808878422,-3.049547434,1
207,673,-3.467209816,-2.988368034,1
207,705,-2.846009731,-0.7880058289,1
207,737,-3.954118729,0.5420639515,1
207,769,-3.935640335,-0.7251857519,1
207,801,-3.900395393,-0.8382613063,1
207,833,-4.188073635,0.4071321487,1
207,865,-4.945045471,0.05212083459,1
207,897,-5.266784668,-1.738579392,1
207,929,-4.588159084,-0.7152098417,1
207,961,-5.232893944,0.0459113121,1
207,993,-4.818556786,-1.2156322,1
207,1025,-3.641440392,-1.199989557,1
207,1057,-2.355273247,0.2026887536,1
207,1089,-1.43932879,0.1833536029,1
207,1121,-1.174255133,0.5137466192,1
207,1153,-1.893399596,0.8195944428,1
207,1185,-0.681193471,-1.243075132,1
207,1217,NaN,NaN,2
207,1249,4.830629826,-1.058682203,1
207,1281,5.789182663,-1.478453517,1
207,1313,4.885451317,0.9674714804,1
207,1345,4.933146477,-0.9821827412,1
207,1377,5.057726383,-2.602502823,1
207,1409,4.716498852,-2.209806442,1
207,1441,NaN,NaN,2
207,1473,4.978553295,-0.5973182321,1
207,1505,3.306171417,-0.2830594778,1
207,1537,3.218960285,-1.954067707,1
207,1569,5.506490707,-1.747316837,1
207,1601,NaN,NaN,2
207,1633,6.047498703,-1.000099778,1
207,1665,5.735618591,-1.922137737,1
207,1697,5.466123581,-2.734609365,1
207,1729,6.819196701,-1.951329947,1
207,1761,NaN,NaN,2
207,1793,8.991617203,-3.1355896,1
207,1825,8.24801445,-0.8854815364,1
207,1857,7.751481056,-0.3309653401,1
207,1889,6.762433529,-0.2933642268,1
207,1921,5.447639465,0.6703118086,1
207,1953,4.057147026,-0.0997723937,1
207,1985,1.434589386,-0.9242344499,1
207,2017,1.57565403,0.2264822721,1
239,33,NaN,NaN,2
239,65,NaN,NaN,2
239,97,NaN,NaN,2
239,129,-3.657840729,-3.009596109,1
239,161,-3.525447607,-1.46488452,1
239,193,-3.280014277,-1.085291505,1
239,225,-3.257707119,-1.108211637,1
239,257,-2.99674201,0.2331581116,1
239,289,-1.743075609,-1.458714128,1
239,321,-2.600285292,-1.787365079,1
239,353,-2.79444766,-1.142050266,1
239,385,-3.029241085,-0.8629499674,1
239,417,-3.286569118,-1.496684551,1
239,449,-5.181703568,-2.798454762,1
239,481,-6.810100079,-3.188304186,1
239,513,-6.768602371,-2.618330002,1
239,545,-6.755300045,-2.699491978,1
239,577,-5.289475918,-2.690579653,1
239,609,-5.090056419,-2.518274307,1
239,641,-5.33481884,-2.279490471,1
239,673,-4.276657581,-1.820220709,1
239,705,-4.135324478,1.203717709,1
239,737,-5.320031643,3.048948765,1
239,769,-4.875910282,0.03411251307,1
239,801,-4.804819107,-0.4638886452,1
239,833,NaN,NaN,2
239,865,-5.943864822,0.1964245737,1
239,897,-4.577881336,-0.5330236554,1
239,929,NaN,NaN,2
239,961,NaN,NaN,2
239,993,-4.438809395,-0.6965557933,1
239,1025,-3.263691425,-1.155386806,1
239,1057,-2.202332258,-0.3235161006,1
239,1089,-1.623149753,0.5724788904,1
239,1121,-1.081988335,1.659385443,1
239,1153,NaN,NaN,2
239,1185,NaN,NaN,2
239,1217,NaN,NaN,2
239,1249,4.837807655,-1.08425796,1
239,1281,5.136435032,-1.886551142,1
239,1313,NaN,NaN,2
239,1345,4.861613274,-0.5510225296,1
239,1377,5.224887371,-1.299827814,1
239,1409,5.604462147,-1.949267864,1
239,1441,NaN,NaN,2
239,1473,3.978701591,1.848540545,1
239,1505,3.306815147,-0.7323135138,1
239,1537,5.022578239,-0.9932607412,1
239,1569,6.020858765,-1.78585434,1
239,1601,6.018360138,-1.83060813,1
239,1633,6.13608551,-2.238060474,1
239,1665,5.249881268,-3.175144911,1
239,1697,5.206253052,-3.39716959,1
239,1729,6.502782822,-2.078811169,1
239,1761,7.374965191,-1.141955614,1
239,1793,7.600994587,-1.873196125,1
239,1825,7.913732052,-1.273727298,1
239,1857,8.029226303,-1.209039688,1
239,1889,7.68705368,-1.128491879,1
239,1921,6.53924036,-0.5387995243,1
239,1953,5.385647774,-0.8054773211,1
239,1985,4.416327953,-1.379552126,1
239,2017,4.353816509,-0.4772067666,1
271,33,NaN,NaN,2
271,65,-7.659337521,-1.986601114,1
271,97,-4.976407528,-1.798410416,1
271,129,-2.534184217,-3.538976192,1
271,161,NaN,NaN,2
271,193,NaN,NaN,2
271,225,NaN,NaN,2
271,257,-2.380377054,-1.024659634,1
271,289,-2.898748636,-1.720342636,1
271,321,-3.828942776,-1.783911943,1
271,353,-3.089936018,-1.277832627,1
271,385,-3.819015026,-0.7236940861,1
271,417,-7.075335503,-2.259703398,1
271,449,NaN,NaN,2
271,481,-7.743242264,-2.486815929,1
271,513,-6.620240211,-1.563404322,1
271,545,-5.764149666,-0.9731576443,1
271,577,-4.784222603,-1.304384351,1
271,609,-4.283357143,-2.295384169,1
271,641,-4.246149063,-1.433264971,1
271,673,-4.09568882,-0.3211044073,1
271,705,-4.100437641,0.3726941943,1
271,737,-3.110064507,0.3180548549,1
271,769,-3.797389507,-0.643815577,1
271,801,-4.242637634,1.380153656,1
271,833,-5.359701633,0.923561275,1
271,865,-5.182724953,-0.258841753,1
271,897,-2.656145811,-0.3479512334,1
271,929,-0.02707004547,-0.8858630657,1
271,961,NaN,NaN,2
271,993,-2.628087044,-0.6948471069,1
271,1025,-2.293323517,-0.5860495567,1
271,1057,-2.042762756,-0.3603006005,1
271,1089,-1.007733107,-0.2874328792,1
271,1121,-1.063623667,1.654082537,1
271,1153,-3.807747841,3.05886817,1
271,1185,NaN,NaN,2
271,1217,1.124598742,0.8311035037,1
271,1249,3.674696445,-0.1673761606,1
271,1281,5.961772442,-0.4396362901,1
271,1313,6.035431862,0.220751524,1
271,1345,5.215408802,-0.4903848767,1
271,1377,5.594028473,-0.7356241941,1
271,1409,6.193133354,-1.088783622,1
271,1441,5.282193184,1.735159039,1
271,1473,6.300672531,-0.7718153,1
271,1505,4.957894325,-2.21596384,1
271,1537,5.464823723,-1.559526205,1
271,1569,5.929954052,-1.041257143,1
271,1601,6.803542614,-3.474723816,1
271,1633,6.467068672,-2.957559109,1
271,1665,6.785660267,-1.750917435,1
271,1697,6.889770031,-1.854117274,1
271,1729,7.636077881,-2.203926563,1
271,1761,7.138318062,-0.3168927431,1
271,1793,7.404778481,-0.5270938873,1
271,1825,8.739603043,-1.846323371,1
271,1857,NaN,NaN,2
271,1889,NaN,NaN,2
271,1921,7.105935574,-0.7865344286,1
271,1953,5.957367897,-1.412456393,1
271,1985,5.770467281,-2.774390936,1
271,2017,7.220023632,-1.625984192,1
303,33,-3.385339737,0.2813578248,1
303,65,-5.844772339,-0.9079957008,1
303,97,-4.720066071,-1.114593744,1
303,129,-3.11013484,-2.035254002,1
303,161,-2.763193607,-1.25238061,1
303,193,-2.577564478,-1.163275838,1
303,225,-1.561018467,-1.076505065,1
303,257,-4.632603645,-0.9477387667,1
303,289,-4.879953384,-0.9821815491,1
303,321,-4.861296177,-1.58627665,1
303,353,-4.435830116,-1.602561593,1
303,385,-4.679969311,-0.7259526253,1
303,417,-5.974192142,-1.069915652,1
303,449,-8.029779434,-2.027222157,1
303,481,-8.086959839,-1.717510939,1
303,513,-7.084973335,-1.625766873,1
303,545,-5.604716301,-0.5699435472,1
303,577,-4.654197216,-0.1006419659,1
303,609,-3.841591358,-0.9025850296,1
303,641,-3.839203119,-0.01761090755,1
303,673,-3.858388901,0.9942432046,1
303,705,-3.996937752,0.8790250421,1
303,737,-3.643489361,0.9366268516,1
303,769,-4.166351318,0.2000556141,1
303,801,-4.718084812,0.1114849746,1
303,833,-4.937056541,0.02770712972,1
303,865,-4.291745663,-0.5214589238,1
303,897,-2.742350578,-0.6384426951,1
303,929,-1.024065971,-0.9262830615,1
303,961,-2.809046268,-1.847401619,1
303,993,-1.652076483,-0.5079196095,1
303,1025,-1.318363667,-0.4179106653,1
303,1057,-1.254412174,-0.3389484584,1
303,1089,0.1860035062,0.1961898506,1
303,1121,1.739456058,1.830311894,1
303,1153,-0.6178402901,3.068368435,1
303,1185,-0.06626987457,2.456703901,1
303,1217,1.641462564,1.423242807,1
303,1249,2.971338511,0.3192232251,1
303,1281,4.357371807,-0.1817011535,1
303,1313,4.815207958,0.01163378358,1
303,1345,5.509531021,-0.4604517221,1
303,1377,5.745480537,-1.537779927,1
303,1409,5.811799526,-1.652457714,1
303,1441,6.810759544,0.384545207,1
303,1473,4.307408333,-3.324745178,1
303,1505,5.035779953,-2.905706406,1
303,1537,5.303905964,-2.160137415,1
303,1569,5.316059113,-0.1700718403,1
303,1601,7.005230904,-2.547348261,1
303,1633,7.18097353,-2.095972061,1
303,1665,7.689211369,-1.825133085,1
303,1697,8.573081017,-1.44273901,1
303,1729,8.219861031,-1.803888679,1
303,1761,7.275059223,-0.06303012371,1
303,1793,7.710585117,-0.1828653812,1
303,1825,8.824540138,-1.089363098,1
303,1857,NaN,NaN,2
303,1889,NaN,NaN,2
303,1921,6.850570202,-0.9835145473,1
303,1953,6.276891708,-2.544587612,1
303,1985,6.700588226,-4.061899185,1
303,2017,8.010406494,-1.265377522,1
335,33,-2.122132301,-0.2686238885,1
335,65,-3.783254147,-0.9082965851,1
335,97,-4.435072899,-0.1576017141,1
335,129,-3.92312789,1.727114916,1
335,161,-2.996315956,-0.9512351155,1
335,193,-2.895765066,-2.035961151,1
335,225,-0.788790226,-0.9142084122,1
335,257,-4.344049454,-0.5938754082,1
335,289,NaN,NaN,2
335,321,-4.779713631,-3.212911606,1
335,353,NaN,NaN,2
335,385,-5.18039608,-0.91247648,1
335,417,-5.894798279,-0.8775576353,1
335,449,-7.098109722,-0.8699758053,1
335,481,-7.307038307,-0.0304518342,1
335,513,-5.652121067,-1.500908852,1
335,545,-4.524568558,-1.03471899,1
335,577,-3.637828827,-0.5055763721,1
335,609,-3.296427488,-0.6772651672,1
335,641,-3.475986004,0.5748631358,1
335,673,-3.925122976,0.284429729,1
335,705,-4.598679543,0.7005946636,1
335,737,-5.456782818,0.5818942785,1
335,769,-5.381686211,-0.02601767331,1
335,801,-5.380620956,-0.5617998838,1
335,833,-5.323621273,-0.8137013912,1
335,865,-3.863013268,-0.9106478095,1
335,897,-2.936924219,-0.9774473906,1
335,929,NaN,NaN,2
335,961,-1.299897194,-1.211400032,1
335,993,-0.766244173,-0.7812398672,1
335,1025,-0.08630263805,-0.6395739317,1
335,1057,-0.4558677077,-0.2767576277,1
335,1089,0.9357305765,0.5169485211,1
335,1121,3.59969759,1.573374033,1
335,1153,3.548254013,1.730266094,1
335,1185,3.483791351,1.520228744,1
335,1217,3.53186202,1.943816423,1
335,1249,4.668498039,0.7910935283,1
335,1281,5.700874805,0.08726902306,1
335,1313,5.578748703,-0.1443618536,1
335,1345,6.045579433,-0.9558098316,1
335,1377,6.476478577,-1.48724556,1
335,1409,5.380248547,-1.474045515,1
335,1441,6.580780983,-0.7528545856,1
335,1473,5.321047783,-1.591721654,1
335,1505,4.025230408,-2.158410549,1
335,1537,4.151834965,-1.986399055,1
335,1569,5.85940218,-0.1262181997,1
335,1601,4.540469646,-1.590327024,1
335,1633,6.287973881,-1.979332089,1
335,1665,7.829206467,-1.957068682,1
335,1697,8.655165672,-1.413069367,1
335,1729,NaN,NaN,2
335,1761,9.082567215,-0.3018347621,1
335,1793,9.398964882,-0.5255282521,1
335,1825,8.494508743,-0.3814347982,1
335,1857,8.323943138,-1.021370769,1
335,1889,8.413497925,-1.691964507,1
335,1921,7.212364197,-2.516576767,1
335,1953,6.661802769,-3.050781012,1
335,1985,6.659256458,-3.336720943,1
335,2017,6.821032524,-0.3236640692,1
367,33,-4.690440178,-0.4121317863,1
367,65,-3.398677826,-1.361690521,1
367,97,-3.354409933,0.5940252542,1
367,129,-2.910963058,1.028774738,1
367,161,-3.047792673,-0.376768589,1
367,193,-3.493480682,-0.7828959823,1
367,225,-4.004716873,-0.6846168041,1
367,257,-4.540831566,-0.4114538431,1
367,289,-4.352574825,-0.8911019564,1
367,321,-4.841635704,-3.61765027,1
367,353,NaN,NaN,2
367,385,-4.697670937,-1.553524971,1
367,417,-5.735321999,-0.3254467249,1
367,449,-5.783778191,-0.2157661915,1
367,481,-5.530949116,-0.01130694151,1
367,513,-4.643017769,-1.192443967,1
367,545,-2.891742468,-1.588706851,1
367,577,-2.3603549,-1.426469803,1
367,609,-2.573077202,-1.025287867,1
367,641,-2.542083979,-0.216394186,1
367,673,NaN,NaN,2
367,705,-3.166815996,-0.03112621605,1
367,737,-5.709042549,0.5398522019,1
367,769,-5.297102928,0.005930274725,1
367,801,-4.872925758,-0.5169876814,1
367,833,-4.335786343,-1.155208826,1
367,865,-3.421410084,-1.05085206,1
367,897,NaN,NaN,2
367,929,-3.055820227,-2.32412672,1
367,961,-0.7261174917,-1.424408436,1
367,993,-0.2308409214,-1.175610185,1
367,1025,0.1075903773,-2.070370197,1
367,1057,-0.1837950647,0.05210419744,1
367,1089,1.324402452,1.472372293,1
367,1121,2.960972786,1.006467581,1
367,1153,2.964319229,0.3218050003,1
367,1185,2.902852058,0.6637101173,1
367,1217,2.938174486,0.9440927505,1
367,1249,3.559610844,0.3296844959,1
367,1281,4.464426517,0.08801047504,1
367,1313,5.52279377,-0.232593894,1
367,1345,7.577296734,-1.911967993,1
367,1377,7.766603947,-1.615808487,1
367,1409,7.430897236,-0.9779759645,1
367,1441,7.281597614,-0.5458232164,1
367,1473,6.735275745,-0.735159874,1
367,1505,4.452847481,-1.23089385,1
367,1537,NaN,NaN,2
367,1569,6.168575764,-2.09808445,1
367,1601,5.119729996,-2.138997316,1
367,1633,6.200182915,-2.252432823,1
367,1665,7.670485497,-1.763012528,1
367,1697,10.16635418,-1.069433928,1
367,1729,NaN,NaN,2
367,1761,NaN,NaN,2
367,1793,9.096820831,-1.083548546,1
367,1825,9.921150208,-0.7409595847,1
