PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 10, filenames: A:[10]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[11]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.406276226,1.504674435,1
47,65,-1.752785444,-0.4131644964,1
47,97,-1.469621539,-0.2232695818,1
47,129,-1.280722976,-1.070239305,1
47,161,-1.70315814,-1.42475009,1
47,193,-2.708758354,-0.8951867819,1
47,225,-1.962839365,1.481230259,1
47,257,-2.379134178,0.5998398066,1
47,289,-1.19950211,0.2728956342,1
47,321,-0.5394345522,0.8032240868,1
47,353,-1.948900223,0.3673200607,1
47,385,-0.3615642786,-0.6655282974,1
47,417,-0.6647975445,-0.08412730694,1
47,449,-0.3209500313,1.450973034,1
47,481,-0.2311192751,1.927605629,1
47,513,-1.346946001,2.413968563,1
47,545,-0.7634132504,2.44627285,1
47,577,-0.08960387111,0.8507636189,1
47,609,1.05770576,-0.4720321298,1
47,641,1.514845848,-0.3421615362,1
47,673,2.198932409,-0.4278805256,1
47,705,1.277967215,0.2601873577,1
47,737,-1.183693886,1.51052916,1
47,769,-0.1909197569,2.406914234,1
47,801,1.319506288,3.112995148,1
47,833,3.2733531,3.218127251,1
47,865,2.907498121,3.149610519,1
47,897,0.7658957243,2.059151888,1
47,929,-1.739327788,1.603785992,1
47,961,-2.262439251,0.8484060764,1
47,993,0.5006831884,-0.7541763783,1
47,1025,0.4485222697,1.978592396,1
47,1057,0.8435986638,2.886582136,1
47,1089,1.285437107,2.860895872,1
47,1121,1.836714149,2.633930206,1
47,1153,1.704204798,1.754580736,1
47,1185,1.905522346,2.398630619,1
47,1217,1.700893879,2.537078381,1
47,1249,1.759037971,1.674049139,1
47,1281,2.173453808,1.418561935,1
47,1313,NaN,NaN,2
47,1345,3.948941231,1.457129002,1
47,1377,4.764550209,0.4572954178,1
47,1409,6.535465717,-0.8152952194,1
47,1441,9.092861176,-3.063413143,1
47,1473,8.036310196,-0.4292212725,1
47,1505,8.514308929,-0.03939986229,1
47,1537,8.230021477,-1.058833718,1
47,1569,6.181982994,0.2734564543,1
47,1601,6.332756996,-0.747841835,1
47,1633,5.623094559,-0.5841581821,1
47,1665,4.950698853,-0.2468622923,1
47,1697,5.510081768,-1.645546913,1
47,1729,6.583353996,-2.77405858,1
47,1761,6.492138863,-3.392399073,1
47,1793,6.119841576,-3.610595226,1
47,1825,5.215344906,-2.90204668,1
47,1857,6.899552345,-2.790411949,1
47,1889,7.886624336,-2.562867165,1
47,1921,7.440331459,-3.379584551,1
47,1953,NaN,NaN,2
47,1985,0.4373979568,-2.873401403,1
47,2017,-0.7588443756,-0.8994550705,1
79,33,-0.9898674488,0.8927754164,1
79,65,-1.123205304,-0.7342346907,1
79,97,-1.196221948,-0.9609475136,1
79,129,-0.8782336712,-0.9623359442,1
79,161,-1.799094439,-1.55689764,1
79,193,-2.515567303,-0.7813339233,1
79,225,-0.6367108822,1.766396999,1
79,257,-1.148482323,1.17345953,1
79,289,-1.388871431,0.9726753831,1
79,321,0.1035243273,1.414299488,1
79,353,-1.242068768,0.7007161975,1
79,385,-1.262568474,-0.2948128581,1
79,417,-0.6632300019,-1.19073379,1
79,449,-0.5558310151,-0.209120512,1
79,481,-0.2151827216,0.4732811451,1
79,513,0.08278091252,0.8660264015,1
79,545,-0.3630404174,1.094721317,1
79,577,0.4599449635,0.1597434282,1
79,609,1.004274487,-0.05195835978,1
79,641,1.114762783,0.537212491,1
79,673,1.505480051,0.08669739962,1
79,705,1.161158681,0.620475471,1
79,737,0.7914124727,1.464370131,1
79,769,1.110514164,1.986796379,1
79,801,1.430441141,2.498511314,1
79,833,1.360383272,4.066791534,1
79,865,0.003314971924,5.111737251,1
79,897,-0.1230627075,3.708272219,1
79,929,-0.6370747685,1.918956995,1
79,961,-0.8369961977,1.425672412,1
79,993,-1.398782372,2.087040901,1
79,1025,NaN,NaN,2
79,1057,0.7948503494,2.393454075,1
79,1089,1.327091932,3.330613136,1
79,1121,1.422297835,3.119571447,1
79,1153,1.983446479,2.930269003,1
79,1185,2.739530563,2.806207657,1
79,1217,3.288953304,2.12969923,1
79,1249,4.43456459,1.777789831,1
79,1281,3.365723848,3.364487648,1
79,1313,2.884933949,3.78260541,1
79,1345,3.553520679,1.720902443,1
79,1377,4.232368946,0.8547686338,1
79,1409,5.611988068,-0.2286594212,1
79,1441,8.410254478,-1.544642687,1
79,1473,9.391978264,-1.318219304,1
79,1505,9.412056923,-1.877812862,1
79,1537,8.511436462,-3.054629326,1
79,1569,7.546847343,-1.416872621,1
79,1601,8.158079147,0.4144500494,1
79,1633,7.44708395,-0.4243112803,1
79,1665,5.811789989,-2.082986832,1
79,1697,6.819281101,-1.270795345,1
79,1729,7.113265514,-2.751040936,1
79,1761,6.732998371,-3.416413784,1
79,1793,5.807595253,-3.162944555,1
79,1825,7.024766922,-2.815623045,1
79,1857,8.100838661,-2.947937727,1
79,1889,10.00683403,-2.990497589,1
79,1921,10.06382561,-3.144218922,1
79,1953,NaN,NaN,2
79,1985,3.059501171,-3.884786844,1
79,2017,0.1385641098,-1.871799946,1
111,33,-0.6792042851,0.810002923,1
111,65,-1.006159067,-0.5730691552,1
111,97,-0.7029496431,-0.6878061891,1
111,129,-0.6918756962,-0.9879495502,1
111,161,-2.475067139,-1.709623575,1
111,193,-1.96246767,-0.5441148877,1
111,225,-0.2542877197,0.858851552,1
111,257,-1.691888928,2.534846544,1
111,289,-3.58941555,1.801838279,1
111,321,-2.561558962,1.096530914,1
111,353,-2.353457212,2.006789684,1
111,385,-1.64696908,1.323912501,1
111,417,-0.865680337,-0.1506973356,1
111,449,-0.5341300368,-0.1629893184,1
111,481,-0.4843505919,-0.1092392355,1
111,513,-0.02713647485,-0.2454594523,1
111,545,0.4297178388,0.06499123573,1
111,577,0.7763747573,0.02839176357,1
111,609,0.7825218439,-0.07448162138,1
111,641,0.3535151482,0.2677262127,1
111,673,1.461221933,0.4131222665,1
111,705,2.256782532,0.5196561813,1
111,737,2.124147892,1.091803551,1
111,769,1.999142528,1.820205688,1
111,801,1.25301981,2.237022638,1
111,833,0.6625794768,3.834426403,1
111,865,0.1099536121,2.882002592,1
111,897,-0.3009012938,2.766904354,1
111,929,1.25289011,1.214489579,1
111,961,0.4982689917,1.381551623,1
111,993,0.2076786757,3.058648825,1
111,1025,1.981692076,5.826251507,1
111,1057,1.73951745,3.914193869,1
111,1089,1.051697016,5.053986073,1
111,1121,1.029924273,3.662137032,1
111,1153,1.336214066,2.80317378,1
111,1185,2.310301781,2.401550293,1
111,1217,3.521763325,2.142860889,1
111,1249,4.466159344,1.914890647,1
111,1281,4.085505486,3.293696404,1
111,1313,3.383119583,4.139116287,1
111,1345,4.033186913,3.063573837,1
111,1377,4.494701385,1.132460117,1
111,1409,5.483334541,0.2606592774,1
111,1441,7.999877453,-0.9124953747,1
111,1473,8.965354919,-1.885998964,1
111,1505,9.393939018,-3.035777807,1
111,1537,8.747843742,-2.602672338,1
111,1569,7.915566444,0.1982887983,1
111,1601,8.762179375,-0.3432641029,1
111,1633,8.377323151,-1.810115814,1
111,1665,7.590854168,-2.639068365,1
111,1697,6.856948376,-2.225496531,1
111,1729,6.758274555,-2.786227226,1
111,1761,7.185857773,-3.67283082,1
111,1793,6.612123489,-3.054342985,1
111,1825,6.86046505,-2.733156681,1
111,1857,8.020837784,-3.157998323,1
111,1889,8.74957943,-3.451007843,1
111,1921,10.32552052,-3.497587442,1
111,1953,NaN,NaN,2
111,1985,6.669057846,-3.321379185,1
111,2017,5.450937271,-2.301896095,1
143,33,-0.4807242155,0.3007346392,1
143,65,-1.317036867,-0.8285619617,1
143,97,-0.4791824818,-0.4666534662,1
143,129,-0.6998006105,-0.7163546085,1
143,161,-1.908395529,-0.5856733918,1
143,193,-2.044355392,-0.2890582979,1
143,225,-2.131237507,0.1821183264,1
143,257,-2.878569126,1.730311155,1
143,289,-4.637089729,0.4995920658,1
143,321,-5.11833334,-0.4254193008,1
143,353,-3.19698143,0.3533092141,1
143,385,-2.183233738,0.5296635628,1
143,417,-1.335876703,0.3500853777,1
143,449,-0.7262288332,2.629122734,1
143,481,-0.380569458,0.03595131636,1
143,513,0.2392094433,-0.4832868874,1
143,545,1.23088491,-0.1525546908,1
143,577,1.701257467,0.03090161085,1
143,609,1.107429147,-0.5993266702,1
143,641,0.5599367619,-0.3007498384,1
143,673,1.378807664,0.02327632159,1
143,705,2.681035757,-0.04918307066,1
143,737,2.229320288,0.5788112283,1
143,769,1.399813414,1.250994802,1
143,801,0.8929495811,1.552103162,1
143,833,0.384611249,1.513092518,1
143,865,-0.2247925997,0.7365031242,1
143,897,0.1758275628,1.652821541,1
143,929,0.3420232236,1.541898608,1
143,961,0.1853625774,1.615908861,1
143,993,0.9506723881,2.61811924,1
143,1025,NaN,NaN,2
143,1057,2.273159027,4.127300739,1
143,1089,1.871626735,1.07884717,1
143,1121,1.698325396,2.858783007,1
143,1153,1.417304754,2.696608782,1
143,1185,2.133460999,2.371885777,1
143,1217,3.290379763,1.874768257,1
143,1249,4.195903301,1.458181024,1
143,1281,4.525232792,2.564934254,1
143,1313,4.202350616,3.167119265,1
143,1345,5.026257038,1.774554253,1
143,1377,5.177183151,0.6199584007,1
143,1409,5.469884396,0.9148937464,1
143,1441,6.189306259,0.190425247,1
143,1473,7.859992981,-1.915589094,1
143,1505,9.020935059,-2.483460903,1
143,1537,10.27905655,-2.811362743,1
143,1569,NaN,NaN,2
143,1601,8.355029106,-0.9635578394,1
143,1633,8.237102509,-2.800880432,1
