PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 41, filenames: A:[41]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[42]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.1097035408,0.8604813814,1
47,65,1.026611209,0.3381364346,1
47,97,0.7012788653,-0.006176680326,1
47,129,-1.626730442,1.3294065,1
47,161,-2.034107447,1.26982224,1
47,193,-0.439745903,0.944947958,1
47,225,-0.4892578125,-0.9549102783,1
47,257,-1.432909966,-2.119587898,1
47,289,-2.435526609,0.4595121145,1
47,321,-1.292417526,0.1473497152,1
47,353,-0.6397591233,0.5238223672,1
47,385,0.4712925553,-1.300022125,1
47,417,0.2012646198,-2.031290054,1
47,449,-1.19062984,-0.5162808895,1
47,481,-2.18767786,-1.19706893,1
47,513,-2.052436352,-1.813191414,1
47,545,-1.138966084,-2.268345356,1
47,577,-1.019877195,-2.219626665,1
47,609,0.387761116,-0.4690549374,1
47,641,1.543223619,0.1868542731,1
47,673,1.504256725,-0.2777234614,1
47,705,1.92138195,-0.4871855378,1
47,737,1.499554634,0.259296149,1
47,769,0.4744240046,0.9699338078,1
47,801,-0.7474741936,0.8656656742,1
47,833,-1.94395709,0.4388900995,1
47,865,-1.625698209,-0.03076037765,1
47,897,-0.8115819693,0.6550443769,1
47,929,-0.7793809772,2.180470467,1
47,961,-1.07895112,2.682259083,1
47,993,-0.7618232965,1.610771418,1
47,1025,-0.339253068,2.370702505,1
47,1057,1.081100941,1.517792344,1
47,1089,1.197000623,1.867932796,1
47,1121,0.6408829093,1.852178454,1
47,1153,0.168409586,0.9206658006,1
47,1185,0.02932620049,0.4093972445,1
47,1217,NaN,NaN,2
47,1249,-0.9647933841,1.85437429,1
47,1281,-0.5925562978,3.740942478,1
47,1313,-0.4434897304,2.657294989,1
47,1345,-0.4463220835,1.258129835,1
47,1377,-1.002996445,1.019666433,1
47,1409,-1.027951956,0.5056096315,1
47,1441,0.3108075857,1.277823567,1
47,1473,1.212818503,2.72031951,1
47,1505,2.277861357,4.181735992,1
47,1537,2.980493069,5.063827515,1
47,1569,2.470538139,3.492508411,1
47,1601,1.14986074,0.9182500839,1
47,1633,0.6771056652,2.980452061,1
47,1665,1.336253881,2.98777914,1
47,1697,3.452821732,3.290252209,1
47,1729,3.768631458,3.159462214,1
47,1761,1.962476015,2.980193615,1
47,1793,1.770630836,3.998879194,1
47,1825,NaN,NaN,2
47,1857,5.610659599,3.435033321,1
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,4.551383495,-11.43613243,1
47,2017,NaN,NaN,2
79,33,1.742111921,0.5483956933,1
79,65,0.5918875933,0.6910254955,1
79,97,-0.2077099681,0.6180158854,1
79,129,-0.9380407333,0.4675508738,1
79,161,-0.7037814856,1.359897137,1
79,193,1.470015526,1.076999307,1
79,225,0.5251536965,-0.9161309004,1
79,257,-0.121450305,-1.46374774,1
79,289,-0.5618243217,-0.58905828,1
79,321,-0.5151799917,-0.1168209165,1
79,353,0.1908482313,0.1680530012,1
79,385,0.2102413476,-0.1490723491,1
79,417,0.465323925,0.3363566399,1
79,449,-0.6863560677,0.001155138016,1
79,481,-2.230084181,-0.5061267614,1
79,513,-2.992932558,-1.055997372,1
79,545,-1.968707681,-1.143375635,1
79,577,-0.9266562462,-0.5749863386,1
79,609,-0.3812128305,0.8239526153,1
79,641,0.4799609184,1.858966351,1
79,673,-0.142558068,1.178861856,1
79,705,0.1014783978,-0.6255825162,1
79,737,0.9020692706,-1.060090184,1
79,769,0.8810752034,-0.05659091473,1
79,801,0.05894860625,0.1999934614,1
79,833,-0.7415369749,0.2394959778,1
79,865,-0.9903509617,0.2364323139,1
79,897,-0.932715714,0.4474250674,1
