PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 32, filenames: A:[32]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[33]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.32066679,2.557905197,1
47,65,0.4411542416,-1.245792866,1
47,97,0.6568689346,0.8748826981,1
47,129,-0.08319461346,1.153063059,1
47,161,-2.018558025,-1.64249897,1
47,193,-1.825999141,-3.055250883,1
47,225,-0.7266657352,-2.84687376,1
47,257,-2.517704725,-5.001021385,1
47,289,-2.133944035,-4.404603481,1
47,321,-1.92277956,-5.515969276,1
47,353,-2.843696117,-6.065233707,1
47,385,-3.00296402,-3.545856476,1
47,417,-2.209980249,-1.546265602,1
47,449,-1.564750552,-1.76388669,1
47,481,-0.2610634565,-0.5866605639,1
47,513,-1.547889471,-0.4811736941,1
47,545,NaN,NaN,2
47,577,-2.546272039,-3.046437502,1
47,609,-3.691493988,-3.971176863,1
47,641,-3.938499928,-2.839659929,1
47,673,-3.230504036,-1.969677448,1
47,705,-2.909453869,-1.116332054,1
47,737,-2.921910286,-0.19599244,1
47,769,-2.61094141,-0.1106429696,1
47,801,-2.5938344,-0.203980267,1
47,833,-2.643560648,0.2612731457,1
47,865,-3.725167274,1.527659774,1
47,897,-4.613524437,1.686697364,1
47,929,-5.582118034,0.0508210063,1
47,961,-6.35580349,-1.026329756,1
47,993,-3.559015274,-0.4905697107,1
47,1025,-1.834248424,1.021041393,1
47,1057,NaN,NaN,2
47,1089,-3.821145058,2.127723932,1
47,1121,-1.626863718,1.616578102,1
47,1153,-0.1931321621,1.087928414,1
47,1185,2.255867004,2.081356287,1
47,1217,2.257181644,3.209523678,1
47,1249,1.405177116,4.174096584,1
47,1281,-0.02991473675,4.415476322,1
47,1313,0.596154213,4.235633373,1
47,1345,3.176877499,3.363969803,1
47,1377,2.918299198,2.19640255,1
47,1409,3.061245441,4.105113506,1
47,1441,2.410562515,4.449645996,1
47,1473,-0.3562984467,5.342227936,1
47,1505,-2.003046036,2.397239685,1
47,1537,-2.381924629,0.7985334396,1
47,1569,-2.836479664,1.669425488,1
47,1601,-4.490185738,3.141754627,1
47,1633,-3.454554081,4.221355915,1
47,1665,-2.09336257,4.716477394,1
47,1697,-3.565263033,4.100186348,1
47,1729,-3.204339027,2.725895405,1
47,1761,-1.666435957,2.41736269,1
47,1793,0.8852276802,2.204574585,1
47,1825,2.110715866,0.7620074749,1
47,1857,0.01197397709,0.8923053741,1
47,1889,-0.2458209991,0.6320079565,1
47,1921,-0.5196806192,0.3395906687,1
47,1953,-0.6023089886,0.8402557373,1
47,1985,-0.3774673343,-0.1350827813,1
47,2017,1.692754269,-1.144687653,1
79,33,0.8244049549,0.5581064224,1
79,65,0.2611059546,-0.6835116744,1
79,97,-0.228438139,-0.6010087729,1
79,129,-0.8331259489,0.01669073105,1
79,161,-1.787705183,-2.573854685,1
79,193,-1.678200006,-2.538062096,1
79,225,-1.949032426,-2.416751385,1
79,257,-2.285530567,-3.931757927,1
79,289,-1.097913504,-4.295158863,1
79,321,-0.1755563021,-3.153866291,1
79,353,-0.9307736158,-3.027873278,1
79,385,-2.109435558,-1.811777949,1
79,417,-2.174893856,-0.1528298855,1
79,449,-2.340102196,-0.8827574253,1
79,481,-1.698950648,-0.9044933319,1
79,513,-1.838985324,-0.9358179569,1
79,545,-2.214801788,-1.394824386,1
79,577,-3.145266294,-3.196271658,1
79,609,-3.713910818,-4.949817657,1
79,641,NaN,NaN,2
79,673,-2.907066107,-1.891134858,1
79,705,-2.368466616,-1.717411637,1
79,737,-2.40027833,-0.9948683977,1
79,769,-2.640974998,-0.744050324,1
79,801,-2.434215546,-0.3984473944,1
79,833,-2.126865625,-0.0673006475,1
79,865,-2.655135155,0.6083562374,1
79,897,-3.493662119,0.2253193855,1
79,929,-3.789391518,0.01117148995,1
79,961,-1.722215652,-0.06842631102,1
79,993,-1.493515491,-0.3058800995,1
79,1025,NaN,NaN,2
79,1057,NaN,NaN,2
79,1089,-3.192685127,1.449560881,1
79,1121,-3.248140574,1.962925196,1
79,1153,-2.24529624,2.695150137,1
79,1185,-1.47457552,1.962486506,1
79,1217,-1.270850658,1.277440548,1
79,1249,-1.229007006,2.374970913,1
79,1281,-0.7059230804,2.115632057,1
79,1313,-0.0373185277,3.175417662,1
79,1345,1.257738233,2.396237612,1
79,1377,1.508316755,1.78022933,1
79,1409,0.8086185455,1.229711056,1
79,1441,-0.004764199257,1.015821815,1
79,1473,-0.8268319964,1.18492043,1
79,1505,-0.8267616034,1.776061773,1
79,1537,-2.902071953,2.634446621,1
79,1569,-3.668346882,4.480460167,1
79,1601,-1.794910192,5.958805084,1
79,1633,-1.666541219,3.749742508,1
79,1665,-0.8934364319,2.989715338,1
79,1697,-0.6449786425,1.988917589,1
79,1729,-1.183571696,2.190887213,1
79,1761,-0.7158517838,1.829403162,1
79,1793,-0.1464833915,1.638876915,1
79,1825,0.6376088858,1.113880634,1
79,1857,-0.1678559035,0.7487902641,1
79,1889,0.1877891868,0.7502951026,1
79,1921,0.2998197675,0.964081347,1
79,1953,0.22542575,1.036527395,1
79,1985,0.4457739592,-0.04129576683,1
79,2017,0.7159264684,-1.815415263,1
111,33,-1.23782289,0.1503067017,1
111,65,-0.208282128,-1.649581432,1
111,97,-0.9376229644,-1.465045691,1
111,129,-0.9635813832,-1.992049575,1
111,161,-0.9056075811,-2.644055843,1
111,193,-0.9904438853,-2.634569645,1
111,225,-1.284909129,-2.996377468,1
111,257,-1.042081356,-3.712850571,1
111,289,0.9798543453,-3.314119101,1
111,321,0.7600064874,-1.691301823,1
111,353,-0.811150074,-1.569310904,1
111,385,-2.192139626,-0.8009724021,1
111,417,-1.573305368,-0.1200438738,1
111,449,-1.683980823,-0.547021687,1
111,481,-1.830797791,-0.6963297725,1
111,513,-2.163300037,-1.061685562,1
111,545,-2.382967949,-1.488534331,1
111,577,-3.253817558,-2.644528151,1
111,609,-3.946699142,-3.312391996,1
111,641,-3.366220713,-1.707265019,1
111,673,-2.522674561,-1.369367838,1
111,705,-2.226795197,-1.219547033,1
111,737,-2.117164612,-1.332407594,1
111,769,-2.169341087,-0.9903365374,1
111,801,-2.156364679,-0.790879488,1
111,833,-2.023016453,-0.4380866885,1
111,865,NaN,NaN,2
111,897,-1.913657188,0.1057626754,1
111,929,-2.171519995,-0.1488190144,1
111,961,-0.4861149788,0.4244442284,1
111,993,-2.096262455,0.1535353214,1
111,1025,-2.4308424,0.851634264,1
