PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 2, filenames: A:[2]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[3]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,1697,52.09799957,-2.979152203,1
111,1729,51.01426315,-3.755556107,1
111,1761,50.24176788,-5.308766365,1
111,1793,48.3500824,-8.595118523,1
111,1825,50.06647873,-10.41367912,1
111,1857,50.58893585,-12.02335453,1
111,1889,50.23365402,-11.82108212,1
111,1921,51.83431625,-17.21603775,1
111,1953,52.60927963,-14.48428059,1
111,1985,NaN,NaN,2
111,2017,74.1815033,-0.9028406143,1
143,33,24.31749535,27.412714,1
143,65,26.0674305,31.84951401,1
143,97,27.27226257,33.62710571,1
143,129,27.65187645,34.99940872,1
143,161,28.6912899,35.56267166,1
143,193,29.94131088,35.09071732,1
143,225,29.72371483,33.86305237,1
143,257,28.59284973,33.14782333,1
143,289,28.14079666,33.02365875,1
143,321,28.55998802,33.52112579,1
143,353,26.34373856,35.95822525,1
143,385,24.18382645,35.32035446,1
143,417,24.70428276,32.23004532,1
143,449,NaN,NaN,2
143,481,NaN,NaN,2
143,513,28.22597313,31.76300621,1
143,545,30.11358833,30.64903641,1
143,577,31.67583847,29.11959267,1
143,609,33.59405518,27.96757126,1
143,641,35.41316223,27.27647972,1
143,673,36.70275116,25.86664772,1
143,705,38.24123764,24.35491562,1
143,737,40.17205811,23.93805313,1
143,769,42.28807068,24.41622925,1
143,801,44.41046906,24.82130241,1
143,833,46.03181076,25.92963982,1
143,865,46.29916,24.32154846,1
143,897,NaN,NaN,2
143,929,48.38493729,21.06174088,1
143,961,49.16223145,20.6457119,1
143,993,50.50882721,20.4610939,1
143,1025,51.51596451,19.02456856,1
143,1057,52.28746414,16.68888092,1
143,1089,52.36312103,13.63861465,1
143,1121,49.68509674,10.15618134,1
143,1153,53.98695755,7.823335648,1
143,1185,NaN,NaN,2
143,1217,NaN,NaN,2
143,1249,NaN,NaN,2
143,1281,54.63100052,7.044916153,1
143,1313,54.20127869,4.599505901,1
143,1345,54.34617233,2.711503744,1
143,1377,55.0122757,1.465439677,1
143,1409,54.48733139,0.3769561648,1
143,1441,NaN,NaN,2
143,1473,NaN,NaN,2
143,1505,NaN,NaN,2
143,1537,48.54983521,-0.999332428,1
143,1569,49.43078613,-2.42134285,1
143,1601,NaN,NaN,2
143,1633,54.14743042,-4.306736469,1
143,1665,55.32530594,-4.42880249,1
143,1697,53.54363632,-6.665288925,1
143,1729,50.29126358,-4.973291397,1
143,1761,50.47008133,-6.349363327,1
143,1793,51.87717438,-10.13228893,1
143,1825,51.09747314,-11.19081879,1
143,1857,51.83106995,-13.00695515,1
143,1889,50.94456482,-12.12600231,1
143,1921,NaN,NaN,2
143,1953,NaN,NaN,2
143,1985,NaN,NaN,2
143,2017,57.36893845,0.2477412224,1
175,33,22.83168602,29.38361168,1
175,65,24.91829872,33.074646,1
175,97,25.87369156,34.55191803,1
175,129,26.8475132,34.90316772,1
175,161,27.62510109,35.061306,1
175,193,26.94208527,34.9413681,1
175,225,27.88259125,34.15936661,1
175,257,27.99860573,33.42144394,1
175,289,28.16478539,32.97062302,1
175,321,28.18105888,33.71048355,1
175,353,26.86952591,33.88287354,1
175,385,25.68698883,31.13505554,1
175,417,26.30773735,31.37042999,1
175,449,NaN,NaN,2
175,481,27.63332176,28.24235725,1
175,513,NaN,NaN,2
175,545,29.52634048,30.74475098,1
175,577,30.60329247,28.28593826,1
175,609,32.9405365,27.72688293,1
175,641,NaN,NaN,2
175,673,34.10236359,25.64161873,1
175,705,37.26934433,25.29156685,1
175,737,39.75975037,24.92454529,1
175,769,43.19511414,25.36645508,1
175,801,44.2202301,25.81506729,1
175,833,45.25069427,25.10004807,1
175,865,46.43395996,24.33082771,1
175,897,47.46902084,23.18588638,1
175,929,49.11222076,22.01543808,1
175,961,50.38793564,21.75698853,1
175,993,52.11075974,21.13265991,1
175,1025,53.47001648,20.5115757,1
175,1057,54.1919632,17.88173103,1
175,1089,50.26012802,12.99430275,1
175,1121,NaN,NaN,2
175,1153,NaN,NaN,2
175,1185,NaN,NaN,2
175,1217,NaN,NaN,2
175,1249,NaN,NaN,2
175,1281,53.78104019,5.217269421,1
175,1313,54.64102554,3.093407154,1
175,1345,55.60212708,1.778806448,1
175,1377,55.78006363,0.2110017538,1
175,1409,55.11407852,-0.8310328722,1
175,1441,52.95890808,-4.231280327,1
175,1473,51.13395691,-4.572487354,1
175,1505,NaN,NaN,2
175,1537,47.62442398,-2.963527203,1
175,1569,48.68415833,-3.916322231,1
175,1601,NaN,NaN,2
175,1633,53.73723984,-6.12393856,1
175,1665,55.56727982,-6.415764332,1
175,1697,55.21040726,-7.414966583,1
175,1729,53.46426773,-7.133990288,1
175,1761,52.37733459,-8.23438549,1
175,1793,52.38508224,-11.67712402,1
175,1825,52.73284912,-14.9261713,1
175,1857,52.72795868,-14.1350069,1
175,1889,52.60636902,-15.36888409,1
175,1921,NaN,NaN,2
175,1953,NaN,NaN,2
175,1985,NaN,NaN,2
175,2017,59.92720032,-1.710598111,1
207,33,22.91308784,31.49791718,1
207,65,24.6029892,33.53964996,1
207,97,25.16938591,36.01645279,1
207,129,25.09519005,34.70715332,1
207,161,26.55336761,34.7426796,1
207,193,NaN,NaN,2
207,225,26.51550484,34.58160782,1
207,257,26.48993111,33.29044724,1
207,289,27.629879,32.66632843,1
207,321,27.51923943,33.26488113,1
207,353,25.9663353,32.72189713,1
207,385,24.2994442,30.94989014,1
207,417,24.77977943,30.23098755,1
207,449,28.0842495,28.12854385,1
207,481,28.54682732,29.06437492,1
207,513,29.55236816,32.01036072,1
207,545,30.70271683,31.68976212,1
207,577,31.5691452,29.71826935,1
207,609,32.3731842,28.09690094,1
207,641,29.90618134,26.3940773,1
207,673,31.89245605,27.7821846,1
207,705,36.2490921,27.78856659,1
207,737,39.40766525,27.61583138,1
207,769,41.74317932,26.96167564,1
207,801,42.52989578,27.25522041,1
207,833,45.37262344,25.54676247,1
207,865,47.48729706,24.70128632,1
207,897,48.448452,23.93696404,1
207,929,49.0938797,22.97988129,1
207,961,50.35545349,22.16669273,1
207,993,51.50592422,20.6824894,1
207,1025,52.6033287,19.72740173,1
207,1057,53.24937057,17.7090683,1
207,1089,NaN,NaN,2
207,1121,NaN,NaN,2
207,1153,NaN,NaN,2
207,1185,NaN,NaN,2
207,1217,NaN,NaN,2
207,1249,51.16941833,6.445198536,1
207,1281,54.41678238,3.275338411,1
207,1313,55.57678223,1.733042002,1
207,1345,56.44384766,0.7038179636,1
207,1377,56.8023262,-0.5470074415,1
207,1409,55.14710999,-1.777782798,1
207,1441,53.82331848,-3.552481174,1
207,1473,NaN,NaN,2
207,1505,48.27852631,-3.960803032,1
207,1537,47.87281418,-5.780127525,1
207,1569,48.92609024,-6.500285149,1
207,1601,50.75193024,-6.934948921,1
207,1633,53.47070694,-7.594152451,1
207,1665,54.90670395,-8.60350132,1
207,1697,55.41137695,-9.077925682,1
207,1729,55.61090469,-9.505629539,1
207,1761,53.24197388,-10.06486416,1
207,1793,52.49649811,-11.64391708,1
207,1825,51.57692337,-14.02277756,1
207,1857,51.96697998,-15.80363369,1
207,1889,52.79347229,-16.50595093,1
207,1921,NaN,NaN,2
207,1953,NaN,NaN,2
207,1985,NaN,NaN,2
207,2017,61.48961258,-4.300767422,1
239,33,24.03951836,30.01678085,1
239,65,25.70440292,33.37059784,1
239,97,25.69524956,35.07116318,1
239,129,25.65799141,34.34053802,1
239,161,27.01198387,33.99978638,1
239,193,27.37405586,33.82685852,1
239,225,25.43408966,32.62076187,1
239,257,25.25069046,32.37244415,1
239,289,25.7944603,31.25924301,1
239,321,25.86242104,32.79588318,1
239,353,NaN,NaN,2
239,385,23.46658134,31.58324814,1
239,417,24.83277321,31.22724915,1
239,449,27.29894638,32.36581421,1
239,481,26.38579178,32.15008545,1
239,513,29.19794083,32.90122604,1
239,545,31.02066994,33.78153992,1
239,577,32.08307266,31.87020683,1
239,609,32.61032486,28.96044159,1
239,641,30.83912849,28.00644875,1
239,673,NaN,NaN,2
239,705,35.81467438,30.17235565,1
239,737,38.76830673,29.9190464,1
239,769,40.91836929,28.92951393,1
239,801,43.22993088,28.25794601,1
239,833,46.38077927,26.31864738,1
239,865,49.17446136,24.92140961,1
239,897,50.0068512,24.51476479,1
239,929,48.6375351,23.00836563,1
239,961,49.05986786,22.02952194,1
239,993,50.79243469,20.61622047,1
239,1025,52.0252533,19.18008041,1
239,1057,52.64821625,17.38637924,1
239,1089,55.49523163,14.62069321,1
239,1121,55.1921196,12.06819439,1
239,1153,NaN,NaN,2
239,1185,NaN,NaN,2
239,1217,NaN,NaN,2
239,1249,53.15184021,3.785611391,1
239,1281,56.02958298,0.8481018543,1
239,1313,56.7503891,0.275090754,1
239,1345,56.70719528,0.2926908135,1
239,1377,56.78496552,-0.18919909,1
239,1409,55.92051697,-1.917793632,1
239,1441,54.19954681,-2.461369514,1
239,1473,52.58059311,-3.386388779,1
239,1505,52.3585968,-4.388444901,1
239,1537,52.09007645,-5.37909317,1
239,1569,50.89191437,-7.281203747,1
239,1601,52.10778046,-8.940146446,1
239,1633,55.09573746,-9.46446991,1
239,1665,54.76697159,-10.23728085,1
239,1697,54.77906799,-10.67695522,1
239,1729,55.17715454,-10.6493845,1
239,1761,53.78268051,-11.08576107,1
239,1793,53.36000061,-12.31245899,1
239,1825,52.56787491,-15.46833801,1
239,1857,51.93729019,-18.77766609,1
239,1889,NaN,NaN,2
239,1921,NaN,NaN,2
239,1953,NaN,NaN,2
239,1985,NaN,NaN,2
239,2017,61.29355621,-5.309296131,1
271,33,22.37729836,30.30296707,1
271,65,24.89824867,33.47691727,1
271,97,25.73915863,34.1488266,1
271,129,24.96247673,34.24279022,1
271,161,NaN,NaN,2
271,193,NaN,NaN,2
271,225,24.86441612,33.31086731,1
271,257,23.70965195,30.95883179,1
271,289,23.49375725,30.68586922,1
271,321,23.99742126,31.17354965,1
271,353,24.86446381,32.13306427,1
271,385,24.48128891,31.61950111,1
271,417,NaN,NaN,2
271,449,NaN,NaN,2
271,481,23.96518135,32.19357681,1
271,513,29.38759422,33.52464294,1
271,545,30.94227791,34.62669373,1
271,577,32.19248581,32.82026291,1
271,609,33.25428009,30.41490936,1
271,641,35.60718918,30.62683105,1
271,673,36.34698486,31.02998734,1
271,705,37.84058762,31.53006744,1
271,737,39.35392761,31.34464836,1
271,769,40.40921402,30.41120911,1
271,801,41.87700653,26.76703072,1
271,833,45.30403519,24.96697426,1
271,865,47.70742416,24.60865402,1
271,897,48.78879166,24.08374023,1
271,929,47.222229,21.67913437,1
271,961,49.3302803,21.58312225,1
271,993,50.66520691,21.02964211,1
271,1025,51.6606636,19.60690117,1
271,1057,52.33363724,17.39013672,1
271,1089,52.56036377,14.58933544,1
271,1121,52.85128784,10.45735359,1
271,1153,51.57838821,8.32681179,1
271,1185,NaN,NaN,2
271,1217,51.96218491,6.340659618,1
271,1249,NaN,NaN,2
271,1281,55.4487648,-1.130217075,1
271,1313,56.80226135,-2.313915253,1
271,1345,57.87104797,-0.8762298822,1
271,1377,57.21463776,-0.3822237253,1
271,1409,55.23199844,-1.368322134,1
271,1441,53.57690048,-3.626096487,1
271,1473,52.05573273,-6.230278015,1
271,1505,50.89515686,-5.880123615,1
271,1537,50.85977936,-5.498155594,1
271,1569,NaN,NaN,2
271,1601,56.97320557,-8.912775993,1
271,1633,56.39504242,-11.62199593,1
271,1665,55.08990479,-12.1329031,1
271,1697,53.72697449,-12.1435957,1
271,1729,51.03517151,-12.3746357,1
271,1761,51.23183441,-12.75462532,1
271,1793,53.73701096,-13.77485752,1
271,1825,53.67568588,-17.49937439,1
271,1857,52.2395668,-20.21822166,1
271,1889,NaN,NaN,2
271,1921,NaN,NaN,2
271,1953,NaN,NaN,2
271,1985,NaN,NaN,2
271,2017,62.84981537,-5.073800087,1
303,33,22.3553791,31.87449265,1
303,65,24.2416172,33.14569092,1
303,97,24.34999466,34.00278091,1
303,129,23.47680092,34.24640656,1
303,161,23.98381615,33.99821472,1
303,193,24.43828201,33.97001266,1
303,225,25.85773087,35.33989334,1
303,257,NaN,NaN,2
303,289,24.13784409,31.03862,1
303,321,24.29721832,32.19153595,1
303,353,25.18046761,33.26358414,1
303,385,26.28732681,34.66884995,1
303,417,27.86288834,34.01552963,1
303,449,25.00852013,32.89946747,1
303,481,26.92917442,32.90861511,1
303,513,29.54336739,33.25560379,1
303,545,30.73923302,34.39717865,1
303,577,32.16611481,34.16010284,1
303,609,33.74695587,33.00643539,1
303,641,37.33862686,32.05108643,1
303,673,37.28779602,31.83970261,1
303,705,38.68848801,32.01861572,1
303,737,39.95153809,31.04035759,1
303,769,39.96819305,29.871418,1
303,801,42.08396912,27.2062397,1
303,833,44.75750732,25.67885971,1
303,865,46.66529465,25.17487717,1
303,897,47.03110504,24.37709999,1
303,929,NaN,NaN,2
303,961,NaN,NaN,2
303,993,52.52555847,18.87810898,1
303,1025,51.79794312,18.87809563,1
303,1057,51.81668472,17.50133896,1
303,1089,51.26193237,14.41874504,1
303,1121,52.68615723,9.682933807,1
303,1153,NaN,NaN,2
303,1185,51.17486191,4.029977322,1
303,1217,51.84394836,5.493177414,1
303,1249,NaN,NaN,2
303,1281,55.47729111,-0.1437813193,1
303,1313,57.97885513,-2.602212906,1
303,1345,59.24658585,-1.978139043,1
303,1377,57.27014923,-1.757769346,1
303,1409,55.5674057,-1.803586602,1
303,1441,54.18550491,-2.741733551,1
303,1473,53.59876633,-4.514091492,1
303,1505,52.27384949,-7.196932316,1
303,1537,54.28348541,-7.223480701,1
303,1569,NaN,NaN,2
303,1601,57.60346222,-10.09603214,1
303,1633,57.18600464,-11.55755138,1
303,1665,53.64517212,-11.73354626,1
303,1697,50.99732208,-11.8336668,1
303,1729,50.2051239,-12.79158401,1
303,1761,NaN,NaN,2
303,1793,54.52705002,-17.62719917,1
303,1825,54.6829834,-19.49809265,1
303,1857,53.27368927,-19.93267441,1
303,1889,NaN,NaN,2
303,1921,NaN,NaN,2
303,1953,50.87415314,-17.1124382,1
303,1985,NaN,NaN,2
303,2017,NaN,NaN,2
335,33,24.35833931,35.56093597,1
335,65,24.32893372,35.01792908,1
335,97,24.11204529,34.38285446,1
335,129,23.82566833,34.39265823,1
335,161,23.69589233,34.56763458,1
335,193,23.89306259,34.48164368,1
335,225,24.28494644,35.04094315,1
335,257,24.3763504,33.31772614,1
335,289,25.17172623,31.3567524,1
335,321,26.10340309,33.82324982,1
335,353,26.25595665,35.90247726,1
335,385,26.36418533,35.74471283,1
335,417,26.95861816,34.8485527,1
335,449,27.16456413,33.39461136,1
335,481,27.6811924,32.93785858,1
335,513,30.07855034,31.84538651,1
335,545,30.9447422,33.68169022,1
335,577,31.59199142,35.15416336,1
335,609,33.01112747,33.70022202,1
335,641,36.6487236,32.18522263,1
335,673,37.3748703,31.88464165,1
335,705,38.28443146,30.0810833,1
335,737,39.62205505,27.40889931,1
335,769,41.7135849,28.14937782,1
335,801,43.61607361,27.80167198,1
335,833,45.10223389,27.06672859,1
335,865,44.11920166,24.68736076,1
335,897,45.66366577,24.24267387,1
335,929,47.86439896,23.38772011,1
335,961,49.79501343,20.73563194,1
335,993,51.08205414,18.96502113,1
335,1025,54.374897,18.16122055,1
335,1057,51.66913223,16.60673141,1
335,1089,51.55347443,14.56546974,1
335,1121,51.49466324,11.72237492,1
335,1153,50.57269287,7.793733597,1
335,1185,50.35527802,3.615994453,1
335,1217,NaN,NaN,2
335,1249,49.24272537,-0.7075612545,1
335,1281,56.1974411,-0.03135985136,1
335,1313,57.57292175,-2.418233871,1
335,1345,58.86061859,-2.407013416,1
335,1377,57.09880829,-1.392048359,1
335,1409,56.15071487,-2.681117535,1
335,1441,54.34136963,-2.844666481,1
335,1473,53.03093338,-4.833844662,1
335,1505,54.08348465,-6.42640543,1
335,1537,54.94765854,-7.524165154,1
335,1569,55.13648224,-8.479170799,1
335,1601,56.03096771,-9.944502831,1
335,1633,55.91979599,-11.09319496,1
335,1665,NaN,NaN,2
335,1697,52.41498184,-11.17093658,1
335,1729,50.90824509,-12.06873894,1
335,1761,52.68637848,-13.65088654,1
335,1793,NaN,NaN,2
335,1825,54.40203857,-20.52837181,1
335,1857,52.86155701,-20.65689468,1
335,1889,47.34911346,-22.08628082,1
335,1921,47.38517761,-17.77067184,1
335,1953,44.82846451,-19.82027054,1
335,1985,44.65013885,-18.41261864,1
335,2017,NaN,NaN,2
367,33,25.15908813,36.90098572,1
367,65,24.47257805,36.62520599,1
367,97,24.05974197,35.51725006,1
367,129,23.38820076,34.71920776,1
367,161,23.24953842,34.85468292,1
367,193,23.54559898,34.64970398,1
367,225,24.20082474,34.29586411,1
367,257,23.60764885,33.42186356,1
367,289,24.17416191,34.07356644,1
367,321,24.68782806,34.22704697,1
367,353,24.95556068,34.51211548,1
367,385,25.92188835,35.13392639,1
367,417,27.36182976,34.87939072,1
367,449,27.88152313,34.08968353,1
367,481,27.98261452,32.88135147,1
367,513,28.86188126,31.88600731,1
367,545,30.28713226,33.53735352,1
367,577,31.59875488,34.01073456,1
367,609,33.17910004,33.75698471,1
367,641,34.72570801,32.56698227,1
367,673,35.72499466,32.13559723,1
367,705,NaN,NaN,2
367,737,40.99129868,27.58220673,1
367,769,43.39238358,27.43904114,1
367,801,44.71840668,28.53696442,1
367,833,45.6954155,28.57421684,1
367,865,NaN,NaN,2
367,897,47.85984039,25.01540565,1
367,929,48.1930275,23.19720459,1
367,961,49.33539581,21.48585701,1
367,993,49.65019608,19.61816406,1
367,1025,52.4661293,15.99222183,1
367,1057,53.13624191,16.37635803,1
367,1089,50.24484634,14.13917637,1
367,1121,51.6427536,12.78827381,1
367,1153,50.6227951,9.318099022,1
367,1185,49.60139465,5.788661957,1
367,1217,48.86941528,2.54932189,1
367,1249,49.80503082,-0.1721981764,1
367,1281,NaN,NaN,2
367,1313,56.8392067,-2.192985535,1
367,1345,57.62960434,-2.972514868,1
367,1377,56.81998444,-0.9571077824,1
367,1409,56.21934891,-1.356323719,1
367,1441,55.49440384,-0.4707541466,1
367,1473,54.24391937,-5.292984962,1
367,1505,53.87916565,-6.878863335,1
367,1537,54.54985046,-7.735480309,1
367,1569,54.53434372,-8.636778831,1
367,1601,54.60383606,-9.964018822,1
367,1633,53.78703308,-11.07970428,1
367,1665,NaN,NaN,2
367,1697,NaN,NaN,2
367,1729,52.6564064,-12.73823643,1
367,1761,53.33324432,-15.35584068,1
367,1793,54.31820297,-18.91622162,1
367,1825,53.37092209,-21.0765419,1
367,1857,50.08453369,-22.67926407,1
367,1889,45.96509933,-23.20765877,1
367,1921,45.07713318,-21.94309425,1
367,1953,43.22290802,-22.11134911,1
367,1985,43.20541763,-22.42226028,1
367,2017,NaN,NaN,2
399,33,24.12799454,36.46920395,1
399,65,23.45139122,37.12031174,1
399,97,23.14918327,36.9990921,1
399,129,22.92417717,35.92264938,1
399,161,22.82584572,35.74029922,1
399,193,23.64846802,35.25214005,1
399,225,24.90969467,34.89786148,1
399,257,24.0070858,33.64456177,1
399,289,23.30602264,34.70326614,1
399,321,23.25699425,34.94169617,1
399,353,23.81633949,34.94415665,1
399,385,25.27353096,35.1288414,1
399,417,27.05020905,36.03977966,1
399,449,28.03164864,34.51950836,1
399,481,28.17802238,32.5307312,1
399,513,28.27922821,32.58234024,1
399,545,29.09207535,31.62311745,1
399,577,32.17193985,32.55569458,1
399,609,34.46424103,32.99274445,1
399,641,35.87663651,33.36966324,1
399,673,34.841362,32.88830566,1
399,705,38.03221512,30.88009453,1
399,737,41.07595444,28.67540169,1
399,769,44.51625443,27.79719162,1
399,801,46.20438766,28.84824562,1
399,833,46.00074387,29.45566559,1
399,865,46.81921768,28.02480316,1
399,897,47.46533585,25.93816757,1
399,929,NaN,NaN,2
399,961,48.88597107,22.27339554,1
399,993,NaN,NaN,2
399,1025,53.94760895,16.50722313,1
399,1057,54.98884583,15.76361465,1
399,1089,53.4206543,13.4644413,1
399,1121,50.87496948,12.1361208,1
399,1153,50.20764542,9.060173035,1
399,1185,49.51252747,5.539157391,1
399,1217,50.25951385,3.176751614,1
399,1249,NaN,NaN,2
399,1281,NaN,NaN,2
399,1313,56.74239349,-0.2187356949,1
399,1345,57.54659653,-1.814525366,1
399,1377,57.76098633,-4.018517971,1
399,1409,57.14050674,-1.727530479,1
399,1441,NaN,NaN,2
399,1473,55.43231964,-3.403884888,1
399,1505,55.15706253,-5.594122887,1
399,1537,NaN,NaN,2
399,1569,56.03914261,-9.918132782,1
399,1601,56.64889145,-10.66979218,1
399,1633,54.03292847,-11.34174919,1
399,1665,NaN,NaN,2
399,1697,NaN,NaN,2
399,1729,54.01120377,-12.56767654,1
399,1761,54.24285889,-16.26030731,1
399,1793,53.43131256,-20.24203491,1
399,1825,52.64912033,-21.47341728,1
399,1857,51.93045807,-23.753479,1
399,1889,50.13405228,-24.33753014,1
