PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 31, filenames: A:[31]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[32]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.566851616,-0.5710840225,1
47,65,0.4067549706,0.2459217012,1
47,97,-0.3221867681,0.5621023178,1
47,129,-0.4215307236,-0.3761636019,1
47,161,-0.5009682178,0.8256661296,1
47,193,-0.6482989192,1.297358871,1
47,225,0.6446496248,-0.1764979362,1
47,257,1.39998579,3.775983572,1
47,289,0.5556368828,1.443338633,1
47,321,-1.657972574,-1.082364559,1
47,353,-1.597077727,-0.3020553589,1
47,385,-3.47359252,1.926689625,1
47,417,-2.517008781,2.765918732,1
47,449,-1.933794498,1.900496006,1
47,481,-1.995303392,1.44908917,1
47,513,-0.8516626358,0.2961519361,1
47,545,-1.595847845,-0.4288554192,1
47,577,-2.023204565,0.1703135967,1
47,609,-1.868734002,1.859050035,1
47,641,-1.991393685,1.864337325,1
47,673,-3.027513266,0.6993589401,1
47,705,0.284538269,-0.396799922,1
47,737,-1.637679577,-0.02554512024,1
47,769,-5.552411079,-1.146222591,1
47,801,-5.765999794,1.19985342,1
47,833,-5.341995239,2.474811077,1
47,865,-4.180138111,2.337144136,1
47,897,-2.291563749,1.235381603,1
47,929,-1.017851591,-0.0596613884,1
47,961,0.4689786732,0.8077429533,1
47,993,1.672247291,1.215961933,1
47,1025,2.439382076,0.3859220743,1
47,1057,NaN,NaN,2
47,1089,3.431472778,0.7825024724,1
47,1121,2.820458889,1.694731832,1
47,1153,1.268719435,2.498308897,1
47,1185,-0.1837090254,0.7089480758,1
47,1217,-1.115228653,-0.1295253634,1
47,1249,0.4094684124,0.5506290197,1
47,1281,3.179099083,1.009278893,1
47,1313,3.122500181,0.8704137802,1
47,1345,1.925527811,1.205773115,1
47,1377,2.313603401,3.652446032,1
47,1409,3.229919434,5.180234909,1
47,1441,3.62647295,5.288603783,1
47,1473,4.033423424,5.475224495,1
47,1505,4.113926411,4.931630135,1
47,1537,4.347226143,5.042327881,1
47,1569,4.914563179,5.461411476,1
47,1601,5.659817696,5.450500488,1
47,1633,5.802987099,4.523001671,1
47,1665,4.803535938,4.197967529,1
47,1697,6.265628815,5.0244174,1
47,1729,5.612368107,4.331424713,1
47,1761,3.247366428,1.395626545,1
