PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 5, filenames: A:[5]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[6]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,289,-5.456835747,-9.430131912,1
111,321,-5.878891468,-8.608903885,1
111,353,-6.820543289,-6.464136124,1
111,385,-4.97766161,-5.607012272,1
111,417,-4.721155643,-8.344409943,1
111,449,-5.259164333,-9.11749649,1
111,481,-5.843741417,-8.662128448,1
111,513,-6.864997864,-8.689930916,1
111,545,-6.13133049,-9.910712242,1
111,577,-5.387561798,-10.73429298,1
111,609,-5.611766338,-9.48348999,1
111,641,-6.061401367,-6.858418465,1
111,673,-6.998422623,-7.929138184,1
111,705,-7.450687408,-7.469277382,1
111,737,-6.803323269,-8.274478912,1
111,769,-6.309533119,-8.324306488,1
111,801,-6.024410725,-8.227726936,1
111,833,-6.148082733,-7.897718906,1
111,865,-6.818867683,-7.752156734,1
111,897,-6.523367405,-4.982290745,1
111,929,-6.649381161,-5.205902576,1
111,961,-6.310602188,-4.723464012,1
111,993,-5.133997917,-3.954583168,1
111,1025,-4.852137089,-5.205231667,1
111,1057,-5.33207798,-5.023843288,1
111,1089,-5.210236549,-3.76647377,1
111,1121,-4.540549278,-4.059776783,1
111,1153,-4.157817364,-2.37747407,1
111,1185,-4.399098873,-1.451584101,1
111,1217,-4.428614616,-1.720524788,1
111,1249,-4.899724007,-2.155988693,1
111,1281,-3.424749851,-2.907758951,1
111,1313,-1.269906044,-2.017940283,1
111,1345,-1.6838516,-1.209581375,1
111,1377,-0.9439356923,-2.034563303,1
111,1409,0.283383131,-1.978682756,1
111,1441,1.164260507,-1.235351682,1
111,1473,1.552007437,-0.7525920868,1
111,1505,1.093584657,-0.07755857706,1
111,1537,1.641588688,-0.1635525227,1
111,1569,2.152664185,0.8180018663,1
111,1601,2.27709341,0.571838975,1
111,1633,2.960596561,0.495331049,1
111,1665,3.168324947,1.585713625,1
111,1697,4.139903069,2.678025246,1
111,1729,4.957763672,1.865533829,1
111,1761,4.211204529,0.9705756903,1
111,1793,3.545868635,0.2294552326,1
111,1825,3.179275751,-0.1880882382,1
111,1857,2.070839643,1.946648359,1
111,1889,0.7981295586,2.099373102,1
111,1921,3.24062252,2.375993729,1
111,1953,1.763342619,2.163676262,1
111,1985,1.651580095,1.164231539,1
111,2017,2.682458878,-2.342661381,1
143,33,-19.6554985,0.2185373306,1
143,65,-2.459190607,-8.875343323,1
143,97,-2.0122509,-8.890066147,1
143,129,-1.989804029,-8.391437531,1
143,161,-2.687605381,-8.237728119,1
143,193,-3.151340961,-7.954683304,1
143,225,-5.648913383,-8.90868187,1
143,257,-6.199768543,-9.822247505,1
143,289,-5.057590961,-8.9389534,1
143,321,-5.332169533,-7.677851677,1
143,353,NaN,NaN,2
143,385,-5.280848503,-5.641257286,1
143,417,-4.652303219,-6.35812521,1
143,449,-4.303088188,-7.578554153,1
143,481,-5.181280136,-8.037079811,1
143,513,-6.740996361,-8.371203423,1
143,545,-6.064206123,-9.440338135,1
143,577,-5.211293697,-10.63533878,1
143,609,-5.020273685,-9.725522041,1
143,641,-6.450607777,-9.025823593,1
143,673,-7.785047054,-8.441110611,1
143,705,-7.710090637,-7.544204712,1
143,737,-6.760876179,-8.17269516,1
143,769,-6.198234081,-8.365257263,1
143,801,-5.884025574,-8.240204811,1
143,833,-5.694456577,-7.997423649,1
143,865,-5.706027985,-7.109163284,1
143,897,NaN,NaN,2
143,929,NaN,NaN,2
143,961,-2.266240597,-4.252839088,1
143,993,-3.48834753,-4.344892979,1
143,1025,-5.435513973,-5.750464439,1
143,1057,-6.177431583,-5.606608868,1
143,1089,-5.972336292,-5.119878769,1
143,1121,-4.982344627,-5.495779037,1
143,1153,NaN,NaN,2
143,1185,-4.943547726,-2.622156858,1
143,1217,-5.605285645,-1.118358493,1
143,1249,-5.467852592,-0.5782363415,1
143,1281,-4.532930374,-2.23750639,1
143,1313,-1.839196563,-2.959282398,1
143,1345,-1.286359072,-4.378836632,1
143,1377,-0.9041773081,-3.975869417,1
143,1409,1.002062559,-2.075721502,1
143,1441,2.816863537,-1.246325731,1
143,1473,3.135491133,-1.008537769,1
143,1505,1.558056831,-1.833453417,1
143,1537,1.503478885,-0.4603295326,1
143,1569,2.468208313,0.8973681331,1
143,1601,2.412198067,0.309481442,1
143,1633,2.628189087,0.03512758017,1
143,1665,3.472241402,0.876930654,1
143,1697,3.930514097,1.626373053,1
143,1729,4.389328957,1.650337338,1
143,1761,4.114427567,1.406163573,1
143,1793,3.604949951,0.3536728621,1
143,1825,4.924746513,-0.03566795588,1
143,1857,2.94309926,0.9087991714,1
143,1889,2.426956654,1.221772671,1
143,1921,2.142012596,1.338736296,1
143,1953,2.867479324,0.9279740453,1
143,1985,2.523057461,1.765722275,1
143,2017,0.8167490959,-1.977156878,1
175,33,NaN,NaN,2
175,65,-1.918854237,-8.52767849,1
175,97,-1.841443062,-8.675785065,1
175,129,-2.300197124,-8.656311035,1
175,161,-2.811007977,-8.208292961,1
175,193,-2.998409986,-7.734149933,1
175,225,-4.000948429,-8.024494171,1
175,257,-3.909611464,-9.705943108,1
175,289,NaN,NaN,2
175,321,-7.008351326,-7.330424309,1
175,353,-5.671319008,-6.612730503,1
175,385,-3.299542189,-5.988516331,1
175,417,-3.007148504,-5.875601292,1
175,449,-6.710692406,-5.930483818,1
175,481,-3.82785368,-7.426549911,1
175,513,-4.382712364,-8.929560661,1
175,545,-5.784729958,-9.284913063,1
175,577,-5.688406944,-9.907971382,1
175,609,-5.664793968,-9.479329109,1
175,641,-6.394962311,-7.331871986,1
175,673,-6.976089001,-8.093565941,1
175,705,-6.75679636,-8.235279083,1
175,737,-6.284920216,-8.291958809,1
175,769,NaN,NaN,2
175,801,-5.110498428,-8.487524033,1
175,833,-5.360728741,-8.240679741,1
175,865,-5.11639595,-7.573090076,1
175,897,-5.207924366,-5.858783245,1
175,929,NaN,NaN,2
175,961,-5.172241688,-6.473962784,1
175,993,-5.553744793,-5.381792068,1
175,1025,-6.402646542,-5.282230377,1
175,1057,-5.081897736,-5.78269434,1
175,1089,-4.636874676,-6.591572762,1
175,1121,-5.151529789,-6.249235153,1
175,1153,NaN,NaN,2
175,1185,-4.090257645,-3.472074986,1
175,1217,NaN,NaN,2
175,1249,-4.507389069,-0.627178669,1
175,1281,-2.406347513,-1.373078346,1
175,1313,NaN,NaN,2
175,1345,-1.574071169,-5.547251225,1
175,1377,-0.5729532242,-4.512653351,1
175,1409,1.470076919,-2.624721289,1
175,1441,2.484493494,-1.376277328,1
175,1473,2.39069891,-1.273156762,1
175,1505,1.661499739,-1.971633196,1
175,1537,2.015969276,-0.1777281165,1
175,1569,2.904050589,1.067970872,1
175,1601,2.905919075,0.2998768389,1
175,1633,2.712750673,0.2483413219,1
175,1665,3.572487831,0.7994118333,1
175,1697,3.929549456,0.9696211815,1
175,1729,3.945763826,1.350723743,1
175,1761,3.821634054,0.715097487,1
175,1793,3.518847704,0.2093405724,1
175,1825,5.741035461,0.7759929299,1
175,1857,5.606312752,1.052538037,1
175,1889,3.265713215,1.35575664,1
175,1921,3.321302891,0.9585857391,1
175,1953,3.725042343,0.847178638,1
175,1985,3.546895504,2.116769791,1
175,2017,2.673828125,-1.934674263,1
207,33,-0.1700160503,0.1669039726,1
207,65,-1.931115627,-9.177625656,1
207,97,-2.301877737,-9.06055069,1
207,129,-2.735381126,-9.229081154,1
207,161,-2.569218874,-7.979717731,1
207,193,-3.030247211,-7.38966608,1
207,225,-3.935588837,-7.619246006,1
207,257,-3.148547649,-7.36130476,1
207,289,-4.941002846,-8.380875587,1
207,321,-6.304833412,-9.83380127,1
207,353,-3.783297777,-4.85218811,1
207,385,-3.316330433,-5.165074825,1
207,417,-0.7965815067,-6.114761829,1
207,449,-0.7747356892,-7.298438549,1
207,481,-1.997279406,-10.62242413,1
207,513,-2.425274372,-10.34141636,1
207,545,-4.963464737,-9.649158478,1
207,577,-5.144998074,-9.881673813,1
207,609,-5.426045418,-8.889409065,1
207,641,-7.810675621,-6.218385696,1
207,673,-6.197817802,-7.362751484,1
207,705,-6.143577576,-8.03046608,1
207,737,-5.773845196,-7.918069839,1
207,769,NaN,NaN,2
207,801,-5.267562389,-9.368019104,1
207,833,-5.303627014,-8.536118507,1
207,865,-5.705922604,-7.864380836,1
207,897,NaN,NaN,2
207,929,NaN,NaN,2
207,961,-6.251440525,-7.439735413,1
207,993,-6.363539219,-5.711651802,1
207,1025,-5.438443661,-4.480091095,1
207,1057,-5.484493256,-4.635684967,1
207,1089,-4.59189558,-5.379940987,1
207,1121,-4.9917202,-7.166245461,1
207,1153,-4.590874672,-6.206164837,1
207,1185,-2.954758644,-5.092002392,1
207,1217,-2.413016796,-2.996448517,1
207,1249,-2.416131258,-1.927720785,1
207,1281,-3.203442097,-2.356021166,1
207,1313,NaN,NaN,2
207,1345,-1.083641171,-1.791605949,1
207,1377,0.408455193,-2.961290598,1
207,1409,2.248340607,-2.674761057,1
207,1441,NaN,NaN,2
207,1473,7.016263485,-1.931355,1
207,1505,2.393780231,-0.5032863021,1
207,1537,2.745211124,0.8512929678,1
207,1569,4.013810158,1.317073107,1
207,1601,3.883755922,-0.008396565914,1
207,1633,3.674736261,0.9361492991,1
207,1665,3.96808672,1.467736959,1
207,1697,3.546934128,1.464904547,1
207,1729,3.768568754,1.621008992,1
207,1761,3.12497139,0.6482329965,1
207,1793,3.361713409,0.6387006044,1
207,1825,5.657172203,0.7274034023,1
207,1857,4.907418251,1.517379045,1
207,1889,3.380699635,1.467191577,1
207,1921,3.716881275,0.8630640507,1
207,1953,3.916568756,0.9853239059,1
207,1985,3.880874634,0.9618786573,1
207,2017,1.118469238,-2.347625494,1
239,33,NaN,NaN,2
239,65,-2.07908392,-8.639666557,1
239,97,-2.107584715,-9.211529732,1
239,129,-2.286258221,-10.32390404,1
239,161,-2.644918919,-7.8866992,1
239,193,-2.803927183,-7.268499851,1
239,225,-3.154850721,-7.438396931,1
239,257,-3.610813618,-6.647789478,1
239,289,-2.545086384,-7.876915455,1
239,321,-3.603200912,-9.710803986,1
239,353,NaN,NaN,2
239,385,-2.880372286,-6.371119976,1
239,417,-2.028695107,-7.00181675,1
239,449,NaN,NaN,2
239,481,0.110268116,-9.017226219,1
239,513,-4.335692406,-7.636707306,1
239,545,-5.22406435,-9.275892258,1
239,577,-4.110243797,-10.08494091,1
239,609,-4.673694611,-8.792803764,1
239,641,-7.853169441,-6.701350212,1
239,673,-6.754323006,-5.813233852,1
239,705,-6.545825481,-6.438583851,1
239,737,-6.171883583,-6.888734818,1
239,769,-6.708447933,-6.717137814,1
239,801,-7.054849625,-7.824754238,1
239,833,-5.998323441,-7.54577589,1
239,865,-6.372281075,-6.720321178,1
239,897,-6.55609417,-6.771554947,1
239,929,-6.704814434,-6.963058949,1
239,961,-6.454106331,-6.932240009,1
239,993,-5.985367298,-5.1469841,1
239,1025,-5.499826908,-4.022356033,1
239,1057,-5.342914581,-3.760965347,1
239,1089,-5.46313715,-4.601780891,1
239,1121,-4.438370228,-7.049770355,1
239,1153,-3.797360897,-6.045202732,1
239,1185,-3.273929596,-4.795042515,1
239,1217,-2.791756153,-3.5929389,1
239,1249,-1.939805031,-3.253696918,1
239,1281,-1.296039224,-2.720667362,1
239,1313,-1.597904563,-0.9835515022,1
239,1345,-0.4613973796,-1.886805058,1
239,1377,0.542206049,-2.007899761,1
239,1409,1.696966052,-2.121761799,1
239,1441,6.338510513,-1.796743631,1
239,1473,5.604336262,-2.133097172,1
239,1505,4.328756809,-0.8092864752,1
239,1537,3.617632389,1.245944858,1
239,1569,3.49484396,-0.07899408042,1
239,1601,4.389514923,0.3477202058,1
239,1633,4.96524334,0.9933303595,1
239,1665,5.227728844,1.165406227,1
239,1697,4.426082611,1.496823192,1
239,1729,5.440369606,0.01595944166,1
239,1761,4.892510414,-0.8499817848,1
239,1793,3.461041927,-0.08104871213,1
239,1825,4.494940281,0.4254034758,1
239,1857,NaN,NaN,2
239,1889,NaN,NaN,2
239,1921,3.550717354,2.027343988,1
239,1953,3.38643074,1.602217674,1
239,1985,3.614697456,0.747469306,1
239,2017,4.206595898,-3.036914349,1
271,33,NaN,NaN,2
271,65,-2.255982637,-8.123426437,1
271,97,-1.620189667,-8.145372391,1
271,129,-1.945131302,-8.007009506,1
271,161,-3.24883461,-8.102680206,1
271,193,-2.894403458,-8.110227585,1
271,225,-2.154829264,-7.83138752,1
271,257,-3.041263103,-7.883892536,1
271,289,-2.151348591,-7.578876019,1
271,321,-1.023330927,-6.670808315,1
271,353,-1.41582489,-7.646416664,1
271,385,-1.025488138,-8.824695587,1
271,417,NaN,NaN,2
271,449,-0.9096609354,-5.520791531,1
271,481,-1.261381626,-6.933051109,1
271,513,-4.346691132,-7.690576553,1
271,545,-4.630252838,-9.097363472,1
271,577,-2.51405406,-9.021313667,1
271,609,-2.443095684,-8.188406944,1
271,641,-5.074953556,-7.766550064,1
271,673,-5.244514465,-6.419642925,1
271,705,-5.083353043,-6.505466461,1
271,737,-5.673148155,-6.835841179,1
271,769,-5.864251137,-6.621973038,1
271,801,-6.346783638,-6.981215954,1
271,833,-6.583480358,-7.133469582,1
271,865,-7.130842209,-7.412017345,1
271,897,-7.178333282,-7.186969757,1
271,929,-7.141289234,-6.753118038,1
271,961,-6.385451794,-6.308359623,1
271,993,-5.32003212,-4.540724754,1
271,1025,-6.02453661,-3.588299274,1
271,1057,-6.027781963,-3.657883644,1
271,1089,-4.859128475,-4.382287979,1
271,1121,-0.9044542313,-6.668384075,1
271,1153,-2.161170959,-5.796322346,1
271,1185,-2.860951185,-4.727375031,1
271,1217,-3.297087431,-3.459209681,1
271,1249,-1.541039467,-2.604545116,1
271,1281,-0.9648694992,-2.364744663,1
271,1313,-1.613066435,-3.235969067,1
271,1345,0.3281485438,-0.9947538376,1
271,1377,0.4564093947,-0.404229641,1
271,1409,0.06426727772,-1.473436356,1
271,1441,NaN,NaN,2
271,1473,3.57930088,-1.438566208,1
271,1505,6.114907265,-2.210357666,1
271,1537,6.763337612,-1.587162971,1
271,1569,4.538798332,-0.648306489,1
271,1601,3.912667274,0.7788242102,1
271,1633,2.658447742,1.319727898,1
271,1665,2.118956566,1.02418685,1
271,1697,2.910471201,0.7851523757,1
271,1729,NaN,NaN,2
271,1761,NaN,NaN,2
271,1793,2.368751287,0.3537003696,1
271,1825,4.463735104,0.7173861265,1
271,1857,NaN,NaN,2
271,1889,NaN,NaN,2
271,1921,5.570403099,2.68040657,1
271,1953,4.386155605,1.989563465,1
271,1985,2.441068649,0.8918120861,1
271,2017,2.255136728,-3.532278061,1
303,33,NaN,NaN,2
303,65,-3.008457184,-7.529339314,1
303,97,-2.763689995,-6.408524513,1
303,129,-2.654801607,-7.336420059,1
303,161,-2.804236174,-7.886806011,1
303,193,-2.504988909,-8.432659149,1
303,225,-1.941040993,-7.988540173,1
303,257,-2.600552559,-7.724639893,1
303,289,-1.942535162,-7.294763565,1
303,321,-1.205870032,-6.385077953,1
303,353,-0.4808708429,-6.733568668,1
303,385,-0.4199943542,-7.039124966,1
303,417,-1.44634974,-6.571080208,1
303,449,-1.301918626,-6.321725845,1
303,481,-1.957256794,-6.957018852,1
303,513,-2.598456621,-8.670622826,1
303,545,-3.264121532,-8.76159668,1
303,577,-3.2988832,-8.405655861,1
303,609,-2.453840971,-8.009673119,1
303,641,-3.616076469,-8.161292076,1
303,673,-4.448426723,-7.741322041,1
303,705,-4.514189243,-7.463760853,1
303,737,-5.512171268,-7.131638527,1
303,769,-6.080454826,-7.392990112,1
303,801,-6.562720299,-7.284605503,1
303,833,-6.559718132,-6.696734905,1
303,865,-6.775968552,-7.807127953,1
303,897,-7.37664032,-8.233816147,1
303,929,-7.502127171,-6.901080132,1
303,961,-6.348118782,-6.553017139,1
303,993,-5.583499908,-4.896643639,1
303,1025,-6.637832165,-3.285959244,1
303,1057,-6.525304794,-3.308345079,1
303,1089,-4.458562374,-4.276689529,1
303,1121,-1.049939871,-7.044286728,1
303,1153,-1.039407492,-6.027922153,1
303,1185,-2.004411459,-5.827825546,1
303,1217,-2.920355082,-3.668457031,1
303,1249,-1.990404367,-1.109102488,1
303,1281,-2.235843182,-2.292653561,1
303,1313,-1.04499507,-3.601091862,1
303,1345,0.189251706,-1.724446774,1
303,1377,0.5457636714,-1.04475069,1
303,1409,0.833424449,-2.131583929,1
303,1441,NaN,NaN,2
303,1473,5.23125267,-1.171321034,1
303,1505,6.631730556,-2.263450623,1
303,1537,5.707887173,-2.355940819,1
303,1569,3.671212196,-1.58626163,1
303,1601,2.514368057,-0.08149307966,1
303,1633,4.347860336,2.16381526,1
303,1665,3.439488888,2.387368202,1
303,1697,2.934855938,0.4053342342,1
303,1729,NaN,NaN,2
303,1761,1.332481861,0.8919196129,1
303,1793,3.639289856,0.5428593159,1
303,1825,5.674237251,0.7767463326,1
303,1857,2.253951073,3.080985069,1
303,1889,2.389491081,2.246751308,1
303,1921,NaN,NaN,2
303,1953,7.343135834,1.913587689,1
303,1985,2.019167423,1.188618541,1
303,2017,0.3958476782,-3.067307472,1
335,33,NaN,NaN,2
335,65,-2.927196026,-6.729056358,1
335,97,-3.090018511,-5.68661356,1
335,129,-3.164541006,-7.012963772,1
335,161,-2.829586029,-7.826545715,1
335,193,-2.080397844,-8.442825317,1
335,225,-1.523165226,-7.938245296,1
335,257,0.1369817257,-8.009602547,1
335,289,-0.9003483057,-5.78737545,1
335,321,-1.793310642,-6.776736736,1
335,353,-1.309653521,-6.360147476,1
335,385,-0.2881900072,-6.419400692,1
335,417,-0.8274353743,-6.78487587,1
335,449,-1.726747751,-6.262604713,1
335,481,-2.094058037,-6.389217377,1
335,513,-2.418264866,-7.635112762,1
335,545,-2.963195324,-8.050504684,1
335,577,-3.194072962,-7.609575748,1
335,609,-2.849716663,-7.373864174,1
335,641,-2.784489632,-7.868867874,1
335,673,-3.930969238,-7.786159992,1
335,705,-5.857069016,-7.577129364,1
335,737,-5.369080067,-7.492246628,1
335,769,-6.397083759,-7.533857346,1
335,801,-7.166041374,-7.712481022,1
335,833,-5.999472141,-7.72954464,1
335,865,-5.539757729,-7.967567921,1
335,897,-6.300385475,-9.652931213,1
335,929,-6.484362125,-7.367176056,1
335,961,-5.644694805,-7.243453026,1
335,993,-5.43828249,-5.818058014,1
335,1025,-5.534126759,-4.348917961,1
335,1057,-5.012618542,-3.133369446,1
335,1089,NaN,NaN,2
335,1121,-2.082984447,-5.940692425,1
335,1153,-1.681105614,-5.468637466,1
335,1185,-2.17137742,-5.150514126,1
335,1217,-1.720244884,-4.419438362,1
335,1249,-1.503411531,-2.663139343,1
335,1281,-2.38733077,-3.442903042,1
335,1313,-1.24540782,-4.007418156,1
335,1345,1.068743229,-2.812331676,1
335,1377,2.494239092,-2.214116812,1
335,1409,1.879451275,-2.448465824,1
335,1441,3.173892975,-1.855724335,1
335,1473,3.671725035,-0.1524932384,1
335,1505,NaN,NaN,2
335,1537,3.136823177,-1.874713182,1
335,1569,3.414099693,-1.230618715,1
335,1601,4.473963737,0.1373052001,1
335,1633,5.032134533,2.435521603,1
335,1665,4.985940456,2.432957172,1
335,1697,6.891176224,-1.484232426,1
335,1729,NaN,NaN,2
335,1761,6.089720249,-0.06361213326,1
335,1793,6.662220001,0.3040694594,1
335,1825,6.425771713,0.6414357424,1
335,1857,4.710234165,0.5410634875,1
335,1889,4.121470928,1.291048765,1
335,1921,4.613515377,0.8412917852,1
335,1953,3.067629337,0.9009879827,1
335,1985,1.665031075,1.829094887,1
335,2017,-0.5469281673,-1.909709454,1
367,33,NaN,NaN,2
367,65,-1.774401546,-7.509149551,1
367,97,-2.478400707,-6.726675987,1
367,129,-3.368494272,-7.370072842,1
367,161,-2.777319908,-7.806968689,1
367,193,-1.330411434,-8.044762611,1
367,225,-0.4290995598,-7.622078419,1
367,257,-1.246949077,-7.288712978,1
367,289,-1.682483196,-6.818674564,1
367,321,-2.07919693,-6.937871933,1
367,353,-1.951023102,-7.053303719,1
367,385,0.2808587551,-6.833328247,1
367,417,0.07477486134,-6.918410301,1
367,449,-1.506194234,-6.311802864,1
367,481,NaN,NaN,2
367,513,-1.508979201,-6.299612999,1
367,545,-1.899409652,-6.352480888,1
367,577,-2.026911497,-6.994709969,1
367,609,-0.7506463528,-5.108422279,1
367,641,-1.731995821,-7.277196407,1
367,673,-3.503912926,-8.06084156,1
367,705,-4.682937622,-8.235928535,1
367,737,-4.298913956,-8.020524979,1
367,769,-5.032870293,-7.547759056,1
367,801,-5.804816246,-8.297764778,1
367,833,-5.269692898,-8.843812943,1
367,865,-4.873251915,-8.289381027,1
367,897,-4.529743671,-8.175436974,1
367,929,NaN,NaN,2
367,961,-3.985327721,-7.092285156,1
367,993,-4.33493042,-5.922565937,1
367,1025,-3.907692909,-5.245137215,1
367,1057,NaN,NaN,2
367,1089,-2.61006856,-3.692736149,1
367,1121,-1.927903891,-5.062503338,1
367,1153,-1.816027403,-6.053792,1
367,1185,-1.247809768,-4.75962019,1
367,1217,-1.502748013,-3.890702248,1
367,1249,-1.770327568,-4.303038597,1
367,1281,-1.896096945,-5.511395454,1
367,1313,-1.087433815,-5.428768158,1
367,1345,0.970476985,-3.841010571,1
367,1377,2.818288326,-3.422812223,1
367,1409,1.354660511,-3.402500868,1
367,1441,1.890743017,-2.043465853,1
367,1473,4.029315948,-1.566832185,1
367,1505,4.787696838,-4.481867313,1
367,1537,4.25850153,-2.40712738,1
367,1569,4.660167694,-1.660027266,1
367,1601,5.624752998,-0.4249902964,1
367,1633,5.68046093,0.578097403,1
367,1665,5.546760082,0.8564078808,1
367,1697,7.619415283,0.4753217697,1
367,1729,7.688127041,-0.06355158985,1
367,1761,NaN,NaN,2
367,1793,4.958465576,2.015752316,1
367,1825,4.730224609,1.48848176,1
367,1857,4.947902679,0.4156736135,1
367,1889,4.04852581,1.240364671,1
367,1921,4.189993858,0.4117649198,1
