PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 56, filenames: A:[56]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[57]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.506581903,1.564386845,1
47,65,-0.2817872763,1.680868626,1
47,97,0.2210094929,2.37563014,1
47,129,-0.2497395277,2.811199665,1
47,161,-0.4077086449,3.326468468,1
47,193,0.9717079401,2.896982908,1
47,225,1.451641083,2.816728592,1
47,257,0.8820075393,1.838142872,1
47,289,0.6064199805,2.397593975,1
47,321,-0.2307400703,3.281903505,1
47,353,-1.108168125,3.086652756,1
47,385,1.384106874,2.171617985,1
47,417,0.7355647087,2.150945187,1
47,449,2.356818676,2.44803977,1
47,481,3.28717947,2.366693974,1
47,513,3.53159523,3.133458138,1
47,545,2.401479721,3.463203669,1
47,577,0.6093554497,4.106973171,1
47,609,0.8132742047,3.2123034,1
47,641,0.702645421,3.003827095,1
47,673,2.024544954,3.73791647,1
47,705,1.431882858,3.545879364,1
47,737,2.692456484,0.6304836273,1
47,769,1.45755899,2.58056736,1
47,801,-0.1476330757,4.121679306,1
47,833,-1.250518322,4.451813698,1
47,865,-2.103549242,4.359642506,1
47,897,-1.955844879,3.920194149,1
47,929,-1.259901643,3.815109253,1
47,961,-0.4977142811,4.351809978,1
47,993,1.149769306,3.840228558,1
47,1025,1.19648385,3.739434719,1
47,1057,0.1857098341,3.103065968,1
47,1089,-0.8743327856,3.260442257,1
47,1121,-1.59713912,3.187554836,1
47,1153,-0.9794858694,3.527350664,1
47,1185,-1.425469518,4.336265564,1
47,1217,-1.911352158,4.720635891,1
47,1249,0.1209890246,3.855021,1
47,1281,-0.2866185904,3.617429495,1
47,1313,-0.9575031996,2.547994137,1
47,1345,-1.631084561,1.97378087,1
47,1377,-0.3118463457,2.526723862,1
47,1409,0.2816972733,3.413828373,1
47,1441,-0.9817893505,1.858565569,1
47,1473,-2.879562616,2.234067202,1
47,1505,NaN,NaN,2
47,1537,0.7390837669,4.462183475,1
47,1569,-0.9706010818,4.646705627,1
47,1601,-2.61109066,5.49622345,1
47,1633,-1.19513607,6.913446426,1
47,1665,-0.9688565731,7.058716774,1
47,1697,-1.340872765,4.668337822,1
47,1729,-0.6808747053,1.447909117,1
47,1761,0.5561614037,2.746143579,1
47,1793,0.5465700626,4.585890293,1
47,1825,0.6134018302,4.561599731,1
47,1857,0.4702043533,3.325235128,1
47,1889,0.9562883377,1.317867637,1
47,1921,1.690032721,-1.544228077,1
47,1953,1.583306789,-2.275351048,1
47,1985,0.5951855779,0.6380761862,1
47,2017,NaN,NaN,2
79,33,0.4321391582,1.59879446,1
79,65,0.08988445997,1.571781993,1
79,97,0.4107176661,2.091809511,1
79,129,0.5717580318,2.720007181,1
79,161,0.1634663343,3.296238184,1
79,193,0.5272072554,3.775645018,1
79,225,1.053656101,3.823734283,1
79,257,1.39151752,2.436500072,1
79,289,0.7045869827,3.090449333,1
79,321,0.5708405375,2.847887278,1
79,353,1.124988079,1.991826057,1
79,385,0.9825209379,2.145644188,1
79,417,-0.9253451228,0.8100831509,1
79,449,-0.5351541638,1.033185124,1
79,481,-0.03335118294,2.336486816,1
79,513,1.071337223,4.166794777,1
79,545,0.7024767399,2.958805323,1
79,577,2.244631767,3.432670116,1
79,609,1.593973279,3.629709482,1
79,641,0.8810331225,3.445494413,1
79,673,1.150001049,2.77486062,1
79,705,2.231740475,0.2337930202,1
79,737,3.394715071,3.649799585,1
79,769,1.718706727,2.752839088,1
79,801,-0.1115564406,2.971854925,1
79,833,-0.906811595,3.77758503,1
79,865,-1.182200909,3.719859362,1
79,897,-1.040599704,4.697482586,1
79,929,-0.4260715246,3.348230839,1
79,961,-0.08148853481,3.972356558,1
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,0.5667028427,1.975366831,1
79,1089,-0.2315085828,2.97282362,1
79,1121,-0.5382313728,2.835036278,1
79,1153,-0.4098234773,2.778952122,1
79,1185,-0.8437548876,2.861240387,1
79,1217,-1.422591329,2.811340094,1
79,1249,-0.07467392087,3.113142252,1
79,1281,0.5136197805,3.239535093,1
79,1313,-0.2811330259,2.40180254,1
79,1345,-0.5850049257,1.930274725,1
79,1377,-0.5226088166,2.704078913,1
79,1409,0.1911824346,3.290881395,1
79,1441,1.131912112,2.835411072,1
79,1473,1.060542583,2.408817768,1
79,1505,1.231478691,3.005664349,1
79,1537,2.588474035,3.51338315,1
79,1569,0.874725461,2.840856552,1
79,1601,NaN,NaN,2
79,1633,NaN,NaN,2
79,1665,NaN,NaN,2
79,1697,-0.1107156873,3.887681961,1
79,1729,1.085516095,3.555757284,1
79,1761,2.010289907,6.69777441,1
79,1793,1.336269617,4.678783894,1
79,1825,0.9432885647,2.89869523,1
79,1857,0.9969542027,2.103932619,1
79,1889,1.436774492,1.503379226,1
79,1921,1.390651822,-0.09081172943,1
79,1953,3.976730347,0.7971396446,1
79,1985,2.315654755,0.3731651306,1
79,2017,-0.0813035965,-0.604180336,1
111,33,-0.07005760074,0.7142802477,1
111,65,0.3881302476,0.9316608906,1
111,97,0.4734505415,1.92479229,1
111,129,0.7659134865,3.096988916,1
111,161,1.051427364,3.664420366,1
111,193,1.137751102,3.214556217,1
111,225,1.498492241,2.735854149,1
111,257,1.077509642,2.554183006,1
111,289,0.6286159158,2.561567068,1
111,321,0.4588316679,2.391086102,1
111,353,1.791306019,2.791603088,1
111,385,1.570778966,2.899608612,1
111,417,-1.013271093,1.087804794,1
111,449,-2.503074646,0.5857393742,1
111,481,-3.377670765,2.42520833,1
111,513,-1.184311271,4.928581715,1
111,545,0.626090169,3.519725561,1
111,577,1.116693139,3.624154091,1
111,609,1.099361181,3.681155682,1
111,641,0.5131486654,3.303879738,1
111,673,-0.2156709135,2.869558096,1
111,705,1.056281924,1.436691761,1
111,737,1.553387523,2.934169769,1
111,769,1.234507203,3.141911745,1
111,801,0.5183194876,3.084760189,1
111,833,-0.1731185913,4.111018658,1
111,865,-0.4064571857,3.29303503,1
111,897,-0.2026557922,4.133049965,1
111,929,-0.4081890583,4.049564838,1
111,961,-1.107598066,3.462562084,1
111,993,-0.9306125641,3.66702795,1
111,1025,-0.2183653116,0.7376525402,1
111,1057,0.431622982,2.165736198,1
111,1089,0.5997159481,2.056849718,1
111,1121,0.4202669263,2.711263657,1
111,1153,0.282823056,2.372986555,1
111,1185,0.7020533085,2.17751193,1
111,1217,0.578761816,2.234393358,1
111,1249,0.4381697774,2.737838268,1
111,1281,0.6194673181,2.70424366,1
111,1313,0.3340935409,2.417163134,1
111,1345,-0.1099192202,2.278870344,1
111,1377,-0.02676972747,3.689466238,1
111,1409,1.028614759,3.369131565,1
111,1441,3.917102575,3.437357903,1
111,1473,4.10131979,3.126676559,1
111,1505,2.649945259,3.324302435,1
111,1537,1.834067345,3.255465031,1
111,1569,1.816536188,3.856575251,1
111,1601,2.014023304,4.215720177,1
111,1633,0.9664816856,2.032231569,1
111,1665,0.2779958844,1.197351933,1
111,1697,NaN,NaN,2
111,1729,1.148527622,6.483948708,1
111,1761,1.766554356,6.699458122,1
111,1793,1.660698771,4.364526749,1
111,1825,1.564599514,1.821984053,1
111,1857,2.023215771,1.679445028,1
111,1889,2.583670855,1.568423271,1
111,1921,3.015476704,0.2196183205,1
111,1953,5.237559319,3.823412895,1
111,1985,3.159175158,2.246912718,1
111,2017,NaN,NaN,2
143,33,0.3431952,0.3866664171,1
143,65,0.3855967522,1.992513657,1
143,97,0.6261686087,2.362911224,1
143,129,1.361531019,3.92297101,1
143,161,1.314249516,3.844395161,1
143,193,1.200213909,2.956879139,1
143,225,1.129793048,2.563165188,1
143,257,0.8008882999,2.527956486,1
143,289,0.4898763895,2.04951334,1
143,321,0.2928756475,1.872173309,1
143,353,-0.2785058022,2.620213985,1
143,385,0.3146438599,2.462820053,1
143,417,-0.3093363643,1.193544507,1
143,449,-1.535720348,0.7245445251,1
143,481,-3.614610434,2.348115444,1
143,513,-1.545970321,4.122076988,1
143,545,0.6724503636,2.562758207,1
143,577,0.6876620054,3.314838171,1
143,609,0.3828271329,3.432272911,1
143,641,-0.6868994832,3.027667522,1
143,673,-1.455488563,3.407677889,1
143,705,-0.2549381256,2.159715414,1
143,737,0.8903054595,3.026846886,1
143,769,1.306353927,3.773612738,1
143,801,0.9118674397,2.8913517,1
143,833,0.2487027049,2.863719702,1
143,865,0.09141075611,2.967002392,1
143,897,0.4555075765,3.153392315,1
143,929,0.5939904451,3.486067295,1
143,961,-0.2614040375,3.467958927,1
143,993,-0.4573047161,2.607364416,1
143,1025,-0.6695973873,1.521813869,1
143,1057,-0.44653368,2.895567179,1
143,1089,0.6513137221,2.584611416,1
143,1121,0.7183349133,2.396000385,1
143,1153,0.9193850756,2.365954876,1
143,1185,1.108008981,1.973735094,1
143,1217,1.117821932,2.219861031,1
143,1249,1.050205469,1.769361496,1
143,1281,0.9962236881,2.135083199,1
143,1313,0.983473897,2.605943441,1
143,1345,2.769283295,2.392319202,1
143,1377,NaN,NaN,2
143,1409,2.382928133,3.316881418,1
143,1441,3.006512403,3.733475208,1
143,1473,3.691586494,3.653786659,1
143,1505,3.243380547,3.928076744,1
143,1537,2.361080647,3.837959528,1
143,1569,2.35426569,4.674311161,1
143,1601,2.6546278,4.549221992,1
143,1633,2.221590757,3.094728708,1
143,1665,0.8694156408,1.728275299,1
143,1697,0.9459985495,3.275816441,1
143,1729,0.5832635164,5.013058186,1
143,1761,1.738083124,4.52550602,1
143,1793,1.794799924,3.041024685,1
143,1825,1.762912631,1.705263615,1
143,1857,2.096375227,1.82894206,1
