PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 8, filenames: A:[8]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi & B:[9]AVI_Pos00d_TimeSrs0008_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,4.051570415,-0.1943235397,1
47,65,1.533054113,-0.5531228781,1
47,97,0.2063430548,-1.839903831,1
47,129,1.579878449,-2.054830551,1
47,161,-0.8013753891,-1.714140654,1
47,193,-1.351117015,-2.159646273,1
47,225,0.2004291117,-2.776382923,1
47,257,0.5115612149,-1.645885229,1
47,289,0.5409460068,-1.128281355,1
47,321,0.06371665001,0.1877418756,1
47,353,-0.9797369242,-0.6654402018,1
47,385,-2.131852865,-1.55561471,1
47,417,-4.144838333,-0.7378325462,1
47,449,-3.734834433,-1.446153164,1
47,481,-1.884021759,-5.551678658,1
47,513,NaN,NaN,2
47,545,0.7846446037,-4.265769958,1
47,577,-3.256543159,-3.124604702,1
47,609,-3.136330128,-4.171619415,1
47,641,-1.674367905,-3.886138439,1
47,673,-1.60691452,-3.337920189,1
47,705,-0.4112694263,-2.091233253,1
47,737,-1.033321381,2.212831736,1
47,769,0.7729666829,1.273215532,1
47,801,-0.1447628736,-0.6186444759,1
47,833,-1.848429918,-1.840800405,1
47,865,-3.006694317,-2.82047987,1
47,897,-3.834739208,-2.394166946,1
47,929,-3.47962141,-1.817090034,1
47,961,-2.173711061,-1.34363842,1
47,993,-0.7280070782,0.2408202887,1
47,1025,-1.6100564,1.966032863,1
47,1057,-0.1978700161,0.9984235764,1
47,1089,2.290228367,0.6704027653,1
47,1121,5.251360416,-1.194731712,1
47,1153,7.366397858,-1.514891148,1
47,1185,7.091664314,-0.5684666634,1
47,1217,5.925631046,0.3390516639,1
47,1249,8.125558853,1.108773828,1
47,1281,8.191005707,1.369280338,1
47,1313,NaN,NaN,2
