PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 18, filenames: A:[18]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[19]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.7912896872,-0.09135198593,1
47,65,0.9774936438,4.085634708,1
47,97,-0.1233190298,5.622532845,1
47,129,-1.681650877,6.906039715,1
47,161,-1.885293722,6.623342991,1
47,193,-2.181842566,5.378809452,1
47,225,-0.9990314841,5.870272636,1
47,257,0.4676653147,6.176594734,1
47,289,0.8440667987,6.706744671,1
47,321,1.200832486,7.027233601,1
47,353,1.584551334,5.7076931,1
47,385,1.868400455,6.122366905,1
47,417,1.128730774,6.383127213,1
47,449,-0.1047645509,4.92941761,1
47,481,0.1766027808,3.220434189,1
47,513,1.445315361,2.496576786,1
47,545,1.694354415,2.367573261,1
47,577,1.392912865,4.414930344,1
47,609,0.8658032417,4.705236435,1
47,641,0.8197686672,3.994737625,1
47,673,0.642665863,5.865544319,1
47,705,-0.1561836004,0.2095845938,1
47,737,0.6170614958,2.526065826,1
47,769,1.749998331,4.893464088,1
47,801,1.686675787,5.159426689,1
47,833,1.315036893,4.177705288,1
47,865,6.25883007,12.31182289,1
47,897,6.905630112,9.004657745,1
47,929,5.416107178,6.671192169,1
47,961,1.744638681,6.451713085,1
47,993,0.3729257584,5.511614323,1
47,1025,2.677881479,6.199091434,1
47,1057,4.760420322,8.259507179,1
47,1089,5.108003139,8.651102066,1
47,1121,3.695796967,5.785624504,1
47,1153,1.472349167,4.834852219,1
47,1185,2.178040981,4.475053787,1
47,1217,2.836261272,4.574178696,1
47,1249,1.227578521,4.820715904,1
47,1281,2.309687376,4.872541428,1
47,1313,3.009009838,3.819448233,1
47,1345,3.16146493,5.335120201,1
47,1377,3.758799553,6.873628616,1
47,1409,4.049576283,7.406011105,1
47,1441,5.839100838,9.005164146,1
47,1473,6.704591274,5.967557907,1
47,1505,6.736817837,3.500976563,1
47,1537,6.311205387,3.132472992,1
47,1569,2.094438076,1.434872866,1
47,1601,2.815238476,2.188851595,1
47,1633,0.7570719719,0.8177528381,1
47,1665,-0.4292733669,-0.3955085278,1
47,1697,0.508515358,0.3319263458,1
