PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 12, filenames: A:[12]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[13]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.467168331,-0.09246921539,1
47,65,0.2501929402,3.304822922,1
47,97,0.110845089,7.212706089,1
47,129,0.149101615,6.079747677,1
47,161,-0.529998064,5.044734001,1
47,193,-2.179288387,5.919512749,1
47,225,-1.040902019,6.785702229,1
47,257,1.016224861,7.835255623,1
47,289,1.368215799,8.82219696,1
47,321,0.3631526828,9.13341713,1
47,353,0.6522874236,7.051766396,1
47,385,0.4020480514,4.049242973,1
47,417,0.3114449978,4.290118694,1
47,449,-0.0128621459,4.859761238,1
47,481,0.01327347755,6.221608639,1
47,513,1.118302345,7.956587791,1
47,545,1.06734252,7.921074867,1
47,577,0.2244816422,8.234744072,1
47,609,0.08480346203,9.004038811,1
47,641,0.1806254387,7.947097778,1
47,673,0.854693532,8.879457474,1
47,705,0.008412122726,8.603957176,1
47,737,-1.080673814,15.27251911,1
47,769,3.102490425,8.52464962,1
47,801,5.884303093,7.020281792,1
47,833,7.541730881,9.023465157,1
47,865,26.61260986,2.69583416,1
47,897,6.265212536,6.916394234,1
47,929,3.971958637,6.115731239,1
47,961,5.604827881,7.833003998,1
47,993,5.379785061,10.58524132,1
47,1025,4.998985767,11.67727852,1
47,1057,5.446338654,7.000044823,1
47,1089,4.829719543,4.15948534,1
47,1121,4.798185349,2.827669144,1
47,1153,4.913237572,4.079474926,1
47,1185,3.867875099,5.703626633,1
47,1217,4.627885818,8.357779503,1
47,1249,5.546705246,9.754311562,1
47,1281,6.265360355,6.43535614,1
47,1313,7.219231129,6.629614353,1
47,1345,6.286689281,8.283723831,1
47,1377,4.305971146,9.147886276,1
47,1409,3.737269402,9.6938591,1
47,1441,4.439995766,7.727398872,1
47,1473,2.757621527,3.193599701,1
47,1505,-12.96370697,12.31164551,1
47,1537,-2.617451668,-1.662594795,1
47,1569,-1.054618359,0.2860579491,1
47,1601,-1.549062967,10.63177013,1
47,1633,3.160139561,14.35957909,1
47,1665,0.8170089722,1.225657463,1
47,1697,2.114343882,5.626855373,1
47,1729,1.620768785,5.584943295,1
47,1761,2.415511847,5.369169235,1
47,1793,4.148180962,4.202329159,1
47,1825,4.10049963,2.118069649,1
47,1857,1.311088562,1.469116688,1
47,1889,2.532511234,3.737794876,1
47,1921,2.336345673,3.4674263,1
47,1953,0.8820590973,3.089413166,1
47,1985,1.335185051,2.697595596,1
47,2017,1.928577423,-0.1911776662,1
79,33,-0.4182077646,0.4590759277,1
79,65,0.3901521564,4.267469883,1
79,97,0.8221600652,7.110819817,1
79,129,0.2351129502,6.189954281,1
79,161,-0.4275751114,6.000540257,1
79,193,-1.555593967,7.117187977,1
79,225,0.3875417411,8.402416229,1
79,257,0.6751571894,8.760377884,1
79,289,0.3170936108,9.022901535,1
79,321,-0.06325751543,9.398392677,1
79,353,0.5751442909,7.912561417,1
79,385,0.6840672493,7.508871555,1
79,417,1.020072937,6.693995476,1
79,449,0.8977696896,6.137436867,1
79,481,0.09432402253,7.160796165,1
79,513,-1.155994296,8.043836594,1
79,545,0.6783213615,7.809850693,1
79,577,0.9560582638,8.538619995,1
79,609,0.8984007835,9.684336662,1
79,641,0.7056057453,1.330666542,1
79,673,1.162873745,10.35820007,1
79,705,1.223443508,9.767025948,1
79,737,2.377562284,8.736948013,1
79,769,3.173340559,8.263932228,1
79,801,4.597070694,7.416405678,1
79,833,4.706947327,8.012685776,1
79,865,5.770298958,7.882153988,1
79,897,5.006366253,7.622505665,1
79,929,5.105057716,7.794129372,1
79,961,5.855114937,8.222149849,1
79,993,5.861697674,8.958973885,1
79,1025,5.434465408,9.409074783,1
79,1057,6.241963387,10.84848309,1
79,1089,5.418741226,8.092683792,1
79,1121,5.605110645,5.250750065,1
79,1153,6.463974953,8.05508709,1
79,1185,3.898583412,7.680299282,1
79,1217,5.824043274,7.801707268,1
79,1249,6.78830719,8.792014122,1
79,1281,6.822216511,7.410645962,1
79,1313,6.911020279,7.489042759,1
79,1345,6.469979763,8.094022751,1
79,1377,5.696256638,7.785912514,1
79,1409,5.2512393,8.089916229,1
79,1441,5.07416153,6.406908035,1
79,1473,0.3182210922,0.4329638481,1
79,1505,6.085237026,10.28155327,1
79,1537,3.455564737,4.957105637,1
79,1569,3.930500507,4.239517212,1
79,1601,1.43237114,12.91853714,1
79,1633,4.254403114,17.55817032,1
79,1665,1.157204628,-0.134223938,1
79,1697,4.127421379,4.578011513,1
79,1729,3.741559744,5.473413467,1
79,1761,3.478585005,4.319030285,1
79,1793,3.670925379,3.17385006,1
79,1825,1.018514156,0.3201298714,1
79,1857,0.3364782333,0.898068428,1
79,1889,1.780217171,3.656110764,1
79,1921,-0.6519780159,0.7459263802,1
79,1953,-6.920462608,-15.55843258,1
79,1985,-18.16057587,1.58171308,1
79,2017,-2.654451847,-0.610026598,1
111,33,0.7855677605,0.4268670082,1
111,65,1.196076751,8.723266602,1
111,97,0.6455233693,7.120122433,1
111,129,0.2374352515,6.155665398,1
111,161,-0.3442729712,6.634916306,1
111,193,-0.3942821026,8.372964859,1
111,225,0.2491231263,9.251426697,1
111,257,0.406339407,9.111257553,1
111,289,0.4119743407,8.713942528,1
111,321,0.3381085396,8.911617279,1
111,353,0.5961315036,9.069944382,1
111,385,1.924386501,9.595733643,1
111,417,2.14888072,8.746045113,1
111,449,1.171898365,7.881291389,1
111,481,0.1776472032,7.993007183,1
111,513,-1.899841189,8.075287819,1
111,545,-0.5507386327,7.847020149,1
111,577,1.068288326,8.720076561,1
111,609,1.343747735,9.744891167,1
111,641,1.046073675,10.62003136,1
111,673,1.290029764,10.90484905,1
111,705,1.901579142,8.714463234,1
111,737,1.952146053,7.814680099,1
111,769,2.551848412,7.532646179,1
111,801,3.912994385,7.072985649,1
111,833,3.532920122,8.642271042,1
111,865,4.173635483,8.548615456,1
111,897,4.23175478,8.597455978,1
111,929,4.651465893,9.1603508,1
111,961,6.22261095,9.251806259,1
111,993,8.051436424,9.146319389,1
111,1025,-0.008026123047,-0.5291118622,1
111,1057,4.215847015,11.6123457,1
111,1089,1.732057095,8.019483566,1
111,1121,6.114961147,6.296979427,1
111,1153,5.784253597,11.87410355,1
111,1185,4.527317047,13.02216339,1
111,1217,6.340547562,9.14782238,1
111,1249,7.717073441,8.449924469,1
111,1281,7.544416428,7.665999413,1
111,1313,7.278394222,8.054363251,1
111,1345,7.217521667,6.967890739,1
111,1377,6.570577621,6.004306793,1
111,1409,5.629662991,6.216884613,1
111,1441,0.6315054893,-0.116956234,1
111,1473,0.1568865776,0.4933009148,1
111,1505,8.319190979,15.30449677,1
111,1537,10.49810028,8.571871758,1
111,1569,3.231446981,2.868342876,1
111,1601,3.022967339,13.44565201,1
111,1633,5.259066582,19.35371017,1
111,1665,4.909922123,1.624797344,1
111,1697,4.566666603,3.44554615,1
111,1729,4.54850769,3.824117184,1
111,1761,4.842817783,3.044984341,1
