PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 2, filenames: A:[2]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[3]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,33,49.81322861,22.8908329,1
111,65,35.98646927,52.09785461,1
111,97,36.87587738,49.85049057,1
111,129,36.13610077,19.86472511,1
111,161,46.12427521,38.84204483,1
111,193,53.16965103,26.59665489,1
111,225,33.77611542,32.35475159,1
111,257,35.25049591,37.60819626,1
111,289,67.70050049,65.61790466,1
111,321,58.99355316,55.19097519,1
111,353,63.63437653,64.3137207,1
111,385,50.84369659,56.33460236,1
111,417,73.48783875,66.89118958,1
111,449,41.68235779,50.34699249,1
111,481,42.69691467,46.25881958,1
111,513,52.93363953,47.48031998,1
111,545,64.73206329,43.75592041,1
111,577,66.54023743,38.25611115,1
111,609,55.76430893,50.40167999,1
111,641,72.34375,24.40303802,1
111,673,59.72063446,13.71817207,1
111,705,62.38645172,38.68434143,1
111,737,53.04581451,10.75174522,1
111,769,49.28886414,40.40434265,1
111,801,55.02663422,34.94539642,1
111,833,59.49095917,30.75759315,1
111,865,72.50392151,23.25422668,1
111,897,80.51074982,19.12668419,1
111,929,49.99890137,24.46598816,1
111,961,52.52707672,22.77174759,1
111,993,90.73410034,6.564442635,1
111,1025,93.55229187,4.247343063,1
111,1057,88.40358734,19.15444565,1
111,1089,93.05682373,-6.250425339,1
111,1121,94.16778564,8.384210587,1
111,1153,97.94572449,7.969126701,1
111,1185,93.22953033,6.781208038,1
111,1217,87.43395233,7.225409508,1
111,1249,84.31044006,-16.81682014,1
111,1281,84.7171936,20.79519653,1
111,1313,88.78790283,7.198590755,1
111,1345,76.88163757,21.72143745,1
111,1377,95.03892517,2.343834877,1
111,1409,75.14993286,21.95027733,1
111,1441,61.06867599,2.933358431,1
111,1473,88.32815552,13.53783226,1
111,1505,86.4934845,14.06873322,1
111,1537,81.80088806,-8.885139465,1
111,1569,75.84298706,-13.01611137,1
111,1601,85.75507355,8.899391174,1
111,1633,58.17349625,23.59290504,1
111,1665,57.86749268,17.43863106,1
111,1697,45.86428452,15.19959259,1
111,1729,49.29434204,13.9329052,1
111,1761,46.74950409,11.22749901,1
111,1793,59.71217346,-8.63964653,1
111,1825,48.26887512,11.61763859,1
111,1857,61.30955124,-16.15845108,1
111,1889,70.23619843,16.45963097,1
111,1921,56.46532822,-8.227073669,1
111,1953,55.38143158,1.757868767,1
111,1985,52.16467285,-0.1037162542,1
111,2017,49.88885117,-1.219321132,1
143,33,23.87029266,30.5184269,1
143,65,20.44787598,26.73717117,1
143,97,36.82969666,52.00562286,1
143,129,36.3720932,14.70693588,1
143,161,45.28155518,38.82136917,1
143,193,27.30452347,39.99457169,1
143,225,63.61908722,53.10902023,1
143,257,49.68564224,55.01937866,1
143,289,50.8177681,55.782341,1
143,321,52.7571106,58.46762848,1
143,353,41.22554398,57.36894226,1
143,385,64.52476501,67.8807373,1
143,417,46.91757202,35.44441223,1
143,449,45.60578918,55.09831238,1
143,481,53.21422195,53.12096024,1
143,513,55.89712524,46.24108887,1
143,545,64.88746643,59.25300217,1
143,577,68.11402893,48.14074326,1
143,609,54.65052795,49.60058212,1
143,641,70.85614014,24.55471802,1
143,673,76.7930603,29.40020943,1
143,705,77.43578339,27.2743206,1
143,737,65.938797,14.71160316,1
143,769,49.09839249,39.86193085,1
143,801,48.65358734,38.89567947,1
143,833,51.38984299,6.038255692,1
143,865,83.21522522,19.16114426,1
143,897,72.41972351,24.18118286,1
143,929,77.34646606,16.90372658,1
143,961,83.14768219,15.21949387,1
143,993,90.12158203,5.08883667,1
143,1025,55.77877426,18.49353218,1
143,1057,91.33600616,21.54953384,1
143,1089,95.78848267,22.18160629,1
143,1121,91.78016663,0.3439116478,1
143,1153,109.3789063,9.229124069,1
143,1185,101.5233307,0.4180438519,1
143,1217,95.55999756,0.1557049751,1
143,1249,85.3795166,-16.97753716,1
143,1281,79.91696167,2.235873461,1
143,1313,78.39704895,14.10355186,1
143,1345,80.82655334,21.38843346,1
143,1377,88.16674805,-4.638223171,1
143,1409,84.96755219,-14.60288715,1
143,1441,65.37953186,-3.608736277,1
143,1473,89.86560059,10.13247299,1
143,1505,52.65942001,-5.789886951,1
143,1537,82.21479797,-7.863725185,1
143,1569,74.56466675,-9.432891846,1
143,1601,79.86146545,8.930938721,1
143,1633,75.31911469,21.96828461,1
143,1665,65.58261108,22.6054554,1
143,1697,62.53940964,2.072483063,1
143,1729,46.88747787,18.61322212,1
143,1761,67.02890778,6.405186176,1
143,1793,62.24606705,7.227127552,1
143,1825,61.04735947,5.954872131,1
143,1857,61.21889114,18.46271324,1
143,1889,61.08373642,1.849296212,1
143,1921,61.96434021,-5.639782429,1
143,1953,54.76312256,-17.3492775,1
143,1985,52.19631195,-7.375143051,1
143,2017,49.57363892,-1.365113378,1
175,33,27.63671303,10.40070724,1
175,65,29.49320984,33.36952209,1
175,97,39.54629898,15.03584671,1
175,129,54.51869583,28.93141937,1
175,161,38.97978973,50.82736969,1
175,193,56.01297379,48.29172516,1
175,225,46.7400856,59.74673843,1
175,257,48.35802078,46.45307159,1
175,289,50.41008759,52.70868301,1
175,321,51.70293045,56.55800247,1
175,353,42.94585419,53.50322342,1
175,385,55.05662537,63.47271347,1
175,417,57.33279419,50.24093628,1
175,449,56.50539017,51.83686447,1
175,481,56.58812332,48.27977371,1
175,513,66.48691559,62.36377335,1
175,545,56.42865753,40.65217972,1
175,577,56.0356369,20.54694366,1
175,609,43.75883484,38.69051743,1
175,641,71.65039063,46.64376831,1
175,673,70.31305695,38.81532669,1
175,705,38.16676331,34.73184967,1
175,737,38.35461426,32.16564941,1
175,769,69.9621582,41.80315781,1
175,801,53.69649506,5.743804932,1
175,833,63.59081268,42.15249634,1
175,865,75.67939758,35.52793884,1
175,897,77.77520752,33.74478531,1
175,929,86.16946411,15.08836746,1
175,961,88.22663879,12.76464462,1
175,993,85.54911804,3.251933098,1
175,1025,71.18107605,22.03530312,1
175,1057,69.46466827,-7.778507233,1
175,1089,73.84941864,-10.18044186,1
175,1121,74.88597107,-9.399565697,1
175,1153,109.765213,4.413918495,1
175,1185,99.27622986,2.490316153,1
175,1217,95.578125,-4.770979881,1
175,1249,98.4200058,-1.084915638,1
175,1281,95.94875336,0.4589114189,1
175,1313,64.97405243,14.07763958,1
175,1345,96.96067047,1.608267188,1
175,1377,79.70361328,-13.65058708,1
175,1409,65.18622589,-9.481524467,1
175,1441,64.2559433,-5.619539261,1
175,1473,66.46017456,0.9065690041,1
175,1505,58.12553406,-0.1091952324,1
175,1537,83.77748108,14.4227314,1
175,1569,66.26271057,-10.76471424,1
175,1601,64.02228546,23.55066299,1
175,1633,61.99906921,22.05996895,1
175,1665,54.6943512,-0.8880066872,1
175,1697,77.33834839,6.362960815,1
175,1729,60.80599594,16.65873337,1
175,1761,79.72113037,5.572547913,1
175,1793,78.68431091,6.23218441,1
175,1825,63.22067642,-11.34188175,1
175,1857,64.42475128,17.06968498,1
175,1889,62.47248459,17.03800201,1
175,1921,69.45613861,-14.01301956,1
175,1953,53.1765976,-9.832994461,1
175,1985,54.03108597,-3.833277702,1
175,2017,51.59645844,-1.181241989,1
207,33,37.73700714,13.73169708,1
207,65,40.74921417,43.01378632,1
207,97,46.23956299,20.50274849,1
207,129,26.16428757,41.65781784,1
207,161,55.71607208,35.24766922,1
207,193,41.75514221,34.17327881,1
207,225,45.9467926,57.41607666,1
207,257,64.7283783,39.74248505,1
207,289,46.689888,52.21659088,1
207,321,46.05870056,53.98403931,1
207,353,52.45776367,59.66031647,1
207,385,59.37568665,49.51044083,1
207,417,55.89563751,43.62470245,1
207,449,56.48018646,49.82180786,1
207,481,64.62776184,48.09065247,1
207,513,69.97485352,58.67596817,1
207,545,71.63728333,31.73628616,1
207,577,71.4196701,29.02317047,1
207,609,71.6385498,47.67546463,1
207,641,75.0247345,35.36728287,1
207,673,75.38302612,29.09033585,1
207,705,36.83338928,33.44007111,1
207,737,37.20580673,31.1167469,1
207,769,44.76916885,11.53057098,1
207,801,70.30889893,9.210254669,1
207,833,51.77413177,30.8843956,1
207,865,53.1984024,11.02549934,1
207,897,57.19777298,0.1307678223,1
207,929,58.46588898,-1.569477081,1
207,961,73.2432251,2.039788246,1
207,993,59.09291077,30.13820648,1
207,1025,60.09788132,0.9170713425,1
207,1057,63.04817963,-4.70808506,1
207,1089,57.78011322,4.602972984,1
207,1121,63.60688782,3.554058075,1
207,1153,63.91262436,5.000853539,1
207,1185,102.5934677,3.251216173,1
207,1217,99.47900391,-3.138913393,1
207,1249,98.23155975,-3.756634235,1
207,1281,74.33039856,-2.837860584,1
207,1313,78.28472137,-0.6662606001,1
207,1345,65.57517242,-14.0830164,1
207,1377,83.02468872,19.32923889,1
207,1409,87.06814575,-11.81442356,1
207,1441,86.14961243,-11.90904331,1
207,1473,65.08757782,2.573353767,1
207,1505,61.07028961,-1.310522556,1
207,1537,84.19020081,11.28528976,1
207,1569,54.53754425,21.1823616,1
207,1601,62.11125183,2.559085846,1
207,1633,60.73804092,-11.37460327,1
207,1665,59.67314148,-1.249129295,1
207,1697,47.94815063,-7.181588173,1
207,1729,64.27012634,-1.010200024,1
207,1761,77.45318604,14.10808563,1
207,1793,72.87957764,9.004012108,1
207,1825,63.04084396,-11.46840572,1
207,1857,69.20638275,-12.2526722,1
207,1889,46.94688797,18.61641312,1
207,1921,53.40925598,4.783798695,1
207,1953,52.12589264,-6.583579063,1
207,1985,60.65613937,-19.26235008,1
207,2017,39.19052887,-0.7983292937,1
239,33,21.57011414,19.08545494,1
239,65,29.09582901,22.67294693,1
239,97,33.94247818,39.89010239,1
239,129,23.31346703,39.37788391,1
239,161,49.75028229,23.68659592,1
239,193,40.74681854,48.91705322,1
239,225,44.41729736,15.71146774,1
239,257,44.10720825,50.0108757,1
239,289,44.12828445,49.05467987,1
239,321,40.17731476,44.29214859,1
239,353,39.06346893,59.3819809,1
239,385,57.90191269,68.3646698,1
239,417,65.81956482,43.6443367,1
239,449,72.57168579,67.55029297,1
239,481,66.6962204,51.54349518,1
239,513,70.34262085,34.1449852,1
239,545,69.34309387,33.51892853,1
239,577,71.1954422,30.39782333,1
239,609,73.38633728,32.74224854,1
239,641,73.66514587,30.19375992,1
239,673,73.34667969,38.61670685,1
239,705,45.19122314,40.85990143,1
239,737,36.35986328,27.177351,1
239,769,77.13541412,25.9012394,1
239,801,67.38619995,27.89554405,1
239,833,54.19335175,22.40886116,1
239,865,42.86676788,27.78749275,1
239,897,61.64505768,-1.162466049,1
239,929,84.41099548,19.33975792,1
239,961,86.08131409,16.67878342,1
239,993,69.83866882,-5.989696503,1
239,1025,75.81184387,29.17502403,1
239,1057,76.25621796,29.56988525,1
239,1089,86.62805176,9.441305161,1
239,1121,70.39030457,0.5256948471,1
239,1153,96.18305206,14.23627281,1
239,1185,59.30696487,4.085214615,1
239,1217,59.20330429,4.774357319,1
239,1249,58.94554901,0.6458078623,1
239,1281,80.15687561,-9.481402397,1
239,1313,58.35509491,-3.42694211,1
239,1345,75.35050964,-9.386583328,1
239,1377,66.41907501,-13.50561714,1
239,1409,81.90154266,13.99112129,1
239,1441,63.36696625,18.98269463,1
239,1473,68.73561096,-12.75671673,1
239,1505,63.3217926,-1.525551558,1
239,1537,59.94829559,-12.63871861,1
239,1569,63.45063782,25.25215912,1
239,1601,85.07466125,6.384153843,1
239,1633,68.58108521,-11.9809885,1
239,1665,61.756073,-2.394115448,1
239,1697,71.44795227,-9.852603912,1
239,1729,72.12712097,12.39561939,1
239,1761,70.06336975,12.46165466,1
239,1793,39.84978104,11.5219326,1
239,1825,64.56426239,22.24487305,1
239,1857,40.07032013,0.9608187675,1
239,1889,74.03820801,11.02040577,1
239,1921,53.52698135,7.707327843,1
239,1953,57.56894684,15.97973156,1
239,1985,60.74361038,-18.66493988,1
239,2017,65.76200867,-0.5986120701,1
271,33,-0.2004089355,10.93982506,1
271,65,0.4246959686,16.53164673,1
271,97,10.16417313,24.87696838,1
271,129,18.13270187,28.66648865,1
271,161,29.71343231,9.205755234,1
271,193,50.97330856,42.42767715,1
271,225,42.54758835,25.81988525,1
271,257,45.9379425,18.98136139,1
271,289,69.7289505,42.48665619,1
271,321,55.86752319,50.84379959,1
271,353,69.47218323,52.09688187,1
271,385,50.29247284,28.42809677,1
271,417,65.73854065,43.78393936,1
271,449,66.20378876,52.95504761,1
271,481,66.92744446,60.08351898,1
271,513,63.31883621,62.48826218,1
271,545,69.59213257,49.54986191,1
271,577,43.83367538,20.14799118,1
271,609,60.03641129,32.72075653,1
271,641,65.71263885,30.88203049,1
271,673,66.15405273,27.28526306,1
271,705,45.51373291,39.50886536,1
271,737,50.58045197,38.82177734,1
271,769,56.90795135,25.31723022,1
271,801,77.24764252,19.96684837,1
271,833,78.62718201,24.63376427,1
271,865,59.18377304,20.17263031,1
271,897,68.98600769,19.84618378,1
271,929,71.40658569,28.64808464,1
271,961,83.8772049,22.0284996,1
271,993,77.18977356,-3.173326492,1
271,1025,49.25801086,15.56976795,1
271,1057,51.07108688,13.2338829,1
271,1089,84.92443085,8.871734619,1
271,1121,92.92301178,6.091523647,1
271,1153,91.5639801,1.403979778,1
271,1185,60.26050568,0.3574523926,1
271,1217,58.6949234,-1.441184521,1
271,1249,59.52102661,-1.904597521,1
271,1281,61.92519379,-6.938546181,1
271,1313,86.09114838,-1.274653673,1
271,1345,87.0911026,-0.6006828547,1
271,1377,76.42094421,0.9516680241,1
271,1409,83.22270203,-18.19264793,1
271,1441,63.35246277,-17.14164925,1
271,1473,63.23879242,-9.466570854,1
271,1505,52.94307327,16.32902336,1
271,1537,83.39146423,15.31735516,1
271,1569,68.24205017,-12.93755341,1
271,1601,79.45587158,2.263121605,1
271,1633,74.06106567,4.407241821,1
271,1665,44.86227417,16.85224915,1
271,1697,43.07485962,4.20006752,1
271,1729,79.83958435,11.73631096,1
271,1761,78.38842773,2.685602188,1
271,1793,72.91570282,4.600914001,1
271,1825,74.31047821,-5.013352394,1
271,1857,71.39579773,-4.479585648,1
271,1889,74.47355652,0.5489957333,1
271,1921,72.95249939,10.84171963,1
271,1953,56.04351807,-19.89454079,1
271,1985,68.12622833,-16.49001884,1
271,2017,57.99427032,-1.062816262,1
303,33,11.89074421,10.67775059,1
303,65,8.583339691,-4.080505371,1
303,97,26.24811554,38.65601349,1
303,129,10.33508301,18.07445908,1
303,161,46.60197067,41.62311172,1
303,193,41.26066589,39.77454758,1
303,225,43.77415466,47.79081726,1
303,257,64.50868225,15.26452827,1
303,289,67.34815979,22.65484238,1
303,321,55.06843567,57.29636002,1
303,353,46.74633789,59.02805328,1
303,385,59.35624313,26.83659744,1
303,417,56.30093384,39.72814178,1
303,449,57.02366257,41.82023239,1
303,481,61.65208817,33.34285355,1
303,513,45.30757904,57.67564392,1
303,545,43.01288605,36.18131256,1
303,577,59.13007355,22.28093338,1
303,609,65.38273621,47.99028015,1
303,641,60.19493866,23.76259995,1
303,673,59.07701492,21.67015648,1
303,705,62.94478607,17.65623856,1
303,737,57.6672821,6.819320679,1
303,769,58.64769363,6.402362823,1
303,801,44.27881622,39.1162796,1
303,833,68.82032013,4.880119324,1
303,865,70.9743576,28.08293152,1
303,897,62.91989136,18.11433792,1
303,929,47.5980835,7.937215805,1
303,961,83.73958588,18.36321449,1
303,993,85.20710754,15.87781525,1
303,1025,75.27973175,9.781537056,1
303,1057,81.4702301,9.790822029,1
303,1089,51.58263397,15.27573109,1
303,1121,90.35847473,13.4678936,1
303,1153,84.22388458,-10.98240376,1
303,1185,90.72911072,-7.235823631,1
303,1217,93.53501129,-5.092269421,1
303,1249,81.88902283,-11.86580753,1
303,1281,63.21598053,-9.704986572,1
303,1313,77.28348541,-19.68743515,1
303,1345,82.17144775,12.07741165,1
303,1377,79.40040588,-2.066815853,1
303,1409,71.75219727,-21.63357735,1
303,1441,78.79457092,-19.01433754,1
303,1473,87.4446106,-5.045431137,1
303,1505,67.99513245,-1.688741922,1
303,1537,65.80584717,-10.71980858,1
303,1569,81.71691132,-4.246027946,1
303,1601,75.13121796,19.80276108,1
303,1633,75.36068726,15.82966805,1
303,1665,72.30319214,20.09602356,1
303,1697,55.7100296,21.21138382,1
303,1729,44.83907318,5.048192978,1
303,1761,40.21762848,2.23807478,1
303,1793,51.62794495,19.88613701,1
303,1825,75.38382721,4.540093899,1
303,1857,69.61759949,-5.516896248,1
303,1889,65.84689331,14.92518234,1
303,1921,66.42530823,14.93304348,1
303,1953,63.66109085,-18.8382988,1
303,1985,44.24200058,-1.687991858,1
303,2017,41.17179871,-2.369874477,1
335,33,18.34998512,17.96672249,1
335,65,12.54733276,18.84285355,1
335,97,31.53712845,39.03204346,1
335,129,37.76216507,31.30098343,1
335,161,42.24126816,30.71852493,1
335,193,45.13803101,37.96070862,1
335,225,39.64051819,22.31431198,1
335,257,51.9455719,22.90418625,1
335,289,70.51670837,17.82354164,1
335,321,40.58919144,17.49683571,1
335,353,37.47115707,21.80951691,1
335,385,41.56445313,22.8892746,1
335,417,41.35385895,49.2614975,1
335,449,42.20241547,51.92475891,1
335,481,51.21002579,33.11315918,1
335,513,45.02554321,43.83621979,1
335,545,38.07337189,18.53723145,1
335,577,52.82758713,16.82349777,1
335,609,57.70568085,36.6631279,1
335,641,57.19320679,33.81124115,1
335,673,51.08417892,16.80126381,1
335,705,56.46657181,18.25082016,1
335,737,59.64458847,44.33424759,1
335,769,73.73114777,21.1902504,1
335,801,51.92050552,34.83187103,1
335,833,44.74860001,37.07761383,1
335,865,47.65444183,36.34889221,1
335,897,61.58404922,-1.214237213,1
335,929,76.07215881,11.13936234,1
335,961,82.21992493,18.94296837,1
335,993,83.77127838,14.03604889,1
335,1025,47.92013931,20.61603355,1
335,1057,65.84515381,-9.418801308,1
335,1089,83.74078369,-3.393958092,1
335,1121,86.36598969,17.07720757,1
335,1153,80.92288208,-11.01967525,1
335,1185,68.1989975,-16.3455658,1
335,1217,53.15859222,1.487003326,1
335,1249,66.22595215,-10.95832443,1
335,1281,96.84599304,-2.886761189,1
335,1313,82.00483704,-22.97200584,1
335,1345,87.56411743,7.233769417,1
335,1377,83.28955078,12.01986217,1
335,1409,80.4052887,-3.246072292,1
335,1441,84.72717285,1.559705019,1
335,1473,82.94931793,4.237926483,1
335,1505,86.34486389,4.202943802,1
335,1537,84.65328979,7.879229069,1
335,1569,74.49221039,-10.3129797,1
335,1601,78.04129028,23.42633438,1
335,1633,85.78272247,16.53484154,1
335,1665,86.3242569,20.84628487,1
335,1697,50.36823273,23.96836853,1
335,1729,45.68788147,24.73972321,1
335,1761,58.37247849,26.70821571,1
335,1793,35.74996185,5.283741951,1
335,1825,73.23516846,10.33270836,1
335,1857,68.23103333,15.5667057,1
335,1889,41.74575043,15.91284084,1
335,1921,49.76072693,17.58368683,1
335,1953,66.23908997,-7.336367607,1
335,1985,40.68368912,-3.469458818,1
335,2017,48.81914139,-3.942701101,1
367,33,39.57121658,22.62861061,1
367,65,39.06611633,26.67677307,1
367,97,26.22395515,40.81221008,1
367,129,46.79701233,37.08434677,1
367,161,35.82462692,28.63228989,1
367,193,43.26499176,17.18269539,1
367,225,54.41237259,3.070375443,1
367,257,71.24217224,9.608968735,1
367,289,71.68002319,26.99279022,1
367,321,67.7922821,24.94278336,1
367,353,48.53422546,15.00579262,1
367,385,65.24014282,34.94277954,1
367,417,55.49921799,31.19050026,1
367,449,42.4677124,58.2100029,1
367,481,43.09059906,55.98459244,1
367,513,41.06830978,39.97790146,1
367,545,40.61608124,32.92168045,1
367,577,35.55234146,44.83541489,1
367,609,49.4536171,32.0358429,1
367,641,67.18333435,31.31223297,1
367,673,68.37127686,31.7869854,1
367,705,41.40127563,42.3813858,1
367,737,66.12324524,19.03603935,1
367,769,38.38156891,26.26245499,1
367,801,36.54185867,15.71248817,1
367,833,58.19054794,39.99003601,1
367,865,57.0067482,34.77964401,1
367,897,60.67436981,-1.355379105,1
367,929,79.72517395,13.20859528,1
367,961,80.10935211,21.33065987,1
367,993,73.04598236,9.142803192,1
367,1025,72.70103455,7.177186012,1
367,1057,47.39848328,19.26097679,1
367,1089,81.73820496,11.55345726,1
367,1121,85.20018768,11.18852997,1
367,1153,61.32397079,21.74695778,1
367,1185,69.33396149,0.6802380085,1
367,1217,70.41958618,-0.1010736227,1
367,1249,82.27012634,-16.95116806,1
367,1281,88.47206116,2.16367507,1
367,1313,87.08358765,8.592263222,1
367,1345,79.7272644,6.913993835,1
367,1377,89.21221924,9.477410316,1
367,1409,84.1435318,-3.56994915,1
367,1441,87.70626831,-5.777318954,1
367,1473,80.6269989,14.19212627,1
367,1505,84.31387329,-2.471694946,1
367,1537,82.63835144,6.775723934,1
367,1569,47.50726318,13.39670372,1
367,1601,74.0005188,25.43735695,1
367,1633,48.4802475,27.5712471,1
367,1665,67.48348999,41.21843719,1
367,1697,68.50167084,27.00127792,1
367,1729,43.02714539,14.03139877,1
367,1761,41.52269745,9.561710358,1
367,1793,39.22985077,-1.89320755,1
367,1825,70.31437683,-6.421302795,1
367,1857,69.66876221,-7.973723888,1
367,1889,68.82027435,-11.11305428,1
367,1921,45.52528763,9.832036972,1
367,1953,53.56673431,15.54886246,1
367,1985,58.05616379,-6.075218201,1
367,2017,57.51774597,-5.068977356,1
399,33,44.64483643,15.30574226,1
399,65,28.78761673,25.35740089,1
399,97,30.81744957,22.1822567,1
399,129,29.64066887,22.25821877,1
399,161,36.21341705,11.42032623,1
399,193,21.70034981,30.70690536,1
399,225,57.28936768,8.132587433,1
399,257,65.33260345,34.77891159,1
399,289,56.32488632,37.49962616,1
399,321,56.19670105,46.37499237,1
399,353,37.34406281,50.81645966,1
399,385,62.92731476,30.03643799,1
399,417,45.09527588,52.62911987,1
399,449,39.98814392,54.56700516,1
399,481,50.08769226,45.70181656,1
399,513,47.98042297,47.39842606,1
399,545,36.61717606,31.24558258,1
399,577,42.3951149,29.75893784,1
399,609,35.09490967,39.53847504,1
399,641,32.40807343,43.08705521,1
399,673,66.64759064,30.6244812,1
399,705,68.2063446,29.62169838,1
399,737,38.24660873,14.83824158,1
399,769,60.90032196,14.99331284,1
399,801,46.83785248,16.93949699,1
399,833,50.43695068,20.09816551,1
399,865,59.79906464,-0.1558799744,1
399,897,56.50653839,31.6546402,1
399,929,77.64261627,21.66750336,1
399,961,48.32967377,-0.2805681229,1
399,993,62.38612747,8.72046566,1
399,1025,65.01942444,11.80516243,1
399,1057,50.70543671,16.67696571,1
399,1089,63.42874527,6.0894804,1
399,1121,64.67006683,-12.74505043,1
399,1153,72.04582214,-13.55266857,1
399,1185,85.8339386,-0.3827393055,1
