PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 57, filenames: A:[57]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[58]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.650320292,-0.9392795563,1
47,65,0.3896445632,1.187191963,1
47,97,0.05665588379,8.280362129,1
47,129,-1.544855595,7.107625008,1
47,161,-0.4049622118,6.156228542,1
47,193,0.3823165894,3.05401969,1
47,225,1.757946014,2.546504021,1
47,257,6.021571159,4.679543495,1
47,289,1.353187323,3.740347862,1
47,321,0.4489284754,5.276874542,1
47,353,1.795689106,5.914749146,1
47,385,4.730110168,6.750213623,1
47,417,3.364141226,6.26026392,1
47,449,-0.1398808956,7.142252445,1
47,481,-2.175639629,4.902338028,1
47,513,-2.175435066,1.042275429,1
47,545,-1.834760308,0.3307211399,1
47,577,-1.226414442,2.666514397,1
47,609,-0.1174609661,4.384573936,1
47,641,0.9131352901,4.789264679,1
47,673,2.154271364,4.626533508,1
47,705,2.775416374,3.512266636,1
47,737,2.309270144,3.507069588,1
47,769,0.8838384151,5.039498329,1
47,801,0.04779011011,1.013620377,1
47,833,1.013175726,1.596935749,1
47,865,1.49900794,2.883778811,1
47,897,0.5165618658,1.432644844,1
47,929,-0.6997661591,0.0923126936,1
47,961,-1.071717262,-21.53167725,1
47,993,-1.286947727,11.18032074,1
47,1025,-0.7641168833,-0.6456787586,1
47,1057,-0.7147126198,-0.1823154688,1
47,1089,-0.8656580448,0.4543859959,1
47,1121,-0.441344738,1.187529683,1
47,1153,0.0271396637,0.6724952459,1
47,1185,0.6215670109,-1.919818878,1
47,1217,2.071257591,-4.527078152,1
47,1249,1.172805071,-1.968361378,1
47,1281,-1.970946074,-0.8108496666,1
47,1313,-3.048422575,2.879407883,1
47,1345,-1.940133333,2.878756046,1
47,1377,0.05810272694,0.0517475605,1
47,1409,-0.2587885857,0.3597532213,1
47,1441,-0.7001366615,0.797390461,1
47,1473,-0.6483197212,1.753004551,1
47,1505,-0.3878887892,2.026550055,1
47,1537,0.8991589546,0.4941536784,1
47,1569,0.1800892353,0.3435210288,1
47,1601,-0.9624611139,-1.011988759,1
47,1633,-0.6225471497,-0.4969107509,1
47,1665,0.02074301243,0.8148348331,1
47,1697,-0.7127227783,2.003046989,1
47,1729,-0.4956547022,1.729780674,1
47,1761,-0.3369470835,1.088743687,1
47,1793,-0.0411528945,0.3401525617,1
47,1825,0.2220418453,-0.04898923635,1
47,1857,0.2315764427,0.07804659009,1
47,1889,0.2986730337,0.1164395511,1
47,1921,0.01004119217,-0.1230409294,1
47,1953,-0.4768781066,0.1553257555,1
47,1985,-0.2271422744,0.1973638982,1
47,2017,0.2527951598,0.04389761388,1
79,33,0.5473638773,5.760459423,1
79,65,1.212665915,1.463314295,1
79,97,1.150603294,5.57775259,1
79,129,-0.7698646188,1.732055664,1
79,161,-2.636900902,4.833916187,1
79,193,-1.650804996,3.408301353,1
79,225,-0.3689259291,1.020245314,1
79,257,2.588910103,3.303023577,1
79,289,1.633010864,1.293117046,1
79,321,3.989370823,4.46460104,1
79,353,0.190246582,0.9911975861,1
79,385,3.296848536,5.494646072,1
79,417,3.084210157,6.203864098,1
79,449,2.902915478,5.350095749,1
79,481,0.1678062677,1.717634439,1
79,513,0.4459596872,1.421598434,1
79,545,1.021357894,0.2567087412,1
79,577,1.010686517,0.6354227066,1
79,609,3.95517087,3.97938633,1
79,641,1.084896088,1.655728579,1
79,673,1.168603539,1.425407887,1
79,705,2.234256983,2.741094589,1
79,737,2.829424858,3.484918594,1
79,769,2.020693064,2.484182358,1
79,801,0.4649496078,0.5868480206,1
79,833,0.2780538499,0.5742912292,1
79,865,-0.971945703,-0.0632930994,1
79,897,-1.221016765,-0.5502322316,1
79,929,-0.4426470399,-0.1879337728,1
79,961,-0.09644395113,0.2450710237,1
79,993,0.1516355276,0.02966836095,1
79,1025,0.2026205063,0.8620974422,1
79,1057,-0.07675507665,1.406696558,1
79,1089,-2.942826271,1.083613396,1
79,1121,-3.312609673,2.96542263,1
79,1153,-1.096494198,2.03345418,1
79,1185,0.07987448573,0.02636408806,1
79,1217,2.131061316,-3.399041176,1
79,1249,2.052518845,-3.154175758,1
79,1281,1.703466177,-3.144889116,1
79,1313,-2.173487902,-0.0310407877,1
79,1345,-2.174996376,0.4119859934,1
79,1377,-1.79338789,0.2100100815,1
79,1409,-1.377056718,0.4993427098,1
79,1441,-1.593621492,0.830188334,1
79,1473,-1.413782239,1.514988542,1
79,1505,-0.7941784263,0.6696218252,1
79,1537,-0.6001371145,0.8450881243,1
79,1569,-0.6466218233,0.7116701603,1
79,1601,-0.9174586535,0.5705657005,1
79,1633,-0.5268354416,0.9561797976,1
79,1665,-0.1367252767,1.024613976,1
79,1697,-0.4800028801,0.7754965425,1
79,1729,-0.3383203447,0.9390403032,1
79,1761,-0.2027720809,0.6906712651,1
79,1793,-0.3063646555,0.3570841253,1
79,1825,-0.02030174434,0.124593541,1
79,1857,0.06029392034,0.5276647806,1
79,1889,0.2245766968,0.3641118407,1
79,1921,0.2508389354,-0.1705981493,1
79,1953,0.1704157293,0.05349161103,1
79,1985,0.1223159134,0.1472523212,1
79,2017,0.08316037804,0.01383759826,1
111,33,0.4036013782,2.098163605,1
111,65,0.5479903221,3.593572378,1
111,97,2.063571453,3.983589649,1
111,129,0.9649474025,4.76188755,1
111,161,-0.4618791938,5.320044518,1
111,193,-0.9260054827,4.528732777,1
111,225,-0.06048130989,4.587323189,1
