PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 44, filenames: A:[44]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[45]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.130211353,6.767239094,1
47,65,-0.6009043455,0.2909432054,1
47,97,0.2832709551,0.1821964979,1
47,129,0.1135462523,3.66558671,1
47,161,-0.07413840294,6.591219902,1
47,193,0.4346988797,8.780329704,1
47,225,-0.05567884445,3.647148132,1
47,257,-1.446704388,3.611297607,1
47,289,-1.985026121,3.604687214,1
47,321,-1.350251913,4.732462406,1
47,353,-1.412142277,4.913023949,1
47,385,-2.125679731,4.244212627,1
47,417,-2.09700489,4.777238846,1
47,449,-1.281780243,2.916472673,1
47,481,0.4811279774,2.761471987,1
47,513,0.7526861429,2.172894239,1
47,545,0.2224971652,2.030618906,1
47,577,-0.4673185945,2.437501192,1
47,609,0.4102939367,3.602737427,1
47,641,1.205660582,4.153690338,1
47,673,1.515179157,3.195679665,1
47,705,0.976855278,1.53649354,1
47,737,0.9489184618,-0.2883754969,1
47,769,0.4520795345,-0.2746920586,1
47,801,0.7755900621,1.635315776,1
47,833,0.8649010062,4.012287617,1
47,865,1.234585524,4.854277611,1
47,897,-0.01578831673,1.986123085,1
47,929,-4.979310989,0.6895503998,1
47,961,0.5012727976,20.34936905,1
47,993,0.9097764492,0.3271069527,1
47,1025,1.857740879,-0.08453404903,1
47,1057,1.09103024,1.992287636,1
47,1089,0.7311327457,2.562869072,1
47,1121,0.6332108974,2.138865232,1
47,1153,0.05480885506,2.059561729,1
47,1185,-0.4768657684,3.330483675,1
47,1217,-1.214729905,2.618837357,1
47,1249,-1.609714031,3.904630184,1
47,1281,-1.530447245,-0.02613544464,1
47,1313,-0.3154404163,0.3048601151,1
47,1345,0.5430414677,0.1441602707,1
47,1377,1.296205997,2.139383316,1
47,1409,1.668516517,3.60497117,1
47,1441,1.554579258,3.219861507,1
47,1473,-0.3240929544,3.839601517,1
47,1505,-0.8306107521,3.741071224,1
47,1537,0.01568293571,4.21491909,1
47,1569,0.7589265108,8.706624985,1
47,1601,0.858443439,5.035233021,1
47,1633,1.518351316,4.950296879,1
47,1665,1.072889805,7.289446354,1
47,1697,1.83243227,8.92552948,1
47,1729,2.336900711,9.192798615,1
47,1761,2.148449421,5.808980942,1
47,1793,2.754790783,7.839316368,1
47,1825,0.374463439,10.45892048,1
47,1857,0.7563568354,9.523162842,1
47,1889,0.6933718324,-0.04718494415,1
47,1921,0.8475542068,1.300037861,1
47,1953,1.185390711,-0.5752799511,1
47,1985,1.951631427,2.459074974,1
47,2017,0.5328261852,0.6422777176,1
79,33,-0.6192469597,1.545436502,1
79,65,-1.419430852,0.4723371267,1
79,97,-1.919699073,5.509174347,1
79,129,-0.6390895844,4.067680359,1
79,161,0.2842478752,5.723087311,1
79,193,0.4875904322,6.283219814,1
79,225,-3.603586912,11.44424629,1
79,257,-0.3448822498,2.847032785,1
79,289,-1.131690383,2.777709246,1
79,321,-0.9458854198,3.88234067,1
79,353,-0.1997748017,3.315538406,1
79,385,-0.5026320219,3.040742636,1
79,417,-0.2115232944,4.028406143,1
79,449,0.2207284272,3.146742344,1
79,481,0.3297459781,1.695850849,1
79,513,1.557184339,1.962735176,1
79,545,0.6435698867,2.135858059,1
79,577,-0.242402792,1.838070154,1
79,609,0.1964194477,2.265659809,1
79,641,0.4783941507,2.507870674,1
79,673,0.6943820715,3.45072937,1
79,705,0.9158065319,2.495333195,1
79,737,0.4904906154,1.754601002,1
79,769,-0.02961373329,1.754403353,1
79,801,-0.08912622929,1.273423433,1
79,833,0.3270734549,1.885997057,1
79,865,1.110091209,2.036128044,1
79,897,0.5256766677,1.420747519,1
79,929,-7.039464474,1.510772943,1
79,961,-6.243654251,6.269108772,1
79,993,-0.8916666508,1.19130826,1
79,1025,-0.6353796124,1.03159368,1
79,1057,0.1147180796,1.34051311,1
