PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 38, filenames: A:[38]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[39]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.679852247,-0.2474708557,1
47,65,-0.8417418003,1.680380106,1
47,97,-0.1033342481,5.494593143,1
47,129,0.4588639736,1.434590816,1
47,161,0.5557271242,1.871750832,1
47,193,0.822721839,3.186914921,1
47,225,1.389476538,2.840440989,1
47,257,0.754586637,4.59277153,1
47,289,1.17839098,5.398352146,1
47,321,0.9765530825,4.631474972,1
47,353,0.5013062954,4.203007221,1
47,385,0.5450803041,3.54088378,1
47,417,1.059446812,3.189590931,1
47,449,0.7771046162,0.6597452164,1
47,481,0.04422235489,0.3567247391,1
47,513,0.04272985458,0.08057641983,1
47,545,17.62407303,2.679008961,1
47,577,0.7096745968,10.42826939,1
47,609,-0.215478301,1.269339561,1
47,641,0.7936015725,2.105318785,1
47,673,1.897839546,2.061365843,1
47,705,3.394244194,2.799552917,1
47,737,0.9672414064,0.6859585047,1
47,769,-0.43791008,-0.3368433714,1
47,801,-0.2378231287,0.4050654173,1
47,833,-9.964795113,-13.79850388,1
47,865,-1.052103281,7.456388474,1
47,897,2.106298447,6.539310455,1
47,929,-5.487549305,8.414182663,1
47,961,3.264009237,5.588288307,1
47,993,-1.628745794,1.393447757,1
47,1025,-2.006202459,1.861727238,1
47,1057,-0.9147744179,1.880194187,1
47,1089,1.211778164,2.258050919,1
47,1121,3.479391098,3.334985733,1
47,1153,4.247954845,3.90688467,1
47,1185,2.834870577,4.192779064,1
47,1217,1.108788013,0.5177912712,1
47,1249,-2.568309069,-6.389373302,1
47,1281,-1.186707258,-0.9022297859,1
47,1313,2.432412386,5.33354044,1
47,1345,4.594431877,10.36407566,1
47,1377,2.035690069,-9.54249382,1
47,1409,16.46797752,2.519310713,1
47,1441,-0.7133009434,1.428046107,1
47,1473,0.5533761978,5.27648592,1
47,1505,0.9201118946,4.467458725,1
47,1537,0.5760667324,0.007999658585,1
47,1569,-1.050700903,-0.2633159161,1
47,1601,-1.020124793,1.841162324,1
47,1633,-1.875755191,7.186945438,1
47,1665,-2.149399281,7.164748192,1
47,1697,0.3644009829,6.519378662,1
47,1729,-0.4304351807,-0.937033534,1
47,1761,0.5085614324,12.64167595,1
47,1793,1.139150977,8.688973427,1
47,1825,0.4414057732,1.214383125,1
47,1857,0.2517030239,-1.217053175,1
47,1889,0.4611343741,-2.135354519,1
47,1921,0.1924426556,-0.8136595488,1
