PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 47, filenames: A:[47]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[48]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.0286706686,3.998560905,1
47,65,-0.3538859487,0.8296276927,1
47,97,-0.3512134552,-0.6901519299,1
47,129,-0.5741505623,-0.2075181007,1
47,161,-0.1586725712,0.6847363114,1
47,193,-0.8498960733,3.466320038,1
47,225,-0.7303461432,3.522760868,1
47,257,-0.8118559122,4.440952301,1
47,289,-0.85521245,4.367438793,1
47,321,0.2699770331,5.208900928,1
47,353,0.2640607953,1.33643508,1
47,385,-0.1993666589,4.330486298,1
47,417,-0.3075311184,4.820538521,1
47,449,0.5169842243,-0.1682734489,1
47,481,0.7812435031,0.2632203102,1
47,513,0.8991562724,2.174155235,1
47,545,0.9248535037,5.322217464,1
47,577,-0.3607834578,4.268126488,1
47,609,-1.314679384,0.5854957104,1
47,641,-0.6812021732,2.136963606,1
47,673,0.8101007938,3.297280788,1
47,705,1.949607372,2.457998276,1
47,737,0.5054821372,0.9486801624,1
47,769,0.6401922703,0.5218659639,1
47,801,-0.00406730175,1.405558825,1
47,833,-0.9828435779,2.526258469,1
47,865,-0.9605899453,1.44896102,1
47,897,-0.9456155896,0.4012060463,1
47,929,-0.6057165861,0.3668120503,1
47,961,0.1286961138,-0.1866705418,1
47,993,0.3255372047,1.56113565,1
47,1025,-3.034263134,2.880091906,1
47,1057,-2.873632431,3.796709299,1
47,1089,-1.556195378,2.891601801,1
47,1121,-0.3044418097,1.296255589,1
47,1153,0.6491415501,1.939052105,1
47,1185,0.1616194248,2.078782082,1
47,1217,-1.101923347,1.24894321,1
47,1249,-1.799511194,0.2451729774,1
47,1281,-2.302450418,2.59734726,1
47,1313,-3.595887661,2.565401793,1
47,1345,6.01662159,4.344818115,1
47,1377,-1.105128527,1.497293472,1
47,1409,-1.095807195,5.191205502,1
47,1441,0.01842665672,4.36251688,1
47,1473,0.6365081072,3.610197306,1
47,1505,-0.3102265596,4.126898766,1
47,1537,-5.126162529,6.71616745,1
47,1569,-1.040598631,5.785395622,1
47,1601,-0.2564594746,5.380947113,1
47,1633,-1.1806252,7.234726906,1
47,1665,-1.819765568,7.36249733,1
47,1697,-1.47927916,3.349364996,1
47,1729,4.383595467,-5.628765106,1
47,1761,1.148240209,-0.6339097023,1
47,1793,0.4538174868,0.6009922624,1
47,1825,-0.2098873854,0.2873829305,1
47,1857,0.04986107349,-0.6017489433,1
47,1889,0.2445508838,0.2434937954,1
47,1921,-0.09767353535,0.02755308151,1
47,1953,-0.218763411,1.317674994,1
47,1985,0.5707677603,0.07742318511,1
47,2017,18.64813995,-7.254896641,1
79,33,-0.007595658302,0.9997034073,1
79,65,0.02786308527,0.9043530226,1
79,97,0.3657690883,0.259218514,1
79,129,0.3090095818,0.2906543612,1
79,161,0.4854114652,1.04259944,1
79,193,0.2505965829,1.551062465,1
79,225,-0.2754995823,2.0658288,1
79,257,-0.4766406715,2.116172075,1
79,289,-0.08700367808,1.046091318,1
79,321,-0.3408874869,0.4693760872,1
79,353,-1.092980027,2.359216452,1
79,385,-0.630846262,4.307294369,1
79,417,-0.1770397127,4.463738441,1
79,449,0.3396725953,3.13051033,1
79,481,0.2805034518,1.821692228,1
79,513,0.7039285898,3.299811602,1
79,545,0.8779132366,3.839000702,1
79,577,0.257563889,3.16729641,1
79,609,-0.1763321757,0.9606671333,1
