PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 25, filenames: A:[25]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[26]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-3.272562981,1.101167202,1
47,65,-0.6104727983,2.837616444,1
47,97,-0.2633450627,5.555369854,1
47,129,-0.7318002582,8.073384285,1
47,161,0.06212419271,4.974917889,1
47,193,-0.02882325649,7.701225281,1
47,225,-0.9451048374,6.795049667,1
47,257,-1.175348401,6.729127407,1
47,289,0.8996632099,6.108014584,1
47,321,2.061210394,6.21955204,1
47,353,2.974153519,5.629558563,1
47,385,3.817194223,5.958550453,1
47,417,3.331721783,5.642255306,1
47,449,2.88856411,4.659408569,1
47,481,4.049208164,4.484580994,1
47,513,2.72995472,5.118000507,1
47,545,0.212898016,3.203117371,1
47,577,-2.072168827,-1.898928165,1
47,609,-1.575664997,0.9016542435,1
47,641,1.100968361,7.568976402,1
47,673,0.7930588722,8.334902763,1
47,705,-0.2497060299,-0.04625892639,1
47,737,-0.3606915474,1.678411484,1
47,769,6.377694607,8.340028763,1
47,801,6.068407536,6.11200428,1
47,833,1.015202045,1.493866444,1
47,865,0.6533346176,6.68612957,1
47,897,3.771762848,7.424484253,1
47,929,3.758666992,5.237311363,1
47,961,3.975453854,4.504849434,1
47,993,4.19465065,6.445156574,1
47,1025,4.691764832,6.762977123,1
47,1057,4.113124847,6.071592808,1
47,1089,4.398072243,6.425085068,1
47,1121,3.235765934,5.922574997,1
47,1153,2.435993195,6.825140953,1
47,1185,1.394060135,4.980351448,1
47,1217,-0.5252336264,4.306063652,1
47,1249,-0.3908672333,5.721330166,1
47,1281,-0.04441213608,5.014927864,1
47,1313,-1.376846075,5.343123436,1
47,1345,-1.102375507,4.60602951,1
47,1377,0.9474343061,5.802084923,1
47,1409,1.69627142,5.606781006,1
47,1441,1.98850584,4.179171085,1
47,1473,2.022460461,2.230465651,1
47,1505,1.176773906,2.516686201,1
47,1537,0.9433134794,2.865430117,1
47,1569,0.5726502538,2.003364801,1
47,1601,-0.09403777122,0.7309775352,1
47,1633,0.1825955212,0.03707355261,1
47,1665,0.2378123999,-0.3146665692,1
47,1697,0.8698325157,0.3089495003,1
47,1729,0.9833655357,1.002892256,1
47,1761,0.1917159557,0.5642924309,1
47,1793,0.1343950033,0.4801797867,1
47,1825,1.606876373,5.419034004,1
47,1857,2.479028702,4.456143379,1
47,1889,1.698516369,2.142189026,1
47,1921,0.6407682896,2.31939888,1
47,1953,-0.2286912501,0.471013248,1
47,1985,-0.02904349566,-0.4155610204,1
47,2017,0.8598757982,-0.006755232811,1
79,33,-0.2496869564,0.5711507797,1
79,65,-0.2635269761,3.381040335,1
79,97,-0.7106670141,5.795024872,1
79,129,-1.115251899,8.337866783,1
79,161,1.557122111,8.136925697,1
79,193,1.531890273,7.207178593,1
79,225,0.5856761932,6.967522621,1
79,257,0.9235605597,6.140122414,1
