PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 27, filenames: A:[27]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[28]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.198103905,-0.1955251694,1
47,65,1.939609647,4.153927326,1
47,97,0.8704191446,6.123750687,1
47,129,1.074313641,7.510930061,1
47,161,1.586885452,5.551466465,1
47,193,1.99665308,3.465601444,1
47,225,4.44889164,4.470794678,1
47,257,19.3859787,6.505017281,1
47,289,6.429034233,2.768014669,1
47,321,7.246333599,4.224253654,1
47,353,-3.081360817,4.577521801,1
47,385,4.022907734,3.23874712,1
47,417,3.49724555,3.651104927,1
47,449,3.578959703,4.848775864,1
47,481,-3.068595886,5.38502264,1
47,513,3.771903038,4.591766357,1
47,545,0.009158372879,10.92448521,1
47,577,-5.983839989,1.866438866,1
47,609,-1.401610851,4.898900986,1
47,641,1.635296345,7.206683159,1
47,673,2.002335548,6.440705299,1
47,705,4.154800415,7.064611435,1
47,737,0.8504536152,2.610791206,1
47,769,2.237645626,11.37252998,1
47,801,0.8442618847,-1.24563694,1
47,833,0.7550859451,-0.8694863319,1
47,865,3.228400707,5.549656391,1
47,897,-0.5359940529,4.651434898,1
47,929,2.003929138,19.88532639,1
47,961,1.259238124,8.3064394,1
47,993,0.2611703873,7.779410362,1
47,1025,0.6026575565,7.726833344,1
47,1057,1.509323359,6.224819183,1
47,1089,1.968910694,5.117126465,1
47,1121,2.620850801,6.799077034,1
47,1153,2.818103075,5.965629578,1
47,1185,1.507978439,4.801646709,1
47,1217,0.03181433678,6.191290855,1
47,1249,0.7531576157,6.352817059,1
47,1281,2.261813879,5.577069759,1
47,1313,1.917524934,4.805194378,1
47,1345,1.607638121,3.753904343,1
47,1377,1.698826909,4.797747135,1
47,1409,1.312690973,4.199203014,1
47,1441,1.688548923,4.648387909,1
47,1473,3.559665203,6.975293159,1
47,1505,6.522953987,9.228043556,1
47,1537,3.210799217,2.233341217,1
47,1569,7.600896835,7.284765244,1
47,1601,10.97743225,16.21880722,1
47,1633,7.133238316,10.81074238,1
47,1665,1.774158955,0.2975897789,1
47,1697,1.150899887,0.5988917351,1
47,1729,2.743222237,5.991918564,1
47,1761,4.626547813,5.314599037,1
47,1793,0.7055959702,24.25833511,1
47,1825,4.741189003,4.934452534,1
47,1857,3.301338196,3.264036417,1
47,1889,1.945785999,2.983274937,1
47,1921,1.417344213,5.522106647,1
47,1953,1.54656744,3.835009098,1
47,1985,0.3717004061,1.003714204,1
47,2017,1.596310854,-3.854431629,1
79,33,1.347451687,0.643676281,1
79,65,4.72946167,1.165843725,1
79,97,1.881436944,4.699207306,1
79,129,3.112650394,6.201137066,1
79,161,-0.08115386963,6.079537868,1
79,193,1.580578327,4.844204903,1
79,225,2.40170002,4.598690033,1
79,257,3.092089415,3.988473892,1
79,289,3.483843565,4.234872341,1
79,321,3.739087105,5.699635983,1
79,353,3.859792233,5.94257164,1
79,385,3.419675589,4.434721947,1
79,417,3.632126331,4.362134933,1
79,449,3.997186899,5.460969448,1
79,481,3.813399315,4.811388493,1
79,513,3.072012186,4.115005493,1
79,545,2.745869637,3.665640354,1
79,577,2.409008741,3.829436302,1
79,609,0.5537086725,4.942272186,1
79,641,1.092145205,5.987372398,1
79,673,1.836472273,6.114793777,1
79,705,2.926778555,-7.272020817,1
79,737,16.06175423,14.41819572,1
79,769,3.304661036,9.337521553,1
79,801,2.414970398,7.892409325,1
79,833,1.402570248,5.273085117,1
79,865,1.005937576,5.212477207,1
79,897,0.5023238659,6.559690475,1
79,929,1.552448034,17.34290695,1
79,961,1.698177457,17.89241791,1
79,993,1.395080686,7.360597134,1
79,1025,1.923989534,7.346666336,1
79,1057,2.232042551,7.260791779,1
79,1089,2.007059097,8.173820496,1
79,1121,2.094159842,9.94024086,1
79,1153,2.387294531,8.388040543,1
79,1185,2.246738434,5.770251751,1
79,1217,2.373099327,5.750321388,1
79,1249,3.851448059,5.887935162,1
79,1281,4.311718941,5.511408329,1
79,1313,3.148537397,4.804665089,1
79,1345,2.043467045,3.848758221,1
79,1377,1.518123627,4.655186176,1
79,1409,1.974751711,4.495845318,1
79,1441,1.930674553,3.963570595,1
79,1473,1.538694382,4.730500221,1
79,1505,2.21612525,5.540270805,1
79,1537,2.9046731,5.257756233,1
79,1569,3.524947166,4.627590656,1
79,1601,3.967416525,4.769211769,1
79,1633,6.647274494,5.733859062,1
