PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 13, filenames: A:[13]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[14]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.268614292,9.076403618,1
47,65,0.8092871904,7.986812115,1
47,97,0.8317111731,4.189380169,1
47,129,0.1838139296,5.582666397,1
47,161,-1.032234192,8.570753098,1
47,193,0.1290682554,10.8206234,1
47,225,1.161038041,5.843762875,1
47,257,1.503697395,3.843910456,1
47,289,2.216784954,2.610887051,1
47,321,0.8565993309,5.391357899,1
47,353,13.06492615,20.5175457,1
47,385,1.915506363,5.275174141,1
47,417,0.9349668026,7.718734741,1
47,449,0.4076209068,9.112532616,1
47,481,1.600730896,9.432214737,1
47,513,2.865578175,6.065248013,1
47,545,3.484968662,6.298763752,1
47,577,3.405564308,8.450275421,1
47,609,2.225621223,9.680837631,1
47,641,1.458754897,9.554409027,1
47,673,1.248526335,10.27356529,1
47,705,1.805585623,6.528600693,1
47,737,2.648493052,6.435854912,1
47,769,8.836866379,14.84102821,1
47,801,8.585436821,15.43690777,1
47,833,3.77801609,9.926273346,1
47,865,2.404015541,9.753101349,1
47,897,2.216832638,9.594855309,1
47,929,2.273862123,7.942956924,1
47,961,2.328228474,6.530638695,1
47,993,3.809656858,5.995731831,1
47,1025,4.838177681,5.000921726,1
47,1057,6.375769138,4.45893383,1
47,1089,5.151985645,3.455919266,1
47,1121,5.650098324,2.741171837,1
47,1153,4.832528114,2.343399048,1
47,1185,3.08296299,3.242141247,1
47,1217,5.028939247,5.378583908,1
47,1249,7.48294735,6.11941433,1
47,1281,5.431589127,5.070330143,1
47,1313,5.627498627,2.819545031,1
47,1345,5.026848316,1.534945488,1
47,1377,5.730639458,1.883335829,1
47,1409,7.286280632,3.157610416,1
47,1441,8.99542141,4.810150146,1
47,1473,8.655805588,5.430401802,1
47,1505,5.75673008,3.115707874,1
47,1537,1.847352028,0.8263349533,1
47,1569,-0.2164750099,0.6686115265,1
47,1601,-0.5314788818,0.2491924763,1
47,1633,-0.6079668999,-1.367151737,1
47,1665,2.056612015,0.1934015155,1
47,1697,0.7496852875,0.7244414091,1
47,1729,-0.6046574116,2.958752155,1
47,1761,0.07658863068,2.117353678,1
47,1793,0.9314890504,0.419225812,1
47,1825,1.220983505,-0.3216466904,1
47,1857,1.025301933,0.1786848307,1
47,1889,2.756958961,0.7186735868,1
47,1921,9.836286545,-1.077417016,1
47,1953,2.605771065,-0.8387577534,1
47,1985,3.620492935,-0.08886051178,1
47,2017,2.435832977,-0.07106983662,1
79,33,0.2751779258,1.845095992,1
79,65,-0.03743308783,5.334376335,1
79,97,0.8074046969,5.916934013,1
79,129,-10.92399406,10.81076431,1
79,161,-2.229798317,11.38577652,1
79,193,-0.7213353515,7.599826336,1
79,225,1.652648687,5.396427631,1
79,257,2.009948254,5.206163883,1
79,289,2.036055565,5.096937656,1
79,321,1.697177887,7.158951759,1
79,353,2.437416553,6.220207691,1
79,385,1.34418869,7.007676601,1
79,417,0.00156545639,7.207708359,1
79,449,3.353505135,9.554987907,1
79,481,3.477595806,9.789203644,1
79,513,2.350904465,7.879864693,1
79,545,1.278536797,7.965800762,1
79,577,1.582760811,9.153719902,1
79,609,2.925221205,8.731016159,1
79,641,3.505102873,8.726771355,1
79,673,1.475541592,10.81410408,1
79,705,2.082936764,7.505236626,1
79,737,3.012210131,7.070325851,1
79,769,3.079882145,10.06520844,1
79,801,6.945781708,14.6600132,1
79,833,2.360494375,9.555734634,1
79,865,1.872747183,9.074343681,1
79,897,2.643549204,8.44189167,1
79,929,2.634621382,8.758992195,1
79,961,4.042504787,8.481229782,1
79,993,5.073802948,8.028898239,1
79,1025,5.513100147,9.035316467,1
79,1057,6.095152855,7.173379898,1
79,1089,4.574933052,5.223478317,1
79,1121,5.924538136,3.401427269,1
79,1153,5.566843033,2.882695198,1
79,1185,4.269753456,3.19190073,1
79,1217,5.029744148,4.135019302,1
79,1249,6.284520626,5.195058823,1
79,1281,7.659193039,5.287669659,1
79,1313,8.246019363,4.256965637,1
79,1345,6.857631683,3.382649422,1
79,1377,16.35490227,-8.290273666,1
79,1409,6.921349525,3.50919199,1
79,1441,7.144839287,3.122545958,1
79,1473,10.67922783,20.915905,1
79,1505,6.246460438,1.67450285,1
79,1537,6.178262234,2.409495354,1
79,1569,5.25706768,1.896559715,1
79,1601,5.066335678,3.174303532,1
79,1633,0.9077675343,0.6454393864,1
79,1665,2.558754921,-0.1996456981,1
79,1697,3.551372528,0.8934130669,1
79,1729,2.942198992,1.382491827,1
79,1761,1.883657455,0.9973261356,1
79,1793,1.096795559,0.1463879943,1
79,1825,0.6221479177,-0.4648583531,1
79,1857,0.9288966656,-0.3799349368,1
79,1889,1.978020668,-0.09648603201,1
79,1921,2.569433451,-0.4102215171,1
79,1953,2.300043106,-0.5884075165,1
79,1985,1.870244026,-0.577444613,1
79,2017,0.2915161848,-0.210543707,1
111,33,-0.6042985916,0.3766264915,1
111,65,-0.01391232014,6.282400131,1
111,97,-0.002748191357,7.043836594,1
111,129,-0.5089999437,6.308389664,1
111,161,-0.467348814,7.01183176,1
111,193,-1.647013068,5.459357262,1
111,225,-0.7517399788,5.366823673,1
111,257,0.5463060141,5.723170757,1
111,289,1.223749161,6.136832237,1
111,321,1.438732386,7.332384586,1
111,353,1.404178262,8.232990265,1
111,385,-0.5062958002,11.04588509,1
111,417,1.337315083,15.43330479,1
111,449,2.802544594,9.262384415,1
111,481,4.315961361,9.233794212,1
111,513,1.552270651,8.727619171,1
111,545,1.72988236,8.369263649,1
111,577,2.098112106,8.230714798,1
111,609,3.080537081,7.748259544,1
111,641,3.202034473,8.005731583,1
111,673,2.614519596,9.171170235,1
111,705,3.164016485,9.495918274,1
111,737,1.14018321,0.421664238,1
111,769,-0.05438137054,14.90486431,1
111,801,1.515226364,13.16610622,1
111,833,0.6503460407,9.760418892,1
111,865,1.098472357,8.505754471,1
111,897,3.48326683,7.033925056,1
111,929,4.394585133,8.197422028,1
111,961,5.221175671,8.62362957,1
111,993,6.161949158,8.31620121,1
111,1025,6.101678848,8.345155716,1
111,1057,-0.9354100227,8.300835609,1
111,1089,-0.9307742119,9.859161377,1
111,1121,0.6423578262,0.6871657372,1
111,1153,4.398663521,5.883883953,1
111,1185,3.911087036,4.170893669,1
111,1217,4.680856705,4.448691845,1
111,1249,6.118165016,5.189308643,1
111,1281,8.206410408,5.596365929,1
111,1313,8.885731697,4.933490276,1
