PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 53, filenames: A:[53]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[54]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2345900238,9.51121521,1
47,65,0.2936130166,1.955993056,1
47,97,0.2143337131,-0.9332675934,1
47,129,-0.0463219285,-0.4633154869,1
47,161,0.3488624096,0.781027317,1
47,193,0.4460231066,1.231865287,1
47,225,0.8250457644,2.813242435,1
47,257,0.9975610971,3.590960503,1
47,289,1.71928966,4.897827148,1
47,321,-1.143770933,3.173186779,1
47,353,-1.432516813,2.761826992,1
47,385,-1.044257879,1.656243324,1
47,417,-1.3609972,2.144574165,1
47,449,-1.384480953,4.986001968,1
47,481,-1.43593955,6.774053574,1
47,513,0.01369309425,1.435101032,1
47,545,-0.3673114777,-0.05641889572,1
47,577,-0.2932535112,-0.1032184362,1
47,609,0.3699553013,0.7800575495,1
47,641,0.4845459461,1.179836273,1
47,673,2.156250238,1.475774169,1
47,705,1.082775116,0.8916020393,1
47,737,0.3947479129,1.04234755,1
47,769,0.7700585127,0.6745724678,1
47,801,-0.5215482712,0.7189097404,1
47,833,-2.881220579,2.393711805,1
47,865,-3.653086662,5.621862411,1
47,897,-3.161785126,8.353448868,1
47,929,-3.758340359,9.939980507,1
47,961,-7.910804272,20.31123924,1
47,993,-9.008729935,9.53474617,1
47,1025,-0.837272048,3.772103786,1
47,1057,0.2826123238,4.43353796,1
47,1089,0.3151724339,6.112912178,1
47,1121,1.965834618,4.997970581,1
47,1153,2.870702028,3.4678545,1
47,1185,1.499174356,2.985252857,1
47,1217,-0.3434650898,3.010933876,1
47,1249,-1.219937325,1.022622705,1
47,1281,-0.6964229345,-0.2050908804,1
47,1313,0.3787811697,1.478970647,1
47,1345,1.152989268,3.939852238,1
47,1377,0.5580413342,3.56889677,1
47,1409,1.013267279,6.571665287,1
47,1441,0.05627885461,3.328032255,1
47,1473,-0.2819768786,2.898842096,1
47,1505,-0.002325534821,2.824271441,1
47,1537,1.021529317,4.33922863,1
47,1569,0.1971746683,1.319304466,1
47,1601,-0.4368920326,4.579332352,1
47,1633,-0.4577584267,4.474151134,1
47,1665,-1.070325971,2.921215773,1
47,1697,-1.615611076,0.3291640282,1
47,1729,-2.326730728,3.13893199,1
47,1761,-3.097739697,10.08391857,1
47,1793,-0.3890063167,6.579339981,1
47,1825,0.09981876612,4.679722786,1
47,1857,0.3756098151,0.6527516842,1
47,1889,0.16158849,-0.2096208334,1
47,1921,-0.1744094491,0.7844259739,1
47,1953,-0.3524837494,1.141646862,1
47,1985,-0.1905435175,-0.4798941612,1
47,2017,-1.295228124,-8.969234467,1
79,33,1.064569712,2.99717617,1
79,65,2.494570732,2.234562397,1
79,97,2.582298279,1.333653688,1
79,129,1.827231765,2.01547575,1
79,161,0.6032397747,1.351822138,1
79,193,0.6273118854,2.085232735,1
79,225,1.173857212,3.553691387,1
79,257,2.103325129,4.297813892,1
79,289,-0.1544789374,3.362668991,1
79,321,-0.346339047,2.786637306,1
79,353,0.3615086079,2.229682446,1
79,385,1.471417069,2.290032864,1
79,417,1.049593091,2.827144384,1
79,449,-3.441441059,4.658137321,1
79,481,-1.250955105,6.340334892,1
79,513,0.913690269,1.879434705,1
79,545,0.4302684665,0.8113715053,1
79,577,0.1215114892,1.625659585,1
79,609,0.733102262,0.2545573115,1
79,641,0.15299052,0.5961937308,1
79,673,1.715190291,0.3220281303,1
79,705,0.551710844,0.331284225,1
79,737,0.267983675,1.324478626,1
79,769,0.3584748209,1.250658512,1
79,801,-0.8051532507,1.334944248,1
79,833,-1.736186147,3.497659445,1
79,865,-8.020983696,7.787619114,1
79,897,-1.849852562,7.568778992,1
79,929,-0.4587066174,6.592863083,1
79,961,0.2698259354,6.412936211,1
79,993,-5.216633797,6.870779991,1
79,1025,-4.151517868,6.455919266,1
79,1057,-2.044029951,4.537181854,1
79,1089,0.5458064079,4.968092918,1
79,1121,1.717828393,4.710355282,1
79,1153,1.381372809,3.666298866,1
79,1185,0.780302763,2.649939537,1
79,1217,-0.2510986328,2.736896515,1
79,1249,-0.8314938545,1.826603889,1
79,1281,0.1206271499,1.13279438,1
79,1313,0.8198898435,1.836923122,1
79,1345,0.8603518605,2.758836746,1
79,1377,0.2559502721,2.726303577,1
79,1409,-0.02689532563,4.432734489,1
79,1441,-1.04681766,3.991296291,1
79,1473,-1.48423326,3.220916033,1
79,1505,-1.428843021,3.578834534,1
79,1537,-1.001004934,3.879405737,1
79,1569,-0.179142192,5.340636253,1
79,1601,-0.1293856502,4.867609024,1
79,1633,-0.04881122708,3.284297228,1
79,1665,-0.351919353,1.997829676,1
79,1697,-0.352620244,0.7082726955,1
79,1729,1.553175211,7.07443428,1
79,1761,0.3914666772,0.8416206837,1
79,1793,-0.08748608828,2.318852425,1
79,1825,-0.3521286249,0.5082831383,1
79,1857,0.1061536968,-0.2582628727,1
79,1889,0.4003166854,-0.08429217339,1
79,1921,0.3282532096,0.01752644777,1
79,1953,-0.08422611654,0.3889961839,1
79,1985,0.04130087793,-0.03160664439,1
79,2017,0.2499586344,-2.561345816,1
111,33,0.3554246426,0.2886561155,1
111,65,0.5711527467,2.21973443,1
111,97,2.904284,3.368853569,1
111,129,0.6028024554,2.396191359,1
111,161,0.3715709448,1.437606096,1
111,193,0.8224918842,2.842499495,1
111,225,1.260701299,3.500518799,1
111,257,1.784319043,3.70703578,1
111,289,0.3421620131,4.704099655,1
111,321,0.6169314384,3.476561069,1
111,353,1.586988211,1.640437961,1
111,385,1.293529749,1.851257563,1
111,417,1.712480545,3.110696793,1
111,449,1.516082406,3.09469676,1
111,481,0.2426315546,6.588305473,1
111,513,1.00646317,4.848668098,1
111,545,0.5192235112,1.8406322,1
111,577,0.5966998339,2.584895372,1
111,609,0.6788089275,0.2453434765,1
111,641,0.05683779716,0.1277689189,1
111,673,-0.3933465481,-0.1671369523,1
111,705,-0.3713404834,0.4730217457,1
111,737,0.2084966302,1.845099211,1
111,769,0.814484179,1.886387587,1
111,801,-0.9336137176,7.991535664,1
111,833,-1.258503675,7.415360928,1
111,865,0.4733376503,5.207516193,1
111,897,0.9145584106,6.419917583,1
111,929,-1.403536201,11.73924065,1
111,961,-0.6396266222,17.28533936,1
111,993,-2.201415062,6.303767204,1
111,1025,-1.786128998,5.671208382,1
111,1057,-1.16541028,4.863451004,1
111,1089,0.1548649073,4.166015625,1
111,1121,1.071233153,3.754451036,1
111,1153,0.6711368561,3.493057013,1
111,1185,0.3212236166,2.929805279,1
111,1217,0.2708843946,2.22435689,1
111,1249,-0.07745248079,1.92553091,1
111,1281,-0.03160921484,3.516062737,1
111,1313,0.6418279409,2.696444035,1
111,1345,0.6900472641,2.253263235,1
111,1377,0.3049687147,1.947264194,1
111,1409,0.4560264051,3.125185251,1
111,1441,-0.7058787346,3.382236242,1
111,1473,-0.9675779343,3.175415754,1
111,1505,-0.976431787,3.02194953,1
111,1537,-1.089903355,3.36898613,1
111,1569,-0.4400386214,4.736910343,1
111,1601,-0.07365071774,4.480008125,1
111,1633,-0.1529597193,1.664808512,1
111,1665,0.2161797732,0.9646859169,1
111,1697,0.7383756638,1.123047113,1
111,1729,0.5056362748,1.083277583,1
111,1761,-0.04957692325,-0.2204467952,1
111,1793,-0.2702980638,-0.6152565479,1
111,1825,-5.031080723,5.595419407,1
111,1857,-0.0007899850607,0.730522573,1
111,1889,0.4171142876,0.714466691,1
111,1921,0.3793269992,0.5441013575,1
111,1953,-0.03917619586,0.3393251896,1
111,1985,-0.1295884252,0.3432711363,1
111,2017,0.06550848484,-0.1604924202,1
143,33,0.48853302,0.3252859116,1
143,65,0.6327076554,3.348470449,1
143,97,0.8147951365,5.365656853,1
143,129,1.065541029,5.513290405,1
143,161,1.071406364,4.4806633,1
143,193,0.6906852722,2.690713406,1
143,225,0.6394526958,2.720397949,1
143,257,0.7798874378,2.866584539,1
143,289,0.9699460268,4.364703178,1
143,321,1.080079794,3.698364258,1
143,353,1.500030994,1.229756713,1
143,385,1.488394022,1.544607997,1
143,417,2.806564331,2.64433527,1
143,449,3.384553909,2.868591309,1
143,481,1.603658915,2.177968979,1
143,513,0.9339398146,1.232625842,1
143,545,1.208692908,1.536730766,1
143,577,0.6875792742,0.898750782,1
143,609,0.3020817041,-0.2822346687,1
143,641,-0.1063515842,-0.1829704642,1
143,673,-6.252077579,-4.258647442,1
143,705,0.331160754,1.511217952,1
143,737,-0.1493737698,2.612835407,1
143,769,0.05916410685,3.089007139,1
143,801,-1.395630002,3.139405251,1
143,833,-5.855016708,5.561305046,1
143,865,-7.746077061,4.941932678,1
143,897,0.4696894884,1.843325615,1
143,929,-10.22796917,-0.1049742699,1
143,961,-5.708386421,5.809943199,1
143,993,-2.056827545,5.583729744,1
143,1025,-1.77896452,5.585948944,1
143,1057,-2.551599264,4.937158108,1
143,1089,-0.5852066875,4.653558731,1
143,1121,0.3469908834,3.71386075,1
143,1153,0.4527730942,3.60768199,1
143,1185,0.02729693055,2.986287832,1
143,1217,-0.2412122637,2.236194134,1
143,1249,0.2200152874,2.20053339,1
143,1281,0.3001717329,11.25619888,1
143,1313,0.5317584276,3.839373112,1
143,1345,0.3688933253,2.408247471,1
143,1377,0.3910445571,2.730380535,1
143,1409,0.5634742975,3.192525864,1
143,1441,0.3101730943,3.501158714,1
143,1473,-0.6288216114,3.08155036,1
143,1505,-1.819270134,3.382776022,1
143,1537,-1.066969156,3.863054037,1
143,1569,-0.3814144135,3.961446047,1
143,1601,0.1118080169,3.804639816,1
143,1633,-0.04492232203,1.905059576,1
143,1665,0.362496376,0.1252861023,1
143,1697,0.7044183016,0.9115480185,1
143,1729,0.5359574556,1.294147849,1
143,1761,0.1406689435,0.269364953,1
143,1793,-0.01914733276,-0.5500680208,1
143,1825,-2.304414988,4.495838165,1
143,1857,-0.3966240883,2.310968876,1
143,1889,-0.091133371,2.443990707,1
143,1921,0.2936012447,1.09745276,1
143,1953,0.2086791694,0.3452616632,1
143,1985,-0.02979084849,0.5245880485,1
143,2017,-0.2324051559,-0.3014685512,1
175,33,1.591812611,0.3972525597,1
175,65,0.6123333573,3.226577997,1
175,97,0.2372007966,4.226083755,1
175,129,1.470794201,3.244977474,1
175,161,0.9591101408,2.539169312,1
175,193,0.6780395508,2.283688545,1
175,225,1.194689751,2.193980694,1
175,257,1.823420763,2.442635059,1
175,289,0.8928929567,2.047476768,1
175,321,1.207119942,1.808171511,1
175,353,1.261771679,1.192942619,1
175,385,0.1764029264,1.656032205,1
175,417,2.066797972,2.240924358,1
175,449,2.384295464,2.38500452,1
175,481,2.000344276,1.909595728,1
175,513,2.238312483,1.71699214,1
175,545,1.325234056,1.62640512,1
175,577,0.4604382515,1.478810906,1
175,609,-0.2345909178,0.5181155205,1
175,641,0.209363848,0.2058770657,1
175,673,0.3788883388,0.6659696102,1
175,705,1.98479104,4.80320549,1
175,737,0.1472735107,2.978141785,1
175,769,-0.5671800971,3.248168945,1
175,801,-5.050097942,3.421597004,1
175,833,-5.555522442,2.933871269,1
175,865,-1.525681019,6.981952667,1
175,897,0.2027780414,1.236340523,1
175,929,-0.04088449478,0.2355499268,1
175,961,-1.849571586,5.353000164,1
175,993,-1.375489354,4.874306679,1
175,1025,-1.508963704,5.911139965,1
175,1057,-0.8956674337,1.478665352,1
175,1089,-0.3754813671,3.954672813,1
175,1121,0.03747992218,3.563639402,1
175,1153,0.1657065749,2.345438242,1
175,1185,-0.3201597631,2.389556408,1
175,1217,-5.180751324,2.457508802,1
175,1249,-0.222977832,0.9598195553,1
175,1281,-1.240538836,1.407500982,1
175,1313,-0.8826305866,4.820201874,1
175,1345,0.03152597696,0.2015128136,1
175,1377,0.44759655,3.15559864,1
175,1409,0.5292944312,3.361006975,1
175,1441,0.4169510007,3.421169996,1
175,1473,-0.3492717743,3.553011656,1
175,1505,-1.252329111,4.127175331,1
175,1537,-1.269566059,5.385591984,1
175,1569,-1.383912683,4.12345171,1
175,1601,-0.03982660174,3.163606882,1
175,1633,0.4094800353,2.007376194,1
175,1665,0.9493480921,1.217706084,1
175,1697,0.5219236016,1.317857385,1
175,1729,0.2260502577,1.528181434,1
175,1761,0.3287115693,1.490620136,1
175,1793,0.4741995037,0.1893775463,1
175,1825,-0.1539878547,1.826231241,1
175,1857,-0.4410842955,2.613845587,1
175,1889,-0.1605083197,3.463972092,1
175,1921,-0.03848543018,2.567235708,1
175,1953,0.147734791,1.183686852,1
175,1985,-0.008388757706,1.199020505,1
175,2017,-0.292948097,-1.601204395,1
207,33,1.929388642,0.3700332642,1
207,65,0.9376655817,1.791265965,1
207,97,0.4557399154,2.411522627,1
207,129,0.6126508713,2.354845285,1
207,161,0.6744805574,2.008514166,1
207,193,0.6639145613,1.861619115,1
207,225,0.8012938499,2.786608696,1
207,257,0.6970458031,2.574278831,1
207,289,0.8582855463,1.432118058,1
207,321,1.171839714,1.491517544,1
207,353,1.592926264,1.438766241,1
207,385,1.03440249,1.596485257,1
207,417,0.9395371675,1.790351152,1
207,449,1.297034621,1.901972055,1
207,481,1.505388975,1.83136487,1
207,513,1.888676643,2.85500145,1
207,545,1.134326935,2.125387669,1
207,577,0.5180452466,1.504482746,1
207,609,0.3144628406,1.126776814,1
207,641,0.09434792399,1.478435993,1
207,673,-0.6469857693,2.434243202,1
207,705,1.063331723,2.906563282,1
207,737,0.7559522986,3.07109642,1
207,769,-1.021242142,3.466632366,1
207,801,-0.3208730221,3.207283735,1
207,833,-0.2586606145,0.9434225559,1
207,865,0.1317318678,1.163286686,1
207,897,-0.1201998591,1.297768593,1
207,929,-0.3420543671,0.5590224266,1
207,961,-1.975967169,4.105690002,1
207,993,-1.722423673,4.929090023,1
207,1025,-1.193217516,4.877884388,1
207,1057,-0.4500494599,0.4775772095,1
207,1089,0.2127971649,4.020974159,1
207,1121,-0.4604260325,3.826095581,1
207,1153,-0.5762447715,2.588294506,1
207,1185,-0.5641307831,1.969395161,1
207,1217,-1.084936619,3.692637205,1
207,1249,-6.637468338,3.403045893,1
207,1281,-6.958873272,9.208105087,1
207,1313,-10.05577183,5.179369926,1
207,1345,-0.1521483213,0.289876461,1
