PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 52, filenames: A:[52]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[53]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.412585735,3.009315252,1
47,65,-0.1356854439,0.4979577661,1
47,97,-0.2126363516,0.1368740797,1
47,129,-0.1232702732,-0.102989316,1
47,161,-0.1552888155,0.32746315,1
47,193,0.05653446913,0.6273605824,1
47,225,0.09725680947,2.538075209,1
47,257,-0.1158550084,3.985227108,1
47,289,-0.1097590029,3.089845181,1
47,321,-0.1111534834,3.930547953,1
47,353,0.08141819388,4.565562248,1
47,385,0.08816957474,2.78192091,1
47,417,-0.2463308275,2.597035408,1
47,449,-0.2092154026,4.834118843,1
47,481,0.5323949456,6.17100811,1
47,513,2.322039127,3.725451469,1
47,545,3.242738485,4.41210556,1
47,577,1.806837082,3.170757771,1
47,609,0.3295307159,1.541855454,1
47,641,-0.2560709715,0.3128551245,1
47,673,-20.21565628,0.6700868607,1
47,705,0.05881404877,1.966294527,1
47,737,-0.01839351654,2.590111017,1
47,769,0.0743637681,1.628004074,1
47,801,-0.8723278046,0.9306303263,1
47,833,-1.85552597,11.62770367,1
47,865,-5.470903397,4.000187397,1
47,897,-3.311860323,9.601252556,1
47,929,-6.917145729,0.8554805517,1
47,961,-1.856802464,1.688053966,1
47,993,-1.769744396,4.834157944,1
47,1025,-0.4035863876,6.883096695,1
47,1057,0.275500536,4.450048923,1
47,1089,0.7549370527,4.632042885,1
47,1121,0.3583141565,3.64511776,1
47,1153,1.271144867,3.810448647,1
47,1185,1.301579118,4.072851658,1
47,1217,0.5165839195,3.830499887,1
47,1249,-0.5964192152,2.905147314,1
47,1281,-0.3116383255,2.738214254,1
47,1313,0.9332324266,2.775214195,1
47,1345,2.028154373,2.127836227,1
47,1377,2.258364201,1.18862319,1
47,1409,1.22076726,0.5110661983,1
47,1441,0.6565458775,0.1552481651,1
47,1473,-0.3586347103,0.8514788151,1
47,1505,-0.352701664,0.7295216322,1
47,1537,-0.2429757118,1.369911432,1
47,1569,0.7685277462,3.251286507,1
47,1601,1.305437446,4.286984444,1
47,1633,0.04520630836,2.365160465,1
47,1665,-0.4120135307,2.557222605,1
47,1697,0.4633361101,3.415211201,1
47,1729,2.067215919,3.913883209,1
47,1761,0.5417171717,0.7312729359,1
47,1793,0.1633161455,-0.3405308723,1
47,1825,0.4336793125,-0.3922336102,1
47,1857,0.4663331807,-0.1316671073,1
47,1889,0.1703395993,0.2219536006,1
47,1921,-0.04427015781,0.3016070426,1
47,1953,0.001991450787,0.3056585193,1
47,1985,0.580047667,0.5190287828,1
47,2017,1.362271428,-0.02373170853,1
79,33,0.8518210053,1.787363529,1
79,65,-1.023042321,-0.01868772507,1
79,97,-0.6788429618,0.8255285025,1
79,129,-0.2263233066,2.387398481,1
79,161,-0.116260305,1.689571619,1
79,193,-0.2320821881,3.407577276,1
79,225,-0.3243573308,3.670875072,1
79,257,-0.5556612015,3.560909986,1
79,289,-0.08787745237,3.10996604,1
79,321,0.2722900212,2.976548433,1
79,353,0.2230042666,2.820928574,1
79,385,1.157262564,2.219695807,1
79,417,0.7254991531,2.231842995,1
79,449,-0.1026040912,2.585668802,1
79,481,4.320188046,9.459528923,1
79,513,2.037421703,5.037492275,1
79,545,0.9817153215,2.71661377,1
79,577,0.285261035,1.369101763,1
79,609,0.2291821539,1.111979485,1
79,641,1.043206692,2.594113111,1
79,673,-19.2326355,2.067481518,1
79,705,0.5357300043,5.055854797,1
79,737,0.628444314,5.060626984,1
79,769,0.4471563697,2.764174461,1
79,801,0.2940156162,1.568375826,1
79,833,0.1253527999,9.945425987,1
79,865,-2.932165146,14.301054,1
79,897,-0.3219121695,-0.1539764404,1
79,929,-0.888317585,0.2741868496,1
79,961,-1.245164156,5.344935417,1
79,993,-0.8934104443,3.731401443,1
79,1025,-0.2474239171,2.910478115,1
79,1057,-0.1767060012,0.9338991642,1
79,1089,1.047721863,5.310065746,1
79,1121,0.7965518236,3.636655331,1
79,1153,0.4972267151,3.021697998,1
79,1185,1.164737225,3.562793016,1
79,1217,3.459616423,4.993629932,1
79,1249,1.913195491,4.108293533,1
79,1281,-0.4932975769,2.988114119,1
79,1313,-0.06008197367,2.090606213,1
79,1345,0.07964617014,1.262511015,1
79,1377,0.3022345901,1.183504462,1
79,1409,-1.075259447,1.909721613,1
79,1441,-2.022045612,3.397678852,1
79,1473,-0.3936408162,1.898966789,1
79,1505,-0.9277043343,1.596434355,1
79,1537,-0.3169467151,1.569538832,1
79,1569,0.5117319822,2.626844406,1
79,1601,1.051837444,3.766747475,1
79,1633,0.159164533,2.502612352,1
79,1665,-0.3005836308,1.768856049,1
79,1697,-0.3600245118,4.851043701,1
79,1729,-2.289648533,7.281862259,1
79,1761,0.2320623994,0.2375118136,1
79,1793,0.2560965419,0.2037819922,1
79,1825,0.1433230042,1.209160089,1
79,1857,0.3204391003,0.6793782711,1
79,1889,0.05648478866,0.60043782,1
79,1921,0.1055724323,0.3549643755,1
79,1953,0.2820662558,0.413869977,1
79,1985,0.5142376423,0.4372680485,1
79,2017,0.3211932182,-0.0527895391,1
111,33,-1.321670651,0.6597759724,1
111,65,-0.6878275275,0.06272137165,1
111,97,-0.06110852957,0.8114944696,1
111,129,-0.1051996648,1.586184502,1
111,161,-0.424552381,1.866199732,1
111,193,-1.246626854,3.697741032,1
111,225,-0.4987908006,3.43633604,1
111,257,-0.5316851735,2.500499487,1
111,289,-0.007574737072,2.621311188,1
111,321,0.4780560732,2.199250698,1
111,353,0.4435687661,0.7068128586,1
111,385,0.8941155672,1.836570859,1
111,417,0.9716808796,2.259789944,1
111,449,0.9285681248,1.869637966,1
111,481,0.5648952127,1.73177886,1
111,513,0.4313765168,2.239958763,1
111,545,0.3381830752,1.93492341,1
111,577,0.3200097084,1.178423405,1
111,609,0.7173175216,1.218590856,1
111,641,1.687242389,1.57472682,1
111,673,0.6810682416,2.851813793,1
111,705,0.8871819973,5.995463371,1
111,737,1.292542219,5.807974339,1
111,769,-2.822407722,10.91279602,1
111,801,0.9378457665,3.481350899,1
111,833,0.7643133402,2.451659441,1
111,865,0.01922380924,1.459491849,1
111,897,-18.92457962,-5.526063919,1
111,929,-0.8421381712,-0.07417356968,1
111,961,-0.8064609766,0.9018121958,1
111,993,-0.2252553701,1.401387572,1
111,1025,-0.1435746253,0.3917306662,1
111,1057,-0.0839111656,-0.5278937817,1
111,1089,0.2313421816,2.534132004,1
111,1121,0.3956332803,2.460667133,1
111,1153,0.2885158062,2.470113277,1
111,1185,0.71494174,3.243896484,1
111,1217,2.001145601,3.489078999,1
111,1249,1.014977932,4.963853836,1
111,1281,0.07829159498,3.2792027,1
111,1313,-0.5159632564,1.438319564,1
111,1345,-0.9998584986,0.7930731773,1
111,1377,-1.295249939,-0.2292175293,1
111,1409,-1.649865746,1.712836027,1
111,1441,-1.481881857,2.687516212,1
111,1473,-0.774469614,2.340815783,1
111,1505,-0.7235181332,1.996957779,1
111,1537,-0.4794663787,1.559804916,1
111,1569,0.1374983788,2.065580368,1
111,1601,0.5350825787,2.996135235,1
111,1633,0.2393689454,1.748090625,1
111,1665,0.04791158438,0.7671922445,1
111,1697,0.2887248993,0.9205101728,1
111,1729,-6.69124794,12.68533516,1
111,1761,0.2840604186,-0.1033810377,1
111,1793,0.2182719111,0.602062583,1
111,1825,-0.6584898233,2.85053587,1
111,1857,-0.261503309,0.5927985311,1
111,1889,0.5721628666,0.441640377,1
111,1921,0.6560251713,0.7768412232,1
111,1953,0.7442168593,0.5144613385,1
111,1985,0.2646724284,0.1396489143,1
111,2017,-0.1959629357,-0.2283077389,1
143,33,-1.910122991,1.121231079,1
143,65,-0.9093616605,1.185338855,1
143,97,-0.5190025568,1.589445472,1
143,129,-0.3281761408,2.35801363,1
143,161,0.2654849887,3.2479949,1
143,193,-0.2973645926,4.32563448,1
143,225,-0.2091656625,3.060552835,1
143,257,0.2247725427,1.894549847,1
143,289,-0.1735779345,0.756387949,1
143,321,-0.1139021665,0.3335082531,1
143,353,0.1199856177,0.02059864998,1
143,385,0.1799325645,1.467954874,1
143,417,0.8807927966,2.009460926,1
143,449,1.242804527,2.064181328,1
143,481,0.2028958797,1.571299672,1
143,513,0.4651962221,0.8137722015,1
143,545,0.3216433525,0.4372448921,1
