PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 45, filenames: A:[45]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[46]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-5.869900227,4.894910812,1
47,65,0.3898282051,1.166988134,1
47,97,-1.129729986,0.05578827858,1
47,129,-1.952167988,-0.1281363964,1
47,161,6.392202854,12.56058598,1
47,193,3.831376553,11.21664333,1
47,225,0.0953810215,5.477928162,1
47,257,0.1560795903,7.785987854,1
47,289,0.1505216956,7.326683998,1
47,321,0.2805873752,2.498710632,1
47,353,0.4641238451,2.069945812,1
47,385,0.2758880258,3.940761566,1
47,417,-0.174175933,3.491746902,1
47,449,-0.7898035049,7.606135368,1
47,481,-1.94528091,0.5423958302,1
47,513,-2.303683758,0.9427394867,1
47,545,-1.09003377,2.186413765,1
47,577,0.1827503443,1.509006262,1
47,609,0.8540428877,0.2950583696,1
47,641,0.7606956959,-0.0233373642,1
47,673,0.7737326622,1.656591177,1
47,705,9.452477455,3.049464941,1
47,737,1.271238923,4.034584045,1
47,769,1.561665535,3.702891827,1
47,801,0.5541099906,0.9472078085,1
47,833,-0.6305775046,2.177175045,1
47,865,-6.961143494,2.595730543,1
47,897,-8.537795067,3.300271273,1
47,929,-5.886445999,2.905272961,1
47,961,-6.868789673,-13.18844318,1
47,993,-0.9966907501,1.159436464,1
47,1025,2.459123373,1.253807902,1
47,1057,3.475004911,1.683613539,1
47,1089,3.199391842,1.624745607,1
47,1121,2.806868553,1.952712536,1
47,1153,2.288827658,1.612998009,1
47,1185,1.523544788,0.03343296051,1
47,1217,-0.4572995305,-1.877785683,1
47,1249,-2.282369852,1.331089735,1
47,1281,-3.171769142,3.381957293,1
47,1313,-2.308408499,2.900486231,1
47,1345,-0.4212996364,1.721807957,1
47,1377,1.549313068,2.567095518,1
47,1409,2.228174686,3.48598671,1
47,1441,1.817189217,4.948314667,1
47,1473,1.149753332,3.387313843,1
47,1505,0.9115145206,0.2434147596,1
47,1537,1.304537535,-0.4220805168,1
47,1569,1.654846907,1.921214342,1
47,1601,-0.3883975148,1.147456765,1
47,1633,-1.085930467,1.384064198,1
47,1665,-1.142702103,3.113243341,1
47,1697,-0.9835370779,4.491459846,1
47,1729,-0.1476756036,4.245448589,1
47,1761,0.04416824877,-0.3508676887,1
47,1793,-0.02103731036,0.2899698019,1
47,1825,0.1376760751,1.176401615,1
47,1857,0.4941266477,2.285563469,1
47,1889,-1.289823651,10.63664436,1
47,1921,-0.05682376027,0.230358839,1
47,1953,0.3822942078,0.09842592478,1
47,1985,0.04627951235,0.8475643396,1
47,2017,-0.4741537571,0.5187644958,1
79,33,1.853790283,1.873369098,1
79,65,14.07132435,-4.280288696,1
79,97,-0.08676755428,1.414497137,1
79,129,-0.9112576246,1.918908596,1
79,161,4.379497051,12.1028595,1
79,193,0.9738308787,5.89418745,1
79,225,0.5825563073,6.126468658,1
79,257,-0.3852263391,3.138834476,1
79,289,-0.2847352922,5.178837299,1
79,321,-0.1855997592,2.90760231,1
79,353,0.3513233662,2.34406209,1
79,385,0.09501816332,3.005313635,1
79,417,-0.482927978,2.940924644,1
79,449,-0.2739642859,1.804059982,1
79,481,-0.7407516241,1.869896889,1
79,513,-0.6915268302,3.375998259,1
79,545,0.02478662133,2.481652975,1
79,577,0.6657536626,2.179903507,1
79,609,0.8915265799,1.901282787,1
79,641,1.015273094,1.888795853,1
79,673,1.345565796,1.321018934,1
79,705,1.929596424,1.970321894,1
79,737,1.064300537,2.318386793,1
79,769,-0.03465789557,8.395302773,1
79,801,0.3841086626,0.712582767,1
79,833,-0.3757828474,0.846496582,1
79,865,-1.184133768,4.478260994,1
79,897,-6.597782135,1.319372535,1
79,929,-2.367587566,1.242206693,1
79,961,-1.528006315,0.6865392923,1
79,993,-0.3655456603,0.7608407736,1
79,1025,1.09035027,0.6560188532,1
79,1057,1.166713476,1.440658092,1
79,1089,0.783260107,1.137735844,1
79,1121,1.680287838,1.231197357,1
79,1153,2.039827108,0.9401433468,1
79,1185,1.156178474,0.3949686885,1
79,1217,-0.2125905901,0.3639545441,1
79,1249,-1.588053465,1.87019968,1
79,1281,-3.032447815,3.239130735,1
79,1313,-1.972964287,2.899722815,1
79,1345,-0.8478187919,3.707304001,1
79,1377,0.3374130726,2.245660305,1
79,1409,0.9630642533,1.352570057,1
79,1441,1.874593854,3.607707977,1
79,1473,1.158668876,2.583619833,1
79,1505,-0.0651293993,1.965975642,1
79,1537,0.1261304617,2.647556782,1
79,1569,0.07804441452,1.673101783,1
79,1601,-2.509413958,4.427439213,1
79,1633,-0.9845327139,1.135828495,1
79,1665,-0.2888966799,0.5453088284,1
79,1697,-0.4081730843,1.161748052,1
79,1729,-0.2563933134,0.5334950686,1
79,1761,-0.002026334405,-0.02908667922,1
79,1793,-0.04924222454,-0.3625385165,1
79,1825,-0.04744337499,-0.3271262646,1
79,1857,0.1542683989,0.9294358492,1
79,1889,0.3551340997,1.190147638,1
79,1921,0.5460894108,1.096113682,1
79,1953,0.04649800062,4.164901733,1
79,1985,0.2396083623,0.4740687013,1
79,2017,0.06225782633,-0.7204209566,1
111,33,0.2772072554,0.5037965775,1
111,65,0.05367840827,1.501371622,1
111,97,-0.204436928,2.451206207,1
111,129,0.07177042961,3.71698761,1
111,161,0.1080200076,4.219905376,1
111,193,0.4022826552,4.418338299,1
111,225,0.1442671418,4.093810081,1
111,257,-1.692605019,4.542825222,1
111,289,-2.949282169,5.13748312,1
111,321,-0.6050284505,3.422824383,1
111,353,0.3980667293,2.772003651,1
111,385,-0.02319154143,2.33679533,1
111,417,-0.1918433011,2.58394742,1
111,449,-0.3623397946,2.797207832,1
111,481,-0.8532985449,2.145140171,1
111,513,0.4101212919,2.059721231,1
111,545,0.630579114,1.59279716,1
111,577,0.390817225,2.328370571,1
111,609,0.9519747496,2.198643923,1
111,641,0.3174709082,15.72795773,1
111,673,0.8400298357,0.5806934834,1
111,705,1.555459976,2.076303482,1
111,737,1.066459298,2.081574917,1
111,769,0.7453750372,1.789454699,1
111,801,0.402020663,0.549493134,1
111,833,0.1598841697,0.3917319477,1
111,865,-0.05185928941,0.5379708409,1
111,897,-0.1793654263,0.7280483246,1
111,929,-0.06016653776,0.6963603497,1
111,961,0.3215636611,0.7173852921,1
111,993,0.1158893406,1.156754375,1
111,1025,-0.2709684968,0.7403850555,1
111,1057,-1.233260632,1.586966991,1
111,1089,-0.5328732729,1.417850733,1
111,1121,0.5080343485,0.8890448809,1
111,1153,1.180514574,0.3345532417,1
111,1185,1.035996199,1.432737827,1
111,1217,0.2872107625,1.071513176,1
111,1249,-0.3712104559,4.974078178,1
111,1281,-0.9844377041,5.751060486,1
111,1313,-0.9331390858,3.095806599,1
111,1345,-0.194652617,2.396808863,1
111,1377,-0.1208279431,2.426012993,1
111,1409,0.03410802782,3.203652143,1
111,1441,1.35356009,2.256447315,1
111,1473,1.16808486,2.000673532,1
111,1505,-0.2723903954,2.725509405,1
111,1537,0.2242483795,4.048567772,1
111,1569,2.210925102,3.044760704,1
111,1601,-1.404651165,4.074942112,1
111,1633,-0.3414342999,1.134827137,1
111,1665,0.03256934881,0.1616278887,1
111,1697,-0.9823248386,-0.4009811878,1
111,1729,-0.6544380784,0.5388338566,1
111,1761,0.05524056405,0.5791054964,1
111,1793,-0.03243158385,0.1331610084,1
111,1825,0.03670876473,-0.03626382351,1
111,1857,0.06532844901,0.5052893758,1
111,1889,0.2414791286,4.814653397,1
111,1921,0.3433431089,4.572866917,1
111,1953,-0.2467655092,4.43031168,1
111,1985,0.04692597687,0.2376422882,1
111,2017,0.2803461552,-0.57926476,1
143,33,0.4071273804,0.6599080563,1
143,65,0.629047215,3.529630899,1
143,97,0.7276344299,3.364769459,1
143,129,0.8422616124,5.732837677,1
143,161,1.238079309,5.278322697,1
143,193,0.04920390248,3.418650627,1
143,225,-0.1802238822,2.988269806,1
143,257,-0.6359944344,4.19250679,1
143,289,-2.24529314,5.654553413,1
143,321,-1.144105196,4.38782692,1
143,353,0.121020183,3.469944,1
143,385,0.0005526021123,2.314636469,1
143,417,0.007431313396,2.145676136,1
143,449,0.4192849994,2.360279083,1
143,481,0.698784709,2.047029257,1
143,513,0.6305929422,1.391556621,1
143,545,0.1775896847,0.7581064701,1
143,577,0.2578729987,1.169397354,1
143,609,0.42134884,1.511047482,1
143,641,0.1886802316,13.62783241,1
143,673,1.436874747,17.53910637,1
143,705,0.3961747885,2.426883221,1
143,737,1.079638958,2.09083128,1
143,769,0.8597153425,1.325528145,1
143,801,0.6800181866,-0.01965796947,1
143,833,0.4126903415,0.4173975587,1
143,865,0.2074320316,0.1733134985,1
143,897,0.3861317635,0.2195832729,1
143,929,0.2240274549,1.016917229,1
143,961,0.5448390245,1.227902532,1
143,993,0.3199667335,1.387913227,1
143,1025,-0.2998809814,1.420650959,1
143,1057,-0.909163475,1.726833582,1
143,1089,0.06402111053,1.556167722,1
143,1121,0.5850002766,1.088580489,1
143,1153,1.354508638,0.1393485069,1
143,1185,0.9918403029,1.171697259,1
143,1217,0.2121496797,0.9024806023,1
143,1249,-1.275321722,7.751835346,1
143,1281,-1.311736584,7.320822716,1
143,1313,-0.2196589708,2.507421017,1
143,1345,-0.500870347,1.750225544,1
143,1377,-2.617496252,2.248488903,1
143,1409,-0.8235237002,1.998615742,1
143,1441,-0.3507646322,1.936485529,1
143,1473,-0.4304771423,2.691162109,1
143,1505,-0.4599237144,2.978802443,1
143,1537,-0.166076839,3.834935188,1
143,1569,0.9715082645,4.844529152,1
143,1601,0.1207210422,1.886547446,1
143,1633,-0.1675359011,0.174010396,1
143,1665,0.02331024408,-0.02358388901,1
143,1697,-0.4882997274,0.06863540411,1
143,1729,-0.4111169577,0.6103215218,1
143,1761,0.1165034473,0.8575919867,1
143,1793,-0.238335371,0.3706917763,1
143,1825,-0.3736222982,0.08860623837,1
143,1857,0.2091004401,1.220748663,1
143,1889,-0.3703844845,3.539588928,1
143,1921,-0.7732036114,4.700771332,1
143,1953,-0.1913317144,0.4595153034,1
143,1985,-0.1548021436,-0.0530718416,1
143,2017,0.01914334297,-0.3890140355,1
175,33,-0.4082438946,0.6164507866,1
175,65,0.7680962682,3.787127018,1
175,97,1.265403748,4.103567123,1
175,129,1.386307836,5.996596336,1
175,161,1.082741737,5.161451817,1
175,193,0.179410696,4.069077492,1
175,225,0.1827201843,3.200489283,1
175,257,-0.4481030405,2.123641729,1
175,289,-0.9013921618,2.721617937,1
175,321,-0.7686595917,3.762098312,1
175,353,-0.3193626404,3.730731249,1
175,385,0.1632917374,2.681468487,1
175,417,0.531521678,2.589242458,1
175,449,0.7363864183,1.976420999,1
175,481,0.333586812,1.621301532,1
175,513,0.6128122211,1.42403698,1
175,545,0.2506583333,0.5462166071,1
175,577,-0.01007661223,0.6062114239,1
175,609,0.4277671874,1.228976965,1
175,641,-0.2298538685,2.971673965,1
175,673,0.5321436524,14.89570618,1
175,705,0.4186003804,2.307949543,1
175,737,1.013715506,2.081736326,1
175,769,1.924803019,1.314235806,1
175,801,1.202554464,0.3439580202,1
175,833,0.7854665518,0.6909202337,1
175,865,0.2719713449,0.3408169746,1
175,897,0.8114975095,0.4514154792,1
175,929,0.02410268784,0.7277718186,1
175,961,-0.04991355538,0.9604301453,1
175,993,0.5101218224,0.4443790913,1
175,1025,0.5055855513,1.767844558,1
175,1057,-0.4807607532,2.440621138,1
175,1089,-0.3302473724,2.64500761,1
175,1121,0.2829782367,1.678405285,1
175,1153,3.210054874,0.134976387,1
175,1185,6.487383366,-0.5944129229,1
175,1217,0.130636394,0.03841686249,1
175,1249,5.478624821,16.72417259,1
175,1281,4.863629341,16.77243614,1
175,1313,-0.2915223241,1.364377499,1
175,1345,-0.4603110552,1.413907886,1
175,1377,-3.079744816,1.528262377,1
175,1409,0.2887953222,1.959429026,1
175,1441,-0.3800450563,2.442740202,1
175,1473,-1.783651948,3.114425898,1
175,1505,-0.08314576745,3.655186653,1
175,1537,-0.4413058162,2.35743475,1
175,1569,-0.291775018,0.9427418709,1
175,1601,-0.079016231,0.03962957859,1
175,1633,0.09776452184,0.1613109708,1
175,1665,-0.01307797432,0.4165821075,1
175,1697,-0.2309727669,4.776563168,1
175,1729,-0.2034221292,0.6951003075,1
175,1761,-1.166709423,5.093801498,1
175,1793,-0.3189151585,0.7193386555,1
175,1825,-0.7220657468,1.297520161,1
175,1857,-0.3900423348,2.062385559,1
175,1889,-0.8336122632,3.818288326,1
175,1921,-0.742067337,0.8667507768,1
175,1953,-0.6842372417,0.5228477716,1
175,1985,0.008627727628,0.3239528537,1
175,2017,-0.03381171823,-0.3784815073,1
207,33,-0.4617826939,0.3333358765,1
207,65,0.2995195389,2.886066675,1
207,97,0.8295057416,4.59622097,1
207,129,1.133826256,6.379649162,1
207,161,0.6791226864,5.36555481,1
207,193,0.428789854,4.822682381,1
207,225,0.1933482885,4.036001682,1
207,257,-0.5481128693,2.204265118,1
207,289,-0.9683361053,3.548607349,1
207,321,-0.9839042425,3.811505795,1
207,353,-0.6918806434,3.457716942,1
207,385,-0.05741080642,2.797644138,1
207,417,0.7182227969,2.801430225,1
207,449,0.704895556,1.108951449,1
207,481,0.06645226479,0.9842817783,1
207,513,0.3375251889,0.9412966967,1
207,545,0.5015881658,0.7782655954,1
207,577,0.1168174744,1.388067007,1
207,609,0.2815456986,1.474308014,1
207,641,0.2952006161,1.824995995,1
207,673,0.3926719725,1.709439874,1
207,705,0.365906179,1.762652636,1
207,737,0.797031641,1.700630188,1
207,769,1.11889565,1.510649681,1
207,801,1.232028961,1.357351065,1
207,833,1.154317975,1.231882095,1
207,865,1.145383358,5.377540588,1
207,897,1.821658134,5.527813911,1
207,929,0.05050891638,1.06139183,1
207,961,0.03723841906,1.376824021,1
207,993,0.6504659057,3.664892197,1
207,1025,1.965870261,9.513726234,1
207,1057,-0.2535827458,3.812805414,1
207,1089,-0.3387263119,2.711944818,1
207,1121,-0.414536804,1.881799698,1
207,1153,0.2187440097,1.314934969,1
207,1185,5.248063087,-0.5028692484,1
207,1217,0.4610756636,0.7351387739,1
207,1249,0.4817293882,1.202778578,1
207,1281,0.3280184269,0.637141645,1
207,1313,0.2794452906,0.3689725399,1
207,1345,0.4461987317,0.5290443897,1
207,1377,-7.194740772,1.101668119,1
207,1409,2.266784191,3.702143431,1
207,1441,0.3420415819,3.326437712,1
207,1473,0.2519527376,3.299256802,1
207,1505,1.277778864,5.493213654,1
207,1537,-1.413416982,5.529243469,1
207,1569,0.8236488104,6.962766647,1
207,1601,5.076442242,13.05368042,1
207,1633,-0.47198385,0.5330048203,1
207,1665,-0.662311852,5.230018616,1
207,1697,2.021917105,7.830645084,1
207,1729,-0.1487677544,1.142465591,1
207,1761,-0.9325122833,1.866860271,1
207,1793,-0.1092913449,3.534455061,1
207,1825,0.08124603331,2.9791646,1
207,1857,-0.2023974806,2.920997143,1
207,1889,-0.1471803188,2.379103899,1
207,1921,0.03118647635,0.9350297451,1
207,1953,-0.07248529792,0.3909147382,1
207,1985,0.2400554419,0.3718021512,1
207,2017,-0.3442850411,-0.3225958347,1
239,33,-0.4728685319,0.08811378479,1
239,65,0.3897441626,0.7789496183,1
239,97,0.1928177625,5.348976135,1
239,129,0.1356363893,6.693620682,1
239,161,0.2398833036,5.358034134,1
239,193,0.6625339389,4.219055176,1
239,225,0.4599819183,3.557386875,1
239,257,-0.4936164618,3.781257629,1
239,289,-0.7860556245,4.891999245,1
239,321,-0.8194489479,4.421627998,1
239,353,-0.3272227943,2.976050138,1
239,385,0.2477127612,1.677844763,1
239,417,-0.2371271551,1.158168197,1
239,449,0.1742443442,0.3628027439,1
239,481,0.2945281565,0.2515701056,1
239,513,0.09668150544,1.365108132,1
239,545,0.03119629622,1.63792181,1
239,577,0.3079913557,1.986303568,1
239,609,0.4533300996,1.896970749,1
239,641,0.3619335294,1.255515099,1
239,673,0.5656379461,0.09421801567,1
239,705,0.5869222879,0.2475284338,1
239,737,1.20552218,1.567899704,1
239,769,1.440442562,1.305097342,1
239,801,1.720809817,1.081767917,1
239,833,1.758729458,1.703598261,1
239,865,0.8916141987,4.844360352,1
239,897,-0.3220804334,6.135847092,1
239,929,-0.1577323079,2.403100014,1
239,961,0.1047309339,2.241453886,1
239,993,0.1806173623,1.222091198,1
239,1025,0.3347307444,1.595681667,1
239,1057,0.4863879085,3.67617321,1
239,1089,-0.5183215141,2.064133167,1
239,1121,-0.4041660428,2.160027504,1
