PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 20, filenames: A:[20]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[21]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.686021328,0.02827167511,1
47,65,-0.5472511053,3.160432339,1
47,97,1.246812105,3.924333572,1
47,129,1.659608841,4.720843792,1
47,161,0.2124708891,6.200924873,1
47,193,0.6886307001,4.437349319,1
47,225,2.079722643,5.174682617,1
47,257,3.702178478,4.631812096,1
47,289,3.848075867,3.547260046,1
47,321,1.525351048,0.4448642731,1
47,353,1.398087025,2.348591328,1
47,385,0.4520058632,4.070951939,1
47,417,1.001960039,4.783017635,1
47,449,3.383937597,5.776350498,1
47,481,4.406992912,6.716432571,1
47,513,3.344054222,6.9426651,1
47,545,2.757339954,6.319633484,1
47,577,3.557961941,7.586448669,1
47,609,2.917945862,7.612882614,1
47,641,2.185956717,6.552045822,1
47,673,1.901589394,7.210570335,1
47,705,0.05770277977,0.392580986,1
47,737,-0.3411722183,12.19303513,1
47,769,16.25933075,21.1649971,1
47,801,3.525951385,-14.63206196,1
47,833,2.145709753,6.79982996,1
47,865,1.617018819,6.989087582,1
47,897,1.83118546,7.001589775,1
47,929,2.403587341,8.55410862,1
47,961,3.158730984,6.304676056,1
47,993,2.901787281,7.118843079,1
47,1025,3.288973808,8.017393112,1
47,1057,5.637068748,6.781759739,1
47,1089,6.314148903,5.562060356,1
47,1121,4.232719421,4.217747211,1
47,1153,2.356880188,4.031005859,1
47,1185,2.179346085,3.661216736,1
47,1217,5.734564781,5.157907963,1
47,1249,5.890558243,6.236039639,1
47,1281,3.794880867,7.145403385,1
47,1313,2.851940155,6.020310402,1
47,1345,3.311577797,5.778132915,1
47,1377,-3.166916847,23.5606041,1
47,1409,5.379769325,5.582520962,1
47,1441,7.187903404,4.94718647,1
47,1473,6.946375847,5.097396851,1
47,1505,6.086592197,1.596043348,1
47,1537,0.0542049408,0.3221788406,1
47,1569,-1.026201248,14.41620255,1
47,1601,-0.09299945831,-0.02807736397,1
47,1633,5.873962402,-4.923202038,1
47,1665,6.06141901,2.271397114,1
47,1697,7.766658783,2.762212753,1
47,1729,3.587994099,4.699957848,1
47,1761,1.969447136,1.808098435,1
47,1793,5.384164333,1.626023293,1
47,1825,4.74203825,2.019784689,1
47,1857,3.325105667,2.545014143,1
47,1889,1.704125404,2.091745853,1
47,1921,2.180404902,0.9508707523,1
47,1953,2.136836529,0.5875225067,1
47,1985,1.108516216,-0.4653974771,1
47,2017,-1.233223438,-1.954106331,1
79,33,0.3792388439,0.2159516811,1
79,65,0.5237728357,3.256100416,1
79,97,0.4104815125,6.727842331,1
79,129,-0.03350329399,5.58701086,1
79,161,1.580032825,5.933703899,1
79,193,2.600676298,4.764081955,1
79,225,2.978639364,3.373654842,1
79,257,2.709945202,3.795191526,1
79,289,3.682313919,4.822514057,1
79,321,2.747208357,3.531004906,1
79,353,0.2913415432,2.546123981,1
79,385,0.24041152,2.677811623,1
79,417,1.491847038,3.75199604,1
79,449,3.985838175,7.697518349,1
79,481,5.494423389,7.486786366,1
79,513,5.611127377,6.983169079,1
79,545,4.003993034,7.241476059,1
79,577,2.458512783,7.06978941,1
79,609,2.040908813,6.490601063,1
79,641,1.649207711,5.723513603,1
79,673,1.180854201,6.311262131,1
79,705,4.898762226,17.5841198,1
79,737,4.428406715,16.77685738,1
79,769,5.501327038,5.40937233,1
79,801,6.518566132,5.35260725,1
79,833,3.877260685,4.687373638,1
79,865,2.222492218,4.841028214,1
79,897,2.357735157,5.322391033,1
79,929,1.170166731,5.905183315,1
79,961,0.8967612982,5.899516106,1
79,993,1.361053348,5.139670849,1
79,1025,2.587826014,5.822310925,1
79,1057,3.208711147,5.173675537,1
79,1089,3.335347176,5.31360817,1
79,1121,6.02336359,8.892061234,1
79,1153,3.314101219,5.328032017,1
79,1185,3.133566856,4.051754951,1
79,1217,2.146540642,4.510695934,1
79,1249,1.851927757,5.328835964,1
79,1281,1.985754967,6.588909149,1
79,1313,2.504677057,6.767226219,1
79,1345,2.815960646,6.778656006,1
79,1377,3.641001701,6.36077404,1
79,1409,4.745647907,5.92618227,1
79,1441,6.058795929,5.44974184,1
79,1473,6.010368824,7.542868614,1
79,1505,6.022625446,3.87358737,1
79,1537,6.074265957,5.766981602,1
79,1569,10.78832531,10.48393726,1
79,1601,1.761214733,7.014513016,1
79,1633,1.035246849,-0.4427154064,1
79,1665,0.9069123268,0.06215047836,1
79,1697,4.968748093,1.894672871,1
