PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 22, filenames: A:[22]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[23]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.222685337,0.1638908386,1
47,65,0.8697168231,3.190477848,1
47,97,-0.1282328963,7.27103281,1
47,129,-0.3043113649,6.611686707,1
47,161,1.327510357,5.583394527,1
47,193,1.13158834,4.805175781,1
47,225,0.3991657495,6.041890144,1
47,257,0.3204228878,6.470419407,1
47,289,1.713586092,5.431476593,1
47,321,2.841071129,5.229859829,1
47,353,2.880336761,5.051183224,1
47,385,3.664711475,5.655647755,1
47,417,5.627211094,4.808725357,1
47,449,5.367293358,4.488627434,1
47,481,4.61111927,4.166617393,1
47,513,4.45550251,6.762063026,1
47,545,-0.3242743015,1.349399805,1
47,577,1.612597942,4.48196125,1
47,609,2.298971176,6.368867397,1
47,641,3.081465006,6.465853691,1
47,673,12.22718143,-12.35936356,1
47,705,-0.376619339,-0.7183461189,1
47,737,0.1686487198,0.4358305931,1
47,769,4.179821014,5.751823425,1
47,801,7.420980453,10.31169128,1
47,833,6.608165741,9.070156097,1
47,865,2.84598732,5.092582703,1
47,897,2.945634365,6.019894123,1
47,929,1.805417538,6.025854111,1
47,961,2.693069458,5.78034544,1
47,993,3.938114405,5.710688591,1
47,1025,2.514775753,6.389392853,1
47,1057,3.29503727,6.390191555,1
47,1089,3.294483662,5.238326073,1
47,1121,4.114529133,4.321636677,1
47,1153,4.822558403,2.817774296,1
47,1185,5.82101059,2.547230959,1
47,1217,5.892107964,2.357370377,1
47,1249,6.169222832,3.101703405,1
47,1281,4.763272285,3.861675739,1
47,1313,2.897362232,3.395526409,1
47,1345,3.953412056,4.782468796,1
47,1377,1.832318783,4.997692585,1
47,1409,-0.06934905052,3.093322754,1
47,1441,0.5627584457,3.951907158,1
47,1473,2.877104521,5.572290897,1
47,1505,5.444574356,5.881110668,1
47,1537,3.86588192,4.62344265,1
47,1569,3.340521812,5.395806313,1
47,1601,5.42639637,7.470411301,1
47,1633,3.702208996,6.054415226,1
47,1665,2.323449135,5.326739311,1
47,1697,2.849116802,4.46313858,1
47,1729,1.110706568,-0.009841918945,1
47,1761,0.6350522041,0.202783823,1
47,1793,5.617940426,4.217254162,1
47,1825,4.694186687,4.716218472,1
47,1857,4.781839848,4.523040295,1
47,1889,5.469206333,5.457082748,1
47,1921,4.791701794,4.447498798,1
47,1953,3.548039436,3.740076065,1
47,1985,2.194176197,1.939148068,1
47,2017,-2.813158274,-3.255409241,1
79,33,0.3072453737,0.5210933685,1
79,65,0.4387344718,5.995589256,1
79,97,0.901422143,9.145684242,1
79,129,-1.407602429,1.344939709,1
79,161,-1.707541227,1.831046104,1
79,193,-0.377337575,5.079024792,1
79,225,0.4546043873,4.450716496,1
79,257,1.718508363,4.437148094,1
79,289,3.002295017,4.334029675,1
79,321,3.726778507,4.841020107,1
79,353,4.127466202,4.958661556,1
79,385,3.732755661,6.277677059,1
79,417,5.155329227,5.881942749,1
79,449,5.308513641,6.155099392,1
79,481,4.421207905,6.3468647,1
79,513,4.504975796,5.947597504,1
79,545,4.159164429,6.137908936,1
79,577,3.506608486,6.273734093,1
79,609,4.147116661,5.235547543,1
79,641,5.060551643,5.280535698,1
79,673,6.150114059,6.498266697,1
79,705,7.436056137,5.947621822,1
79,737,-0.5128245354,0.5230741501,1
