PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 42, filenames: A:[42]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[43]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.898439765,-0.07490730286,1
47,65,0.4254580736,4.03802681,1
47,97,0.5470431447,10.08663559,1
47,129,-0.1022464633,9.27976799,1
47,161,-0.5405851603,0.7704687119,1
47,193,-0.2630922794,0.8003076315,1
47,225,-0.7342453003,0.569676578,1
47,257,-0.857857585,0.7636976242,1
47,289,-0.9720035791,1.79638648,1
47,321,-0.7620927691,2.056460619,1
47,353,-0.1332942992,2.591140747,1
47,385,0.3411203027,3.203730345,1
47,417,0.8082880974,2.499108076,1
47,449,1.906749487,-0.1967821121,1
47,481,6.080936909,-1.610928059,1
47,513,0.9169565439,-0.5968916416,1
47,545,0.8531033993,0.2126883864,1
47,577,0.7820373774,0.5696475506,1
47,609,0.8843439817,0.9773346186,1
47,641,0.8527239561,1.842050552,1
47,673,0.5770140886,1.995218992,1
47,705,0.6763107777,1.395450115,1
47,737,1.036351562,1.254247189,1
47,769,0.8119819164,0.9802532196,1
47,801,1.664211035,7.051264763,1
47,833,-3.429424286,8.489431381,1
47,865,-4.2345438,7.978214264,1
47,897,-1.499719381,-0.7112387419,1
47,929,-0.9516071081,-17.17016602,1
47,961,0.04070994258,0.2946926951,1
47,993,0.5022013187,3.204082489,1
47,1025,1.019673109,3.77032423,1
47,1057,2.212129593,3.486016273,1
47,1089,1.258332729,3.896170616,1
47,1121,-0.9437090158,4.062555313,1
47,1153,0.3517619967,4.38340044,1
47,1185,2.097581863,3.20430994,1
47,1217,2.436091423,2.122279644,1
47,1249,1.338828087,3.848877668,1
47,1281,-0.3063054085,4.670471668,1
47,1313,-1.63887763,6.752623558,1
47,1345,-1.058110595,6.460531235,1
47,1377,-0.6833905578,5.857526302,1
47,1409,-0.3855645657,4.352917194,1
47,1441,-1.180255175,3.347905636,1
47,1473,-2.027074575,4.106261253,1
47,1505,-0.1366984844,3.1763134,1
47,1537,-0.3719278872,4.888514519,1
47,1569,-0.03971946239,5.039742947,1
47,1601,0.09077709913,5.543289661,1
47,1633,-0.3845285773,8.117149353,1
47,1665,-0.8066838384,8.327947617,1
47,1697,-0.006942078471,3.476800919,1
47,1729,-0.1403445303,-1.852432489,1
47,1761,-0.2000353932,-0.79281497,1
47,1793,0.1891410947,0.4404738843,1
47,1825,0.5151590109,-0.04996562004,1
47,1857,0.7330318689,-0.1318813562,1
47,1889,0.3491158485,-0.1396867037,1
47,1921,-0.006308794022,0.2385320663,1
47,1953,-0.2400686145,0.9132615328,1
47,1985,-0.3315727711,4.798511505,1
47,2017,-0.4893597364,-3.980720997,1
79,33,0.7957779765,0.8944201469,1
79,65,0.1243947148,1.124663353,1
79,97,0.04130892456,2.660925388,1
79,129,-0.7546346784,2.901594162,1
79,161,-0.554741919,5.179868221,1
79,193,0.05632342398,1.298447728,1
79,225,-0.09782166779,0.3939169049,1
79,257,-0.2805688679,0.9776413441,1
79,289,-0.3343203664,1.360997915,1
79,321,-0.2492627501,1.29233849,1
79,353,-0.3791326284,2.038053751,1
79,385,-0.1368094087,2.64748621,1
79,417,0.3692755103,2.446391106,1
79,449,1.08121562,3.587864637,1
79,481,1.115272045,2.374537468,1
79,513,0.7615855932,0.110167563,1
79,545,0.7735115886,0.6676319242,1
79,577,0.5438147187,0.6183304787,1
79,609,0.004316300154,1.46863687,1
79,641,0.0254638195,1.786184907,1
79,673,0.09602686763,2.046350002,1
79,705,0.1864920855,1.597283959,1
79,737,0.935140729,0.2013988495,1
79,769,0.9087625742,0.2508618832,1
79,801,0.5498210192,5.729616642,1
79,833,-2.538205385,8.171339035,1
79,865,-5.099685669,7.222916126,1
79,897,-0.1299823225,-0.1260504723,1
79,929,0.6135561466,0.1491978168,1
79,961,0.3249759078,0.4030537605,1
79,993,-0.1815806627,0.9725017548,1
79,1025,0.5390044451,1.455484867,1
79,1057,1.422878742,1.470440865,1
79,1089,1.567767501,1.759246349,1
79,1121,1.730357885,3.32326889,1
79,1153,2.081624985,3.064814091,1
79,1185,0.4786583185,1.65995717,1
79,1217,-0.2250878215,1.662662983,1
79,1249,0.3825880289,3.636515617,1
79,1281,0.5214800835,4.186113358,1
79,1313,-0.5572573543,5.781356335,1
79,1345,-1.529942393,6.128972054,1
79,1377,-2.618689299,7.052470207,1
79,1409,-1.018882513,4.002283573,1
79,1441,-1.601551175,2.227274418,1
79,1473,-2.387191772,4.15512991,1
79,1505,-2.149051666,6.012034893,1
79,1537,-0.7630988359,5.122564793,1
79,1569,-0.3670288622,5.134916782,1
79,1601,0.1629062295,5.445652008,1
79,1633,0.09457960725,6.785255432,1
79,1665,0.3901653886,8.73339653,1
79,1697,1.922020555,7.100282192,1
79,1729,0.07233531773,0.3083345294,1
79,1761,-0.2952056825,-0.1160843372,1
79,1793,-0.1425571293,0.07542976737,1
79,1825,0.134845376,0.06107783318,1
79,1857,0.1759743989,0.5341604352,1
79,1889,0.4292014837,0.8472212553,1
79,1921,0.4176284671,1.584504485,1
79,1953,0.2051164061,1.214402795,1
79,1985,0.2780650556,4.664832115,1
79,2017,0.6010198593,-2.247052193,1
111,33,0.4115508199,0.5383826494,1
111,65,0.7825254798,1.664240599,1
111,97,0.4055479169,1.96933651,1
111,129,0.3937715292,3.568686008,1
111,161,-1.862567902,14.75213337,1
111,193,0.4147850275,1.524483442,1
111,225,0.3713408113,0.5763086081,1
111,257,-0.2106491625,1.199566126,1
111,289,-0.09603741765,1.31001389,1
111,321,-0.1033757627,1.269377947,1
111,353,-0.330602169,1.941821814,1
111,385,-0.1942601204,2.913827419,1
111,417,-0.1422562301,2.857350588,1
111,449,-0.4782405198,3.159680367,1
111,481,1.175875306,3.909609556,1
111,513,0.3526158333,1.076572418,1
111,545,0.6697807312,1.018224239,1
111,577,0.5561327338,0.5479420424,1
111,609,0.8392578959,5.403830051,1
111,641,2.049251795,6.157410622,1
111,673,-0.6982924938,1.608090878,1
111,705,0.09701612592,1.432066083,1
111,737,0.5809329748,1.197393537,1
111,769,0.4823177159,0.0185046196,1
111,801,0.1285785437,0.774930954,1
111,833,-0.2910508513,0.6863764524,1
111,865,-0.08136278391,0.5655150414,1
111,897,0.3113328516,0.7089117765,1
111,929,0.5500021577,1.000323415,1
111,961,0.1732598841,0.4982596636,1
111,993,-0.3303569555,0.644738555,1
111,1025,-0.01951484382,0.6566015482,1
111,1057,2.609765053,1.317886591,1
111,1089,0.9854869843,0.6837887764,1
111,1121,0.7090511322,1.665779829,1
111,1153,0.6141030788,2.095658779,1
111,1185,-0.7331864834,1.060829163,1
111,1217,-2.363080502,2.660507917,1
111,1249,-1.268839717,4.82973814,1
111,1281,-1.292306781,5.842869759,1
111,1313,-1.791812897,6.723247528,1
111,1345,-2.442501545,6.411818981,1
111,1377,-0.7902396917,6.914779663,1
111,1409,0.06070607901,7.22440815,1
111,1441,-0.1888357997,3.297401905,1
111,1473,-0.2933123112,3.795874596,1
111,1505,-1.000528097,5.531574249,1
111,1537,-0.8667203784,5.527423382,1
111,1569,-0.1002815366,5.611672878,1
111,1601,0.2931986451,5.541252613,1
111,1633,0.2864480019,5.548989296,1
111,1665,0.4196376801,7.630730629,1
111,1697,0.009952485561,6.980433941,1
111,1729,0.1272651106,1.688055396,1
111,1761,-0.1879519671,0.797146976,1
111,1793,-0.6048597097,-0.1875436306,1
111,1825,-0.7042531371,0.3107979298,1
111,1857,0.4196593463,1.370830655,1
111,1889,1.397489786,1.735296607,1
111,1921,0.2383663654,5.043392181,1
111,1953,0.2853274941,2.100105762,1
111,1985,0.385801971,0.3612207472,1
111,2017,-0.01709726453,-1.26572752,1
143,33,-0.5253737569,0.5994300842,1
143,65,-0.2958360016,2.076717854,1
143,97,0.1312920302,0.8302059174,1
143,129,0.3375585079,2.459355831,1
143,161,0.6432010531,2.508858681,1
143,193,0.7038000226,0.7582070827,1
143,225,0.2930814624,0.4865224361,1
143,257,-0.2912293673,1.050185442,1
143,289,-0.3261097968,1.456154466,1
143,321,-0.4327233434,1.930986762,1
143,353,-0.7786915302,2.196926832,1
143,385,-0.3748796582,2.690755367,1
143,417,-0.2660260499,2.470887423,1
143,449,-0.24208197,2.022042513,1
143,481,0.1619518399,2.374630928,1
143,513,0.5204049945,1.278177261,1
143,545,1.425811172,0.9306130409,1
143,577,1.035528183,0.006553173065,1
143,609,0.4715438187,4.704976082,1
143,641,0.8494012952,6.344511509,1
143,673,0.05302721262,4.329017639,1
143,705,0.7010624409,1.848576903,1
143,737,0.8783332109,1.198022723,1
143,769,0.399872303,1.015746355,1
143,801,0.2707318664,1.017819643,1
143,833,-0.1521508396,0.3301614523,1
143,865,-0.2469178587,0.9521446228,1
143,897,0.3344015479,1.24135685,1
143,929,0.1799553931,1.517069578,1
143,961,-0.3437105119,0.4023898244,1
143,993,-0.8448740244,0.07704150677,1
143,1025,-0.9785004854,0.9907349348,1
143,1057,0.2719421387,1.591489553,1
143,1089,0.8928770423,0.9995875359,1
143,1121,0.8871070147,1.693128705,1
143,1153,0.2083644867,2.329086542,1
143,1185,-0.7551639676,0.8970479965,1
143,1217,-1.40201211,4.889356613,1
143,1249,-1.617177486,6.281357765,1
143,1281,-2.003714561,6.401798248,1
143,1313,-1.739044547,6.956176281,1
143,1345,-1.173898578,6.759004116,1
143,1377,-0.1989788413,5.707716942,1
143,1409,1.558879256,5.039647579,1
143,1441,0.9794586301,4.499794006,1
143,1473,0.7811236978,4.405338287,1
143,1505,0.3118558526,4.411182404,1
143,1537,-0.3669416606,5.545505047,1
143,1569,-0.07045474648,6.203607082,1
143,1601,0.3933420181,4.472667217,1
143,1633,0.3101112247,1.226008892,1
143,1665,-0.04083900154,0.4830408096,1
143,1697,-0.02145872265,0.5075881481,1
143,1729,6.294848442,15.05556011,1
143,1761,0.6977747083,12.53815842,1
143,1793,-0.05053368211,-0.1532146931,1
143,1825,0.1306689978,1.399450898,1
143,1857,0.09573549032,1.820069551,1
143,1889,0.2798524499,1.717860103,1
143,1921,0.4768748283,2.661183596,1
143,1953,0.4766983986,1.256381392,1
143,1985,0.5859121084,0.2338061482,1
143,2017,-0.1090450287,-1.042594552,1
175,33,-1.096346736,0.3193975687,1
175,65,-0.5293108225,1.249580145,1
175,97,-0.09998933971,1.398185372,1
175,129,0.1741682291,1.526252985,1
175,161,0.3017325401,1.469960809,1
175,193,0.1008484364,0.9509845972,1
175,225,-0.02612629533,0.6653906107,1
175,257,0.07854761183,1.244301796,1
175,289,-0.06491284817,1.409453392,1
175,321,-0.2077948302,2.689352512,1
175,353,-0.3512537479,3.275643587,1
175,385,-0.5439482927,2.76877594,1
175,417,-0.3165025413,2.12318182,1
175,449,0.4644994438,1.963045835,1
175,481,0.627850771,3.044884205,1
175,513,0.5061305761,2.744085073,1
175,545,0.4186785519,0.7826766968,1
175,577,0.2340296507,-0.2659248114,1
175,609,0.291521132,1.204206228,1
175,641,0.6917985678,1.904992819,1
175,673,0.7476112843,3.103395462,1
175,705,0.9471145868,1.812476993,1
175,737,1.081784487,0.9421287775,1
175,769,0.4126384854,1.213336349,1
175,801,-10.05155277,3.853343725,1
175,833,0.1349195838,0.4489353895,1
175,865,-0.06254827976,1.108983874,1
175,897,-0.3257206976,1.010721803,1
175,929,-0.230752483,0.5433828831,1
175,961,-0.2761488557,0.05455857515,1
175,993,-0.678078413,-0.142292738,1
175,1025,-0.7515180111,1.48216486,1
175,1057,0.3095447719,1.51353097,1
175,1089,1.399766684,2.112467527,1
175,1121,2.031770945,2.417013407,1
175,1153,0.3151664436,2.677169323,1
175,1185,-0.8841404319,1.004144192,1
175,1217,-1.126888633,10.48353386,1
175,1249,-1.34544313,7.890161991,1
175,1281,-1.657091498,5.699278831,1
175,1313,-1.106075764,6.388544559,1
175,1345,-0.5296134949,6.164298534,1
