PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 7, filenames: A:[7]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[8]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,65,0.4136209488,1.011898994,1
79,97,1.129299641,5.294830799,1
79,129,2.926484108,9.74064064,1
79,161,3.842913628,11.14351845,1
79,193,3.097324848,13.16189384,1
79,225,3.16537261,12.45123482,1
79,257,3.427254677,13.00210476,1
79,289,1.933301926,13.35275364,1
79,321,2.936449289,12.00898647,1
79,353,4.620434284,11.4213295,1
79,385,5.663145065,12.65774536,1
79,417,3.411221981,12.97743416,1
79,449,5.865528107,9.759321213,1
79,481,6.128554344,10.56211948,1
79,513,6.610527039,12.2070961,1
79,545,7.607455254,12.06844616,1
79,577,17.45000648,16.7004509,1
79,609,18.46240425,18.64414597,1
79,641,9.886592865,14.82554531,1
79,673,10.23811531,13.04740715,1
79,705,1.698618889,14.85655594,1
79,737,14.64579773,12.84459114,1
79,769,13.8538599,9.867431641,1
79,801,11.05308628,12.79054737,1
79,833,14.80398655,12.12211895,1
79,865,13.85838604,10.33572578,1
79,897,14.49283028,9.905456543,1
79,929,15.87421227,10.1085062,1
79,961,16.79970741,10.29827118,1
79,993,13.461133,9.941207886,1
79,1025,12.10167885,11.22834015,1
79,1057,11.76759148,11.01904011,1
79,1089,13.05116367,10.59691811,1
79,1121,14.31111145,9.850941658,1
79,1153,14.63719273,8.021625519,1
79,1185,16.235672,8.31871891,1
79,1217,16.43126297,7.597390652,1
79,1249,16.03899574,7.137969494,1
79,1281,17.8285408,6.747941494,1
79,1313,20.33430099,8.427927017,1
79,1345,16.86679649,6.464529037,1
79,1377,11.96403313,2.285172701,1
79,1409,9.06738472,3.949182987,1
79,1441,5.113987446,6.771296978,1
79,1473,14.87529755,5.91053772,1
79,1505,9.094903946,2.172277927,1
79,1537,8.032108307,8.569301605,1
79,1569,13.34864044,2.962784767,1
79,1601,11.78305054,3.377129793,1
79,1633,12.99207497,2.406209946,1
79,1665,13.60651016,3.706888199,1
79,1697,11.41684723,1.525551796,1
79,1729,10.86910152,1.196735263,1
79,1761,9.401907921,0.5669085979,1
79,1793,8.684052467,-0.1363413632,1
79,1825,10.0036211,0.06058767438,1
79,1857,9.452393532,-0.585516572,1
79,1889,12.72461033,-1.144082189,1
79,1921,13.26707268,-0.9857907295,1
79,1953,9.883045197,-0.7924785614,1
79,1985,8.151582718,-0.7311521173,1
79,2017,6.332476616,-2.149729729,1
111,33,-15.13327408,2.62729001,1
111,65,3.518356323,4.467580795,1
111,97,2.290033579,6.864270687,1
111,129,2.419418335,9.518385887,1
111,161,2.431955338,10.94152641,1
111,193,2.481108904,12.45398331,1
111,225,3.326067448,13.33294868,1
111,257,3.955873489,13.23820496,1
111,289,3.591410637,13.27154064,1
111,321,2.339917183,12.30347061,1
111,353,2.193614483,11.36655712,1
111,385,5.84016037,13.68125439,1
111,417,6.276312828,13.14107704,1
111,449,6.987822533,12.70087814,1
111,481,7.225378036,11.2198782,1
111,513,7.961450577,11.69094563,1
111,545,9.152229309,11.82858181,1
111,577,10.26896667,12.69732761,1
111,609,11.36732864,16.37725258,1
111,641,11.94546318,15.22189999,1
111,673,12.09317207,14.35777664,1
111,705,10.37985039,13.74403858,1
111,737,12.7215519,10.9830637,1
111,769,13.13221073,11.52442074,1
111,801,19.17238617,16.3697052,1
111,833,19.08382034,16.20953751,1
111,865,13.56527424,11.06237316,1
111,897,14.96428776,9.984641075,1
111,929,15.99054432,10.31981087,1
111,961,-0.01836776733,0.2294511795,1
111,993,0.08293151855,0.217666626,1
111,1025,0.1279344559,0.3544197083,1
111,1057,13.50726986,10.59567356,1
111,1089,14.16979122,10.74662399,1
111,1121,14.3809166,9.427316666,1
111,1153,16.47727203,8.844666481,1
111,1185,17.41580391,7.222133636,1
111,1217,17.616745,7.186219215,1
111,1249,17.87049484,6.661088943,1
111,1281,18.8145256,6.762282372,1
111,1313,20.89780998,8.439377785,1
111,1345,14.26082611,7.179735661,1
111,1377,10.09755898,15.38075638,1
111,1409,3.980685711,1.714728236,1
111,1441,-2.938953876,-2.01974535,1
111,1473,-1.323226213,-0.7880336046,1
111,1505,7.595941544,4.132158279,1
111,1537,13.90431404,4.909879208,1
111,1569,-2.620925903,-1.491634846,1
111,1601,13.74373817,1.833036184,1
111,1633,13.42225361,2.444048405,1
111,1665,12.48509026,3.59050703,1
111,1697,10.61588669,0.4825792313,1
111,1729,10.61281395,-0.3703794479,1
111,1761,10.08810902,0.7171494961,1
111,1793,9.837432861,0.5613802075,1
111,1825,9.907889366,0.01340672374,1
111,1857,10.81332397,-0.3672441542,1
111,1889,11.36041451,-0.6117760539,1
111,1921,11.11367989,-0.5033220053,1
111,1953,9.599373817,-0.3540874124,1
111,1985,8.337014198,-0.6144871712,1
111,2017,7.231119156,-1.160932064,1
143,33,-1.232312202,2.766121864,1
143,65,4.922026634,5.838363647,1
143,97,4.279496193,8.069113731,1
143,129,2.716265917,9.444252014,1
143,161,2.270205975,10.92760086,1
143,193,2.564927578,12.47332764,1
143,225,4.882862091,12.68097019,1
143,257,4.028251648,13.08097744,1
143,289,4.453941345,13.4063921,1
143,321,6.566621304,13.12427425,1
143,353,5.553001404,13.91801262,1
143,385,5.567897797,14.47592926,1
143,417,7.15498209,13.00299644,1
143,449,8.835046768,12.57884312,1
143,481,8.06737709,11.36919308,1
143,513,8.116957664,10.85590553,1
143,545,8.87758255,11.9420557,1
143,577,10.11757469,11.72946262,1
143,609,12.18755341,12.42690659,1
143,641,13.79482269,13.78566647,1
143,673,12.10954475,13.98097801,1
143,705,12.27105999,13.63799953,1
143,737,12.83279419,12.89861584,1
143,769,13.45261669,12.94404888,1
143,801,13.94052601,14.13129711,1
143,833,13.71953583,11.80149746,1
143,865,15.03007221,10.24986458,1
143,897,15.54889488,10.03093624,1
143,929,16.13287926,10.83530045,1
143,961,13.43329048,2.700009346,1
143,993,12.49415016,3.170075417,1
143,1025,12.17330742,10.23109436,1
143,1057,13.00131416,7.640920639,1
143,1089,12.66308022,-4.550152779,1
143,1121,16.51814079,13.27271652,1
143,1153,17.67080688,10.41465092,1
143,1185,18.74135017,7.146277428,1
143,1217,19.23628044,5.97032547,1
143,1249,33.46931839,7.503908157,1
143,1281,28.92253494,6.418288231,1
143,1313,25.45287704,8.277939796,1
143,1345,14.71605301,9.488512993,1
143,1377,21.87226486,1.52282238,1
143,1409,1.460371971,3.296233177,1
143,1441,1.409944534,0.8617062569,1
143,1473,3.689077377,1.009865284,1
143,1505,8.27453804,3.105632305,1
143,1537,13.99996471,3.271526575,1
143,1569,14.33336353,2.732854128,1
143,1601,13.30206585,2.484243155,1
143,1633,12.68263817,2.317470789,1
143,1665,12.41820526,2.472616196,1
143,1697,11.33422661,0.6322947741,1
143,1729,11.06328392,-1.85517633,1
143,1761,10.78026581,1.431018353,1
143,1793,11.01443768,3.710927486,1
143,1825,10.92813587,2.155543327,1
143,1857,11.15406322,0.0871822238,1
143,1889,11.26783276,-1.427573085,1
143,1921,11.07161808,-0.9853662252,1
143,1953,11.47436714,-0.5088433623,1
143,1985,10.45795631,-0.705589056,1
143,2017,5.618082047,-0.6867643595,1
175,33,-3.89675045,1.659525156,1
175,65,1.366675973,11.66763306,1
175,97,4.66190052,8.844062805,1
175,129,3.320872784,10.29806232,1
175,161,2.888094902,10.61374092,1
175,193,3.97450614,11.23906708,1
175,225,3.022177458,12.70583057,1
175,257,3.664893389,13.83855438,1
175,289,4.561517715,13.62901783,1
175,321,6.23144865,13.50391293,1
175,353,7.038547516,14.22484207,1
175,385,4.861751556,15.60126686,1
175,417,4.5706563,14.23599625,1
175,449,8.056951523,12.77510166,1
175,481,7.105679989,11.46781921,1
175,513,6.576588631,12.038764,1
175,545,8.794854164,12.33284473,1
175,577,10.16308784,12.65355778,1
175,609,11.6002388,12.83538628,1
175,641,12.37611675,12.84233475,1
175,673,12.17111778,13.48287868,1
175,705,12.27372074,13.05797577,1
175,737,13.21297264,12.06031036,1
175,769,13.2512989,12.16002655,1
175,801,14.24948692,14.56419849,1
175,833,15.71248245,12.6943531,1
175,865,17.61948204,10.57868671,1
175,897,16.81960869,10.91259766,1
175,929,14.57668495,11.53612804,1
175,961,15.01422882,11.55236626,1
175,993,13.51351929,4.232252121,1
175,1025,16.56336403,8.051236153,1
175,1057,16.81727982,9.118291855,1
175,1089,-0.05267715454,3.996757507,1
175,1121,19.90585327,12.55051708,1
175,1153,19.21575165,11.53798389,1
175,1185,19.39126205,8.98524189,1
175,1217,19.75838089,7.059339046,1
175,1249,20.44649506,7.129678249,1
175,1281,20.90686989,6.970612526,1
175,1313,18.55219841,6.509638786,1
175,1345,18.56382561,6.988107681,1
175,1377,16.29513931,5.15993166,1
175,1409,0.1165466309,-9.779191971,1
175,1441,-0.5260648727,-0.6208074093,1
175,1473,12.0040369,-1.441190004,1
175,1505,13.26883411,1.594754696,1
175,1537,14.5916872,2.408763409,1
175,1569,14.29779148,3.071944475,1
175,1601,12.92534447,2.461819172,1
175,1633,11.59626961,2.05887866,1
175,1665,12.04141521,2.298739195,1
175,1697,11.56189251,2.033169508,1
175,1729,10.90600109,0.2095023394,1
175,1761,11.28178596,1.750772595,1
175,1793,11.84532452,3.25058794,1
175,1825,11.5143013,1.504381895,1
175,1857,12.04274368,-0.1143330336,1
175,1889,11.88441658,-1.71678865,1
175,1921,11.9571352,-1.779485106,1
175,1953,13.09906769,-0.7498354912,1
175,1985,14.3925066,-5.007965565,1
175,2017,0.6922664642,-0.5374304056,1
207,33,-4.427517891,0.9239954948,1
207,65,0.4219641685,3.631340981,1
207,97,3.377822876,10.98570251,1
207,129,3.753915071,11.47024155,1
207,161,3.139587164,11.23253536,1
207,193,2.874346495,11.18664742,1
207,225,3.247820616,12.95808792,1
207,257,4.884171486,16.01034355,1
207,289,1.699371815,10.34921646,1
207,321,4.651274204,12.80651283,1
207,353,5.691940308,13.87684059,1
207,385,5.898093224,15.19010448,1
207,417,6.266139984,15.73706722,1
207,449,7.521697521,13.52454281,1
207,481,8.192058563,12.61299133,1
207,513,7.891488075,12.49653721,1
207,545,8.858938217,12.67906189,1
207,577,9.96300602,13.10800743,1
207,609,11.16980743,14.53638077,1
207,641,11.74759483,14.0420866,1
207,673,12.27125263,13.43639755,1
207,705,12.60085392,12.59790611,1
207,737,13.01777077,12.85479832,1
207,769,13.45718193,13.56752014,1
207,801,13.09876537,16.58309364,1
207,833,16.32453537,13.54008961,1
207,865,18.43101311,12.79858875,1
207,897,18.32793617,12.55932426,1
207,929,14.56620407,10.13934422,1
207,961,17.51425171,19.23679352,1
207,993,17.31716347,20.0657692,1
207,1025,13.96113586,31.42896271,1
207,1057,22.75624275,10.8338871,1
207,1089,17.02076721,10.8402729,1
207,1121,17.69001579,10.89981651,1
207,1153,18.62053108,10.02663517,1
207,1185,19.83594322,8.253630638,1
207,1217,20.361063,7.233890533,1
207,1249,21.04363632,7.19979763,1
207,1281,21.81918907,7.143939495,1
207,1313,21.92418861,6.475973606,1
207,1345,20.10881233,6.610860348,1
207,1377,18.65495682,6.06734705,1
207,1409,10.76222038,-11.64431,1
207,1441,12.0395155,24.37035751,1
207,1473,14.97704029,0.8478894234,1
207,1505,14.47106552,3.842065811,1
207,1537,14.91327763,3.809438229,1
207,1569,14.38362026,3.506605625,1
207,1601,13.36347866,2.951341629,1
207,1633,12.86361313,2.568108797,1
207,1665,13.1118145,2.312942505,1
207,1697,12.88178253,1.785487652,1
207,1729,11.47696972,1.356446028,1
207,1761,11.22779274,0.9215923548,1
207,1793,12.28468132,1.426900148,1
207,1825,11.80149364,0.7314667106,1
207,1857,12.12296581,-0.4763999581,1
207,1889,12.56580925,-1.751951098,1
207,1921,28.34846115,-14.38577557,1
207,1953,2.367464066,5.243952751,1
207,1985,5.760068893,11.07897854,1
207,2017,14.82043648,-0.1025271416,1
239,33,-1.445577621,-0.6339454651,1
239,65,-0.5402784348,2.354199648,1
239,97,3.201247215,10.85532761,1
239,129,2.927268028,11.73721027,1
239,161,2.522744179,11.99524498,1
239,193,2.628350496,11.45231247,1
239,225,3.476020336,12.06967545,1
239,257,4.005788803,16.43260002,1
239,289,0.9276309013,33.03425217,1
239,321,5.028004646,12.51129341,1
239,353,5.624081612,13.52770996,1
239,385,6.497796535,13.5323,1
239,417,7.289508343,13.86299419,1
239,449,7.987132072,13.60586262,1
239,481,8.623902321,13.37283516,1
239,513,9.298871994,12.81792736,1
239,545,9.767522812,12.71517467,1
239,577,10.18831253,13.76252079,1
239,609,-4.170039177,2.055925369,1
239,641,10.77348232,13.93578434,1
239,673,11.89179516,12.29076481,1
239,705,12.68702221,12.01680279,1
239,737,14.58374119,15.67320347,1
239,769,13.71232796,14.41320705,1
239,801,14.7837038,15.91465759,1
239,833,16.61928749,14.17819118,1
239,865,18.66311264,13.76304531,1
239,897,19.74541473,14.44703579,1
239,929,20.72377586,14.76665306,1
239,961,19.77505112,21.05211258,1
239,993,17.52674103,16.88929749,1
239,1025,17.37835121,19.36085892,1
239,1057,17.53336716,19.48525238,1
239,1089,16.47991562,11.12286472,1
239,1121,17.07256889,9.734499931,1
239,1153,18.59921455,9.654127121,1
239,1185,20.04969978,8.49459362,1
239,1217,20.94498253,7.072573662,1
239,1249,21.67341042,6.919987202,1
239,1281,22.46277809,7.062877655,1
239,1313,23.99476242,7.277321339,1
239,1345,22.69954681,8.526776314,1
239,1377,22.35319328,6.959866524,1
239,1409,19.89059639,5.990308285,1
239,1441,17.52466393,6.739043236,1
239,1473,16.12909889,5.453631878,1
239,1505,15.58641243,4.381517887,1
239,1537,14.63331509,4.190207958,1
239,1569,13.97864914,3.775561094,1
239,1601,14.26477718,4.716231346,1
239,1633,14.37283325,4.028384209,1
239,1665,14.9125061,1.829352379,1
239,1697,14.67184734,1.421568155,1
239,1729,12.44712543,1.104994655,1
239,1761,12.44695473,0.2981255352,1
239,1793,12.17898846,-0.310970664,1
239,1825,11.24363518,-1.075772047,1
239,1857,12.17818737,-1.899502039,1
239,1889,14.09492779,-15.70690727,1
239,1921,4.673867226,9.349665642,1
239,1953,7.518145561,15.0212431,1
239,1985,13.4844799,-0.6492720842,1
239,2017,15.31356049,0.1599373817,1
271,33,-0.3569197655,0.1438884735,1
271,65,-1.022246718,2.338614464,1
271,97,2.461190462,10.77385712,1
271,129,2.468309402,11.95290852,1
271,161,1.523185968,12.82839203,1
271,193,4.028388977,12.5124855,1
271,225,4.321705341,13.62844849,1
271,257,4.745714664,14.7692728,1
271,289,1.126990318,33.5560379,1
271,321,5.152305603,13.69320107,1
271,353,5.916436672,13.14987564,1
271,385,7.375977039,12.8032999,1
271,417,7.704515934,12.67826748,1
271,449,8.281395912,13.29975605,1
271,481,9.221940994,13.74380779,1
271,513,10.41078472,13.75901508,1
271,545,10.83020496,13.99941349,1
271,577,10.694664,15.30137634,1
271,609,10.83077812,15.69094181,1
271,641,10.3357935,15.23503494,1
271,673,-7.802005768,18.33963394,1
271,705,-6.728867531,17.54431915,1
271,737,15.42856884,14.57187176,1
271,769,14.03321362,12.83816624,1
271,801,14.30757618,13.91361141,1
271,833,16.48404312,15.52751923,1
271,865,9.101057053,6.784998894,1
271,897,18.72253036,14.19174194,1
271,929,20.96756363,16.34029388,1
271,961,19.70223427,18.90976715,1
271,993,16.9343853,17.35054016,1
271,1025,13.09800339,19.28909492,1
271,1057,7.173696518,28.08806038,1
271,1089,16.72591209,11.94839954,1
271,1121,18.78426743,9.629346848,1
271,1153,20.57815933,9.342643738,1
271,1185,20.88952827,9.297962189,1
271,1217,21.85873032,8.289608955,1
271,1249,22.4454155,8.047700882,1
271,1281,23.554842,7.336971283,1
271,1313,24.27184677,7.194593906,1
271,1345,22.9040699,8.989672661,1
271,1377,21.891716,8.161943436,1
271,1409,20.55677986,6.162142754,1
271,1441,19.44013596,5.370070934,1
271,1473,18.14420509,4.763411522,1
271,1505,17.55238914,4.411539555,1
271,1537,15.08024216,4.449164867,1
271,1569,14.53137779,3.917581558,1
271,1601,15.09258842,4.439227104,1
271,1633,14.7238512,3.172965527,1
271,1665,14.5249176,2.104679108,1
271,1697,14.35286617,0.9694933891,1
271,1729,12.85686493,0.1502531767,1
271,1761,12.71928024,-1.41601944,1
271,1793,12.81578255,-1.851183653,1
271,1825,12.20492363,-2.262131929,1
271,1857,13.12626076,-3.220003605,1
271,1889,13.42879486,-3.790228128,1
271,1921,13.69358921,-5.123991013,1
271,1953,14.89797115,-4.713109493,1
271,1985,15.20786762,-3.313685894,1
271,2017,15.76852417,-0.4133970737,1
303,33,9.931861877,2.013382912,1
303,65,0.5507141352,7.753446102,1
303,97,1.821412325,9.074069977,1
303,129,2.971167088,12.13067436,1
303,161,3.501046419,14.16798782,1
303,193,18.39155006,5.48979187,1
303,225,14.10713959,2.77159214,1
303,257,4.451775074,14.17492676,1
303,289,5.528958797,13.95174789,1
303,321,5.117668152,13.21534061,1
303,353,5.660107613,12.52998066,1
303,385,6.569746017,12.09554386,1
303,417,8.8796978,13.00361729,1
303,449,11.03023624,13.53272438,1
303,481,11.66743851,13.56626034,1
303,513,10.15348625,14.52615929,1
303,545,10.65543842,15.10827637,1
303,577,10.9487772,16.41680145,1
303,609,10.36104298,16.16436005,1
303,641,10.66344738,16.57234192,1
303,673,9.993578911,-3.971201897,1
303,705,8.087693214,15.49741077,1
303,737,14.17000103,14.21768284,1
303,769,14.57866478,14.28139973,1
303,801,15.20566273,14.0903759,1
303,833,15.00314713,14.3912859,1
303,865,0.7041378021,24.9836235,1
303,897,18.93373489,15.13003922,1
303,929,20.91119003,16.93744278,1
303,961,21.89874268,16.39100456,1
303,993,18.82902145,16.09266853,1
303,1025,16.39988327,14.44257355,1
303,1057,15.55542946,14.30270481,1
303,1089,16.52168274,14.4542017,1
303,1121,18.54693604,11.55006504,1
303,1153,23.8649292,9.991407394,1
303,1185,22.77441406,9.896960258,1
303,1217,22.93593979,10.37788105,1
303,1249,23.20586014,8.818964005,1
303,1281,23.98916626,6.880121231,1
303,1313,24.28071976,7.560985565,1
303,1345,24.13750267,8.524093628,1
303,1377,23.21568489,8.425627708,1
303,1409,21.59264374,6.320109367,1
303,1441,20.39744949,4.772114754,1
303,1473,19.40023422,4.098810673,1
303,1505,18.21454811,4.145436287,1
303,1537,16.58457756,3.785538673,1
303,1569,16.36571884,3.995245934,1
303,1601,17.25056076,3.477178335,1
303,1633,15.18032169,1.738986492,1
303,1665,14.68540478,1.044859529,1
303,1697,14.74643135,-0.09191092849,1
303,1729,13.73769665,-2.681978226,1
303,1761,13.85928059,-4.939490318,1
303,1793,13.98232174,-3.112410069,1
303,1825,13.40633011,-3.084527969,1
303,1857,14.15560627,-3.443579912,1
303,1889,14.40518761,-3.680468559,1
303,1921,14.96472073,-3.512980938,1
303,1953,15.77918625,-3.38846612,1
303,1985,15.77663136,-3.866809845,1
303,2017,14.0179224,-0.6652622223,1
335,33,1.448876858,1.629053593,1
335,65,0.7946560383,10.8495903,1
335,97,1.939172983,10.69686031,1
335,129,3.324877739,13.18123531,1
335,161,3.974474192,14.68893433,1
335,193,4.166033745,15.01736832,1
335,225,15.88812828,5.659395218,1
335,257,5.147041321,12.86383438,1
335,289,7.037439823,11.42836666,1
335,321,7.389927864,11.76957512,1
335,353,6.016384125,13.16694736,1
335,385,5.799370289,13.82763767,1
335,417,8.443145752,14.08466911,1
335,449,14.30632687,15.75482941,1
335,481,13.69912148,15.48142719,1
335,513,10.78209972,14.66620731,1
335,545,10.61683846,15.56145287,1
335,577,10.6574564,17.2151413,1
335,609,10.69494629,16.67316055,1
335,641,10.50373268,18.226717,1
335,673,12.15884781,16.33275223,1
335,705,13.62832642,15.61684322,1
335,737,14.57020855,14.16087723,1
335,769,14.94142532,14.44960308,1
335,801,16.69792557,14.54396915,1
335,833,17.07050896,14.29101563,1
335,865,17.63342667,14.58646584,1
335,897,20.04515076,15.18897343,1
335,929,21.11263084,15.51114845,1
335,961,20.01774216,14.78538799,1
335,993,18.79758644,13.30903339,1
335,1025,18.78461266,13.42115879,1
335,1057,18.68311501,13.51365376,1
335,1089,18.19317818,16.50818443,1
335,1121,19.96006966,13.53163815,1
335,1153,23.71450615,11.30335426,1
335,1185,24.11888885,10.9260416,1
335,1217,24.12962341,10.31949329,1
335,1249,24.12224007,7.706428528,1
335,1281,24.54242325,6.460906029,1
335,1313,24.81079483,8.347643852,1
335,1345,25.29343033,8.487318039,1
335,1377,25.12935448,7.496069908,1
335,1409,23.35052109,5.929850101,1
335,1441,21.46886444,4.529500961,1
335,1473,19.41923714,4.376605988,1
335,1505,14.92880249,5.022411823,1
335,1537,15.44923782,4.100617409,1
335,1569,17.03411484,3.135082483,1
335,1601,16.85367966,2.264813423,1
335,1633,15.06948757,0.3098617792,1
335,1665,15.07399654,-0.3781914711,1
335,1697,15.43983269,-1.091533184,1
335,1729,15.07107162,-3.713951111,1
335,1761,14.52470303,-3.116607428,1
335,1793,13.60440063,-3.196176529,1
335,1825,14.075243,-3.921956539,1
335,1857,14.2837162,-3.117138863,1
335,1889,14.75624561,-4.491001129,1
335,1921,16.1063633,-5.198726654,1
335,1953,17.13973236,-4.766686916,1
335,1985,16.94564438,-3.323790789,1
335,2017,0.01494789124,-0.3146870136,1
367,33,-12.03792095,1.194154263,1
367,65,1.441194773,9.981683731,1
367,97,1.928582191,12.72464752,1
367,129,4.19483757,14.37613392,1
367,161,4.83505249,14.76991653,1
367,193,4.91024971,14.49753666,1
367,225,4.855715752,14.6044445,1
367,257,5.15890789,14.01581192,1
367,289,5.91623354,13.12804794,1
367,321,6.031784534,14.75596905,1
367,353,-1.956415653,22.15008926,1
367,385,7.173406601,16.10140038,1
367,417,8.620706558,16.33359146,1
367,449,12.37247753,17.05613708,1
367,481,11.5047121,15.54504108,1
367,513,10.47842407,14.76388931,1
367,545,10.43315315,15.95648289,1
367,577,10.43241405,16.40409088,1
367,609,10.90669537,17.03411102,1
367,641,11.81297684,18.64978218,1
367,673,15.0911684,16.84577179,1
367,705,14.3975153,16.06001663,1
367,737,14.97148132,14.8676548,1
367,769,15.24184704,15.01676083,1
367,801,15.40865421,14.74504375,1
367,833,16.54479027,14.30360699,1
367,865,18.20977592,14.74076939,1
367,897,19.6228714,14.88529301,1
367,929,19.98410225,14.53077221,1
367,961,19.68951797,14.04302502,1
367,993,18.6801281,12.39537144,1
367,1025,19.89413834,11.77747917,1
367,1057,21.51281548,11.79180622,1
367,1089,21.80546188,15.47102737,1
367,1121,22.63118744,13.05968952,1
367,1153,25.35277748,11.39947796,1
367,1185,26.85634232,11.35701752,1
367,1217,25.47167587,9.92474556,1
367,1249,24.03590584,6.233373642,1
367,1281,9.700216293,8.840901375,1
367,1313,25.05118752,8.872462273,1
367,1345,25.30337715,8.847981453,1
367,1377,25.47395706,7.777035713,1
367,1409,24.19315338,4.799537182,1
367,1441,21.8898716,5.470684052,1
367,1473,19.84362984,5.38629818,1
367,1505,18.43827057,5.611922741,1
367,1537,17.13271904,4.617444992,1
367,1569,17.94880867,3.093869925,1
367,1601,17.71890259,2.581659794,1
367,1633,15.80937004,0.4480543733,1
367,1665,16.19955826,-1.05678463,1
367,1697,23.69444466,2.260736942,1
367,1729,17.10030937,-4.042930603,1
367,1761,15.78458309,-4.053362846,1
367,1793,15.22780228,-4.673915863,1
367,1825,15.12370586,-4.890637398,1
367,1857,15.18046761,-3.956811905,1
367,1889,15.18213081,-5.744305611,1
367,1921,16.35941696,-6.585324287,1
367,1953,17.02685738,-5.985103607,1
367,1985,19.8687973,-5.564813137,1
367,2017,8.250061035,-0.6144559383,1
399,33,4.758497238,0.1825628281,1
399,65,4.453889847,7.647819519,1
399,97,4.512554169,14.65920162,1
399,129,5.195692062,14.50396729,1
399,161,4.91059494,14.42012882,1
399,193,6.104143143,15.46226025,1
399,225,6.174308777,15.52390575,1
399,257,5.565184116,14.71224308,1
399,289,6.340475082,15.29894257,1
399,321,7.50447607,17.61101341,1
399,353,9.053431511,18.26514244,1
399,385,9.482972145,18.54631424,1
399,417,9.671133041,17.34637642,1
399,449,9.733467102,16.87319183,1
399,481,-1.609459877,19.06363297,1
399,513,10.69317722,15.07280636,1
399,545,11.0180521,15.85326004,1
399,577,11.09072971,16.17294312,1
399,609,10.9846859,16.4423275,1
399,641,11.2419405,17.09973907,1
399,673,12.57119274,17.01241875,1
399,705,12.76858044,16.55955505,1
399,737,13.24542427,15.99565887,1
399,769,14.09807682,15.56235695,1
399,801,15.04751587,15.33259392,1
399,833,16.471241,15.78052998,1
399,865,18.96233749,15.90597153,1
399,897,20.65232086,15.95196629,1
399,929,20.30406761,14.96124458,1
399,961,20.32467461,14.27503395,1
399,993,20.55990601,13.66928005,1
399,1025,21.45424271,11.13051796,1
399,1057,23.3586731,10.87704086,1
399,1089,24.27663231,14.85743141,1
399,1121,25.64045906,12.33775806,1
399,1153,28.30646706,11.28922367,1
399,1185,28.16724396,11.02768612,1
