PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 14, filenames: A:[14]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[15]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,7.182268143,0.0439414978,1
47,65,0.2061926723,0.9166083336,1
47,97,-2.282390356,5.868737698,1
47,129,-1.256380558,5.565056801,1
47,161,-0.02345108986,4.637885094,1
47,193,-0.4335102439,3.944195986,1
47,225,0.240221262,4.664345741,1
47,257,1.148273349,5.664800167,1
47,289,3.900636196,5.072422028,1
47,321,4.292677879,5.188444614,1
47,353,2.267336845,8.243516922,1
47,385,1.678205967,6.695910454,1
47,417,1.195106387,5.203634262,1
47,449,0.366941452,3.748260498,1
47,481,0.1074275374,4.329022408,1
47,513,0.3500267267,5.75354147,1
47,545,0.5274436474,6.351332664,1
47,577,0.7349114418,5.123875618,1
47,609,0.8772628307,5.209278584,1
47,641,1.69454813,5.835709095,1
47,673,1.235868454,5.464542866,1
47,705,1.473424554,5.502235889,1
47,737,0.5802063942,0.3433909416,1
47,769,-0.6245396137,5.492920399,1
47,801,-0.9162669182,7.001828194,1
47,833,3.075353622,6.396428108,1
47,865,0.2832751274,8.415932655,1
47,897,1.077284813,7.046739101,1
47,929,1.865443826,4.728660583,1
47,961,1.982691169,4.724673271,1
47,993,2.544329643,3.947331905,1
47,1025,4.350634575,4.622375965,1
47,1057,4.45072937,4.401679993,1
47,1089,3.968925953,1.723501682,1
47,1121,4.134016514,2.984815121,1
47,1153,3.565886974,3.131645203,1
47,1185,4.691385269,2.889487982,1
47,1217,5.081581593,2.937128067,1
47,1249,5.4446311,5.947664261,1
47,1281,6.446035862,4.121100903,1
47,1313,6.049010277,2.549412966,1
47,1345,6.043891907,2.23246932,1
47,1377,5.615889549,2.559614658,1
47,1409,3.486309052,4.462100029,1
47,1441,3.12284708,6.70101738,1
47,1473,6.103161812,6.703172684,1
47,1505,2.969610214,1.937796593,1
47,1537,1.641152382,-0.3986444473,1
47,1569,11.66148567,20.8298645,1
47,1601,0.4845535755,-0.09187030792,1
47,1633,-0.3304095268,-0.03385794163,1
47,1665,0.5015074015,0.5605634451,1
47,1697,0.4110456705,0.6193888187,1
47,1729,0.8810784817,0.8454473615,1
47,1761,0.7255570292,-0.3734039068,1
47,1793,1.46194315,0.7169927359,1
