PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 51, filenames: A:[51]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[52]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.9621880054,0.03253650665,1
47,65,-1.891150475,1.006520271,1
47,97,-1.537789345,1.383268833,1
47,129,-0.3981431723,0.9049239159,1
47,161,-0.4073200822,0.6707773209,1
47,193,-0.3218497038,1.274343014,1
47,225,-0.1278476715,3.513287306,1
47,257,-0.4319213629,3.350204945,1
47,289,-0.9961349964,1.738703966,1
47,321,-1.638555646,1.185440898,1
47,353,-1.100612164,2.417518377,1
47,385,-0.4488555193,0.6399383545,1
47,417,-0.09236073494,2.171513081,1
47,449,-1.84786725,4.803547859,1
47,481,1.17394352,6.758411407,1
47,513,1.983102322,8.473122597,1
47,545,0.5630208254,7.403007507,1
47,577,-1.130910754,5.120606422,1
47,609,-1.10992837,2.347860336,1
47,641,0.01288819313,2.433374882,1
47,673,1.324257135,2.49943161,1
47,705,2.449082136,3.459819794,1
47,737,1.008502603,2.179282188,1
47,769,0.1469570398,0.3802802563,1
47,801,-0.02089075744,0.8738014698,1
47,833,-1.205850363,0.5950214267,1
47,865,-7.83066988,-6.8946805,1
47,897,-2.406202078,-11.45953369,1
47,929,0.3087801337,-0.6342507601,1
47,961,-0.6353364587,6.833724022,1
47,993,-0.2145305872,1.41563189,1
47,1025,-0.6241133213,2.138231516,1
47,1057,-0.5119001865,2.258598804,1
47,1089,-0.188867718,1.877902031,1
47,1121,0.143186003,2.246062517,1
47,1153,-0.1267114878,3.076343536,1
47,1185,-0.1607325077,2.686035633,1
47,1217,0.02536249161,1.384068489,1
47,1249,-0.3668814301,1.248234034,1
47,1281,-1.319576979,2.410084724,1
47,1313,-1.201255083,2.692672253,1
47,1345,0.07059335709,1.889047146,1
47,1377,0.9464025497,1.380105734,1
47,1409,0.6423330903,1.670843124,1
47,1441,0.8174949884,3.728390694,1
47,1473,0.4958645403,2.137820959,1
47,1505,0.158188045,0.9956246614,1
47,1537,-0.01902705431,0.8752564192,1
47,1569,-0.4679365158,1.070200682,1
47,1601,-0.5628872514,2.407862186,1
47,1633,0.4257865548,4.178527832,1
47,1665,1.098894477,3.465937614,1
47,1697,1.409795046,3.563489914,1
47,1729,1.572473288,2.882051945,1
47,1761,0.7039500475,1.276136279,1
47,1793,-0.1187611222,0.8137919903,1
47,1825,-0.4049561918,0.4160510898,1
47,1857,-0.4193262458,0.05087524652,1
47,1889,-0.3439694047,-0.5848752856,1
47,1921,0.1497011483,-0.5966012478,1
47,1953,0.4010619521,-0.4250504375,1
47,1985,0.1782155931,0.08649779111,1
47,2017,-1.004408598,0.4005744457,1
79,33,0.5245566368,1.430323839,1
79,65,-0.7977116108,1.003953815,1
79,97,-0.7683310509,1.049874067,1
79,129,0.03941136599,0.4974768162,1
79,161,-0.2989145517,0.6351475716,1
79,193,-0.59286654,0.9813710451,1
79,225,-1.671159744,2.225462437,1
79,257,-3.21548748,4.275323391,1
79,289,-10.03952885,7.589927197,1
79,321,-0.7854992747,1.061004162,1
79,353,0.8100634217,2.98943615,1
79,385,0.607411921,2.854098797,1
79,417,0.03242677823,3.564158916,1
79,449,0.1150852293,10.49546242,1
79,481,1.113452792,5.791252613,1
79,513,1.14901793,4.652950764,1
79,545,0.4672175348,6.756024837,1
79,577,-0.1265939772,4.540813923,1
79,609,-0.722166419,0.8771653175,1
79,641,-0.06830662489,2.951225758,1
79,673,0.9955165386,2.599882126,1
79,705,0.5095469952,2.815083504,1
79,737,0.2653616667,2.219331026,1
79,769,0.0650357008,1.271521211,1
79,801,-0.02378740907,0.870311141,1
79,833,-8.255286217,0.4226667881,1
79,865,-7.528491974,1.106561899,1
79,897,-0.1008988917,-0.1690495014,1
79,929,0.3193731904,-0.2054458857,1
79,961,0.2854488492,0.3862360716,1
79,993,-0.2790490687,1.077958584,1
79,1025,-0.7346460223,1.628760338,1
79,1057,-0.4537970722,1.831739902,1
79,1089,-0.246755898,0.9248337746,1
79,1121,-0.3035076857,1.477929592,1
79,1153,-0.6569601297,2.889442682,1
79,1185,-0.3716283143,3.728346586,1
79,1217,-0.3160446286,4.283143997,1
79,1249,-0.9437841177,2.956420898,1
79,1281,-2.176707983,2.535197973,1
79,1313,-1.129063725,2.722802162,1
79,1345,0.03610563278,1.986518979,1
79,1377,0.2198498845,1.870575905,1
79,1409,-0.1959988177,3.077399731,1
79,1441,-0.4639491141,3.629313469,1
79,1473,-0.5613820553,1.825172186,1
79,1505,-1.286772132,1.806749225,1
79,1537,-2.076586485,1.915729403,1
79,1569,-1.148561239,1.442207336,1
79,1601,-0.781354785,1.865989566,1
79,1633,-0.2351821959,2.557429314,1
79,1665,0.4447832108,2.482094765,1
79,1697,0.5735136867,2.032476187,1
79,1729,0.2706573009,1.036104321,1
79,1761,0.3883408308,0.2504716516,1
79,1793,0.3081547022,0.5012391806,1
79,1825,0.2531360388,0.2978640497,1
79,1857,0.4264888167,-0.08316846192,1
79,1889,0.101696223,-0.227673918,1
79,1921,0.4578369856,0.3899369538,1
79,1953,0.5391185284,0.4091055393,1
79,1985,0.3448608518,0.08502621949,1
79,2017,0.1180858314,-0.4833376408,1
111,33,0.5176186562,2.025398016,1
111,65,0.1940502524,0.2495448589,1
111,97,0.2249629647,0.4020497799,1
111,129,-0.08236704767,0.3048837781,1
111,161,-0.537042439,0.4971394539,1
111,193,-0.8353385329,1.404204488,1
111,225,-2.007476807,2.359187603,1
111,257,-2.687805414,2.589641809,1
111,289,-7.368262291,6.462489128,1
111,321,-0.06847673655,0.4790873528,1
111,353,0.04355221987,2.362941027,1
111,385,-0.02839110792,3.211806536,1
111,417,-0.3351891041,3.253087282,1
111,449,-0.1726250947,4.118308544,1
111,481,0.4519886374,7.449336052,1
111,513,0.308337599,3.790043592,1
111,545,0.3374637365,3.797747612,1
111,577,0.2689252794,3.192440987,1
111,609,-0.178809315,0.1695226431,1
111,641,-0.4816975296,1.363880157,1
111,673,0.3581536114,2.441001177,1
111,705,0.2188515067,1.850150585,1
111,737,-0.3931828737,2.139471769,1
111,769,0.1940945387,1.587333679,1
111,801,-0.2355720699,-0.2983422279,1
111,833,-1.042227983,0.2842015624,1
111,865,-7.42600584,2.237738132,1
111,897,0.106957294,0.2709201872,1
111,929,1.024542332,-0.2450795174,1
111,961,0.551638782,0.5972272754,1
111,993,0.07412813604,0.54472363,1
111,1025,-0.3159306049,1.366425991,1
111,1057,-0.3272267878,1.372771025,1
111,1089,-0.1706337333,1.000264645,1
111,1121,-0.1718434393,1.109183431,1
111,1153,-0.7464438081,1.942578793,1
111,1185,-0.3474597931,3.738397598,1
111,1217,1.643852711,0.2913999557,1
111,1249,-0.9762814641,2.511245489,1
111,1281,-1.260163069,3.760737419,1
111,1313,-0.8562144041,2.001914263,1
111,1345,-0.6995922327,1.096667528,1
111,1377,-0.1862351298,1.151924372,1
111,1409,0.1045440435,1.939610004,1
111,1441,-0.225483954,2.103741169,1
111,1473,-0.4455581903,1.477672815,1
111,1505,-0.9476712346,1.612444758,1
111,1537,-2.988754034,1.88610673,1
111,1569,-1.751580358,1.506599665,1
111,1601,-0.748257637,1.401147485,1
111,1633,-0.4117144346,1.619251609,1
111,1665,0.1741754711,1.053525329,1
111,1697,0.3506371379,0.9295403957,1
111,1729,0.2005363554,0.6329678297,1
111,1761,0.1020961553,0.06666338444,1
111,1793,0.1051861122,-0.008315175772,1
111,1825,0.3379002213,0.0435294807,1
111,1857,0.4957585335,0.07826322317,1
111,1889,0.378613472,0.5103768706,1
111,1921,0.6708312035,1.06034255,1
111,1953,0.7054436207,0.9260006547,1
111,1985,0.1528732181,0.2231910527,1
111,2017,0.151659444,-1.024062395,1
143,33,0.4457219243,2.153146744,1
143,65,0.7554719448,0.7731297016,1
143,97,0.381860435,0.1578404903,1
143,129,-0.1470698416,0.05676341057,1
143,161,-1.175903082,0.9294238687,1
143,193,-1.30383575,1.429751873,1
143,225,-0.8919675946,1.186609745,1
143,257,-0.4048836231,0.7014577389,1
143,289,-0.3474376798,0.472445488,1
143,321,-2.832109928,3.618186235,1
143,353,-3.775933027,4.317799091,1
143,385,0.1425100714,4.156079292,1
143,417,0.1804289967,4.036523819,1
143,449,0.1477662772,3.472048283,1
143,481,0.4162886739,3.260259628,1
143,513,0.4048386514,2.920016766,1
143,545,0.3161631823,1.657301784,1
143,577,0.3328387141,0.6675436497,1
143,609,0.5333167315,0.2686417103,1
143,641,-0.360124737,0.9201984406,1
143,673,0.5926611423,1.816477537,1
143,705,0.3332648277,1.478801489,1
143,737,-0.05498866737,2.447748899,1
143,769,1.180795193,8.948209763,1
143,801,-0.7585294843,11.06707287,1
143,833,-8.182357788,11.35201263,1
143,865,0.05741427839,0.7078306675,1
143,897,0.2000174522,0.892860353,1
143,929,0.2328689992,0.5456494689,1
143,961,0.2083257586,0.6895167828,1
143,993,-0.1366357505,1.012757778,1
143,1025,-0.32167539,1.432108045,1
143,1057,-0.2178255618,0.9439036846,1
143,1089,-0.7710809708,0.6134400368,1
143,1121,-0.8417510986,1.279284954,1
143,1153,-0.9899027944,1.466423392,1
143,1185,-1.285450459,1.058355808,1
143,1217,-0.6734403372,1.976974249,1
143,1249,-0.7476525307,6.846135139,1
143,1281,-1.037587523,4.413866043,1
143,1313,-0.7865177393,0.6397188902,1
143,1345,-0.9008354545,0.06129300594,1
143,1377,-0.869505167,1.118767023,1
143,1409,-0.5665082335,1.397795081,1
143,1441,-0.3024069369,1.458529592,1
143,1473,-0.500312984,1.232339978,1
143,1505,-0.9184260368,1.244493484,1
143,1537,-1.288425088,1.532161474,1
143,1569,-1.257615209,0.8989150524,1
143,1601,-0.2500932217,0.896920085,1
143,1633,0.2564781904,0.799467802,1
143,1665,0.07520496845,0.2522339821,1
143,1697,0.6231272221,1.119406462,1
143,1729,0.2581889927,0.662379384,1
143,1761,-0.1618506163,-0.1455595791,1
143,1793,-0.1160600483,-0.03997369111,1
143,1825,-0.1223264858,0.100833267,1
143,1857,0.2723008394,0.5677995682,1
143,1889,0.3960818946,1.188075185,1
143,1921,0.3499201536,1.186999202,1
143,1953,0.5411680937,1.499778032,1
143,1985,0.3943214118,0.9346080422,1
143,2017,0.2506961823,-1.243962526,1
175,33,0.5332762003,2.07831645,1
175,65,1.322072983,1.210916996,1
175,97,0.9845896363,0.4291660786,1
175,129,-0.3111079931,0.6109118462,1
175,161,-1.087017775,1.243385434,1
175,193,-1.096743107,0.947080493,1
175,225,-1.270394206,1.409593225,1
175,257,-0.4046829939,1.434608936,1
175,289,-0.07945309579,0.7307581902,1
175,321,0.2019189596,2.701112509,1
175,353,0.2127668262,4.006030083,1
175,385,-0.04181175679,4.278282166,1
175,417,0.2685742676,3.892985344,1
175,449,0.6549697518,3.319469213,1
175,481,-0.5052021146,1.889192581,1
175,513,-0.1854046583,1.505735397,1
175,545,0.457455188,1.343197584,1
175,577,0.306579113,1.247161627,1
175,609,0.3194178045,1.164495707,1
175,641,0.3502019644,0.6724829674,1
175,673,0.5154379606,0.6462364197,1
175,705,1.254529715,1.857617378,1
175,737,0.3768552542,2.447032928,1
175,769,0.04142834246,3.922071695,1
175,801,-0.3193073273,11.92792511,1
175,833,-1.978283763,12.4782362,1
175,865,0.2492804378,0.6306872368,1
175,897,-0.2868288159,1.293401003,1
175,929,0.2428409606,1.136131763,1
175,961,0.2465899736,0.8038049936,1
175,993,-0.4867504835,1.532235861,1
175,1025,-4.211343288,4.854447365,1
175,1057,-0.777418375,0.4515345097,1
175,1089,-0.4409148097,1.034466028,1
175,1121,-0.5802454352,1.641562343,1
175,1153,-1.480456114,1.433876872,1
175,1185,-2.368859768,-3.916500092,1
175,1217,-0.04145234823,1.047676682,1
175,1249,-0.3074461818,-0.01842653751,1
175,1281,-0.5041191578,0.3162657022,1
175,1313,-0.5252385139,0.6145401001,1
175,1345,-0.03167390823,0.6304104328,1
175,1377,-8.742007256,-4.382568836,1
175,1409,-1.044891,1.502248764,1
175,1441,-0.3249526322,1.422623873,1
175,1473,-0.5960364342,1.030718088,1
175,1505,-0.7322158217,1.538851142,1
175,1537,-1.355621815,2.567063093,1
175,1569,-0.9060651064,0.6017327309,1
175,1601,0.04809355736,0.6364318728,1
175,1633,-2.429037571,2.078202009,1
175,1665,-1.153449297,0.540735662,1
175,1697,0.8612520695,1.871404529,1
175,1729,-0.06209296733,1.918874025,1
175,1761,-0.317735374,0.06166991591,1
175,1793,-0.6700443029,0.03515186906,1
175,1825,-0.5991114378,0.1326072514,1
175,1857,-0.2471155226,1.021806717,1
175,1889,0.02657402307,1.231036425,1
175,1921,-0.1414557844,0.7954834104,1
175,1953,-0.3171964288,1.422210217,1
175,1985,0.4072947502,1.312637329,1
175,2017,0.1675720513,-0.980984807,1
207,33,-0.06509444118,1.651244164,1
207,65,0.6865505576,1.153850794,1
207,97,0.5442685485,0.5816732645,1
207,129,0.03337818384,1.090658665,1
207,161,-0.4949237406,1.127136588,1
207,193,-0.7913957834,1.624314427,1
207,225,-0.5898922682,3.581805706,1
207,257,-0.07900810242,2.600032568,1
207,289,0.2045351565,3.20405674,1
207,321,0.1692702472,3.011483908,1
207,353,0.2068129033,3.596912384,1
207,385,-0.2717146575,4.39639473,1
207,417,-0.02361088432,3.544163704,1
207,449,0.7077747583,3.299823761,1
207,481,-0.3832425475,2.107072592,1
207,513,-0.2821913958,2.234308481,1
