PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 41, filenames: A:[41]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[42]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.009177029133,4.006214142,1
47,65,1.380879641,0.7807162404,1
47,97,1.525415778,2.020249844,1
47,129,0.3002263308,1.727279305,1
47,161,-0.3069883585,6.331176281,1
47,193,0.2231902182,3.543932199,1
47,225,0.0148049891,6.000178814,1
47,257,0.414326489,5.761726856,1
47,289,-1.472377062,1.423890591,1
47,321,-1.864652872,1.67661953,1
47,353,-0.5496641397,4.226560593,1
47,385,2.011752605,3.563324451,1
47,417,1.526662111,0.6259963512,1
47,449,0.3730822206,-1.518345833,1
47,481,0.5531344414,-1.254657745,1
47,513,0.4848387241,0.2802684307,1
47,545,0.7258961201,2.596340179,1
47,577,1.339210033,6.620134354,1
47,609,0.2408882976,5.888323784,1
47,641,-0.4592129588,-0.03917789459,1
47,673,0.8828856945,0.3442363739,1
47,705,1.796046257,1.871015072,1
47,737,2.08443737,1.782402039,1
47,769,1.972701073,3.247029781,1
47,801,2.167261839,6.662409782,1
47,833,3.123907804,7.449931622,1
47,865,0.6229411364,4.755673409,1
47,897,-1.246895432,0.5571980476,1
47,929,-0.459321022,1.623843193,1
47,961,0.2100732923,11.50488567,1
47,993,-0.5921729803,3.681702375,1
47,1025,-0.5159488916,2.681133509,1
47,1057,-0.1028575152,3.565954685,1
47,1089,0.3087434471,4.727356911,1
47,1121,0.5714938641,4.829623699,1
47,1153,0.3626284599,3.77025795,1
47,1185,-0.7619191408,2.66881609,1
47,1217,-1.296036005,0.88971138,1
47,1249,-0.9801790118,1.200662136,1
47,1281,-1.717752695,2.718290329,1
47,1313,-0.6954236627,1.324806929,1
47,1345,0.05178523064,-0.008147478104,1
47,1377,0.4706816673,1.885033727,1
47,1409,-0.2492091656,2.527107239,1
47,1441,-0.6069190502,2.772514582,1
47,1473,-1.170044422,3.599654675,1
47,1505,-1.006619096,5.57476902,1
47,1537,-3.057839394,9.995322227,1
47,1569,-2.412661552,8.612003326,1
47,1601,-0.7167534828,5.587798119,1
47,1633,0.3088841438,4.792695045,1
47,1665,-1.256515384,5.620839596,1
47,1697,0.1019303799,2.969925404,1
47,1729,-0.7245488763,0.8040249348,1
47,1761,-0.8995022774,0.2504105568,1
47,1793,-0.3276073933,0.4158639908,1
47,1825,-0.0851970315,7.20927906,1
47,1857,0.09388172626,5.036981583,1
47,1889,0.6013469696,-5.382780552,1
47,1921,11.51336002,-13.13871861,1
47,1953,10.49748611,-13.67550373,1
47,1985,1.65606153,2.787917376,1
47,2017,-1.629002571,53.3692131,1
79,33,0.01582688093,0.7856686115,1
79,65,0.6742920876,0.949690938,1
79,97,0.41284132,1.277220011,1
79,129,-0.009427636862,1.587410092,1
79,161,-0.1548469365,6.427526474,1
79,193,0.0262314938,3.065977097,1
79,225,-0.1601391137,5.413374424,1
79,257,-4.161725998,19.927948,1
79,289,0.7846826911,4.135822296,1
79,321,0.6138720512,3.093591213,1
79,353,0.1586776674,4.80178833,1
79,385,0.82422328,4.329389572,1
79,417,1.054618597,2.189666748,1
79,449,0.2845466733,2.15928483,1
79,481,-2.189256907,4.554903507,1
79,513,-0.09196656942,0.4952175617,1
79,545,0.1209669113,1.192796826,1
79,577,0.8270316124,2.608364105,1
79,609,0.7734489441,2.127038002,1
79,641,0.5167840719,0.1418676376,1
79,673,0.3013321757,0.1576271057,1
79,705,0.4447207451,0.7833248377,1
79,737,0.9546765089,0.4695137739,1
79,769,1.361858845,1.249074459,1
79,801,0.2196955681,2.775810242,1
79,833,1.263973832,2.922027111,1
79,865,1.974342465,2.174147606,1
79,897,0.4231619239,0.5883116722,1
79,929,-0.8094228506,15.6508007,1
79,961,1.752445102,14.13354683,1
79,993,-0.04139441252,9.335241318,1
79,1025,0.007658928633,0.8431417942,1
79,1057,-0.4778557122,3.030798674,1
79,1089,-0.330857724,3.929195404,1
79,1121,-0.1220915541,3.308029175,1
79,1153,-0.3014105558,2.201468468,1
79,1185,-2.373533726,3.422704697,1
79,1217,-3.128276348,4.207765579,1
79,1249,-1.698713183,2.14389348,1
79,1281,-1.543698668,2.721365213,1
79,1313,-1.034156084,2.802271843,1
79,1345,-0.5000578165,1.943238974,1
79,1377,-0.3130643368,3.198383808,1
79,1409,0.6657494903,3.710258722,1
79,1441,-0.005841493607,2.756568432,1
79,1473,-1.232616425,3.179508209,1
79,1505,-1.140541315,3.52174139,1
79,1537,-1.567144632,4.241176605,1
79,1569,-1.466866255,3.740487576,1
79,1601,-0.361936152,2.837583542,1
79,1633,-0.3332946301,3.345694542,1
79,1665,-1.73800838,6.085488796,1
79,1697,-0.7398512363,8.167535782,1
79,1729,3.319972515,5.551968575,1
79,1761,4.049573421,6.723985195,1
79,1793,0.1758708954,1.516975403,1
79,1825,0.2226753682,5.628621101,1
79,1857,0.1366415024,5.530188084,1
79,1889,0.8238909841,4.842086792,1
79,1921,0.02030718327,4.797691822,1
79,1953,8.828519821,-3.150477886,1
79,1985,-0.1064697206,-0.175522387,1
79,2017,-18.92641068,0.1754922867,1
111,33,0.1015818566,0.1751257181,1
111,65,0.08874416351,1.066293955,1
111,97,0.4789106846,0.8210124969,1
111,129,0.7046905756,1.83155036,1
111,161,0.3540732265,5.219341755,1
111,193,0.08588685095,2.871093512,1
111,225,-0.3202261031,5.575979233,1
111,257,19.16566658,3.737510204,1
111,289,2.476541996,10.00138092,1
111,321,1.939243674,4.834384918,1
111,353,1.974078894,4.247046471,1
111,385,0.897271812,3.655153513,1
111,417,0.7954183221,3.136041164,1
111,449,-0.03571581841,1.419319391,1
111,481,0.04579406977,2.542716265,1
111,513,0.1600586176,2.994867802,1
111,545,0.1363179684,1.588677287,1
111,577,0.2720171809,0.3628740311,1
111,609,1.338088393,-0.6149924397,1
111,641,1.637040615,-0.4862713814,1
111,673,0.3047909737,0.05893817544,1
111,705,0.08978438377,0.2182074189,1
111,737,0.4579777718,0.2482526302,1
111,769,0.5843390226,-0.2564710379,1
111,801,-0.4439764917,7.759319305,1
111,833,0.8389778733,0.250531137,1
111,865,0.924139142,0.5395615101,1
111,897,1.190793276,0.7540342808,1
111,929,0.8777806163,15.94111347,1
111,961,0.7263607979,14.26528072,1
111,993,0.5946595073,9.215333939,1
111,1025,0.1092846692,1.282714605,1
111,1057,0.2585436702,3.100180626,1
111,1089,0.1654041409,3.59462595,1
111,1121,0.04120410606,3.188859463,1
111,1153,6.955862045,12.12189484,1
111,1185,-2.909553528,3.830968142,1
111,1217,-2.695356369,4.672482967,1
111,1249,-1.853674769,3.333093405,1
111,1281,-1.515851855,3.000468493,1
111,1313,-0.9563745856,3.100797653,1
111,1345,-11.02240372,-13.20140457,1
111,1377,0.8473910093,3.394840479,1
111,1409,0.9520864487,3.099725246,1
111,1441,-14.59646511,3.256173611,1
111,1473,-0.3024058938,2.077831745,1
111,1505,-0.9902961254,2.144846201,1
111,1537,-1.412807107,2.08172226,1
111,1569,-0.2435117364,0.9868257046,1
111,1601,-0.1595782638,0.9597064257,1
111,1633,-0.4316639304,1.155838728,1
111,1665,-1.189718485,0.84007442,1
111,1697,-5.093667984,2.599164486,1
111,1729,-7.720836639,3.827680111,1
111,1761,0.4443577826,0.1888465881,1
111,1793,-0.07913076878,1.225756645,1
111,1825,-0.04131963849,1.100588322,1
111,1857,-0.4260016084,6.478610039,1
111,1889,-0.005973398685,6.292000294,1
111,1921,0.01021450758,6.175504684,1
111,1953,-0.2900961637,1.6983881,1
111,1985,-0.1025113612,-0.3710650504,1
111,2017,1.80375886,-2.913461924,1
143,33,0.1228251755,0.05319690704,1
143,65,-0.1650293022,5.528762817,1
143,97,0.2375645638,2.18921113,1
143,129,0.3724289834,2.886769295,1
143,161,0.1965091228,2.427134037,1
143,193,0.2266371846,2.511074543,1
143,225,0.1201910079,3.248304367,1
143,257,-0.8297702074,5.229206562,1
143,289,0.1744660139,6.095192909,1
143,321,1.866423607,4.676053524,1
143,353,1.593169093,4.252144814,1
143,385,1.131345272,3.792472601,1
143,417,1.10010314,3.169440985,1
143,449,1.130179048,3.020624399,1
143,481,0.8947474957,3.75375247,1
143,513,-0.1532293558,4.481415272,1
143,545,0.3606493473,3.567529202,1
143,577,0.9962618947,2.598181009,1
143,609,1.166801214,0.1933836937,1
143,641,1.143629909,-0.1826444864,1
143,673,1.028807878,0.4519012868,1
143,705,0.8390325308,0.6093811989,1
143,737,0.2639330626,0.6071875095,1
143,769,0.1413320899,0.675465107,1
143,801,1.247461081,0.6776406169,1
143,833,0.5301344991,0.467176199,1
143,865,0.6597293019,0.6030293703,1
143,897,1.044981241,1.258675575,1
143,929,0.9908992052,1.168563604,1
143,961,0.7464342117,5.190460205,1
143,993,2.58767724,8.854979515,1
143,1025,1.568502784,2.646536589,1
143,1057,1.587055206,3.182809591,1
143,1089,0.7836403847,3.367639065,1
143,1121,0.514849782,2.817605495,1
143,1153,0.1922034621,2.9527843,1
143,1185,-2.323652267,4.054905891,1
143,1217,-2.439484119,5.504849434,1
143,1249,-1.357723475,4.701458454,1
143,1281,-1.163147926,5.664408684,1
143,1313,-0.5673213601,3.322856188,1
143,1345,0.1831368357,4.97749424,1
