PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 37, filenames: A:[37]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[38]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.9221940041,-0.1488399506,1
47,65,0.4793258905,1.553263068,1
47,97,0.4683923721,4.563464165,1
47,129,1.248682261,3.509707928,1
47,161,1.972410202,4.236808777,1
47,193,2.444357395,3.501130581,1
47,225,1.884981394,2.664547443,1
47,257,0.135099411,1.020828962,1
47,289,2.367844105,3.841636181,1
47,321,1.514014482,3.992893219,1
47,353,0.6771844625,3.333549261,1
47,385,0.4803265929,3.161164999,1
47,417,0.4813200235,0.4874033928,1
47,449,0.5752535462,0.1069998741,1
47,481,-0.07171106339,0.2326072454,1
47,513,-1.112773895,0.8652448654,1
47,545,0.8807994127,5.404953957,1
47,577,1.477773666,2.703085423,1
47,609,0.8474605083,0.1834170818,1
47,641,0.1721947193,1.113676548,1
47,673,0.9943646193,3.594176292,1
47,705,1.972075701,4.455233097,1
47,737,2.012989283,3.107818127,1
47,769,-6.002437592,1.379658222,1
47,801,-1.302119136,-0.560700655,1
47,833,-0.1074358225,0.2765398026,1
47,865,0.02548158169,0.9961605072,1
47,897,-0.07997453213,0.8680078983,1
47,929,-0.5502753258,5.68715477,1
47,961,1.976993084,2.562333107,1
47,993,0.8935425282,2.237627983,1
47,1025,0.2094428539,4.117446423,1
47,1057,2.022122145,4.124532223,1
47,1089,4.32956028,5.225142956,1
47,1121,4.316329956,5.440188885,1
47,1153,3.722566605,5.911744595,1
47,1185,3.843993187,4.598469734,1
47,1217,4.319316864,1.749875546,1
47,1249,4.84951973,1.970475674,1
47,1281,3.770472765,3.713162899,1
47,1313,3.213471889,5.777684689,1
47,1345,2.720248938,8.783039093,1
47,1377,2.156354666,5.401532173,1
47,1409,2.980381489,3.441679001,1
47,1441,1.991749048,2.37947011,1
47,1473,1.343304157,1.637157202,1
47,1505,0.6880927086,-0.7772796154,1
47,1537,0.8400299549,-1.39367485,1
47,1569,1.955490708,2.694646358,1
47,1601,1.192115307,9.155317307,1
47,1633,3.547141075,7.907475948,1
47,1665,4.450648785,1.498279572,1
47,1697,3.548522711,5.069826126,1
47,1729,0.9698576927,5.821936607,1
47,1761,-0.6576097012,2.732297421,1
47,1793,-1.685605288,-2.884340286,1
47,1825,-0.1248343587,-1.389809608,1
47,1857,1.25633955,2.658407688,1
47,1889,1.126994967,1.956586361,1
47,1921,1.087222099,0.986520052,1
47,1953,1.593347549,1.943755984,1
47,1985,2.558263063,4.077818394,1
47,2017,-10.30896473,0.2520532608,1
79,33,0.3489546776,0.5673046112,1
79,65,1.56607914,1.62790668,1
79,97,1.30743897,3.711597919,1
79,129,1.359105468,4.523438454,1
79,161,2.377641201,3.432084084,1
79,193,1.691799641,0.9239566326,1
79,225,0.9121820927,0.1391956806,1
79,257,0.4156622887,0.3680112362,1
79,289,0.8866305351,4.053490639,1
79,321,0.5203927755,6.359873772,1
79,353,-0.1247883141,3.397217035,1
79,385,-0.3794613481,2.898462534,1
79,417,-0.2594898045,0.1365740299,1
79,449,0.4325253367,2.569084883,1
79,481,0.6472318769,1.398675919,1
79,513,0.828283906,1.701144218,1
79,545,2.091224909,3.545765877,1
79,577,0.6216397285,1.246078968,1
79,609,0.5055927634,1.016399503,1
79,641,0.1061515808,2.054115534,1
79,673,0.9433305264,3.498402596,1
79,705,1.972943068,3.813289404,1
79,737,0.8863529563,1.073632479,1
79,769,-0.826616466,-0.07345938683,1
79,801,-0.5099806786,0.6048095226,1
79,833,0.652312994,1.646386623,1
79,865,0.4234269857,3.327575922,1
79,897,-0.1637113094,5.436401367,1
79,929,1.378004789,4.963376999,1
79,961,2.487279177,3.116415501,1
79,993,3.393710852,8.340351105,1
79,1025,0.7564263344,5.027201176,1
79,1057,3.145524502,5.072642803,1
79,1089,4.122601509,5.393586159,1
79,1121,3.531195164,5.793778419,1
79,1153,2.542339325,5.771072865,1
79,1185,2.914467573,5.617911339,1
79,1217,2.985612392,4.886481762,1
79,1249,3.616595268,5.130267143,1
79,1281,3.345989704,5.370091438,1
79,1313,2.888164997,4.842837811,1
79,1345,2.875139236,3.716219425,1
79,1377,2.879942417,3.620366573,1
79,1409,3.890503645,3.137174845,1
79,1441,3.188570023,2.883724213,1
79,1473,2.640776157,2.648170233,1
79,1505,2.721888065,2.091765404,1
79,1537,2.875596762,2.06284833,1
79,1569,3.111972809,4.019115925,1
79,1601,2.107516289,3.468873501,1
79,1633,0.875181675,3.887935162,1
79,1665,0.4923696518,1.789544582,1
79,1697,0.2472089827,0.2671551704,1
79,1729,0.4428423941,-0.02061605453,1
79,1761,0.001200377941,0.6094511747,1
79,1793,0.5033209324,0.7470616698,1
79,1825,0.6578086615,-0.6564820409,1
79,1857,1.250031471,0.4783980846,1
79,1889,1.342845678,1.523377776,1
79,1921,1.209937572,1.954825401,1
79,1953,0.8788226247,0.4782687128,1
79,1985,0.4527450204,0.6432116032,1
79,2017,14.61490631,-4.035729408,1
111,33,0.2399373353,0.586815834,1
111,65,1.885831714,1.535147667,1
111,97,2.459164381,4.850055218,1
111,129,1.624513745,5.09895277,1
111,161,1.51192677,1.851469994,1
111,193,1.256722927,0.8110496998,1
111,225,1.080710292,1.49928534,1
111,257,0.6824774742,2.763520002,1
111,289,0.5883949399,3.068428516,1
111,321,1.326752901,4.187735558,1
111,353,-0.02290200442,4.12491703,1
111,385,-0.2863542736,3.372025728,1
111,417,-0.2289958745,3.32431531,1
111,449,0.790363729,2.653133392,1
111,481,1.35898757,4.237388611,1
111,513,5.397475243,7.356478691,1
111,545,1.080945253,1.571631551,1
111,577,0.1149340868,1.281718612,1
111,609,0.4492132068,1.517661333,1
111,641,1.077869177,2.585290909,1
111,673,1.372198701,3.244482517,1
111,705,1.496416926,3.148118496,1
111,737,1.253830314,3.020758629,1
111,769,1.311059356,3.53578186,1
111,801,0.1335506439,0.8783226013,1
111,833,2.168162346,2.353071213,1
111,865,1.446463346,4.050246716,1
111,897,1.053308964,4.428424358,1
111,929,1.663657546,4.907920361,1
111,961,2.388458252,5.391503811,1
111,993,3.186551571,9.358896255,1
111,1025,-16.37176895,7.647264004,1
111,1057,3.98410368,5.026636124,1
111,1089,4.210173607,5.470754623,1
111,1121,2.834386349,5.290194511,1
111,1153,2.325611591,6.257565498,1
111,1185,1.991234303,6.516886711,1
111,1217,2.110387087,5.9491992,1
111,1249,2.787648916,6.309503078,1
111,1281,3.078104973,6.654408455,1
111,1313,3.095598221,5.40143013,1
111,1345,3.441000938,4.147437572,1
111,1377,3.098204851,2.86559391,1
111,1409,3.338367462,3.308667898,1
111,1441,3.363210678,3.576919794,1
111,1473,1.695932388,1.613145828,1
111,1505,3.58981514,3.785283566,1
111,1537,3.782437563,3.643774748,1
111,1569,2.861327648,4.048078537,1
111,1601,14.31977081,-3.23361969,1
111,1633,4.704085827,15.29739285,1
111,1665,0.8097196817,5.73267746,1
111,1697,0.3768177032,2.578558445,1
111,1729,0.07625994086,-0.5000369549,1
111,1761,-0.03034162521,0.008022546768,1
111,1793,2.619028091,3.894437313,1
111,1825,1.299790263,1.51096034,1
111,1857,1.165492773,0.3768289089,1
111,1889,1.118935466,0.6353800297,1
111,1921,1.091375232,1.754301786,1
111,1953,0.7280228734,0.9463781118,1
111,1985,0.4215677977,0.360858202,1
111,2017,-0.3689556122,-1.665783405,1
143,33,1.090411544,0.4800570011,1
143,65,1.526258111,1.224288225,1
143,97,1.713619709,2.128166914,1
143,129,1.638512969,4.953286171,1
143,161,1.422944427,1.28531754,1
143,193,1.356508493,1.202221394,1
143,225,1.352079034,2.563383579,1
143,257,0.9809408188,3.892287016,1
143,289,0.4074186385,2.950359821,1
143,321,0.2168734074,3.61820507,1
143,353,-0.426553309,3.874624729,1
143,385,-0.8792979717,3.672208309,1
143,417,0.2750217319,3.328864336,1
143,449,0.9904870987,2.931022406,1
143,481,0.2636317015,1.777272701,1
143,513,-0.1380101442,1.770091057,1
143,545,0.7414619923,1.166512012,1
143,577,-0.03795272112,1.841162443,1
143,609,-1.059109926,4.18291235,1
143,641,1.270785332,3.06735754,1
