PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 10, filenames: A:[10]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[11]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.5471317172,-0.0580072403,1
47,65,2.257122517,4.879034042,1
47,97,2.894210577,6.358845711,1
47,129,0.3400154114,1.880581379,1
47,161,3.562577724,6.264734268,1
47,193,1.004990816,7.627767563,1
47,225,-0.3058302402,6.729263306,1
47,257,-1.167953372,7.058747292,1
47,289,-0.704590559,5.892929077,1
47,321,-0.6182659268,5.649539471,1
47,353,-0.7179587483,6.893621445,1
47,385,1.092215657,7.029456139,1
47,417,0.2923851013,0.2941031456,1
47,449,-12.91200352,1.8005023,1
47,481,3.617714882,7.045163631,1
47,513,3.246657372,7.153077126,1
47,545,3.28313446,8.906417847,1
47,577,2.421552658,7.154158592,1
47,609,-2.95284462,15.26825142,1
47,641,4.784299374,8.768520355,1
47,673,2.882851362,8.697313309,1
47,705,2.291771412,8.917347908,1
47,737,10.70278168,2.216024399,1
47,769,-1.672294855,8.528456688,1
47,801,1.218068838,11.11857796,1
47,833,4.241127968,11.23776054,1
47,865,4.839914322,10.70451069,1
47,897,4.862739086,10.03272533,1
47,929,4.911474228,8.350172997,1
47,961,4.940169811,6.673952103,1
47,993,6.165092468,6.729688644,1
47,1025,6.926290512,6.633871078,1
47,1057,7.434584141,5.820069313,1
47,1089,7.237700939,9.853157997,1
47,1121,6.724835873,8.07242775,1
47,1153,6.769011021,6.039393425,1
47,1185,7.006305695,6.808035851,1
47,1217,6.273843288,6.468915939,1
47,1249,5.088215351,7.14303112,1
47,1281,7.152574539,6.098735809,1
47,1313,6.923596382,7.255063057,1
47,1345,5.41616106,7.70475769,1
47,1377,2.485972643,8.467589378,1
47,1409,2.091835022,4.662193298,1
47,1441,7.013071537,6.929530621,1
47,1473,16.82471466,14.12073517,1
47,1505,-0.2065896988,-0.1764936447,1
47,1537,0.6402206421,0.8581366539,1
47,1569,2.735321999,2.670687675,1
47,1601,9.2843256,10.52988338,1
47,1633,8.071967125,8.629522324,1
47,1665,9.311048508,5.365132809,1
47,1697,8.973991394,4.079117298,1
47,1729,8.431322098,3.446306705,1
47,1761,6.926673412,2.498070717,1
47,1793,5.180315018,4.455001354,1
47,1825,6.349689484,3.077419281,1
47,1857,1.135930061,0.00320148468,1
47,1889,25.3370285,-4.13249445,1
47,1921,5.753592491,4.07410574,1
47,1953,4.71199131,2.883138657,1
47,1985,5.382915497,2.335483074,1
47,2017,30.07236481,0.07736682892,1
79,33,0.4570350647,0.5096673965,1
79,65,1.25636518,4.551450729,1
79,97,0.4199705124,4.197883606,1
79,129,0.7202031612,5.056238174,1
79,161,1.369998097,6.441393852,1
79,193,0.5847505331,6.421965599,1
79,225,0.7886272073,6.628165722,1
79,257,1.214307547,6.327476501,1
79,289,1.129585981,5.805047512,1
79,321,0.269299984,6.189404011,1
79,353,-0.2371710539,6.732139111,1
79,385,-0.1153454781,7.580949306,1
79,417,-0.2841815948,9.725567818,1
79,449,0.6508288383,9.586438179,1
79,481,1.959445715,8.300916672,1
79,513,2.399705172,8.666230202,1
79,545,2.150562763,9.987668037,1
79,577,1.491207123,8.334037781,1
79,609,4.636724472,7.445776939,1
79,641,4.773428917,9.218400002,1
79,673,2.392181158,9.626006126,1
79,705,2.760860443,9.479347229,1
79,737,1.112616539,10.48203659,1
79,769,0.6336635351,10.98476505,1
79,801,1.769517422,9.763498306,1
79,833,2.279379368,9.547635078,1
79,865,3.378945827,9.668847084,1
79,897,3.300701618,9.746453285,1
79,929,3.293300152,8.539099693,1
79,961,4.362941265,6.770698547,1
79,993,5.94004488,7.306357384,1
79,1025,6.566843033,7.766018867,1
79,1057,10.36452579,7.344759941,1
79,1089,7.064552307,9.104130745,1
79,1121,6.89432621,8.202596664,1
79,1153,6.801534653,6.925480366,1
79,1185,7.237334251,5.838935852,1
79,1217,7.757265568,6.371338844,1
79,1249,6.800345898,8.320501328,1
79,1281,7.405446053,8.270698547,1
79,1313,7.185280323,8.613214493,1
79,1345,6.422485352,8.466091156,1
79,1377,4.988668442,8.266393661,1
79,1409,5.758646011,4.488503456,1
79,1441,7.572647095,6.837299824,1
79,1473,18.71831512,12.46332932,1
79,1505,3.980956078,13.10379219,1
79,1537,4.233249664,3.033503532,1
79,1569,-0.08789634705,2.112764835,1
79,1601,1.596656799,14.08033371,1
79,1633,4.598532677,14.05594349,1
79,1665,9.672328949,5.236875534,1
79,1697,9.565634727,4.362792492,1
79,1729,8.784759521,3.226181507,1
79,1761,7.687942505,2.724350929,1
79,1793,6.73521328,3.130325317,1
79,1825,7.862726688,3.2608459,1
79,1857,8.620167732,3.872684479,1
79,1889,7.308481216,3.982805252,1
79,1921,5.691138744,3.699653864,1
79,1953,4.868098259,2.456242085,1
79,1985,1.858435392,0.3583596945,1
79,2017,-0.1051549911,-2.348849535,1
111,33,0.1334889531,0.5839796066,1
111,65,0.1223950386,3.513772249,1
111,97,0.03763902187,3.42735219,1
111,129,0.04025191069,4.422268391,1
111,161,1.422390938,5.917682648,1
111,193,1.513281226,5.817421913,1
111,225,1.67645812,5.392181873,1
111,257,1.6858325,6.258217812,1
111,289,1.508247375,6.455364704,1
111,321,1.6483953,6.63000536,1
111,353,0.9544245005,7.293144226,1
111,385,1.535753012,7.611607552,1
111,417,2.096571684,8.788734436,1
111,449,0.9970852137,10.19209003,1
111,481,1.426998854,9.788312912,1
111,513,2.920631409,11.14989281,1
111,545,1.948490262,9.931600571,1
111,577,2.604637384,7.971634865,1
111,609,3.232740164,7.248170853,1
111,641,1.998770475,9.498052597,1
111,673,2.068079472,10.27455902,1
111,705,2.733241796,10.40094662,1
111,737,2.41238451,10.65861893,1
111,769,0.8137078285,12.89337921,1
111,801,3.235926628,12.62540913,1
111,833,1.547022581,9.437964439,1
111,865,2.797933102,8.535813332,1
111,897,4.321155548,9.636798859,1
111,929,4.462929726,9.074892044,1
111,961,4.681415081,8.267604828,1
111,993,6.163248062,7.884887695,1
111,1025,13.57216644,10.46412754,1
111,1057,1.301019669,0.4065160751,1
111,1089,8.400000572,9.468003273,1
