PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 29, filenames: A:[29]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[30]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.121592283,5.177613735,1
47,65,-0.1762124896,1.397011518,1
47,97,0.08382165432,0.9461236,1
47,129,0.2837016582,0.9442191124,1
47,161,0.4498541355,0.6071281433,1
47,193,0.3418078423,2.429090738,1
47,225,1.521490216,1.959758162,1
47,257,1.850902438,3.125533104,1
47,289,2.556636333,2.572477102,1
47,321,2.897720575,3.172128201,1
47,353,2.907849312,3.382968903,1
47,385,3.490748882,4.901473045,1
47,417,0.6115164757,2.342427254,1
47,449,-0.1645750999,25.75329208,1
47,481,3.491048813,6.307402611,1
47,513,4.061905861,4.674570084,1
47,545,4.606986046,3.090612888,1
47,577,3.067387581,1.185799599,1
47,609,3.190414906,3.812326193,1
47,641,2.938039303,4.37567234,1
47,673,0.9672254324,2.766259432,1
47,705,0.4811484814,1.553848505,1
47,737,0.6345586777,1.393663406,1
47,769,1.741347909,4.26654768,1
47,801,0.5072789192,-0.1135311127,1
47,833,0.474514246,0.2293270826,1
47,865,2.640427589,4.912286758,1
47,897,3.754133701,6.17284584,1
47,929,-0.3898354769,1.62095356,1
47,961,-2.430075884,6.728135109,1
47,993,-0.05408191681,6.297800064,1
47,1025,2.948874235,5.959162712,1
47,1057,3.266352654,5.478111744,1
47,1089,2.393294811,4.930632591,1
47,1121,1.577681303,4.942118645,1
47,1153,1.615570188,5.033514023,1
47,1185,1.841693163,5.101995945,1
47,1217,1.266931295,3.908862591,1
47,1249,0.2064307928,1.351656199,1
47,1281,-0.526664257,0.02090072632,1
47,1313,1.350842118,3.800841331,1
47,1345,1.679704666,2.98174572,1
47,1377,0.9093270302,1.445174694,1
47,1409,1.271858692,1.209576607,1
47,1441,3.009217739,2.007475138,1
47,1473,3.47849369,2.794826031,1
47,1505,1.982511997,3.733003616,1
47,1537,2.060233116,11.24878693,1
47,1569,1.85910964,9.988771439,1
47,1601,1.963413715,1.335611343,1
47,1633,7.963503838,7.680640221,1
47,1665,8.861013412,4.059130192,1
47,1697,6.82839489,2.210097075,1
47,1729,0.5029039383,0.7748279572,1
47,1761,-0.1249291897,0.4418361783,1
47,1793,0.08124864101,0.7056306601,1
47,1825,0.3900968432,0.3147312701,1
47,1857,1.029124856,0.5698939562,1
47,1889,1.61904335,0.7690984011,1
47,1921,1.483789682,0.9548517466,1
47,1953,1.080272794,2.261582851,1
47,1985,0.5677826405,0.5911692381,1
47,2017,-0.4933469892,-0.02121508121,1
79,33,0.7028795481,1.087575674,1
79,65,1.495080948,7.301334858,1
79,97,1.420442462,5.89731741,1
79,129,1.770602942,5.30605793,1
79,161,1.242886305,4.367021561,1
79,193,1.220983982,4.630629539,1
79,225,0.3742477894,3.346519709,1
79,257,0.9183717966,3.57760644,1
79,289,2.558080912,3.54579711,1
79,321,3.253360271,3.42759347,1
79,353,3.474462748,3.573025703,1
79,385,3.167603493,4.610187054,1
79,417,0.4668843746,2.191108227,1
79,449,0.8078579903,3.591692448,1
79,481,1.292211771,4.006732464,1
79,513,2.071938753,4.299776554,1
79,545,2.534520388,3.756826162,1
79,577,0.5246822834,0.4617133141,1
79,609,1.604936361,2.56137085,1
79,641,0.5819311142,1.35185647,1
79,673,0.2702262402,2.118382692,1
79,705,0.4575788975,3.075580359,1
79,737,2.247567654,2.647121429,1
79,769,1.042227983,2.413605213,1
79,801,0.840436101,0.2999856472,1
79,833,1.950373292,1.997941971,1
79,865,2.061024189,2.516016483,1
79,897,2.888980627,3.453099012,1
79,929,2.622374058,4.52524662,1
79,961,1.3548702,6.895431042,1
79,993,1.692291498,5.195467949,1
79,1025,3.38195014,4.580199718,1
79,1057,3.40467906,4.754743576,1
79,1089,2.683412313,5.37407732,1
79,1121,2.144737959,5.301793575,1
79,1153,2.134480476,4.999398708,1
79,1185,1.633605719,4.761631489,1
79,1217,1.804306507,4.500519753,1
79,1249,1.942932844,2.637768745,1
79,1281,0.4941192269,0.9169661999,1
79,1313,1.231509209,1.471141815,1
79,1345,2.345250607,3.265218019,1
79,1377,1.874677777,2.470698833,1
79,1409,2.531750917,1.453226089,1
79,1441,2.967533112,2.075017929,1
79,1473,2.924299717,2.293682337,1
79,1505,3.819004059,2.751486063,1
79,1537,3.081582546,3.20761466,1
79,1569,1.263356924,2.20952177,1
79,1601,2.758161545,5.549793243,1
79,1633,6.040138245,6.238916874,1
79,1665,8.858589172,1.588215113,1
79,1697,0.2884494066,-0.05364465714,1
79,1729,0.3017507792,-0.0101017952,1
79,1761,0.1269075274,0.6353017688,1
79,1793,0.359187305,0.6651954651,1
79,1825,0.7288644314,0.5137603283,1
79,1857,1.130031466,0.9761829972,1
79,1889,1.337685347,1.110435247,1
79,1921,0.8747073412,0.3850045204,1
79,1953,0.9946557879,1.628821969,1
79,1985,1.039479733,0.4165048301,1
79,2017,0.6998640895,-0.3746910393,1
111,33,1.001658559,0.2186470032,1
111,65,-0.1334875226,1.321344256,1
111,97,1.3862288,4.793988705,1
111,129,2.859904289,6.128507614,1
111,161,2.473701954,5.142297268,1
111,193,1.396076918,4.169551373,1
