PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 56, filenames: A:[56]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[57]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.712739944,2.98218751,1
47,65,-1.34613204,3.406498909,1
47,97,-2.521138906,3.067119122,1
47,129,-1.433847189,1.638975978,1
47,161,-1.678185225,1.196691751,1
47,193,-0.0511559844,2.645924091,1
47,225,0.09996187687,8.956204414,1
47,257,-0.4615175724,1.650573492,1
47,289,0.5523343086,2.653167248,1
47,321,2.453987122,2.893017769,1
47,353,4.359679699,2.332481861,1
47,385,3.721923113,2.741143465,1
47,417,4.418070316,4.134135723,1
47,449,3.808665752,3.154529333,1
47,481,-0.2167816162,1.477359772,1
47,513,0.9879283905,3.104207039,1
47,545,0.02108776569,2.139285564,1
47,577,-1.313717842,1.46788168,1
47,609,-1.247574687,1.427828789,1
47,641,0.3352851868,2.374727726,1
47,673,1.86573267,1.656500816,1
47,705,2.391811371,4.043038368,1
47,737,2.868010998,6.598491669,1
47,769,2.906631708,6.009165764,1
47,801,0.9627389908,0.5975904465,1
47,833,1.009884715,-0.09345269203,1
47,865,-4.116892815,2.170386314,1
47,897,-1.666351914,1.285264015,1
47,929,-1.738102913,0.3468358517,1
47,961,0.06435203552,-1.382712841,1
47,993,2.227182627,-1.851212978,1
47,1025,0.4249449968,-0.5377269983,1
47,1057,0.3019074202,0.5143118501,1
47,1089,0.928597331,1.631052494,1
47,1121,2.492007017,0.4947165251,1
47,1153,1.928879499,-0.5407306552,1
47,1185,1.090526462,-0.7372503281,1
47,1217,1.039353609,-0.7168332338,1
47,1249,0.3154790401,-0.3635815382,1
47,1281,-0.3457391262,0.3773692846,1
47,1313,-0.5091955662,2.043805361,1
47,1345,-0.1791564524,3.030392408,1
47,1377,-0.05972158909,1.974620104,1
47,1409,0.1139585972,4.202398777,1
47,1441,1.715118647,2.409239769,1
47,1473,0.1821690798,1.648015738,1
47,1505,-0.5699746013,2.012245893,1
47,1537,-0.1645487547,1.112534285,1
47,1569,-0.1431416869,0.5111187696,1
47,1601,-0.3595992625,0.0657985881,1
47,1633,-0.4716864228,-0.2053203583,1
47,1665,-0.9753232598,-0.1826462746,1
47,1697,-0.6202905178,0.5829567909,1
47,1729,-0.3249659538,1.512601972,1
47,1761,-0.246907115,1.133078814,1
47,1793,0.08964648843,0.4053025246,1
47,1825,0.3289425373,0.1306108534,1
47,1857,0.1831310093,0.2474266589,1
47,1889,-0.2392526269,0.4163532853,1
47,1921,-0.1089486033,0.02152097225,1
47,1953,0.3041827977,-0.2429298162,1
47,1985,-0.1294175386,0.1561421007,1
47,2017,-0.7507197261,0.05286097527,1
79,33,-1.789765596,2.275231361,1
79,65,-1.199305415,3.366420269,1
79,97,-0.3275252581,3.024378538,1
79,129,0.7100898027,2.272534847,1
79,161,-0.2559996247,0.8879652023,1
79,193,0.4476642013,2.37762332,1
79,225,0.3360919356,4.563466549,1
79,257,-0.3107173443,2.09988451,1
79,289,-0.4706510305,0.901029706,1
79,321,0.9104640484,0.8512388468,1
79,353,4.046387672,0.5159504414,1
79,385,2.326319695,2.871383429,1
79,417,3.127060652,3.726554871,1
79,449,3.289273262,3.303173065,1
79,481,2.35395813,4.02257967,1
79,513,1.973549366,2.26410079,1
79,545,0.4242408276,0.6340836287,1
79,577,-0.8044316173,1.601418734,1
79,609,-0.19079265,1.001720309,1
79,641,0.6236416698,0.9571452141,1
79,673,1.291138887,0.7581059933,1
79,705,1.755399704,3.074515343,1
79,737,1.60495019,4.494333267,1
79,769,0.7437295914,4.366275787,1
79,801,0.3351043463,2.12676239,1
79,833,0.3845851719,1.018874645,1
79,865,-0.9509862065,3.238672733,1
79,897,-0.448764205,1.930892706,1
79,929,-0.1037262678,1.019775748,1
79,961,0.558114171,1.934840202,1
79,993,0.7438032031,0.5506490469,1
79,1025,1.044351578,0.2372503877,1
79,1057,1.093213081,0.3914170265,1
79,1089,3.750216484,0.8659774661,1
79,1121,2.588240147,0.9154036045,1
79,1153,1.59931469,0.8937659264,1
79,1185,1.728268862,1.067441702,1
79,1217,1.755774021,-0.09484010935,1
79,1249,1.11869669,0.1427440643,1
79,1281,0.795935154,0.5416402817,1
79,1313,0.3763566017,0.4476958513,1
79,1345,-0.3972947299,0.5001604557,1
79,1377,-0.485470444,0.6148229241,1
79,1409,0.1081497669,1.011262894,1
79,1441,1.561948538,0.471553266,1
79,1473,0.9942385554,-0.06670823693,1
79,1505,-0.01047581434,0.03864657879,1
79,1537,-0.3510863185,0.1682442725,1
79,1569,-0.6234624982,0.005534052849,1
79,1601,-1.132014155,-0.1647470146,1
79,1633,-0.9848832488,0.1561963111,1
79,1665,-0.7733422518,-0.09858708084,1
79,1697,-0.6267590523,0.2704164982,1
79,1729,-0.2099198103,0.7623679042,1
79,1761,-0.3316657543,0.1851089001,1
79,1793,-0.166278556,0.02454823256,1
79,1825,0.05540274829,0.2055044621,1
79,1857,-0.01184299216,0.1589640081,1
79,1889,0.007258769125,0.3733845055,1
79,1921,0.2844834328,0.3355835378,1
79,1953,0.526080668,0.0186984539,1
79,1985,0.02178862691,0.1727297753,1
79,2017,-0.1574923396,-0.3461171985,1
111,33,0.1741386056,1.753115773,1
111,65,0.109057039,1.052484035,1
111,97,0.2394794822,1.052112818,1
111,129,0.1484292746,1.613860965,1
111,161,0.4533839822,2.412503242,1
111,193,1.160626411,2.62897563,1
111,225,2.464600563,2.274460077,1
111,257,0.8601462841,1.887071729,1
111,289,0.5475965738,0.914393425,1
111,321,1.508778572,1.167194486,1
111,353,3.029630184,1.560317755,1
111,385,4.392280579,2.445012093,1
111,417,4.244045258,1.869695187,1
111,449,3.305514336,2.055363417,1
111,481,2.071956396,3.401274443,1
111,513,1.012548447,1.568737507,1
111,545,1.1153543,1.998745441,1
111,577,1.178349853,2.06865406,1
111,609,0.8582110405,1.147237182,1
111,641,-0.06894189119,0.6780332327,1
111,673,0.1327893734,-0.3085887432,1
111,705,1.159116268,2.170562267,1
111,737,1.042506456,3.637762785,1
111,769,-0.6165634394,3.684171438,1
111,801,-0.4742829204,5.983850002,1
111,833,-1.203665495,5.268951416,1
111,865,-0.7200093865,5.018059731,1
111,897,0.1702218652,2.276996374,1
111,929,-0.1341851354,1.352325916,1
111,961,-0.02804321051,1.784132838,1
111,993,0.004574239254,1.568580985,1
111,1025,0.537853241,0.9726068974,1
111,1057,1.307851911,0.8167127371,1
111,1089,2.594882488,0.7528820634,1
111,1121,2.834618092,0.9733082056,1
111,1153,2.917440891,1.56087625,1
111,1185,3.475014687,2.608259916,1
111,1217,1.659991145,1.179680824,1
111,1249,0.8693647385,1.461698294,1
111,1281,0.07856470346,0.815510869,1
111,1313,-0.02136239409,-0.006336331367,1
111,1345,-0.3187174797,-0.4423153698,1
111,1377,-0.8985350132,-0.1927416623,1
111,1409,-0.4515274167,0.1332918704,1
111,1441,0.9428656101,-0.1727741212,1
111,1473,0.7443566918,-0.9340327978,1
111,1505,0.5537875891,-0.9344167709,1
111,1537,0.1767459959,-0.5310455561,1
111,1569,-0.2847274542,-0.1811360419,1
111,1601,-0.8125509024,-0.1671328098,1
111,1633,-1.005422831,0.2847422659,1
111,1665,-0.4601024091,0.3554994464,1
111,1697,-0.2378449738,0.2116974294,1
111,1729,-0.2790495753,0.2126012444,1
111,1761,-0.4046570659,-0.08419860899,1
111,1793,-0.1027226895,-0.213741675,1
111,1825,0.005738422275,0.09151594341,1
111,1857,0.0497970432,0.3695883155,1
111,1889,-0.05812010169,0.5693378448,1
111,1921,0.05381678045,0.4586555958,1
111,1953,0.1032043397,0.8256083727,1
111,1985,-0.1804666221,0.5343658924,1
111,2017,0.03899185359,-0.6453463435,1
143,33,-0.4710220098,1.748015642,1
143,65,0.3792285323,2.040348053,1
143,97,0.9981541038,1.308975577,1
143,129,1.12624073,3.392185926,1
143,161,1.220926762,3.095448732,1
143,193,1.409183979,2.784563303,1
143,225,3.139147758,3.704859495,1
143,257,2.172844887,1.835913658,1
143,289,0.8299643993,0.310539484,1
143,321,2.830827475,2.147903442,1
143,353,2.148882151,1.410888672,1
143,385,2.55025959,2.051649809,1
143,417,4.920725346,2.496178389,1
143,449,3.939335585,2.028831244,1
143,481,3.365597248,2.792813301,1
143,513,2.949799538,2.57068491,1
143,545,3.358459949,2.352843285,1
143,577,0.8085844517,0.3837041855,1
143,609,2.846926689,2.926265001,1
143,641,0.9109600782,1.866492629,1
143,673,0.2705885172,0.7557128668,1
143,705,14.45586491,1.27721858,1
143,737,1.64501965,1.661399961,1
143,769,0.9952889681,2.849877357,1
143,801,0.1301398277,6.026562214,1
143,833,-1.383387089,3.957739353,1
143,865,-1.411191702,3.754388571,1
143,897,0.1645545065,1.061041594,1
143,929,0.06052529812,0.631218195,1
143,961,0.2805367112,1.332455635,1
143,993,0.2780020237,1.720757484,1
143,1025,-0.2307635546,1.349097013,1
143,1057,0.6651221514,0.7883532047,1
143,1089,1.743778944,1.074240446,1
143,1121,2.77646637,0.9069410563,1
143,1153,2.548638344,1.156301141,1
143,1185,1.609962225,1.27268672,1
143,1217,0.6609511375,1.222032547,1
