PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 4, filenames: A:[4]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[5]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,289,21.88559914,27.72688866,1
143,321,23.9296608,28.46843719,1
143,353,24.77322578,29.94458008,1
143,385,24.18509293,28.92780495,1
143,417,25.64463425,27.65221405,1
143,449,28.60296249,28.39527512,1
143,481,28.94384384,28.76016235,1
143,513,28.91985703,29.79628754,1
143,545,30.42686081,29.58358002,1
143,577,31.37043762,28.28960991,1
143,609,30.18427658,27.18889999,1
143,641,33.24609375,29.23571968,1
143,673,33.89880753,28.17245483,1
143,705,35.87308502,27.03806114,1
143,737,38.2446785,21.48206902,1
143,769,42.39683914,12.73350525,1
143,801,41.10036469,26.34983444,1
143,833,41.57814026,25.38799095,1
143,865,44.97262573,25.99977112,1
143,897,45.10274506,28.23084259,1
143,929,45.20281601,31.16334343,1
143,961,45.10834503,21.40229607,1
143,993,46.17992401,20.4523983,1
143,1025,48.91163635,19.10746956,1
143,1057,49.42816162,9.145347595,1
143,1089,50.50462723,4.114058971,1
143,1121,52.55971909,-0.6090874672,1
143,1153,56.20223999,-4.163725853,1
143,1185,57.58878326,-2.327970028,1
143,1217,55.57374573,-1.192486286,1
143,1249,57.77380753,-5.937202454,1
143,1281,57.35207367,-7.551959515,1
143,1313,54.19188309,-9.298153877,1
143,1345,52.40022278,-9.46099472,1
143,1377,51.21092606,-16.36085892,1
143,1409,51.40085602,-17.32202148,1
143,1441,46.52596283,-9.906085968,1
143,1473,47.67263031,-21.74352264,1
143,1505,43.04838562,-17.30510902,1
143,1537,38.86102676,-17.54523468,1
143,1569,38.83399582,-18.15839386,1
143,1601,39.02481461,-18.66743469,1
143,1633,38.04411316,-18.80989647,1
143,1665,36.7356987,-19.32040215,1
143,1697,38.10440826,-20.88313484,1
143,1729,36.64940262,-21.23326302,1
143,1761,33.69068146,-21.28136826,1
143,1793,32.57072449,-23.4636631,1
143,1825,29.90671158,-18.25683212,1
143,1857,25.21990585,5.634284496,1
143,1889,-1.731785774,3.008640289,1
143,1921,-8.885900497,0.7433955669,1
143,1953,12.06769657,3.075609207,1
143,1985,-24.0530529,-0.2602784038,1
143,2017,-29.94405746,-1.242463112,1
175,33,12.6027565,28.19400215,1
175,65,13.45131302,23.51773071,1
175,97,15.91099167,27.38833809,1
175,129,18.26171494,27.70842171,1
175,161,19.48978043,29.77456284,1
175,193,2.894296646,15.79868317,1
175,225,27.48014069,42.32165527,1
175,257,24.33788872,27.79414749,1
175,289,26.70822525,25.77293396,1
175,321,23.64974022,28.06352997,1
175,353,23.85170364,29.66034317,1
175,385,24.3632679,28.71442986,1
175,417,27.24529266,27.8040905,1
175,449,29.96583366,28.31927872,1
175,481,30.10306549,29.29728508,1
175,513,23.1336956,25.4888134,1
175,545,12.86475754,29.27414131,1
175,577,30.15856171,25.08778381,1
175,609,33.12881088,23.5979538,1
175,641,35.19944763,25.80514145,1
175,673,37.78264999,30.14210129,1
175,705,38.7703743,28.22452354,1
175,737,38.13474274,24.16130638,1
175,769,39.54424667,25.81270409,1
175,801,39.6447258,25.71522522,1
175,833,42.19020462,25.61533356,1
175,865,44.11392593,24.93846321,1
175,897,45.20712662,17.85500336,1
175,929,44.80566406,31.81104088,1
175,961,38.62004089,21.88273621,1
175,993,48.35892487,24.41028595,1
175,1025,50.08462143,20.23061371,1
175,1057,51.76003647,12.92666626,1
175,1089,65.45213318,5.112933159,1
175,1121,57.67977142,1.486815929,1
175,1153,58.40186691,-1.482169986,1
175,1185,58.89357758,-3.797644138,1
175,1217,58.70296478,-4.369063854,1
175,1249,58.47628784,-5.215023041,1
175,1281,56.1256485,-6.953649521,1
175,1313,52.69943619,-9.086614609,1
175,1345,49.58943176,-9.38211441,1
175,1377,47.43684387,-18.91856194,1
175,1409,46.18657303,-14.62435722,1
175,1441,45.55883408,4.649076462,1
175,1473,42.95539856,3.416097641,1
175,1505,42.11879349,-16.39169693,1
175,1537,40.04862213,-17.65131378,1
175,1569,39.47845078,-18.25737,1
175,1601,38.90751266,-19.18528938,1
175,1633,37.77563858,-19.48197556,1
175,1665,37.30400467,-20.21564865,1
175,1697,38.09881592,-21.73143196,1
175,1729,36.90008926,-22.94865036,1
175,1761,35.45407104,-22.98038101,1
175,1793,31.98094177,-23.15357018,1
175,1825,24.85791779,-6.231328964,1
175,1857,11.47498894,-29.04590034,1
175,1889,6.423425674,1.595026016,1
175,1921,0.3144798279,7.28493309,1
175,1953,7.559821129,17.0648613,1
175,1985,-13.05116177,0.460136652,1
175,2017,-8.255804062,-0.3342652321,1
207,33,18.32836533,32.40875244,1
207,65,11.5521946,22.09730339,1
207,97,13.18642616,28.04903984,1
207,129,16.83938026,27.25132179,1
207,161,0.04184913635,18.22879982,1
207,193,-0.5670785904,16.89395523,1
207,225,19.23111534,41.90232086,1
207,257,21.29664993,29.51789093,1
207,289,19.50577354,29.76916313,1
207,321,9.671705246,18.98071861,1
207,353,22.92832947,27.05269623,1
207,385,25.16224861,27.96228218,1
207,417,28.34809494,28.29017067,1
207,449,29.37554932,29.87375069,1
207,481,29.39165878,30.22267342,1
207,513,29.89377785,29.81129456,1
207,545,22.72418594,29.36297035,1
207,577,30.99734497,27.93156433,1
207,609,33.54543304,26.45054817,1
207,641,35.57455826,27.23847389,1
207,673,38.64638901,31.09884834,1
207,705,38.3403511,28.65452003,1
207,737,36.96831894,35.75948334,1
207,769,41.89335632,26.69290161,1
207,801,41.83171082,24.83451843,1
207,833,43.67607117,24.11644173,1
207,865,45.18818283,23.74876785,1
207,897,46.20889664,21.93575668,1
207,929,47.49021149,20.7624321,1
207,961,47.22078323,33.50864792,1
207,993,49.9695816,27.94030952,1
207,1025,57.39583588,15.05228138,1
207,1057,59.81109238,11.72936058,1
207,1089,62.06860352,6.221307755,1
207,1121,58.3178215,3.03208971,1
207,1153,37.97875977,7.492295265,1
207,1185,38.69944382,-1.650330782,1
207,1217,40.09807968,-10.06829548,1
207,1249,62.74311829,-7.287947178,1
207,1281,59.78186417,-13.00328445,1
207,1313,46.10542297,-10.74657822,1
207,1345,54.21473312,-15.35081482,1
207,1377,52.95586014,-15.99819469,1
207,1409,53.14528275,-20.52749825,1
207,1441,43.29340363,6.220809937,1
207,1473,43.75360107,4.574047089,1
207,1505,43.50508118,-17.80347061,1
207,1537,47.9108696,-18.4504776,1
207,1569,39.98989868,-18.45705223,1
207,1601,40.16631699,-19.36408234,1
207,1633,38.41411972,-19.78656578,1
207,1665,37.96450424,-20.89404106,1
207,1697,37.68361664,-21.99621773,1
207,1729,36.84474945,-22.72777176,1
207,1761,35.92208862,-23.19333267,1
207,1793,34.07749557,-26.43510818,1
207,1825,34.23464584,-25.75600052,1
207,1857,23.7993145,-5.281167984,1
207,1889,36.55713654,-4.060651779,1
207,1921,27.14362335,-23.47091866,1
207,1953,15.96672249,16.18791199,1
207,1985,22.59720993,6.194312096,1
207,2017,20.50195694,0.6217103004,1
239,33,18.72882271,26.51598167,1
239,65,9.307958603,24.69449425,1
239,97,9.750431061,28.10216904,1
239,129,6.53635788,8.513427734,1
239,161,21.12597656,30.58175659,1
239,193,0.7113800049,18.55845642,1
239,225,18.78436661,31.06295204,1
239,257,19.06658173,30.86053658,1
239,289,20.09786987,31.37801361,1
239,321,21.60197258,31.32262993,1
239,353,13.44052696,19.80721092,1
239,385,6.152093887,18.6831646,1
239,417,25.45991135,29.38651085,1
239,449,27.36956596,31.54508209,1
239,481,28.30837059,31.63328934,1
239,513,29.63585854,31.58612251,1
239,545,31.61354446,32.93532181,1
239,577,33.09087753,31.36424637,1
239,609,33.46932983,31.16413307,1
239,641,34.19335556,32.998703,1
239,673,35.7602272,31.8601284,1
239,705,39.92222214,28.52932167,1
239,737,41.29786301,28.36126709,1
239,769,42.95153046,28.02858543,1
239,801,44.44500732,26.76960945,1
239,833,46.72128296,23.66631508,1
239,865,47.43396759,22.4499588,1
239,897,47.87054825,21.68858147,1
239,929,48.62507629,20.0051136,1
239,961,49.80414963,26.29319382,1
239,993,50.61841965,25.9144783,1
239,1025,65.17536926,12.78260708,1
239,1057,65.38320923,9.872875214,1
239,1089,42.78726196,3.987269878,1
239,1121,46.33562469,20.09482384,1
239,1153,39.67715073,-11.48825264,1
239,1185,42.17424774,-15.42614174,1
239,1217,62.6889534,-4.975980759,1
239,1249,54.99311447,0.7939169407,1
239,1281,63.1117363,-7.062813282,1
239,1313,42.38536072,-6.342119217,1
239,1345,55.2352562,-15.31083107,1
239,1377,55.23270798,-15.6661396,1
239,1409,53.8403244,-20.29661942,1
239,1441,40.90137482,-2.198988914,1
239,1473,32.88137436,0.2553710938,1
239,1505,48.49695206,-19.41825294,1
239,1537,43.23374939,-20.08645248,1
239,1569,41.05195999,-19.58622169,1
239,1601,40.7220726,-20.0262146,1
239,1633,39.95221329,-21.04957581,1
239,1665,39.7618866,-21.94719887,1
239,1697,39.20615005,-21.96961784,1
239,1729,38.45787048,-21.7328167,1
239,1761,38.85397339,-23.47598267,1
239,1793,35.01634979,-31.35012436,1
239,1825,34.34938049,-25.98414993,1
239,1857,26.2400322,1.915779114,1
239,1889,24.03521347,-4.92946434,1
239,1921,22.89642906,-16.91553688,1
239,1953,21.32865906,-18.16913605,1
239,1985,26.12009811,-4.39852047,1
239,2017,30.94643593,-0.3862409592,1
271,33,7.462162971,-1.047645569,1
271,65,15.76340294,27.25667572,1
271,97,3.746716022,16.88113403,1
271,129,14.84728622,18.49335098,1
271,161,17.33383179,21.74123383,1
271,193,9.709589005,23.43427277,1
271,225,22.21265984,31.24443054,1
271,257,20.39997673,31.41540527,1
271,289,21.22555161,31.81765938,1
271,321,23.34217072,36.32323456,1
271,353,4.341918945,18.62282181,1
271,385,6.647676468,19.01021767,1
271,417,14.97700119,17.92335701,1
271,449,26.20166779,32.50789642,1
271,481,27.32097244,33.21364594,1
271,513,28.41550255,33.23633957,1
271,545,31.19522667,35.39279175,1
271,577,33.14830017,33.60455704,1
271,609,33.65726852,33.09227753,1
271,641,34.91813278,34.34233475,1
271,673,38.87593842,35.56811523,1
271,705,41.61267853,34.80376434,1
271,737,44.08721542,30.28638649,1
271,769,46.55643845,29.26909637,1
271,801,46.93220901,29.13976669,1
271,833,48.56039429,25.23554993,1
271,865,50.51955414,22.43948364,1
271,897,51.98703003,20.92134094,1
271,929,52.35885239,20.49695778,1
271,961,49.99864197,26.44043541,1
271,993,64.86138153,21.6446991,1
271,1025,63.98654175,13.21598816,1
271,1057,64.2649231,8.354793549,1
271,1089,55.78463745,7.76651001,1
271,1121,59.30506897,3.077836514,1
271,1153,62.00934982,0.3312721252,1
271,1185,58.43571472,-4.196983337,1
271,1217,32.82858276,2.688963413,1
271,1249,51.25325775,3.188945293,1
271,1281,46.03159714,-1.659719467,1
271,1313,44.36811447,-4.94761467,1
271,1345,44.38538361,-5.420171738,1
271,1377,38.07002258,-1.111413956,1
271,1409,58.82703018,-21.58135986,1
271,1441,54.89052582,-18.18100166,1
271,1473,38.53631592,-5.162830353,1
271,1505,59.65441513,-29.78305435,1
271,1537,44.18906021,-20.58442116,1
271,1569,43.02057648,-20.97135353,1
271,1601,44.47405624,-21.0406208,1
271,1633,42.24781418,-21.6866188,1
271,1665,41.90885925,-22.41178322,1
271,1697,41.12755203,-23.67794991,1
271,1729,39.20925903,-23.25294495,1
271,1761,36.7999649,-23.53382683,1
271,1793,35.88747787,-27.51987267,1
271,1825,32.58377075,-9.889291763,1
271,1857,28.83043289,-6.780623436,1
271,1889,27.55373001,-5.613290787,1
271,1921,26.32875443,-7.769659042,1
271,1953,20.60483551,-18.65543365,1
271,1985,27.82990837,-6.573688984,1
271,2017,29.52556038,-1.880441189,1
303,33,8.818334579,0.442066431,1
303,65,13.7626276,28.07579231,1
303,97,7.371011257,22.08036423,1
303,129,13.32200146,18.55442047,1
303,161,18.10986328,20.95627403,1
303,193,19.53187752,32.51237869,1
303,225,21.97994232,30.80912209,1
303,257,21.56031609,31.29266548,1
303,289,21.74758148,31.31679916,1
303,321,23.83723831,30.99779701,1
303,353,8.630384445,16.24860191,1
303,385,9.333486557,17.68413925,1
303,417,26.85014153,34.33451843,1
303,449,26.13226891,33.71988678,1
303,481,26.71239853,33.80430222,1
303,513,27.67192459,34.84998703,1
303,545,29.59771156,36.26230621,1
303,577,32.00123215,35.89305115,1
303,609,34.5635376,35.52478409,1
303,641,36.877285,34.60282516,1
303,673,38.78012085,37.08684921,1
303,705,42.10569382,35.35562897,1
303,737,46.39655685,32.02940369,1
303,769,48.37052536,31.14003944,1
303,801,50.36585236,29.07285881,1
303,833,51.26847076,26.95503998,1
303,865,52.55866623,23.68681908,1
303,897,52.91874695,22.35687828,1
303,929,53.85436249,21.04438972,1
303,961,48.37443542,12.32361794,1
303,993,64.57923889,13.44434929,1
303,1025,53.38027191,17.47126579,1
303,1057,56.908741,12.38214397,1
303,1089,62.10354614,9.022855759,1
303,1121,61.16253281,2.582129002,1
303,1153,62.37626266,0.9261217117,1
303,1185,60.64230728,-0.6643567085,1
303,1217,33.56468201,-10.19475365,1
303,1249,65.16261292,-9.344156265,1
303,1281,48.0575943,-5.964281082,1
303,1313,42.94989777,-4.070836544,1
303,1345,41.78675842,-4.134176254,1
303,1377,55.5366745,-16.06099319,1
303,1409,56.59752655,-21.7939415,1
303,1441,55.88793945,-19.43950653,1
303,1473,55.64191818,-21.53228951,1
303,1505,54.25679016,-20.29381943,1
303,1537,52.43253708,-20.51350975,1
303,1569,50.33722687,-20.88157463,1
303,1601,49.83104324,-21.46953201,1
303,1633,44.42602158,-21.70463562,1
303,1665,44.43034363,-24.4114666,1
303,1697,43.68083954,-26.57958412,1
303,1729,40.7780571,-25.07692146,1
303,1761,38.37870407,-23.24672318,1
303,1793,37.88050842,-28.76075172,1
303,1825,34.94928741,-8.711841583,1
303,1857,31.28913879,-6.078608513,1
303,1889,34.76016235,-26.03395462,1
303,1921,28.10116005,-7.555706978,1
303,1953,33.33792877,-10.78061199,1
303,1985,32.81964874,-8.586122513,1
303,2017,27.40258598,-5.350106239,1
335,33,-1.978404045,12.16951561,1
335,65,14.63785076,31.29216766,1
335,97,12.55277538,28.48552704,1
335,129,17.30184174,33.26165771,1
335,161,17.6980629,33.32585144,1
335,193,21.92152405,33.0815506,1
335,225,21.48139572,32.84992218,1
335,257,24.11099625,33.87752914,1
335,289,10.91807556,28.34013367,1
335,321,14.15951729,30.0059967,1
335,353,11.01686478,16.11345291,1
335,385,11.27965546,17.51258087,1
335,417,26.14074326,34.72593689,1
335,449,25.78624344,34.0968132,1
335,481,27.23327446,34.77452469,1
335,513,27.35523796,35.73158264,1
335,545,28.43898773,36.65481186,1
335,577,31.12393188,37.08815384,1
335,609,34.97483063,37.59614182,1
335,641,37.96113205,37.51666641,1
335,673,39.28339767,36.80240631,1
335,705,43.09819031,38.06874847,1
335,737,44.26183319,37.06180954,1
335,769,45.51028442,34.23744965,1
335,801,47.93001556,30.36344719,1
335,833,49.81479263,29.38140488,1
335,865,55.78749084,28.6380558,1
335,897,55.46149445,26.64229584,1
335,929,43.20069122,3.321638107,1
335,961,70.1557312,22.7561264,1
335,993,70.74899292,18.82382202,1
335,1025,73.44796753,11.89617062,1
335,1057,61.89853287,12.16064644,1
335,1089,83.34350586,7.402490616,1
335,1121,46.80246735,-1.968590736,1
335,1153,61.52161026,21.11090469,1
335,1185,67.10404968,-6.278549671,1
335,1217,37.59077454,-8.855243683,1
335,1249,45.00463104,-2.776220322,1
335,1281,41.95806122,-3.504796982,1
335,1313,42.37519455,-4.518554688,1
335,1345,38.61412048,-16.31331635,1
335,1377,40.62961197,-21.31936646,1
335,1409,28.94365311,-6.713634491,1
335,1441,55.5847168,-18.32730103,1
335,1473,55.57894516,-18.66980743,1
335,1505,54.91863251,-20.51290321,1
335,1537,63.31391144,-9.672060013,1
335,1569,44.81261444,-20.3841877,1
335,1601,42.89316177,-20.90282059,1
335,1633,44.06535721,-22.33675957,1
335,1665,46.21391678,-25.55844498,1
335,1697,45.46406174,-28.44286919,1
335,1729,41.87420273,-27.10342216,1
335,1761,39.2510643,-23.98328018,1
335,1793,40.10110855,-28.87008095,1
335,1825,24.11598206,-22.47793579,1
335,1857,25.72052002,-21.96853256,1
335,1889,31.35497856,-22.04180527,1
335,1921,29.79612923,-20.16029358,1
335,1953,33.61524963,-13.40010357,1
335,1985,43.18188858,3.380852222,1
335,2017,30.11927986,-6.258237362,1
367,33,29.46982574,22.20042038,1
367,65,11.83367252,32.54542923,1
367,97,15.60199738,42.63128662,1
367,129,7.309520721,11.22725677,1
367,161,17.87065887,34.37038422,1
367,193,22.63837433,36.55615997,1
367,225,-0.1593351364,19.08515167,1
367,257,1.290935516,21.34475327,1
367,289,8.86605072,31.99627304,1
367,321,10.99727249,32.07838058,1
367,353,10.90265656,28.57980728,1
367,385,27.25545311,35.35821915,1
367,417,27.57334137,35.84547424,1
367,449,25.88954163,35.42255402,1
367,481,27.03574562,35.98128128,1
367,513,27.96131325,36.69678116,1
367,545,29.47675133,38.07740402,1
367,577,31.60920525,38.26996231,1
367,609,34.32196808,38.45150757,1
367,641,36.90378571,40.07892227,1
367,673,39.14293289,39.36442566,1
367,705,44.13166046,41.62726974,1
367,737,46.89471054,40.00842667,1
367,769,48.79848099,37.62759018,1
367,801,51.80303192,36.3659935,1
367,833,54.11499786,31.21624374,1
367,865,56.34684372,31.09832764,1
367,897,56.72665024,27.70083427,1
367,929,57.49656296,23.75146294,1
367,961,45.0702858,5.12490654,1
367,993,58.34298706,33.64286423,1
367,1025,67.69766235,6.451547623,1
367,1057,56.51480865,9.518481255,1
367,1089,39.47304535,10.06176567,1
367,1121,41.96965027,-1.069738865,1
367,1153,58.58573532,21.4345932,1
367,1185,64.10617065,1.30941081,1
367,1217,61.56033325,14.6048336,1
367,1249,44.63298416,-4.32503891,1
367,1281,40.92551422,-6.71880579,1
367,1313,25.12740898,-8.78291893,1
367,1345,56.39582825,-23.54675293,1
367,1377,61.68239212,-15.43147469,1
367,1409,62.46019745,-16.83137703,1
367,1441,65.50288391,-17.29712677,1
367,1473,50.04632187,-18.90111732,1
367,1505,52.53741074,-38.36300659,1
367,1537,52.86358643,-23.47259331,1
367,1569,47.27968979,-21.83174896,1
367,1601,45.87303543,-21.95532036,1
367,1633,51.31651688,-23.94911957,1
367,1665,50.67383957,-27.39487457,1
367,1697,49.18917847,-28.8309536,1
367,1729,47.85545731,-27.84236526,1
367,1761,46.51567078,-23.5144825,1
367,1793,44.11500168,-29.28469658,1
367,1825,42.41945267,-27.30024338,1
367,1857,51.30196381,-22.01638031,1
367,1889,31.21500397,-27.7082634,1
367,1921,32.12797546,-25.74180603,1
367,1953,43.09288788,8.368057251,1
367,1985,31.39023209,0.0237660408,1
367,2017,15.56293106,-6.004401207,1
399,33,15.96440315,26.09197235,1
399,65,15.70762634,34.42973328,1
399,97,16.27451134,36.37639999,1
399,129,16.36986542,10.47123718,1
399,161,16.39099884,35.28463364,1
399,193,20.01168633,37.0929184,1
399,225,22.88584328,36.96099091,1
399,257,23.28292084,36.27915955,1
399,289,24.31324577,37.53907013,1
399,321,24.8867321,38.13919067,1
399,353,27.47670937,40.79070282,1
399,385,27.65278053,38.96701431,1
399,417,26.64601898,37.32294083,1
399,449,26.10202408,36.32368088,1
399,481,27.56537437,36.81902695,1
399,513,29.1462059,37.90992355,1
399,545,31.2179203,39.95576477,1
399,577,32.69486237,39.43799591,1
399,609,35.79621124,38.05580902,1
399,641,39.11811447,37.09118652,1
399,673,39.72644043,41.41249466,1
399,705,42.50988388,41.2922287,1
399,737,43.81183624,38.41600418,1
399,769,47.02159119,39.04230118,1
399,801,51.8866539,38.73443985,1
399,833,55.65211105,34.1098671,1
399,865,56.52045059,31.92181015,1
399,897,49.97824478,27.33800316,1
399,929,48.90562057,23.57199287,1
399,961,59.05932617,21.02420998,1
