PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 59, filenames: A:[59]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[60]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-5.803817749,0.02055132389,1
47,65,-0.3961378932,0.6729012728,1
47,97,1.970852613,1.14616549,1
47,129,0.3001909256,1.969205618,1
47,161,0.03456479311,0.6352678537,1
47,193,-0.6586894989,7.5857234,1
47,225,-2.151804209,7.811975956,1
47,257,-0.8610012531,7.344355583,1
47,289,0.3280810118,1.058012605,1
47,321,1.025376201,1.85477066,1
47,353,1.064894676,2.829957962,1
47,385,0.8523374796,2.94721818,1
47,417,1.194632769,1.658697367,1
47,449,1.535687923,1.11222887,1
47,481,1.701896667,4.144136906,1
47,513,2.703215599,7.745575428,1
47,545,2.070438385,4.486644745,1
47,577,-0.3595685959,6.735082626,1
47,609,-1.531847954,6.190481186,1
47,641,-1.121095181,0.9885444641,1
47,673,-15.24671078,18.63776016,1
47,705,2.235111713,1.683662415,1
47,737,1.723122835,2.37600708,1
47,769,0.6045773029,1.282355309,1
47,801,0.8788015842,4.642788887,1
47,833,0.4115518332,-0.776640892,1
47,865,-1.592713118,8.006662369,1
47,897,-3.161957741,7.239338398,1
47,929,-6.396707058,7.71709156,1
47,961,-1.174973726,9.460326195,1
47,993,-1.854037762,8.629304886,1
47,1025,-1.72106266,3.820726871,1
47,1057,-0.398385942,2.226597309,1
47,1089,-0.2435599566,4.987255573,1
47,1121,0.1440382004,5.163928986,1
47,1153,-0.3872588873,4.585557461,1
47,1185,-0.8681459427,4.412454605,1
47,1217,-1.913262367,5.041581154,1
47,1249,2.056682587,2.51676178,1
47,1281,2.611943245,-1.645394802,1
47,1313,2.90035224,0.4892487526,1
47,1345,1.219872952,2.724611282,1
47,1377,-0.4058132172,2.784828663,1
47,1409,0.116466701,5.549791813,1
47,1441,-0.451802671,3.592916012,1
47,1473,0.3697007596,1.301416159,1
47,1505,1.259754419,0.2561668158,1
47,1537,0.5314142704,-0.0748360157,1
47,1569,1.34203434,0.986634016,1
47,1601,1.351878166,1.253007889,1
47,1633,1.135668278,1.357100129,1
47,1665,0.05371357501,1.47703433,1
47,1697,-0.5953868032,1.849649191,1
47,1729,-0.5843911767,2.077039242,1
47,1761,0.06382188946,2.150536537,1
47,1793,0.2473323047,1.386649609,1
47,1825,-0.2368958443,0.4254844189,1
47,1857,-0.1484497488,0.3610275984,1
47,1889,-0.2383682728,0.2685735226,1
47,1921,-0.1593573689,0.07878154516,1
47,1953,-0.4244737029,0.1671118736,1
47,1985,-0.2433446646,-0.1090904325,1
47,2017,-0.0133767128,0.04048442841,1
79,33,-0.7310767174,0.9825701714,1
79,65,-0.04480564594,0.7795878649,1
79,97,0.7208969593,1.461248279,1
79,129,0.151715517,2.593402386,1
79,161,-0.4506015182,0.7558740973,1
79,193,-0.5271300077,0.1699825525,1
79,225,-4.343285561,6.969662189,1
79,257,-0.9263026714,9.176527023,1
79,289,-1.187735558,6.417754173,1
