PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 50, filenames: A:[50]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[51]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.442102909,1.801469922,1
47,65,0.1476153731,0.8860275745,1
47,97,-0.2346224189,1.042921782,1
47,129,0.1336012185,1.675123811,1
47,161,0.6930557489,0.9821228981,1
47,193,10.07668877,7.526321411,1
47,225,0.8625770807,1.480992079,1
47,257,0.6148822308,1.336918712,1
47,289,0.3847900033,1.411428332,1
47,321,0.2795313299,0.9445743561,1
47,353,0.3253940046,0.6663534641,1
47,385,0.3793357611,0.9343941212,1
47,417,0.4345527887,2.442622662,1
47,449,0.4712239504,8.364173889,1
47,481,-0.874191463,3.770566225,1
47,513,-1.016502023,1.046322346,1
47,545,0.3911385536,0.09299409389,1
47,577,1.065627098,-0.4590314031,1
47,609,5.922006607,-0.449696064,1
47,641,6.010185242,-0.5673713088,1
47,673,2.445173502,-0.03859883547,1
47,705,1.454631329,0.2413975596,1
47,737,0.4833552837,0.6578671336,1
47,769,0.261803627,0.2747689486,1
47,801,0.7843036652,-0.04684400558,1
47,833,-2.783224106,12.83251762,1
47,865,-3.225119114,5.682863712,1
47,897,-1.3116256,9.289366722,1
47,929,-3.047432661,5.166110992,1
47,961,-0.5444606543,1.088537455,1
47,993,19.61360359,1.121620655,1
47,1025,0.5441082716,0.8921191692,1
47,1057,0.7403838634,1.902479649,1
47,1089,-0.6777403355,2.705040455,1
47,1121,-0.3491432667,2.810687065,1
47,1153,-0.07116580009,4.974523544,1
47,1185,-0.6200487614,5.927232742,1
47,1217,-1.274435639,3.670900822,1
47,1249,-0.3750414848,0.06770277023,1
47,1281,1.356626511,-1.138753891,1
47,1313,1.279319525,0.9309544563,1
47,1345,0.1684508324,2.11784339,1
47,1377,1.96925354,2.835597992,1
47,1409,0.3564048409,4.67562294,1
47,1441,-2.204413652,5.547650814,1
47,1473,-0.937376976,1.986350775,1
47,1505,0.4541162848,1.006485701,1
47,1537,0.4993342161,1.795516253,1
47,1569,-0.5091016293,2.127337456,1
47,1601,-1.376298189,3.424200058,1
47,1633,-2.156827688,4.791947365,1
47,1665,-2.386469126,4.191474915,1
47,1697,-2.194303036,3.00395298,1
47,1729,-0.9358061552,4.098213673,1
47,1761,-0.2544982433,0.8845387697,1
47,1793,-0.1094170809,0.2732617855,1
47,1825,-0.4277248979,0.04375702143,1
47,1857,-0.6544483304,-0.2682046592,1
47,1889,-0.4486535788,-0.1423212886,1
47,1921,-0.1411162019,0.3768472075,1
47,1953,-0.02482375503,0.3967109323,1
47,1985,-0.1536927521,0.3472235501,1
47,2017,-0.7318553925,-1.062853575,1
79,33,0.2369805574,0.4565656185,1
79,65,0.4229778647,2.276286602,1
79,97,0.3977393806,1.504188776,1
79,129,0.23399131,0.3926956654,1
79,161,0.4349140525,0.4550002217,1
79,193,2.255332232,1.204642057,1
79,225,0.8974530697,1.089600086,1
79,257,0.353998065,1.371428132,1
79,289,0.9120550156,1.677423,1
79,321,0.6347312331,1.83377409,1
79,353,0.992341578,2.106040478,1
79,385,1.551394939,2.248596907,1
79,417,0.7498635054,2.620290995,1
79,449,-0.1408292055,6.528785229,1
79,481,-0.1533002555,2.896334648,1
79,513,-0.07685998082,0.3069350719,1
79,545,0.1022975445,-0.02576637268,1
79,577,0.7131853104,0.5269846916,1
79,609,3.077837706,0.5036851764,1
79,641,4.304980278,0.7812827826,1
79,673,5.050570011,0.918859303,1
79,705,-0.7398020029,-0.1924616098,1
79,737,0.05700492859,0.9506735802,1
79,769,0.3532075882,1.714276433,1
79,801,-0.3243832588,0.2849142551,1
79,833,-5.90180397,5.292663097,1
79,865,-0.07420441508,1.411252022,1
79,897,-0.558673501,1.022642851,1
79,929,-1.598551989,0.6839553118,1
79,961,-0.09458289295,0.04740309715,1
79,993,-0.7852329016,-0.7160841227,1
79,1025,-0.5515955687,1.356417656,1
79,1057,0.3433749378,2.508481026,1
79,1089,-1.484922409,2.673241138,1
79,1121,-2.06752944,3.519593954,1
79,1153,-1.571677685,4.248122692,1
79,1185,-1.299866319,4.815354347,1
79,1217,-0.8828492165,3.986210346,1
