PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 16, filenames: A:[16]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[17]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,2.001193523,0.07900238037,1
47,65,0.3921649456,-6.007313728,1
47,97,0.1393305659,2.750983715,1
47,129,1.102098942,3.460001945,1
47,161,2.004719734,4.979970932,1
47,193,2.720879555,3.716200113,1
47,225,5.598988533,3.864494324,1
47,257,2.351860046,3.823803186,1
47,289,2.453237534,2.659512281,1
47,321,4.44144249,4.246976376,1
47,353,6.313434601,4.016878128,1
47,385,6.722932816,4.991733551,1
47,417,5.142721176,2.975346804,1
47,449,2.950734615,2.029225826,1
47,481,1.982794285,1.84066391,1
47,513,2.390295267,3.492091894,1
47,545,2.343747377,3.216167212,1
47,577,3.879229546,3.548789501,1
47,609,4.516705513,4.332059383,1
47,641,2.23522377,1.664174557,1
47,673,3.243592262,3.131304264,1
47,705,2.925563812,4.56148386,1
47,737,1.689925909,0.3772354126,1
47,769,2.683759928,1.336788177,1
47,801,2.9295609,6.450989246,1
47,833,1.10779047,3.793898582,1
47,865,8.005894661,7.490104198,1
47,897,5.53815937,4.649018288,1
47,929,2.334283113,4.200497627,1
47,961,3.039991856,4.671791077,1
47,993,3.022060633,4.630308628,1
47,1025,3.199989319,5.197816849,1
47,1057,4.786478043,5.406045437,1
47,1089,6.277806759,5.56812191,1
47,1121,5.132834911,6.7052598,1
47,1153,2.777329206,6.20377779,1
47,1185,1.010183573,4.66524744,1
47,1217,0.8295788765,3.381433249,1
47,1249,2.507489204,3.009647369,1
47,1281,4.259243965,2.487142563,1
47,1313,4.268267632,7.084262848,1
47,1345,-0.2142620087,-11.34902954,1
47,1377,3.290769339,1.638641357,1
47,1409,3.434716225,4.12049675,1
47,1441,5.004139423,7.309583187,1
47,1473,3.249240875,5.362809181,1
47,1505,1.491178513,2.493202209,1
47,1537,0.007827758789,0.6226644516,1
47,1569,0.4526872635,-1.567899466,1
47,1601,0.5702943802,-0.9855105877,1
47,1633,0.8569126129,0.4638059139,1
47,1665,9.772496223,4.174456596,1
47,1697,8.214664459,3.37806654,1
47,1729,5.999102592,3.590283394,1
47,1761,4.380046844,3.294866562,1
47,1793,4.834989071,2.547539234,1
47,1825,5.610210896,4.425005913,1
47,1857,6.451537132,4.832281113,1
47,1889,6.17390871,2.332402706,1
47,1921,4.248256207,2.447692394,1
47,1953,2.754834652,0.3197225928,1
47,1985,2.648598671,2.885475159,1
47,2017,1.224159241,0.2695579529,1
79,33,1.280162096,0.3070282936,1
79,65,0.2472249866,0.8156303763,1
79,97,0.3886849284,2.894018888,1
79,129,1.311319828,3.425726414,1
79,161,2.736702204,3.221535206,1
79,193,4.418851376,3.342357874,1
79,225,6.17924118,4.45506382,1
79,257,3.320939302,5.852582932,1
79,289,2.293189526,5.130198479,1
79,321,4.178879738,3.482370615,1
79,353,3.252671719,3.41374898,1
79,385,2.500388145,3.729227543,1
79,417,0.9745876789,3.611150503,1
79,449,3.592822313,5.422142982,1
79,481,3.543355942,5.070148468,1
79,513,2.172832012,2.798249722,1
79,545,2.241751909,3.398484707,1
79,577,3.01987648,3.573022127,1
79,609,3.212388515,4.128837109,1
79,641,3.076539278,4.844279766,1
79,673,3.411766052,5.662580967,1
79,705,2.976040602,6.555040359,1
79,737,2.734449625,0.7646760941,1
79,769,2.611811638,1.91781044,1
79,801,4.09444952,5.855341911,1
79,833,4.311420918,6.216785908,1
79,865,3.365176439,5.393824577,1
79,897,1.880547285,4.93407774,1
79,929,3.036040545,4.02243042,1
79,961,3.540185928,3.987509251,1
79,993,3.793606758,4.155115604,1
79,1025,4.83164072,4.31417799,1
79,1057,6.012572765,4.110664845,1
79,1089,6.196555138,4.956617355,1
79,1121,5.247355938,5.193389893,1
79,1153,4.140859604,5.319554329,1
79,1185,3.267487764,5.12562418,1
79,1217,2.961365938,5.083388805,1
79,1249,4.394818783,3.621433735,1
79,1281,4.846095085,5.242609024,1
79,1313,4.454586506,6.374052048,1
79,1345,3.814388752,5.040163994,1
79,1377,4.538657188,5.053012371,1
79,1409,3.979027271,5.75646019,1
79,1441,4.300727844,7.058972359,1
79,1473,4.939448357,6.492236137,1
79,1505,4.284902573,6.234945297,1
79,1537,3.937591076,6.009371281,1
79,1569,7.044237137,6.449403763,1
79,1601,0.7462544441,0.3566651344,1
79,1633,5.065994263,3.273120642,1
79,1665,5.858167648,2.55299592,1
79,1697,7.838264942,3.241778851,1
79,1729,7.375396729,3.193280697,1
79,1761,6.361468792,2.856082916,1
79,1793,5.684358597,2.286331177,1
79,1825,4.995047092,1.383082867,1
79,1857,4.403440952,2.262201786,1
79,1889,5.809845924,2.930744886,1
79,1921,5.414003372,1.683021903,1
79,1953,6.098714352,0.4178232253,1
79,1985,3.760322571,0.07646985352,1
79,2017,0.1445786953,-0.9759879112,1
111,33,0.1503682137,0.3200663328,1
111,65,1.06291461,2.08089304,1
111,97,1.979604363,2.69801712,1
111,129,3.720548153,4.010746002,1
111,161,2.276180029,2.189354181,1
111,193,3.406582355,3.36312747,1
111,225,5.919919968,4.22031641,1
111,257,3.31879282,5.513187885,1
111,289,2.491106272,4.768993378,1
111,321,3.448482275,3.691401958,1
111,353,2.625373125,3.381797314,1
111,385,2.627895355,2.356280088,1
111,417,2.455675364,2.1538167,1
111,449,2.253818035,7.8861413,1
111,481,1.981780171,7.868369102,1
111,513,2.229965925,3.07916975,1
111,545,1.736235857,1.983163357,1
111,577,1.45882237,3.602056026,1
111,609,1.965132475,4.644478321,1
111,641,2.950044394,5.09748745,1
111,673,3.286499023,4.717281818,1
111,705,2.569999456,3.366281033,1
111,737,1.881993532,2.05666399,1
111,769,2.332886219,3.140862465,1
111,801,3.466197491,4.054076672,1
111,833,0.6460545063,0.2725257874,1
111,865,0.8287491798,0.1064867973,1
111,897,1.412698507,0.3667573929,1
111,929,3.031444073,3.450151205,1
111,961,2.570055962,3.255440474,1
111,993,4.584259987,3.125507593,1
111,1025,5.69920969,3.247935295,1
111,1057,5.968734741,3.733733654,1
111,1089,5.661249638,5.599536419,1
111,1121,6.115332127,4.952711105,1
111,1153,6.687904358,6.568362236,1
111,1185,6.009516716,6.132363319,1
111,1217,6.990309715,8.122650146,1
111,1249,5.172057152,2.037489414,1
111,1281,5.345802784,6.49732399,1
111,1313,5.319856644,7.705564499,1
111,1345,5.101067543,7.403849602,1
111,1377,5.647902489,6.981513023,1
111,1409,5.470741272,6.177131653,1
111,1441,4.032095432,6.854580879,1
111,1473,-0.2632038593,0.3056783676,1
111,1505,3.207871914,5.723295212,1
111,1537,5.088707924,4.753073692,1
111,1569,5.55706358,3.987493038,1
111,1601,0.2721214294,0.8886294365,1
111,1633,5.816204071,3.138325453,1
111,1665,4.739706039,1.814913273,1
111,1697,1.71059227,1.760776281,1
111,1729,8.130170822,2.873930931,1
111,1761,7.798262596,3.088877201,1
111,1793,6.749428749,1.489464045,1
111,1825,4.889728546,0.4250161648,1
111,1857,3.531775475,1.999352455,1
111,1889,12.71896553,17.15877914,1
111,1921,6.282624245,0.8981784582,1
111,1953,6.225460052,0.8929100037,1
111,1985,3.375172138,-0.03078515828,1
111,2017,-2.162764549,-2.421555519,1
143,33,0.9527792931,0.2315855026,1
143,65,1.564703703,2.15065217,1
143,97,2.504180908,3.221592188,1
143,129,2.097626209,1.854308844,1
143,161,1.984768867,2.935867786,1
143,193,2.696079969,3.953278542,1
143,225,3.093914986,4.578837872,1
