PIVlab, ASCII chart output - 06-Feb-2024
FRAME: 35, filenames: A:[35]MAX_TgUtrmcherry_TimeSrs002324_Control.avi & B:[36]MAX_TgUtrmcherry_TimeSrs002324_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.67856884,-0.3609352112,1
47,65,-1.147514462,2.219700336,1
47,97,-0.5202301741,4.082242966,1
47,129,-0.4519324303,3.667899847,1
47,161,-0.6497373581,2.4999125,1
47,193,-0.5957679749,0.2854526043,1
47,225,-1.015942812,27.13570786,1
47,257,1.521517992,11.38759518,1
47,289,3.583860397,6.882083416,1
47,321,3.954164743,2.586497784,1
47,353,3.198052883,2.460493565,1
47,385,1.863777399,3.899962187,1
47,417,-0.08037590981,6.751532555,1
47,449,-0.2647422552,9.952777863,1
47,481,0.2362453341,-0.2530186176,1
47,513,0.9529542923,1.463269472,1
47,545,0.6883022189,3.482082605,1
47,577,0.7501491308,4.857031822,1
47,609,1.582824469,5.330172539,1
47,641,1.358898759,4.520372391,1
47,673,1.745841026,4.439332008,1
47,705,1.381685853,3.384660721,1
47,737,1.481387138,9.163067818,1
47,769,0.3999216557,8.70151329,1
47,801,-2.501551628,6.14162302,1
47,833,0.2724909186,0.2498426437,1
47,865,0.1218430996,0.7873477936,1
47,897,-0.1028702259,1.08591032,1
47,929,0.2329660654,2.522894859,1
47,961,0.5063773394,2.023769379,1
47,993,1.469610453,6.925115585,1
47,1025,1.529343247,6.70710659,1
47,1057,1.148011923,6.482316494,1
47,1089,1.17168045,5.021639347,1
47,1121,2.507395744,4.316466808,1
47,1153,2.805395126,4.475253105,1
47,1185,2.945075035,4.893972397,1
47,1217,1.338010669,4.130919456,1
47,1249,-0.8752989769,1.749672651,1
47,1281,-1.753520608,1.747677922,1
47,1313,-0.9011105299,0.03037834167,1
47,1345,-0.3100441694,1.14499855,1
47,1377,0.0601477623,2.239109516,1
47,1409,0.3473330736,2.689594269,1
47,1441,-0.17415905,2.08345747,1
47,1473,0.3187715411,-0.05395579338,1
47,1505,1.18262136,-0.04740744829,1
47,1537,0.6630005836,0.7344718575,1
47,1569,0.4700386524,1.002717018,1
47,1601,0.3157812059,2.349856853,1
47,1633,0.09740403295,3.05746007,1
47,1665,0.4088823199,1.794373989,1
47,1697,1.041227341,1.754829407,1
47,1729,0.4961774945,1.216276169,1
47,1761,0.379845798,1.456337452,1
47,1793,-0.174774766,0.9660019875,1
47,1825,1.218318105,6.066403389,1
47,1857,-0.1214898825,1.459536314,1
47,1889,0.2146127373,1.719686985,1
47,1921,0.5618897676,1.818061233,1
47,1953,0.1161438376,4.701834679,1
47,1985,-0.3494757414,0.3361837864,1
47,2017,-0.4807310104,-1.610794783,1
79,33,0.764957726,0.9592781067,1
79,65,0.390894115,2.300294876,1
79,97,1.128991604,2.904270172,1
79,129,1.597893715,3.254291534,1
79,161,1.651603103,4.305011272,1
79,193,2.381565094,6.018075466,1
79,225,-0.01482063532,7.435955048,1
79,257,1.078319788,7.223119736,1
79,289,1.070748687,5.34323597,1
79,321,-0.09453421831,4.088869095,1
79,353,1.032383204,3.629020691,1
79,385,1.091191769,4.676774979,1
79,417,0.7910052538,3.770575523,1
79,449,-1.332647324,5.686760902,1
79,481,-1.641354322,5.196213245,1
79,513,-0.3295308948,4.080382824,1
79,545,0.02604943514,5.045937061,1
79,577,1.000929236,6.043320179,1
79,609,1.58320868,5.532225132,1
79,641,0.3223562837,5.042499542,1
79,673,0.02360999584,4.601802349,1
79,705,0.4210743308,5.911142826,1
79,737,0.3111171126,8.170758247,1
79,769,-0.8477290869,6.068225384,1
79,801,-6.764275551,16.17231369,1
79,833,-6.160461903,6.029276848,1
