PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 32, filenames: A:[32]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[33]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,-1.170979619,0.2322517633,1
47,97,-1.190269709,-1.498548031,1
47,129,-1.080586672,-0.2667360306,1
47,161,-0.8068432808,1.657944202,1
47,193,NaN,NaN,2
47,225,NaN,NaN,2
47,257,-1.900353193,0.5954761505,1
47,289,-0.7250742912,0.3144668341,1
47,321,1.739130735,-2.988417864,1
47,353,0.9553742409,-2.685349941,1
47,385,-0.2518284321,-1.572170496,1
47,417,0.0168261528,-1.640377879,1
47,449,-1.422915697,-0.9535474777,1
47,481,-2.137642622,0.710645318,1
47,513,-3.387084961,-1.809953451,1
47,545,-2.752293825,-2.240104675,1
47,577,-1.988950253,-2.171077728,1
47,609,-2.740646839,-1.47777462,1
47,641,-5.907155991,-1.302496791,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,-3.827852249,2.441906452,1
47,769,-0.5706322193,2.407421589,1
47,801,-11.07104588,3.012859344,1
47,833,-9.576042175,0.9696169496,1
47,865,NaN,NaN,2
47,897,-4.646641731,-4.433086872,1
47,929,-4.207975388,-4.805803776,1
47,961,NaN,NaN,2
47,993,-0.0635355711,0.1508334279,1
47,1025,0.281350255,0.6875371933,1
47,1057,1.607858777,-1.491136432,1
47,1089,0.5933016539,0.09087634087,1
47,1121,NaN,NaN,2
47,1153,NaN,NaN,2
47,1185,-0.5944877267,0.4534611702,1
47,1217,-0.2852047682,2.402446508,1
47,1249,NaN,NaN,2
47,1281,1.153506279,-1.14738667,1
47,1313,-9.546138763,-1.607275486,1
47,1345,NaN,NaN,2
47,1377,NaN,NaN,2
47,1409,NaN,NaN,2
47,1441,-1.24114275,-0.7034894228,1
47,1473,-0.5630811453,1.103993535,1
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,-0.01206627488,-0.3405146599,1
47,1601,-1.086412787,-2.597124338,1
47,1633,NaN,NaN,2
47,1665,-1.491151571,-0.2699357867,1
47,1697,1.627627969,2.415906191,1
47,1729,NaN,NaN,2
47,1761,0.02075576782,-0.339600563,1
47,1793,NaN,NaN,2
47,1825,NaN,NaN,2
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,-0.5241658688,-0.003054656088,1
47,2017,0.9211220741,0.5195641518,1
79,33,NaN,NaN,2
79,65,-0.2154259384,0.1989443302,1
79,97,-1.239034772,-0.6521623135,1
79,129,-1.731278896,-0.5879448056,1
79,161,-0.5902546644,-0.2486336231,1
79,193,-0.3291824162,0.0690677166,1
79,225,0.4540556669,-1.88828969,1
79,257,NaN,NaN,2
79,289,NaN,NaN,2
79,321,0.4736835361,-4.243490219,1
79,353,-0.04746454954,-3.543829918,1
79,385,-1.427757978,-1.424802542,1
79,417,-1.19752574,-0.02543234825,1
79,449,-1.941149235,0.0721334219,1
79,481,-3.635527134,-0.9089987278,1
79,513,NaN,NaN,2
79,545,-4.474441051,-1.718260646,1
79,577,-2.725847721,-1.57507813,1
79,609,-2.766763687,-2.546212196,1
79,641,-3.890473843,-1.430009246,1
79,673,-5.341386795,-2.197049141,1
79,705,-3.946230888,-1.724598408,1
79,737,-1.127170086,1.285318971,1
79,769,-0.881116569,0.6438617706,1
79,801,-2.697778463,0.8296294212,1
79,833,NaN,NaN,2
79,865,NaN,NaN,2
79,897,NaN,NaN,2
79,929,-3.463411808,-0.02383041382,1
79,961,-1.447434187,0.2272123098,1
79,993,0.4800024629,0.2902682722,1
79,1025,-0.4095887542,1.153380752,1
79,1057,-0.6092261076,0.5034559965,1
79,1089,-0.4969816208,1.378626823,1
79,1121,-1.094789505,0.1565096378,1
79,1153,-3.973747253,-0.8893339634,1
79,1185,-3.320798397,-0.6881253123,1
79,1217,-1.764591575,-0.5029811859,1
79,1249,NaN,NaN,2
79,1281,6.780464649,-0.5352699161,1
79,1313,NaN,NaN,2
79,1345,NaN,NaN,2
79,1377,NaN,NaN,2
79,1409,NaN,NaN,2
79,1441,-0.6505173445,-1.092205286,1
79,1473,-0.4215548038,-0.3693572581,1
79,1505,NaN,NaN,2
79,1537,0.8312250972,4.817673683,1
79,1569,0.04625701904,0.6901561022,1
79,1601,-0.4365005493,-2.354691505,1
79,1633,-0.907091856,-1.597702503,1
79,1665,-0.818641901,-0.2234401703,1
79,1697,-0.3338923454,0.6833553314,1
79,1729,-2.237659931,0.08445739746,1
79,1761,0.4403074384,-3.061469555,1
79,1793,NaN,NaN,2
79,1825,-1.073903561,0.02689754963,1
79,1857,NaN,NaN,2
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,0.4330013394,0.06032641232,1
79,2017,1.727685452,-0.2664666772,1
111,33,1.309775233,0.2621821165,1
111,65,0.3994256258,0.102249831,1
111,97,-0.8136804104,-0.7078691125,1
111,129,-1.398593426,-2.007906914,1
111,161,-0.8373887539,-2.463603735,1
111,193,-1.063989043,-2.966636658,1
111,225,-1.046601653,-1.703304052,1
111,257,NaN,NaN,2
111,289,NaN,NaN,2
111,321,-0.212423563,-3.458765507,1
111,353,-0.3672328591,-2.175674677,1
111,385,NaN,NaN,2
111,417,-3.476619244,0.08704268932,1
111,449,-2.23562479,-0.06481534243,1
111,481,-2.234157085,-0.5454387665,1
111,513,-2.605341673,-0.6370335817,1
111,545,-3.410886526,-0.8185012341,1
111,577,-3.051879168,-1.300190091,1
111,609,-1.771503925,-1.217254639,1
111,641,-2.202943325,-1.323574066,1
111,673,-1.980329633,-1.540839195,1
111,705,-0.8162176609,-1.11573267,1
111,737,-0.598932147,-0.4330214262,1
111,769,-1.085494161,0.07755976915,1
111,801,-1.605243325,0.3962582946,1
111,833,NaN,NaN,2
111,865,NaN,NaN,2
111,897,-1.044974089,0.8848562241,1
111,929,NaN,NaN,2
111,961,-3.712104321,1.626013637,1
111,993,-0.5657762885,0.1392310411,1
111,1025,-0.5892551541,0.7903951406,1
111,1057,-0.9581590891,0.5367822647,1
111,1089,-1.087790728,1.892109036,1
111,1121,NaN,NaN,2
111,1153,NaN,NaN,2
111,1185,-2.373591423,-0.6444698572,1
111,1217,-1.011398673,-0.5699088573,1
111,1249,NaN,NaN,2
111,1281,NaN,NaN,2
111,1313,-5.301467896,-0.8695385456,1
111,1345,-5.786808491,-1.230714679,1
111,1377,-4.114831924,-2.543845654,1
111,1409,NaN,NaN,2
