PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 26, filenames: A:[26]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[27]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-1.879722476,1.255553722,1
47,65,1.653945208,-0.09404963255,1
47,97,1.113286734,-0.2875014544,1
47,129,-0.6959161162,-0.2462295294,1
47,161,-0.6517105103,-0.2874588966,1
47,193,-4.202189922,-0.153824389,1
47,225,-4.014891148,-0.02429008484,1
47,257,-3.665701866,-2.535211563,1
47,289,-3.693488598,-1.516469717,1
47,321,-2.806587934,-3.13477993,1
47,353,-0.1925207376,-6.613777637,1
47,385,0.247474283,-8.919010162,1
47,417,-0.2800368965,-4.676430702,1
47,449,-1.159161687,-2.868786812,1
47,481,NaN,NaN,2
47,513,NaN,NaN,2
47,545,0.427624464,-3.800265074,1
47,577,1.047726631,-1.054335356,1
47,609,0.9661707878,0.4058760405,1
47,641,-0.2420828044,-0.1936314106,1
47,673,-1.470927596,0.2134077549,1
47,705,-0.1002043486,0.8901247978,1
47,737,-0.03430041671,1.087784529,1
47,769,-1.084820867,-2.428156853,1
47,801,1.143831253,-4.564735413,1
47,833,1.89218688,-2.356944084,1
47,865,-0.6672972441,0.7565340996,1
47,897,-1.201635361,-0.9440808296,1
47,929,-3.332591057,-0.2588744164,1
47,961,-1.81768322,-0.5684370995,1
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,NaN,NaN,2
47,1153,-1.415800095,0.8396339417,1
47,1185,0.950835824,3.321904182,1
47,1217,NaN,NaN,2
47,1249,0.06916701794,-0.1947467327,1
47,1281,-1.875765204,-1.268220186,1
47,1313,-2.065093517,-0.5627547503,1
47,1345,-3.044265747,0.448440671,1
47,1377,NaN,NaN,2
47,1409,-5.061449051,2.820948362,1
47,1441,NaN,NaN,2
47,1473,1.746695876,-2.155766487,1
47,1505,0.4224155247,-2.502432108,1
47,1537,0.2904844284,-0.6049075127,1
47,1569,NaN,NaN,2
