PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 36, filenames: A:[36]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[37]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,0.08130955696,0.1471934617,1
47,97,0.1889550686,-0.3722498417,1
47,129,-0.4869718552,-0.2720646858,1
47,161,-1.212808132,0.6047904491,1
47,193,-3.072182655,2.172286034,1
47,225,-5.060836792,-1.091284156,1
47,257,-4.834868431,-4.639458656,1
47,289,-1.078231812,-4.281083584,1
47,321,NaN,NaN,2
47,353,-1.41057229,-2.501610994,1
47,385,-3.380468607,-3.647894382,1
47,417,NaN,NaN,2
47,449,NaN,NaN,2
47,481,-2.291399002,-0.7903597355,1
47,513,-3.796130657,0.3136248589,1
47,545,-0.7279891968,-1.241904616,1
47,577,-2.363340378,-2.232752562,1
47,609,0.1535708904,-2.633357525,1
47,641,1.999233723,-2.392274618,1
47,673,NaN,NaN,2
47,705,-0.1532969475,-0.9791351557,1
47,737,0.5532376766,-0.4937410951,1
47,769,-0.7533481121,0.9073910713,1
47,801,-1.124423504,1.552355647,1
47,833,-2.218381405,1.180765986,1
47,865,-1.965028644,0.7636935711,1
47,897,0.01982364058,1.572854519,1
47,929,1.938371658,1.491817474,1
47,961,1.30914402,-1.140470147,1
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,2.86598444,-3.130452871,1
47,1089,1.56018877,-2.427022696,1
47,1121,1.178286552,-1.764597297,1
47,1153,NaN,NaN,2
47,1185,1.014904141,-1.002017856,1
47,1217,-0.9514534473,-0.9651350975,1
47,1249,-0.9019229412,-0.2868807316,1
47,1281,1.122473478,0.4935071468,1
47,1313,0.1472742558,0.5680574179,1
47,1345,-0.8464458585,-0.2776559591,1
47,1377,-0.6107581258,-0.6214796901,1
47,1409,-0.4286834002,1.032303572,1
47,1441,1.331118822,1.108698606,1
47,1473,2.010448456,0.02105307579,1
47,1505,1.263044834,0.09187507629,1
47,1537,1.25805366,-0.6645491123,1
47,1569,0.06758850813,-0.2216494679,1
47,1601,-1.63629365,0.4122916162,1
47,1633,NaN,NaN,2
47,1665,-3.293498039,-1.493201256,1
47,1697,-2.073985815,-3.022518873,1
47,1729,NaN,NaN,2
47,1761,2.64379859,-3.805131912,1
47,1793,3.682543516,-1.747959614,1
47,1825,NaN,NaN,2
47,1857,-0.7869603038,2.539748192,1
47,1889,-0.7084958553,2.826648951,1
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,NaN,NaN,2
79,33,-1.664054632,2.324981451,1
79,65,-1.124051094,-0.4184935689,1
79,97,-1.484767437,-2.441885233,1
79,129,NaN,NaN,2
79,161,NaN,NaN,2
79,193,-1.99433136,-1.311478138,1
79,225,-2.989232063,-2.593309164,1
79,257,NaN,NaN,2
79,289,NaN,NaN,2
79,321,NaN,NaN,2
79,353,-2.905324221,-3.838882685,1
79,385,-2.405219793,-3.099801064,1
79,417,NaN,NaN,2
79,449,NaN,NaN,2
79,481,-1.62386024,-0.9473800659,1
79,513,-2.075649023,-1.274525642,1
79,545,-1.407147646,-1.617782354,1
79,577,-1.29016602,-1.972871304,1
79,609,-0.5298979878,-1.974839449,1
79,641,0.323345542,-1.842940807,1
79,673,0.6565002203,-1.645831108,1
79,705,0.1429232359,-0.9705907106,1
79,737,0.9171847701,-0.4775521457,1
79,769,-0.3054618835,-0.05693477392,1
79,801,-0.6393129826,0.1015531421,1
79,833,NaN,NaN,2
79,865,-0.6792851686,-0.2192124724,1
79,897,-0.06477105618,0.07967233658,1
79,929,0.8820183277,1.531156659,1
79,961,NaN,NaN,2
79,993,NaN,NaN,2
79,1025,3.30101347,-2.350840569,1
79,1057,2.191884995,-2.073939323,1
79,1089,1.575041294,-1.457432389,1
79,1121,0.1294963062,-2.230578423,1
79,1153,0.1316943169,-0.886721611,1
79,1185,0.6394236088,-1.247197986,1
79,1217,NaN,NaN,2
79,1249,-0.1169532537,-0.07630972564,1
79,1281,-1.580194473,1.147546649,1
79,1313,-1.093766689,3.072491646,1
79,1345,-0.7945104241,0.9607274532,1
79,1377,-0.7785508633,0.7881111503,1
79,1409,0.4305017591,0.6639915109,1
79,1441,2.168108463,0.4361560345,1
79,1473,NaN,NaN,2
79,1505,0.6837726235,-1.082903981,1
79,1537,1.575784922,-1.106531024,1
79,1569,NaN,NaN,2
79,1601,-0.7790572643,0.5361241102,1
79,1633,-0.9581022263,0.1227867901,1
79,1665,-0.9439482689,-0.9260041714,1
79,1697,-0.3067727983,-1.693348646,1
79,1729,0.5309711099,-1.75030899,1
79,1761,0.3994868994,-2.228411198,1
79,1793,1.19234705,-0.5505586267,1
79,1825,2.01635623,0.6655976772,1
79,1857,-1.011412144,2.541405201,1
79,1889,0.1219174266,2.886530399,1
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,NaN,NaN,2
111,33,-2.812135696,0.3644877672,1
111,65,-2.134404182,-0.2518340349,1
111,97,NaN,NaN,2
111,129,NaN,NaN,2
111,161,NaN,NaN,2
111,193,-3.334553719,-2.615878344,1
111,225,-1.925581217,-3.523566723,1
111,257,-2.415068626,-2.970049381,1
111,289,-2.360287428,-2.20642662,1
111,321,-1.846281767,-2.939637899,1
111,353,-2.353181124,-3.631101847,1
111,385,-2.414654016,-2.037831306,1
111,417,-2.393550396,-0.4277558327,1
111,449,NaN,NaN,2
111,481,NaN,NaN,2
111,513,0.1829927564,-2.710983038,1
111,545,-0.3872446418,-2.298178434,1
111,577,-0.6619936228,-0.6626775265,1
111,609,-1.168968201,-0.7869645357,1
111,641,-1.657292128,-1.495766997,1
111,673,-1.485339403,-1.139529347,1
111,705,-2.223852158,-0.913289547,1
111,737,-0.5955852866,0.9621987939,1
111,769,-0.8674557209,-0.394510746,1
111,801,-0.9832844734,-1.041428089,1
111,833,NaN,NaN,2
111,865,NaN,NaN,2
111,897,-0.4753126502,-0.8775746822,1
111,929,-0.6314073801,-0.8971645832,1
111,961,0.1084651947,-0.7947824001,1
111,993,0.3955438733,-1.647826433,1
111,1025,0.09402090311,-0.9200757742,1
111,1057,0.09716042876,-0.2242747545,1
111,1089,2.494532108,-1.508990765,1
111,1121,NaN,NaN,2
111,1153,NaN,NaN,2
111,1185,0.3131768107,-1.121899366,1
111,1217,0.2058167458,-0.9577795267,1
111,1249,-0.4924156666,-0.002632036805,1
111,1281,NaN,NaN,2
111,1313,-0.9336471558,4.670223236,1
