PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 25, filenames: A:[25]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[26]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-2.353452921,-0.250991106,1
47,65,0.05444693565,-0.2250329405,1
47,97,0.4763607979,-1.564636707,1
47,129,0.696618557,-2.957319736,1
47,161,1.573093414,-3.143605471,1
47,193,1.568876266,-1.260690212,1
47,225,2.843613625,-1.582886338,1
47,257,2.908390045,-1.459298372,1
47,289,1.379412174,-1.246385932,1
47,321,-0.8032913208,-0.6913976669,1
47,353,1.711262226,-1.577791214,1
47,385,NaN,NaN,2
47,417,0.1409263611,-4.004930496,1
47,449,-2.469052792,-3.217874765,1
47,481,-1.606511831,-2.663332462,1
47,513,NaN,NaN,2
47,545,-3.152954102,-7.918494225,1
47,577,-4.939089775,-3.929844856,1
47,609,-5.959823132,-4.451022148,1
47,641,-4.88024044,-4.041217327,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,NaN,NaN,2
47,769,-3.473466635,-1.09107399,1
47,801,-3.468155861,-0.950909853,1
47,833,-1.867378235,-0.1408188343,1
47,865,0.3009274006,-2.81829524,1
47,897,0.5231568813,-2.129407883,1
47,929,NaN,NaN,2
47,961,-4.191225529,-2.564177513,1
47,993,-3.724766731,-1.48673296,1
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,NaN,NaN,2
47,1153,NaN,NaN,2
47,1185,-2.442136049,-3.671858311,1
47,1217,NaN,NaN,2
47,1249,-4.084203243,-1.184430122,1
47,1281,-4.165246964,-2.251705647,1
47,1313,-11.33823204,-5.051926136,1
47,1345,NaN,NaN,2
47,1377,-5.765845299,-3.252860069,1
47,1409,-4.594747066,-1.193068624,1
47,1441,-4.760840416,-0.6542987823,1
47,1473,NaN,NaN,2
47,1505,NaN,NaN,2
47,1537,-0.6629724503,0.7584939003,1
47,1569,-0.2473976016,-0.01610577106,1
47,1601,1.615961909,1.246125937,1
47,1633,NaN,NaN,2
47,1665,-0.538690567,-0.5898543596,1
47,1697,-0.1007276922,-1.128250241,1
47,1729,0.9271324873,-2.05465579,1
47,1761,NaN,NaN,2
47,1793,NaN,NaN,2
47,1825,-4.981598377,4.231169224,1
47,1857,0.4870767593,1.467338324,1
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,-0.9465076923,-1.371887803,1
47,1985,-2.411911964,-0.2049703449,1
