PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 64, filenames: A:[64]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[65]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,0.3750357628,1.230839252,1
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,0.3446185589,-2.653290272,1
47,193,0.3993629217,-1.731855392,1
47,225,-1.026185036,-1.572645664,1
47,257,-3.846630096,-1.445784569,1
47,289,NaN,NaN,2
47,321,-1.247970581,-4.461426735,1
47,353,-1.07554245,-2.753484249,1
47,385,-1.144809723,-0.8341976404,1
47,417,-1.569756031,0.1797713041,1
47,449,-0.08741974831,-0.9200589657,1
47,481,1.425619125,-3.437919378,1
47,513,2.092776775,-4.692421913,1
47,545,1.699856281,-4.17941761,1
47,577,-0.445225209,-1.594941139,1
47,609,-1.165834785,-0.895888567,1
47,641,-0.6420719624,-1.311230421,1
47,673,-0.4986515045,-0.1868928671,1
47,705,-0.6358534098,0.4870897532,1
47,737,-0.8553544283,0.3195689917,1
47,769,-1.15977633,-1.014785886,1
47,801,-0.9836017489,0.02007162571,1
47,833,-1.702484846,-0.7210533023,1
47,865,-1.895575285,-0.8392856717,1
47,897,NaN,NaN,2
47,929,-0.2555785179,-1.582483649,1
47,961,-3.033827066,-1.180809736,1
47,993,-3.113415718,0.09112679958,1
47,1025,-2.721491337,-1.236894608,1
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,-1.734815359,-0.6964541674,1
47,1153,NaN,NaN,2
47,1185,NaN,NaN,2
47,1217,-1.22845614,-0.4752830863,1
47,1249,0.7236244678,1.804140568,1
47,1281,NaN,NaN,2
47,1313,2.780763149,0.9718337059,1
47,1345,0.459063828,-1.769744158,1
47,1377,0.4955741763,-1.167612791,1
47,1409,NaN,NaN,2
47,1441,NaN,NaN,2
47,1473,NaN,NaN,2
47,1505,NaN,NaN,2
47,1537,1.787416101,-2.12630558,1
47,1569,1.387095928,-3.162138224,1
47,1601,-0.8411827087,-2.849844217,1
47,1633,NaN,NaN,2
47,1665,-1.18307519,0.5978156924,1
47,1697,-1.188691378,1.987285137,1
47,1729,-0.3098179698,-0.4172539711,1
47,1761,NaN,NaN,2
47,1793,0.08890581131,-1.823846817,1
47,1825,0.2101566792,-4.308857918,1
47,1857,0.04570090771,-4.471249104,1
47,1889,0.6529807448,-4.188352585,1
47,1921,1.6012609,-2.821700573,1
47,1953,1.059694529,-0.2651929855,1
47,1985,3.053580523,-0.2286611497,1
47,2017,-0.9855690002,-0.8937801123,1
79,33,1.316324472,1.221425056,1
79,65,NaN,NaN,2
79,97,NaN,NaN,2
79,129,-1.439133167,-1.332066298,1
79,161,NaN,NaN,2
79,193,-0.8657958508,-1.624165177,1
79,225,-1.895689368,-2.62177825,1
79,257,-2.892571449,-2.102882385,1
79,289,-3.373090267,-1.40177393,1
79,321,-0.6389601231,-1.097740531,1
79,353,0.03343462944,-1.002449989,1
79,385,-0.4132102728,-1.038239002,1
79,417,-0.2764282823,-1.105808973,1
79,449,NaN,NaN,2
79,481,-0.5219031572,-2.499627829,1
79,513,NaN,NaN,2
79,545,0.4352756143,-3.497409344,1
79,577,-0.8854584694,-2.354812384,1
79,609,-0.8175688982,0.3717372417,1
79,641,-0.6908357739,1.077409625,1
79,673,-0.6248009801,-1.457167506,1
79,705,-0.9327404499,-1.922635794,1
79,737,-2.571923733,-1.096828461,1
79,769,NaN,NaN,2
79,801,-1.378488183,-1.212939501,1
79,833,-0.9960138202,-0.730527401,1
79,865,-0.4326958656,-1.080075145,1
79,897,0.7081969976,-1.779701829,1
79,929,0.1015126109,-2.939668179,1
79,961,-1.113984466,-2.176809788,1
79,993,NaN,NaN,2
79,1025,-0.9638699889,2.988848209,1
79,1057,NaN,NaN,2
79,1089,0.6781492829,-0.8614784479,1
79,1121,0.2023354173,-0.2699301243,1
79,1153,0.4294770956,-0.4686715007,1
79,1185,-0.3378059864,-0.4445322752,1
79,1217,-1.542178869,-0.720425725,1
79,1249,-0.2362181246,-3.661537647,1
79,1281,0.7195849419,0.3000679016,1
79,1313,-0.293403089,-2.297103405,1
79,1345,-0.7415239811,-3.041362047,1
79,1377,-0.3023433387,-1.428530812,1
79,1409,0.4315511286,1.172862291,1
79,1441,1.302621841,0.6941691637,1
79,1473,NaN,NaN,2
79,1505,NaN,NaN,2
79,1537,0.09832537174,-0.4388667047,1
79,1569,0.3950322866,-0.457781136,1
79,1601,0.8817993402,-0.6448038816,1
79,1633,1.352523327,0.1887722015,1
79,1665,0.4944307804,0.479393363,1
79,1697,0.3641594052,-0.452598393,1
79,1729,0.5289725661,-0.9746677876,1
79,1761,NaN,NaN,2
79,1793,NaN,NaN,2
79,1825,NaN,NaN,2
79,1857,NaN,NaN,2
79,1889,2.35963583,-4.49437809,1
79,1921,1.710959554,-4.890118599,1
79,1953,NaN,NaN,2
79,1985,2.019455433,-0.05890524387,1
79,2017,0.7868568897,0.03178489208,1
111,33,1.463361025,1.254369974,1
111,65,-0.1211591959,-1.685230017,1
111,97,-3.971211672,-0.3365149498,1
111,129,-2.863004208,-0.9502575994,1
111,161,-0.8342384696,-1.1933496,1
