PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 5, filenames: A:[5]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[6]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
111,1729,11.63064384,-5.633668423,1
111,1761,NaN,NaN,2
111,1793,NaN,NaN,2
111,1825,8.4889431,-6.307225227,1
111,1857,8.429180145,-9.195939064,1
111,1889,7.801528454,-8.66023922,1
111,1921,NaN,NaN,2
111,1953,NaN,NaN,2
111,1985,2.731262207,-2.418456078,1
111,2017,2.267168283,-0.3137718439,1
143,33,-4.228713989,1.205000401,1
143,65,-4.123842239,1.364873528,1
143,97,-3.599916458,-0.5568397045,1
143,129,-2.994188309,-0.286739856,1
143,161,-3.100801468,1.087686539,1
143,193,-3.674190998,2.337222099,1
143,225,NaN,NaN,2
143,257,NaN,NaN,2
143,289,-3.714123726,-0.7784658074,1
143,321,-4.431625843,-1.584555507,1
143,353,-3.16181159,-0.5800120234,1
143,385,-4.048433304,2.002646446,1
143,417,-4.953629017,1.000238895,1
143,449,NaN,NaN,2
143,481,NaN,NaN,2
143,513,NaN,NaN,2
143,545,NaN,NaN,2
143,577,-4.020417213,-1.362023115,1
143,609,-4.458964825,-0.4839801788,1
143,641,-4.369519711,-0.2559080124,1
143,673,-5.354417801,0.527297318,1
143,705,-5.629275322,0.2058904767,1
143,737,-3.790781736,-0.8486436605,1
143,769,-3.372644424,-0.1970368624,1
143,801,-2.817580223,0.886408031,1
143,833,-1.850037694,1.648209214,1
143,865,-1.684143782,0.5564607382,1
143,897,0.2900788188,0.6269770861,1
143,929,1.44054842,0.5818737745,1
143,961,0.7679361105,-0.1989684999,1
143,993,0.3946724236,-0.1856015921,1
143,1025,NaN,NaN,2
143,1057,NaN,NaN,2
143,1089,NaN,NaN,2
143,1121,3.981376648,2.094798088,1
143,1153,3.114461899,-2.170997381,1
143,1185,NaN,NaN,2
143,1217,5.837331772,-0.4383308887,1
143,1249,6.94092226,0.8444594741,1
143,1281,6.39059639,0.5375751853,1
143,1313,NaN,NaN,2
143,1345,NaN,NaN,2
143,1377,NaN,NaN,2
143,1409,11.5588026,-4.727114201,1
143,1441,11.45356178,-4.688110828,1
143,1473,12.66415977,-4.254804611,1
143,1505,14.08654594,-5.463103771,1
143,1537,13.08160496,-5.401912212,1
143,1569,11.63582325,-4.899272919,1
143,1601,11.50933266,-3.56058383,1
143,1633,11.59701824,-2.78001833,1
143,1665,11.37029457,-3.017802,1
143,1697,10.62566185,-2.100718498,1
143,1729,10.36576748,-4.528889656,1
143,1761,NaN,NaN,2
143,1793,NaN,NaN,2
143,1825,4.936706543,-7.234447479,1
143,1857,NaN,NaN,2
143,1889,7.168799877,-8.127731323,1
143,1921,6.615505219,-6.576207638,1
143,1953,NaN,NaN,2
143,1985,4.201216221,-4.721026421,1
143,2017,1.305198908,-0.6338603497,1
175,33,-6.058137417,1.675487041,1
175,65,-4.384574413,-0.8525586724,1
175,97,-3.635130405,-2.616193771,1
175,129,-4.515054226,-1.31549263,1
175,161,-4.921143055,0.7326635122,1
175,193,NaN,NaN,2
175,225,-4.572383404,-0.8447569013,1
175,257,-4.219635963,0.165563345,1
175,289,-4.059444427,-1.061490297,1
175,321,-3.258772373,-1.671405792,1
175,353,-4.076675892,-0.4811593294,1
175,385,-5.385255337,3.185915232,1
175,417,-6.649757862,3.61745739,1
175,449,NaN,NaN,2
175,481,NaN,NaN,2
175,513,-3.330849409,-0.9077739716,1
175,545,-1.409806728,-1.332412958,1
175,577,NaN,NaN,2
175,609,-4.797733784,1.170365572,1
175,641,NaN,NaN,2
175,673,-5.784296989,1.02184701,1
175,705,-4.619750023,0.5106911659,1
175,737,-3.597984552,-0.9523422718,1
175,769,-1.147268534,-0.3591136932,1
175,801,-1.229749203,0.4047262669,1
175,833,-1.290911913,-0.03903824091,1
175,865,NaN,NaN,2
175,897,-0.6954731941,0.5477862358,1
175,929,-0.6245784163,1.153781772,1
175,961,-0.594186306,0.002295255661,1
175,993,-0.2952739,-0.4690760076,1
175,1025,0.09114676714,0.7946265936,1
175,1057,1.794309616,3.534289122,1
175,1089,2.413848162,-0.2289839685,1
175,1121,4.914732456,-1.490224004,1
175,1153,6.40867281,-2.158456326,1
175,1185,8.79861927,-1.140613079,1
175,1217,7.903699875,-0.2522336245,1
175,1249,8.338098526,0.8096626997,1
175,1281,10.42146778,0.08927345276,1
175,1313,NaN,NaN,2
175,1345,NaN,NaN,2
175,1377,NaN,NaN,2
175,1409,NaN,NaN,2
175,1441,12.10383415,-4.22497654,1
175,1473,13.20700264,-4.332478523,1
175,1505,14.27528858,-4.84659481,1
175,1537,12.98456764,-5.105864525,1
175,1569,12.26640034,-7.741298199,1
175,1601,11.51621246,-3.882559776,1
175,1633,11.35116863,-3.626023769,1
175,1665,NaN,NaN,2
175,1697,NaN,NaN,2
175,1729,NaN,NaN,2
175,1761,NaN,NaN,2
175,1793,NaN,NaN,2
175,1825,NaN,NaN,2
175,1857,7.721944809,-6.716372013,1
175,1889,7.095385551,-6.087425232,1
175,1921,6.406858921,-6.664439201,1
175,1953,NaN,NaN,2
175,1985,NaN,NaN,2
175,2017,-1.443629265,-0.4787387252,1
207,33,-7.170480728,1.4192065,1
207,65,-5.154843807,-3.672718763,1
207,97,-4.407410145,-3.185890198,1
207,129,-5.385560036,-0.1087393761,1
207,161,-5.637562752,-0.5504330397,1
207,193,-6.448189735,-1.357909799,1
207,225,-6.081281185,-2.665657043,1
207,257,-4.76581192,-1.636758566,1
207,289,-3.715921402,-2.352428436,1
207,321,-3.362953186,-2.065162182,1
207,353,-5.282536507,-1.466492534,1
207,385,-5.919656754,0.5983423591,1
207,417,-5.790691376,0.9305209517,1
207,449,NaN,NaN,2
207,481,NaN,NaN,2
207,513,NaN,NaN,2
207,545,-0.7493760586,-1.452342272,1
207,577,NaN,NaN,2
207,609,-5.61498642,2.334749937,1
207,641,-5.203409195,3.486340761,1
207,673,NaN,NaN,2
207,705,-5.237032413,0.4418817759,1
207,737,-3.575039864,-0.4036428332,1
207,769,-0.9699509144,-0.6079659462,1
207,801,-1.327230453,-0.46381405,1
207,833,-1.745966196,-0.4560758471,1
207,865,-1.526938677,-0.0422527194,1
207,897,-1.869825959,0.8397692442,1
207,929,-1.548205495,-1.013542652,1
207,961,-1.320276976,-1.525115848,1
207,993,0.0389649868,-0.7282915115,1
207,1025,0.234367013,0.2625776529,1
207,1057,0.4902480841,2.356363773,1
207,1089,2.12352252,-0.06659325957,1
207,1121,4.560043335,-1.542956352,1
207,1153,6.317819595,-2.124060631,1
207,1185,4.910283089,-2.301909924,1
207,1217,6.289250374,-2.61858511,1
207,1249,7.845503807,-0.9408507347,1
207,1281,NaN,NaN,2
207,1313,NaN,NaN,2
207,1345,NaN,NaN,2
207,1377,NaN,NaN,2
207,1409,NaN,NaN,2
207,1441,12.27570724,-4.27896595,1
207,1473,12.47180748,-4.206328392,1
207,1505,13.00228691,-4.486760139,1
207,1537,16.33137894,-4.848688602,1
207,1569,14.94675446,-5.309237003,1
207,1601,12.00936699,-5.06230545,1
207,1633,14.88835335,-5.107009888,1
207,1665,16.84575462,-5.308345795,1
207,1697,NaN,NaN,2
207,1729,9.571527481,-7.207114697,1
207,1761,9.003386497,-9.754593849,1
207,1793,NaN,NaN,2
207,1825,NaN,NaN,2
207,1857,7.699811935,-6.700989246,1
207,1889,6.939467907,-6.362557888,1
207,1921,6.202813148,-6.840053558,1
207,1953,6.804146767,-5.393548965,1
207,1985,NaN,NaN,2
207,2017,0.0441031456,-0.1362921596,1
239,33,-7.51718998,0.2505477667,1
239,65,NaN,NaN,2
239,97,NaN,NaN,2
239,129,NaN,NaN,2
239,161,-5.005581379,-1.650455952,1
239,193,-5.304791927,-2.679913521,1
239,225,-5.160216808,-3.214083195,1
239,257,-4.387069702,-2.354259491,1
239,289,-4.027343273,-2.840042591,1
239,321,-3.335057259,-2.442419767,1
239,353,-8.095144272,-2.272767067,1
239,385,-6.766963005,-2.614366531,1
239,417,-5.147839546,-1.296584368,1
239,449,NaN,NaN,2
239,481,NaN,NaN,2
239,513,-4.147342205,-2.329344988,1
239,545,-3.5412395,-0.811882019,1
239,577,-4.240867615,-0.9405840635,1
239,609,NaN,NaN,2
239,641,NaN,NaN,2
239,673,-5.524067402,-1.151737452,1
239,705,-4.579939842,-0.2956772447,1
239,737,-3.597771406,1.626621246,1
239,769,-1.973095655,-1.048997402,1
239,801,-3.612366915,-1.461358547,1
239,833,-2.092514992,-0.4070010781,1
239,865,-1.835625768,-0.4467204809,1
239,897,-2.031511545,-0.6530895233,1
239,929,-2.012379169,-1.402552128,1
239,961,-1.928873777,-2.522214413,1
239,993,-2.149400711,-1.499668717,1
239,1025,-1.727975607,-0.1454752684,1
239,1057,-0.08520534635,0.4290949106,1
239,1089,1.774241924,-0.1651552916,1
239,1121,NaN,NaN,2
239,1153,NaN,NaN,2
239,1185,NaN,NaN,2
239,1217,NaN,NaN,2
239,1249,NaN,NaN,2
239,1281,NaN,NaN,2
239,1313,NaN,NaN,2
239,1345,NaN,NaN,2
239,1377,11.64258003,-7.024446964,1
239,1409,13.33437729,-8.114997864,1
239,1441,11.75387573,-5.82329607,1
239,1473,NaN,NaN,2
239,1505,14.06053066,-7.162969589,1
239,1537,14.34999275,-6.099231243,1
239,1569,14.48465443,-6.110696793,1
239,1601,NaN,NaN,2
239,1633,NaN,NaN,2
239,1665,NaN,NaN,2
239,1697,NaN,NaN,2
239,1729,9.038407326,-6.384754658,1
239,1761,7.840827942,-10.06321907,1
239,1793,10.05155182,-7.77611208,1
239,1825,NaN,NaN,2
239,1857,7.168361664,-6.357219696,1
239,1889,6.879009724,-8.720233917,1
239,1921,6.811796188,-6.017222881,1
239,1953,8.755672455,-5.492409706,1
239,1985,NaN,NaN,2
239,2017,15.84676743,0.01031827927,1
271,33,-8.860836983,-0.4419677258,1
271,65,-7.700436115,-0.8250789642,1
271,97,NaN,NaN,2
271,129,NaN,NaN,2
271,161,NaN,NaN,2
271,193,-1.044399738,-5.048687935,1
271,225,-3.202636719,-3.535938501,1
271,257,-3.251189232,-2.732432604,1
271,289,-4.423634529,-2.789962292,1
271,321,-4.756572723,-3.479222536,1
271,353,-5.253147125,-2.958810091,1
271,385,-5.278482437,-1.683186889,1
271,417,-4.816993713,-0.2355532646,1
271,449,-4.797934055,-1.478774905,1
271,481,-4.843591213,-1.053061008,1
271,513,NaN,NaN,2
271,545,-5.811779022,-1.760395885,1
271,577,-5.36162281,0.3124678135,1
271,609,-4.849869251,2.103382826,1
271,641,NaN,NaN,2
271,673,-5.25688839,-1.153355837,1
271,705,-4.702567101,-0.8447868228,1
271,737,-2.474755764,0.23802948,1
271,769,-3.330685139,-2.63183403,1
271,801,-3.3470397,-2.479595661,1
271,833,-1.482828736,-0.7834880352,1
271,865,-0.7067611217,-0.8319849372,1
271,897,-2.329586506,-1.133297682,1
271,929,-2.07711792,-1.265083313,1
271,961,-1.892471433,-1.563242435,1
271,993,-2.45179987,-2.039020538,1
271,1025,-2.504403591,-1.601050854,1
271,1057,-1.032616138,0.1579530239,1
271,1089,-1.427560687,-0.7357010841,1
271,1121,NaN,NaN,2
271,1153,4.259654522,0.7415716648,1
271,1185,NaN,NaN,2
271,1217,NaN,NaN,2
271,1249,NaN,NaN,2
271,1281,9.284319878,-5.00153923,1
271,1313,NaN,NaN,2
271,1345,NaN,NaN,2
271,1377,10.8496666,-8.620839119,1
271,1409,11.11431313,-8.431337357,1
271,1441,NaN,NaN,2
271,1473,NaN,NaN,2
271,1505,NaN,NaN,2
271,1537,12.70258331,-7.514014244,1
271,1569,12.51446056,-6.718012333,1
271,1601,NaN,NaN,2
271,1633,28.53585625,-6.036538601,1
271,1665,NaN,NaN,2
271,1697,-3.078760147,-0.2763357162,1
271,1729,NaN,NaN,2
271,1761,NaN,NaN,2
271,1793,7.91093874,-4.892555237,1
271,1825,9.497217178,-5.808086395,1
271,1857,NaN,NaN,2
271,1889,NaN,NaN,2
271,1921,NaN,NaN,2
271,1953,7.827800751,-3.399031878,1
271,1985,10.87461281,-1.692745209,1
271,2017,14.29751396,0.2294518948,1
303,33,-3.7699368,0.04977107048,1
303,65,-4.809873581,-0.6860879064,1
303,97,-5.048244953,-0.5888152719,1
303,129,-4.184132576,-3.016441107,1
303,161,-3.391535282,-5.030765533,1
303,193,-4.022514343,-5.49374342,1
303,225,NaN,NaN,2
303,257,-4.402079582,-2.785903692,1
303,289,-4.074270725,-3.248340607,1
303,321,-4.351030827,-3.372029543,1
303,353,-4.196327209,-2.221857548,1
303,385,NaN,NaN,2
303,417,-4.086134434,-1.639807701,1
303,449,-3.775448799,-1.807460785,1
303,481,-4.527858734,-1.731543541,1
303,513,-3.637857437,0.3677095175,1
303,545,NaN,NaN,2
303,577,-6.081981659,1.24598515,1
303,609,-5.636626244,0.1817681789,1
303,641,NaN,NaN,2
303,673,NaN,NaN,2
303,705,-5.039546967,-1.20563519,1
303,737,-4.616616726,-3.865481377,1
303,769,-4.01813364,-3.349262476,1
303,801,NaN,NaN,2
303,833,-0.1133257151,-3.128082752,1
303,865,-0.6578536034,-1.24047327,1
303,897,-2.024977922,-1.29714632,1
303,929,-1.615313649,-1.406324267,1
303,961,-1.512323856,-1.785058975,1
303,993,-1.653815508,-2.323322296,1
303,1025,-1.635065556,-1.866008997,1
303,1057,-0.3873693347,-0.1326076984,1
303,1089,1.016765833,0.8304219246,1
303,1121,2.630215406,-0.06193399429,1
303,1153,4.759068489,-0.6036527157,1
303,1185,7.656850338,0.1701107025,1
303,1217,NaN,NaN,2
303,1249,9.413919449,-5.637713909,1
303,1281,11.44387627,-7.551186085,1
303,1313,12.76229668,-13.54176903,1
303,1345,NaN,NaN,2
303,1377,11.76225948,-9.870865822,1
303,1409,12.10612965,-7.896341324,1
303,1441,NaN,NaN,2
303,1473,NaN,NaN,2
303,1505,NaN,NaN,2
303,1537,11.31975937,-9.379301071,1
303,1569,NaN,NaN,2
303,1601,NaN,NaN,2
303,1633,NaN,NaN,2
303,1665,NaN,NaN,2
303,1697,-0.2655482292,-1.688224792,1
303,1729,-0.2653651237,-0.1551837921,1
303,1761,NaN,NaN,2
303,1793,1.988547802,-0.7659077644,1
303,1825,NaN,NaN,2
303,1857,NaN,NaN,2
303,1889,NaN,NaN,2
303,1921,NaN,NaN,2
303,1953,7.198845863,-1.973711729,1
303,1985,8.854930878,-0.9071173668,1
303,2017,NaN,NaN,2
335,33,-2.554359436,1.363531113,1
335,65,NaN,NaN,2
335,97,-5.923261166,-2.498045444,1
335,129,-4.418158054,-3.484623432,1
335,161,-4.042153358,-4.762752533,1
335,193,-6.185337067,-4.674222946,1
335,225,-4.914890289,-3.993889332,1
335,257,-3.532635212,-3.817683458,1
335,289,NaN,NaN,2
335,321,-3.568527699,-3.239982843,1
335,353,-3.894976616,-2.83747077,1
335,385,NaN,NaN,2
335,417,-2.853173256,-2.444582701,1
335,449,-4.336592674,-4.022486687,1
335,481,-5.081735134,-3.656754732,1
335,513,-6.083645821,0.1621819735,1
335,545,NaN,NaN,2
335,577,-6.359859467,-0.2979028225,1
335,609,-5.5772686,-1.260170937,1
335,641,-7.566576958,-0.5754694343,1
335,673,-6.613300323,0.2941888571,1
335,705,-4.631897926,-1.191839695,1
335,737,-4.292547703,-3.51861167,1
335,769,-3.769521713,-2.67139101,1
335,801,-2.151647329,-3.585047245,1
335,833,-1.254778862,-2.539684057,1
335,865,-1.377360344,-1.196391463,1
335,897,-1.428959846,-1.492515326,1
335,929,NaN,NaN,2
335,961,0.9388254881,-2.006819248,1
335,993,0.09897947311,-1.699667931,1
335,1025,-0.9308651686,-1.927948952,1
335,1057,NaN,NaN,2
335,1089,NaN,NaN,2
335,1121,NaN,NaN,2
335,1153,5.863968372,-2.773355484,1
335,1185,NaN,NaN,2
335,1217,NaN,NaN,2
335,1249,7.871302605,-7.401639462,1
335,1281,NaN,NaN,2
335,1313,13.02401924,-7.142491341,1
335,1345,13.27001286,-8.139063835,1
335,1377,11.96932507,-8.593306541,1
335,1409,14.05389595,-7.731423378,1
335,1441,14.69647121,-5.376713276,1
335,1473,NaN,NaN,2
335,1505,NaN,NaN,2
335,1537,11.49843979,-11.53014755,1
335,1569,10.86989307,-9.517313004,1
335,1601,14.34047222,-9.255174637,1
335,1633,14.08274841,-7.973300457,1
335,1665,NaN,NaN,2
335,1697,-1.114826679,-3.991178513,1
335,1729,NaN,NaN,2
335,1761,0.3906264305,-2.63348484,1
335,1793,0.4891247749,-2.872788668,1
335,1825,NaN,NaN,2
335,1857,NaN,NaN,2
335,1889,NaN,NaN,2
335,1921,NaN,NaN,2
335,1953,NaN,NaN,2
335,1985,8.179607391,-1.053473473,1
335,2017,NaN,NaN,2
367,33,NaN,NaN,2
367,65,-4.172110558,-5.025105476,1
367,97,-5.894726276,-3.009944439,1
367,129,-5.591479301,-3.682060242,1
367,161,-6.236705303,-5.698599339,1
367,193,-6.863891125,-5.447612762,1
367,225,-6.73735714,-4.042195797,1
367,257,-5.23765707,-4.452637672,1
367,289,-2.384548664,-6.301832199,1
367,321,-5.286272049,-2.944123268,1
367,353,-5.292895794,-2.495623112,1
367,385,-4.481424332,-2.35643959,1
367,417,-2.689727783,-2.770658493,1
367,449,-4.801310539,-4.276894093,1
367,481,-5.183278561,-2.872208118,1
367,513,-5.757695198,-0.9815158844,1
367,545,-7.337888241,-0.1644576788,1
367,577,-7.718880177,-0.4687489271,1
367,609,-7.428922176,-0.7441803217,1
367,641,-6.665231705,-0.1710509062,1
367,673,-5.918795109,-0.6238142848,1
367,705,-5.270159245,-1.10539937,1
367,737,-3.89263773,-1.725865364,1
367,769,-1.997322321,-1.422807932,1
367,801,-3.145146608,-0.9734005928,1
367,833,-2.682883501,-0.7686398625,1
367,865,NaN,NaN,2
367,897,-1.348449945,-1.206805229,1
367,929,-1.120153666,-1.482832432,1
367,961,-0.4524103999,-2.158269644,1
367,993,1.19358778,-1.466867328,1
367,1025,-2.073170662,-1.446717978,1
367,1057,NaN,NaN,2
367,1089,NaN,NaN,2
367,1121,20.03531837,-9.300853729,1
367,1153,9.04686451,-11.00583458,1
367,1185,NaN,NaN,2
367,1217,NaN,NaN,2
367,1249,6.562744141,-5.341763973,1
367,1281,9.622479439,-6.223250389,1
367,1313,12.72255516,-7.082165241,1
367,1345,13.93453884,-7.793629646,1
367,1377,12.33978367,-7.984479427,1
367,1409,13.79351425,-9.216864586,1
367,1441,13.99165249,-9.866274834,1
367,1473,14.59262466,-9.752085686,1
367,1505,14.15298843,-11.14186764,1
367,1537,10.63746262,-10.16168022,1
367,1569,NaN,NaN,2
367,1601,NaN,NaN,2
367,1633,14.19922733,-8.879746437,1
367,1665,NaN,NaN,2
367,1697,4.820953846,-2.120001793,1
367,1729,-1.303312778,-4.459403515,1
367,1761,-1.624000192,-3.416796684,1
367,1793,NaN,NaN,2
367,1825,NaN,NaN,2
367,1857,NaN,NaN,2
367,1889,NaN,NaN,2
367,1921,NaN,NaN,2
367,1953,NaN,NaN,2
367,1985,1.279514313,-1.128001809,1
367,2017,-0.04523730278,-1.094231248,1
399,33,NaN,NaN,2
399,65,NaN,NaN,2
399,97,-6.775114059,-2.804353952,1
399,129,NaN,NaN,2
399,161,NaN,NaN,2
399,193,NaN,NaN,2
399,225,NaN,NaN,2
399,257,NaN,NaN,2
399,289,-4.745775223,-6.215177536,1
399,321,-5.240224838,-2.776113987,1
399,353,-5.192460537,-1.361970425,1
399,385,NaN,NaN,2
399,417,NaN,NaN,2
399,449,-5.662250519,-2.301962376,1
399,481,-5.827216625,-2.35396719,1
399,513,-5.745120525,-1.588153362,1
399,545,-6.41033411,-1.113850594,1
399,577,-9.289028168,-0.7517104149,1
399,609,-8.716651917,-1.398844004,1
399,641,-7.783790588,-0.3085090518,1
399,673,-6.020837307,-0.4942111373,1
399,705,-5.516901016,-1.246812105,1
399,737,-4.71120739,-1.157286406,1
399,769,-3.433766842,-0.7895636559,1
399,801,-3.553426266,-0.2784529924,1
399,833,-3.237597942,-0.2226399183,1
399,865,-1.97740984,0.3075736761,1
399,897,-1.285123825,-0.9422749281,1
399,929,-1.192079663,-2.161947727,1
399,961,-0.3324962854,-2.854935884,1
399,993,0.3600878716,-1.692399859,1
399,1025,NaN,NaN,2
399,1057,NaN,NaN,2
399,1089,NaN,NaN,2
399,1121,NaN,NaN,2
399,1153,NaN,NaN,2
399,1185,NaN,NaN,2
399,1217,NaN,NaN,2
399,1249,5.264028549,-4.258535862,1
399,1281,NaN,NaN,2
399,1313,12.33112431,-6.849132061,1
399,1345,13.81267071,-7.184994698,1
399,1377,NaN,NaN,2
399,1409,NaN,NaN,2
399,1441,12.87064457,-10.37710285,1
399,1473,14.85778904,-10.64246941,1
399,1505,14.37315845,-12.08729172,1
399,1537,NaN,NaN,2
399,1569,NaN,NaN,2
399,1601,9.331831932,-9.998609543,1
399,1633,NaN,NaN,2
