PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 40, filenames: A:[40]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[41]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5760977268,-0.1019184589,1
47,65,-1.745785475,0.3083111346,1
47,97,-2.248954773,2.485184908,1
47,129,-1.864496946,2.864722729,1
47,161,-1.305788636,0.3052852154,1
47,193,0.01264691353,-0.05246329308,1
47,225,-1.045738101,-1.490578175,1
47,257,NaN,NaN,2
47,289,-3.036818504,0.4044843316,1
47,321,-3.515333652,0.2851252556,1
47,353,-3.579247475,0.9955477715,1
47,385,-2.876348972,0.07988649607,1
47,417,-0.08860051632,-1.208332062,1
47,449,1.520253181,-1.797922611,1
47,481,0.8609113693,-1.452674389,1
47,513,-1.861200571,0.2948494256,1
47,545,-2.755880833,0.3821408749,1
47,577,-2.445537567,3.058421612,1
47,609,0.8334739208,4.015461922,1
47,641,2.847179651,1.595970154,1
47,673,1.033758163,1.409364939,1
47,705,-1.740646362,0.9121835232,1
47,737,-1.335096121,-1.609565258,1
47,769,0.1524074078,-4.14169693,1
47,801,NaN,NaN,2
47,833,NaN,NaN,2
47,865,NaN,NaN,2
47,897,0.03550493717,0.6024017334,1
47,929,0.7128556967,-1.759335995,1
47,961,-1.637596846,-1.563345909,1
47,993,NaN,NaN,2
47,1025,-3.940568447,-0.6973526478,1
47,1057,-0.9412059784,2.087226391,1
47,1089,NaN,NaN,2
47,1121,NaN,NaN,2
47,1153,0.5284880996,0.08921194077,1
47,1185,NaN,NaN,2
47,1217,0.5385889411,-1.207489729,1
47,1249,0.2409871221,-1.074587822,1
47,1281,-0.2466289997,-1.158026218,1
47,1313,1.433997035,0.1392325759,1
47,1345,2.523768187,1.914463639,1
47,1377,1.642357588,0.7525732517,1
47,1409,-1.284529209,0.1666092873,1
47,1441,0.2324404716,0.6058785915,1
47,1473,NaN,NaN,2
47,1505,2.292172432,1.108638763,1
47,1537,3.232606411,1.493923426,1
47,1569,1.124002934,1.53356719,1
47,1601,-0.7991307378,0.5914569497,1
47,1633,-0.03689172864,0.3069528937,1
47,1665,-0.03076243401,0.1437889785,1
47,1697,-0.8604536653,1.998457909,1
47,1729,-0.5620446205,0.6069135666,1
47,1761,0.8360667229,1.108899832,1
47,1793,NaN,NaN,2
47,1825,NaN,NaN,2
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,10.18323517,1.468434811,1
47,1953,1.213745117,0.7258953452,1
47,1985,1.482545853,-0.3463394344,1
47,2017,0.3683973551,-2.00013566,1
79,33,-2.126999378,0.1699092388,1
79,65,-2.147197247,2.720691442,1
79,97,-1.482709646,2.179895163,1
79,129,-0.6804482937,2.210610867,1
79,161,-0.6013190746,0.5203387141,1
79,193,-0.958824873,-1.105081081,1
79,225,-1.114475846,-1.765335083,1
79,257,-1.624034405,-2.107604027,1
79,289,-1.379458666,-0.898642838,1
79,321,-0.74036026,-2.384429216,1
79,353,NaN,NaN,2
79,385,-3.981367588,-2.173609257,1
79,417,-2.099878311,-0.9533038139,1
79,449,-1.731738448,-0.863692224,1
79,481,NaN,NaN,2
79,513,-0.7080656886,0.6901561618,1
79,545,-1.521333694,0.9027266502,1
79,577,-1.215077877,0.3440761566,1
79,609,-0.4400140047,1.589555025,1
79,641,0.07963418961,1.44432497,1
79,673,0.2119224966,0.8462328315,1
79,705,-0.9126451015,0.7733728886,1
79,737,-0.8405447006,-1.229680061,1
79,769,-1.029052138,-1.942826152,1
79,801,NaN,NaN,2
79,833,NaN,NaN,2
79,865,0.01748371124,-0.2449404001,1
79,897,-0.586484611,-0.6059417725,1
79,929,NaN,NaN,2
79,961,-0.9772372246,-0.547365427,1
79,993,-1.436267614,-1.924979925,1
79,1025,-1.039591908,-1.710301518,1
79,1057,NaN,NaN,2
79,1089,NaN,NaN,2
79,1121,-0.1090893745,-2.884654522,1
79,1153,-0.4758626819,-1.372220278,1
79,1185,-0.006100796163,-1.368119478,1
79,1217,1.962486029,-1.839918852,1
79,1249,1.480971098,-1.302607298,1
79,1281,0.09518024325,-0.5507849455,1
79,1313,0.6551194191,-0.3791269064,1
79,1345,1.257753849,0.5388855934,1
79,1377,NaN,NaN,2
79,1409,NaN,NaN,2
79,1441,0.2827284932,-0.7401996255,1
79,1473,1.466496348,0.9081112146,1
79,1505,1.405974388,1.8598634,1
79,1537,1.486045003,1.51712358,1
79,1569,0.7699366212,0.9792518616,1
79,1601,0.781660676,0.2609074712,1
79,1633,0.5143223405,0.1805875003,1
79,1665,0.09632712603,0.3386601806,1
79,1697,-0.006332293153,1.086801767,1
