PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 27, filenames: A:[27]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[28]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.865850925,-0.2102737427,1
47,65,-0.3774981499,0.5503914356,1
47,97,-0.9471893311,0.7517730594,1
47,129,-1.689627647,0.4727681875,1
47,161,-1.787610531,-0.4056361318,1
47,193,0.03311002254,0.6131953001,1
47,225,-1.285720825,1.874047518,1
47,257,-1.666774273,0.6785538197,1
47,289,-1.055113792,2.33835125,1
47,321,-0.4694427848,1.315264344,1
47,353,NaN,NaN,2
47,385,NaN,NaN,2
47,417,NaN,NaN,2
47,449,-2.014125824,-1.266572237,1
47,481,-1.182476282,-0.7217820287,1
47,513,-1.707297325,0.6642923951,1
47,545,-3.91072464,2.301959276,1
47,577,-5.645190239,2.458756924,1
47,609,-7.805580139,-1.879898906,1
47,641,-6.357914925,-5.885104179,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,-0.6497728825,-4.009583473,1
47,769,1.093770981,-3.245832443,1
47,801,3.517335892,-3.7174263,1
47,833,5.052799702,-3.024900436,1
47,865,4.028137207,-2.853972912,1
47,897,3.493116856,-3.483031273,1
47,929,-0.3613618612,-3.39092207,1
47,961,-2.207160473,-3.925230026,1
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,NaN,NaN,2
47,1121,3.712319851,-0.7668958902,1
47,1153,NaN,NaN,2
47,1185,1.218203068,-2.619734287,1
47,1217,-0.01902592182,-2.752120018,1
47,1249,1.593450546,-0.2853996754,1
47,1281,1.76307416,-0.3247214854,1
47,1313,0.8889673948,-1.160218596,1
47,1345,-0.8006948233,-1.27624774,1
47,1377,0.6356860399,-0.9478831291,1
47,1409,0.05929684639,-0.2122647166,1
47,1441,-0.1034192443,0.3891467452,1
47,1473,0.1042084098,1.422247767,1
47,1505,-0.6779260635,2.066818237,1
47,1537,-1.346801996,1.509589672,1
47,1569,-1.430170774,1.12421608,1
47,1601,-0.7590078115,-1.687708378,1
47,1633,0.5877271891,-2.8583951,1
47,1665,2.118735552,-4.008915901,1
47,1697,1.443478584,-3.192722321,1
47,1729,NaN,NaN,2
47,1761,NaN,NaN,2
47,1793,0.8593146801,2.413447142,1
47,1825,-0.8697547913,1.606385231,1
47,1857,-1.274258614,-0.1219797134,1
47,1889,-1.416877747,-6.255310059,1
47,1921,0.2149544358,-10.93588829,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,-2.379749775,0.5886969566,1
79,33,1.957632542,0.589250505,1
79,65,-0.7190630436,-1.233764887,1
79,97,-1.164713502,-0.1917515695,1
79,129,-1.449513674,0.1023309827,1
79,161,-1.477422953,0.1514571905,1
79,193,-0.5616135597,1.163512349,1
79,225,0.09300732613,0.7583867908,1
79,257,-0.6177935004,-0.260674715,1
79,289,NaN,NaN,2
79,321,NaN,NaN,2
79,353,-0.4055238366,0.07430613041,1
79,385,NaN,NaN,2
79,417,-0.2628644705,-1.12907958,1
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,-1.965444803,-0.5681173801,1
79,545,NaN,NaN,2
79,577,-3.642707825,-0.3560141921,1
79,609,-4.05637455,-2.043086767,1
79,641,-3.379954338,-2.41947031,1
79,673,-3.0376966,-3.293002129,1
79,705,-1.497859716,-3.450891495,1
79,737,-0.04488778114,-0.456674099,1
79,769,-0.8169745207,-1.002447605,1
79,801,0.5675125122,-1.97050643,1
79,833,2.52021122,-1.393285275,1
79,865,3.509018898,-2.351016045,1
79,897,1.211171508,-2.728566647,1
79,929,-0.4730701447,-1.381793261,1
79,961,-0.5943985581,-0.2891494036,1
79,993,NaN,NaN,2
79,1025,0.5847117305,0.1325567365,1
79,1057,0.5844302773,1.346055031,1
79,1089,-0.1871898174,1.753625393,1
79,1121,0.7320708036,0.6664896607,1
79,1153,1.017461777,-0.4410511255,1
79,1185,-0.09700596333,-1.026592135,1
79,1217,-1.098491907,-1.378307462,1
79,1249,NaN,NaN,2
79,1281,-1.044100285,-0.4884904623,1
79,1313,-2.382259369,-2.622056723,1
79,1345,-1.559946418,-0.449593246,1
79,1377,-1.100197196,0.1842496395,1
79,1409,-0.8040893674,-2.027085304,1
79,1441,-0.6360123158,-0.7148403525,1
79,1473,-1.038739443,0.5517963171,1
79,1505,0.5038565993,1.400526404,1
79,1537,NaN,NaN,2
79,1569,NaN,NaN,2
79,1601,-0.785428226,-0.9150695205,1
79,1633,-1.317086101,-2.639052391,1
79,1665,-0.6549081206,-2.257525206,1
79,1697,NaN,NaN,2
79,1729,-1.777415514,-0.3795517087,1
79,1761,-1.842021704,1.561807394,1
79,1793,-2.826988935,2.318530321,1
79,1825,NaN,NaN,2
79,1857,NaN,NaN,2
79,1889,NaN,NaN,2
79,1921,0.9043860435,-8.399617195,1
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,-1.500739098,-0.1500341892,1
111,33,1.348377943,1.639194489,1
111,65,0.3040736318,-1.383589625,1
111,97,-2.004247427,-3.028429985,1
111,129,-2.797267199,-0.5958425999,1
111,161,-2.102075338,0.02521252632,1
111,193,-1.097491026,0.7767807245,1
111,225,-0.7259797454,0.502815783,1
111,257,-0.682900846,1.508170128,1
111,289,NaN,NaN,2
111,321,NaN,NaN,2
111,353,-1.195662141,-1.576268554,1
111,385,-2.221697807,-1.058903456,1
111,417,-0.2468310595,-0.3979794979,1
111,449,-3.325565338,-0.2910908461,1
111,481,-3.635497332,0.6709543467,1
111,513,NaN,NaN,2
111,545,-1.445857286,-1.582280874,1
111,577,-1.882455826,-0.4878413677,1
111,609,-1.9643116,-1.622341871,1
111,641,-2.292161226,-1.308288932,1
111,673,-1.941705704,-0.8203053474,1
111,705,-0.9831416607,-0.8414004445,1
111,737,0.9090208411,-1.623308539,1
111,769,NaN,NaN,2
111,801,-1.833609581,-2.290505648,1
111,833,0.1309198737,-2.506617069,1
111,865,-0.1491915584,-3.175285339,1
111,897,-0.416508913,-1.038066149,1
111,929,NaN,NaN,2
111,961,NaN,NaN,2
111,993,0.8800302744,1.290452957,1
111,1025,0.3902578354,0.1129983664,1
111,1057,0.06206792593,0.5637989044,1
111,1089,0.05464655161,1.161516428,1
111,1121,1.534826756,1.737448931,1
111,1153,NaN,NaN,2
111,1185,NaN,NaN,2
111,1217,-0.6555761099,-0.9515208006,1
111,1249,NaN,NaN,2
111,1281,-1.813978314,-0.4371747971,1
111,1313,-1.315880656,-0.05735419691,1
111,1345,-1.190775156,0.4651536047,1
111,1377,-1.706958532,0.06552781165,1
111,1409,-2.435845137,-2.026718616,1
111,1441,0.05276978016,-0.1795437485,1
111,1473,-0.9252624512,0.1361317039,1
111,1505,-0.6819951534,0.6477123499,1
111,1537,1.450039029,1.934777141,1
111,1569,NaN,NaN,2
111,1601,0.8164669871,0.9681073427,1
111,1633,-0.9132893085,-1.597661138,1
111,1665,-1.910832882,-0.8420401812,1
111,1697,-3.233454943,0.6339734793,1
111,1729,-2.892016888,0.8104249239,1
111,1761,-2.797776699,1.418463945,1
111,1793,-1.147992849,2.192115307,1
111,1825,-0.5885816813,0.2890656292,1
111,1857,-0.7350317836,-0.1708447039,1
111,1889,0.002616643906,-0.3827215135,1
111,1921,NaN,NaN,2
111,1953,NaN,NaN,2
111,1985,-0.4170141816,0.1370443404,1
111,2017,-0.4899508953,-0.5725955367,1
143,33,0.380487442,2.457692623,1
143,65,0.1461425424,-1.951457977,1
143,97,-0.416785419,-4.299750328,1
143,129,-0.2855975032,-4.802999496,1
143,161,-0.06676024199,-1.692778587,1
143,193,-0.3124493361,-0.5221124887,1
143,225,NaN,NaN,2
143,257,-0.9113497734,3.487784147,1
143,289,-3.00407505,0.363422513,1
143,321,NaN,NaN,2
143,353,-2.334054947,-1.100952029,1
143,385,-2.111979485,-0.09384727478,1
143,417,-2.022382259,-1.605289221,1
143,449,-2.153756618,-1.666308403,1
143,481,-5.034252167,2.251920223,1
143,513,-2.934877396,-0.2038533688,1
143,545,-1.001703382,-3.011120319,1
143,577,-0.4817734957,-2.365222931,1
143,609,-0.05660581589,-2.590293407,1
143,641,-1.022749424,-1.429918051,1
143,673,-1.239191055,-0.8191649914,1
143,705,-1.139974356,-1.662518263,1
143,737,-0.8460474014,-1.313704133,1
143,769,NaN,NaN,2
143,801,NaN,NaN,2
143,833,1.026809454,-1.353688717,1
143,865,0.3523535132,-0.9194030166,1
143,897,-0.397939682,-0.07002270222,1
143,929,NaN,NaN,2
143,961,NaN,NaN,2
143,993,-0.8765064478,0.676297307,1
143,1025,0.6162250638,0.333748877,1
143,1057,-0.1390141249,0.2345965505,1
143,1089,-0.7852358818,1.162055492,1
143,1121,-1.041934967,1.913459897,1
143,1153,NaN,NaN,2
143,1185,NaN,NaN,2
143,1217,-1.647583961,-0.5988048315,1
143,1249,NaN,NaN,2
143,1281,NaN,NaN,2
143,1313,-1.483938694,0.3959963918,1
143,1345,-0.7051948905,1.587063909,1
143,1377,-1.194360852,0.136722073,1
143,1409,-0.8296146393,0.406444937,1
143,1441,-0.5841134787,1.442897081,1
143,1473,-0.6424477696,-0.3088638783,1
143,1505,-1.873090386,-0.3304774761,1
143,1537,-1.442773461,-0.5191691518,1
143,1569,-1.141559005,-1.817432642,1
143,1601,-1.00748539,-0.7410715222,1
143,1633,-1.635597706,0.08716607094,1
143,1665,-2.559663773,-0.09003072977,1
143,1697,-3.358828545,0.6458480954,1
143,1729,-2.611500025,0.6888874769,1
143,1761,-1.932929158,0.8495093584,1
143,1793,-0.9927000999,1.047205567,1
143,1825,-0.7386937141,0.3117238283,1
143,1857,-0.748503685,0.03575243801,1
143,1889,-1.721209288,1.294040442,1
143,1921,-0.6761012077,0.4009543657,1
143,1953,NaN,NaN,2
143,1985,-0.9204975367,0.1161855385,1
143,2017,-0.2525604963,-0.5280740857,1
175,33,-0.833378911,2.818197012,1
175,65,-0.454941839,-3.26201725,1
175,97,-0.3760955334,-4.574628353,1
175,129,NaN,NaN,2
175,161,0.2728670239,-1.521455407,1
175,193,-0.4721295238,-0.5047543049,1
175,225,NaN,NaN,2
175,257,-0.8321492076,2.180026054,1
175,289,-2.492964268,0.4644834399,1
175,321,-4.378805637,-0.1722790599,1
175,353,-4.719783783,-0.9756889343,1
175,385,-3.771403074,-0.7229609489,1
175,417,-2.515540838,-1.497091532,1
175,449,-1.721536636,-1.386620283,1
175,481,-2.174566269,0.9076812863,1
175,513,-1.82700336,-0.5186644793,1
175,545,-1.114046931,-2.293398857,1
175,577,-0.4767737389,-2.054596186,1
175,609,-1.064985037,-2.980933905,1
175,641,NaN,NaN,2
175,673,-1.10985589,-1.709286809,1
175,705,-0.7806901932,-0.5547142029,1
175,737,-0.8802697659,-0.51491189,1
175,769,NaN,NaN,2
175,801,NaN,NaN,2
175,833,NaN,NaN,2
175,865,-0.69389534,0.5087086558,1
175,897,0.09191012383,-0.02488636971,1
175,929,1.937269807,0.8543539643,1
175,961,NaN,NaN,2
175,993,-2.67158103,-1.010547996,1
175,1025,-0.3387027383,0.8208553195,1
175,1057,1.743597746,3.643825769,1
175,1089,-2.40612793,1.059557438,1
175,1121,-2.864712477,1.320374727,1
175,1153,-2.52468729,0.6847072244,1
175,1185,0.2502851486,0.2419257015,1
175,1217,-2.603546619,0.0908433795,1
175,1249,-3.992928028,-0.7860053182,1
175,1281,-1.771158695,2.442640543,1
175,1313,-1.049711227,3.059239388,1
175,1345,-0.1294524074,2.509684801,1
175,1377,-0.2125707716,0.3212692142,1
175,1409,1.097179532,-0.3866691291,1
175,1441,0.2082308382,-0.1975473166,1
175,1473,-0.0434269309,-0.4458627701,1
175,1505,-0.6016266346,-0.8487614989,1
175,1537,NaN,NaN,2
175,1569,-1.15907371,-0.9507659674,1
175,1601,-1.303578854,-0.9031765461,1
175,1633,-1.646288633,-0.3705220819,1
175,1665,-2.113042355,0.04829820246,1
175,1697,-1.5713588,0.5494399071,1
175,1729,NaN,NaN,2
175,1761,0.7679560184,0.5574554205,1
175,1793,-0.7861326933,0.4545820653,1
175,1825,-1.159439325,0.9680435061,1
175,1857,-1.134452343,0.9586678743,1
175,1889,-0.2990944386,2.470597029,1
175,1921,NaN,NaN,2
175,1953,NaN,NaN,2
175,1985,-2.010149002,0.006780155003,1
175,2017,-0.7963703871,-0.05683982372,1
207,33,1.782073975,2.962925434,1
207,65,-0.1956296861,-2.632777452,1
207,97,NaN,NaN,2
207,129,0.1779377759,-2.312175035,1
207,161,-0.2904645205,-1.432207108,1
207,193,-0.6098153591,-0.4867878854,1
207,225,NaN,NaN,2
207,257,-0.8567659855,0.7996866703,1
207,289,-1.231587291,0.424734652,1
207,321,-3.194095135,-0.5820939541,1
207,353,NaN,NaN,2
207,385,-4.801778793,-0.8509054184,1
207,417,-2.821770906,-1.516220093,1
207,449,-1.766684294,-1.297074199,1
207,481,-0.9818247557,-0.625033617,1
207,513,-0.476006031,-0.9218696356,1
207,545,-0.4900372028,-0.2533499002,1
207,577,-0.9217538834,-0.6476256847,1
207,609,NaN,NaN,2
207,641,NaN,NaN,2
207,673,-0.6379218102,-0.9209957123,1
207,705,-0.9475485086,-2.139231443,1
207,737,-1.094816804,-1.712587357,1
207,769,-1.661611319,-3.268515825,1
207,801,-1.983150721,1.682657003,1
207,833,-2.957112312,-0.961302042,1
207,865,-1.926990986,-0.9602606297,1
207,897,NaN,NaN,2
207,929,NaN,NaN,2
207,961,NaN,NaN,2
207,993,NaN,NaN,2
207,1025,NaN,NaN,2
207,1057,-0.3138155937,1.432748795,1
207,1089,-3.792071819,0.7966190577,1
207,1121,-3.919610023,0.5320174694,1
207,1153,-2.609867096,0.1061622202,1
207,1185,-1.384612322,-1.425357461,1
207,1217,0.925909996,-0.376968503,1
207,1249,-1.3444736,0.1646441817,1
207,1281,-0.6467344761,1.754686713,1
207,1313,-0.2559138536,1.08108449,1
207,1345,0.3122419417,1.031862497,1
207,1377,0.9121053815,0.04298362136,1
207,1409,0.8008062243,-0.6242303848,1
207,1441,0.3714172244,-0.8879712224,1
207,1473,0.02632839978,-0.4068707824,1
207,1505,-0.1178685427,-0.903938055,1
207,1537,-0.8949742317,-1.555323243,1
207,1569,-1.023377299,-1.461378574,1
207,1601,-0.9381981492,-1.086869836,1
207,1633,-1.009418607,-0.5911243558,1
207,1665,NaN,NaN,2
207,1697,-0.4658412933,0.5880869627,1
207,1729,NaN,NaN,2
207,1761,0.85005337,0.1159610748,1
207,1793,0.2615525723,0.1094000936,1
207,1825,-1.798850894,0.6312545538,1
207,1857,-1.775205016,-0.8662388325,1
207,1889,-1.513248444,0.8965277076,1
207,1921,-1.857836246,-0.887378931,1
207,1953,-1.370558023,-0.5504714251,1
207,1985,NaN,NaN,2
207,2017,0.3028891087,-0.001945972443,1
239,33,-0.5665202141,3.144911289,1
239,65,0.9264545441,-1.740128636,1
239,97,0.184211269,-3.896686792,1
239,129,-0.05926205218,-2.670849562,1
239,161,-0.3518608212,-0.734578371,1
239,193,NaN,NaN,2
239,225,NaN,NaN,2
239,257,-0.3191931844,-1.819636345,1
239,289,-0.09991747141,-1.204785228,1
239,321,1.331014156,-0.428563565,1
239,353,NaN,NaN,2
239,385,NaN,NaN,2
239,417,-2.690044403,-2.452145576,1
239,449,-0.9802923203,-1.704971671,1
239,481,0.8155032396,-1.691123724,1
239,513,1.70709312,-2.785597324,1
239,545,-0.7876825929,-1.255474925,1
239,577,-1.203283072,-1.667847157,1
239,609,1.448831916,-3.312950611,1
239,641,2.692723274,-2.666347027,1
239,673,-1.139113903,-4.189965248,1
239,705,-0.5394480228,-5.323710442,1
239,737,-1.283589482,-3.126115084,1
239,769,NaN,NaN,2
239,801,-7.539031506,-1.378350377,1
239,833,NaN,NaN,2
239,865,-2.453756571,-1.249019384,1
239,897,-1.7003721,-1.125745535,1
239,929,-1.186324477,-0.5909157991,1
239,961,NaN,NaN,2
239,993,NaN,NaN,2
239,1025,-2.078203201,3.231668472,1
239,1057,-2.90729022,1.659077883,1
239,1089,-3.247235537,0.585293293,1
239,1121,-2.950191259,-0.09674654901,1
239,1153,-2.129802704,-0.5616811514,1
239,1185,-1.087408185,-1.773129821,1
239,1217,-0.5873878598,-0.8071360588,1
239,1249,-0.1156057715,2.559849262,1
239,1281,NaN,NaN,2
239,1313,0.2579503059,-0.3879855275,1
239,1345,0.1280201077,-0.619607985,1
239,1377,0.255276382,-0.3445621133,1
239,1409,-0.1715877354,-0.5751808286,1
239,1441,-0.141305536,-0.722376883,1
239,1473,-0.1612960696,-0.2126044631,1
239,1505,-0.3102445006,-0.7826801538,1
239,1537,-1.065050721,-1.625159144,1
239,1569,-1.805692673,-2.185988188,1
239,1601,-1.067140579,-1.325269818,1
239,1633,-0.7653563023,-0.485245347,1
239,1665,NaN,NaN,2
239,1697,1.197432756,-0.3067615926,1
239,1729,1.49644804,-0.3721931577,1
239,1761,-1.395866632,0.117959246,1
239,1793,-1.457441092,-0.05723747611,1
239,1825,-2.42652607,1.201873779,1
239,1857,-2.535490274,2.111572027,1
239,1889,-1.905970335,1.130798817,1
239,1921,NaN,NaN,2
239,1953,-1.34608376,-1.165443063,1
239,1985,-0.5977582932,-0.2853364944,1
239,2017,0.0641450882,0.05624890327,1
271,33,-0.4723129272,3.06294632,1
271,65,-0.003710627556,-3.284784079,1
271,97,0.1621662229,-4.173339367,1
271,129,-0.1346211433,-2.633066654,1
271,161,-0.354041338,-0.6572253704,1
271,193,-0.2782521844,1.85498333,1
271,225,-0.4947574139,1.067328691,1
271,257,0.03174215555,-1.805710077,1
271,289,-0.0369489193,-0.2201292366,1
271,321,-1.371935487,0.0453055501,1
271,353,-3.629872322,-0.3629329205,1
271,385,-1.59754014,-2.100347042,1
271,417,-1.213541985,-1.005821228,1
271,449,-0.9086430073,-0.9192893505,1
271,481,-0.6226036549,-3.073298454,1
271,513,NaN,NaN,2
271,545,NaN,NaN,2
271,577,NaN,NaN,2
271,609,-0.7341444492,-3.621297598,1
271,641,NaN,NaN,2
271,673,-3.872775078,-4.020950317,1
271,705,-1.342065811,-6.063238144,1
271,737,-1.658579111,-3.051609993,1
271,769,-3.380300522,-0.5635790825,1
271,801,-6.914484978,-1.543945909,1
