PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 67, filenames: A:[67]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[68]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.4710342884,-0.5570135117,1
47,65,NaN,NaN,2
47,97,NaN,NaN,2
47,129,NaN,NaN,2
47,161,-0.6038936377,1.193936348,1
47,193,-0.540019989,-0.2039532661,1
47,225,-0.79509902,3.258234978,1
47,257,0.4119782448,5.280308723,1
47,289,0.4172304869,2.659930706,1
47,321,0.6992762089,1.542591095,1
47,353,NaN,NaN,2
47,385,-0.7268705368,2.823589325,1
47,417,-1.70555079,1.464489698,1
47,449,-1.4055233,-0.2124500275,1
47,481,0.1515704393,0.5533467531,1
47,513,NaN,NaN,2
47,545,NaN,NaN,2
47,577,2.508625269,-0.1349503994,1
47,609,0.3526964188,2.125023603,1
47,641,-0.8123824596,3.015490532,1
47,673,-0.8553820848,1.708992481,1
47,705,NaN,NaN,2
47,737,1.459437132,0.9693548679,1
47,769,1.091828108,-0.5666680336,1
47,801,0.9551592469,0.7411330938,1
47,833,0.6513010263,0.6817804575,1
47,865,NaN,NaN,2
47,897,2.974731684,-0.005514085293,1
47,929,0.9630659223,2.257833481,1
47,961,-0.6525779963,-0.6366693377,1
47,993,-1.821639299,0.6259517074,1
47,1025,-1.578997135,-0.153478384,1
47,1057,NaN,NaN,2
47,1089,-0.8479585648,1.274977684,1
47,1121,NaN,NaN,2
47,1153,0.5718953609,5.619769096,1
47,1185,2.46317625,2.08120656,1
47,1217,1.209811211,0.9333082438,1
47,1249,0.7972681522,0.9849010706,1
47,1281,0.3421398401,1.543292999,1
47,1313,-1.104700685,2.427606106,1
47,1345,0.1933223605,3.345946312,1
47,1377,1.376753807,3.219810486,1
47,1409,NaN,NaN,2
47,1441,NaN,NaN,2
47,1473,0.00834351778,0.03104948997,1
47,1505,0.3735781312,1.78715992,1
47,1537,2.161622047,1.46949017,1
47,1569,0.595525682,-0.1182256341,1
47,1601,NaN,NaN,2
47,1633,-1.920036793,-0.1296358109,1
47,1665,-1.038366318,-1.654390335,1
47,1697,0.9809334278,-0.9189591408,1
47,1729,2.931206226,-1.520412207,1
47,1761,2.179729939,-3.154748678,1
47,1793,NaN,NaN,2
47,1825,-1.178488016,-0.4165487289,1
47,1857,-1.98839736,0.4868619442,1
47,1889,-2.311939001,-0.3767335415,1
47,1921,-1.273899913,-0.7497749329,1
47,1953,NaN,NaN,2
47,1985,NaN,NaN,2
47,2017,-3.130040169,0.138184309,1
79,33,1.885916352,0.7411863804,1
79,65,0.5004890561,0.1138481945,1
79,97,NaN,NaN,2
79,129,0.5418411493,1.581344962,1
79,161,0.5795767307,0.9738762379,1
79,193,0.5478333235,0.1679971218,1
79,225,0.1211741269,1.156627655,1
79,257,1.094471335,1.795800447,1
79,289,2.181524038,1.421657324,1
79,321,-0.1224065423,0.469999671,1
79,353,-1.406442523,-0.1518518925,1
79,385,-0.9852446318,0.7551363707,1
79,417,-1.255565763,-0.3209146261,1
79,449,-2.041882753,0.8384058475,1
79,481,-0.275302738,1.768179774,1
79,513,0.1179275811,1.843237519,1
79,545,0.3959278762,2.413923979,1
79,577,-0.161806643,2.989400625,1
79,609,-0.3384022415,1.848655224,1
79,641,-0.8458231091,1.218003273,1
79,673,-1.572006464,2.484640598,1
79,705,-0.07246980071,3.214758158,1
79,737,0.4187911153,1.756066322,1
79,769,0.8298285604,1.470687032,1
79,801,0.721164465,1.24091363,1
79,833,0.644135952,0.9956928492,1
79,865,1.274332762,1.04711616,1
79,897,1.266611099,0.7430313826,1
79,929,NaN,NaN,2
79,961,NaN,NaN,2
79,993,-1.751440287,-3.204389095,1
79,1025,-2.682739973,1.771759272,1
79,1057,NaN,NaN,2
79,1089,-0.8224699497,-0.322163105,1
79,1121,1.113582611,3.454602242,1
79,1153,1.026568651,4.677271843,1
79,1185,NaN,NaN,2
