PIVlab, ASCII chart output - 23-Oct-2024
FRAME: 22, filenames: A:[22]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi & B:[23]AVI_Pos00d_TimeSrs0002_TgUtrmcherry_K4K8MO.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,NaN,NaN,2
47,65,1.410448432,0.9369733334,1
47,97,0.6108914614,1.199772835,1
47,129,-0.7239595652,0.4799753428,1
47,161,-1.093349695,-0.9262234569,1
47,193,-2.045540333,-1.758790135,1
47,225,-4.940687656,-3.166457891,1
47,257,-2.293072939,-1.988952637,1
47,289,0.01801389456,-3.801333427,1
47,321,0.8382239342,-4.946474552,1
47,353,0.212031126,-5.295225143,1
47,385,NaN,NaN,2
47,417,-3.626242399,-3.072935104,1
47,449,-4.062916756,-2.004495859,1
47,481,1.501189232,-0.3076527119,1
47,513,0.9754364491,1.934225321,1
47,545,-3.097879171,2.091796637,1
47,577,-3.10900116,1.36809063,1
47,609,-2.374215126,-2.514970779,1
47,641,-0.7816557288,-3.107500792,1
47,673,NaN,NaN,2
47,705,NaN,NaN,2
47,737,1.262037754,-3.707855225,1
47,769,1.055214643,-3.117761135,1
47,801,1.139323235,-1.698505044,1
47,833,0.5088771582,0.4622302055,1
47,865,1.229934812,-0.1830415726,1
47,897,NaN,NaN,2
47,929,NaN,NaN,2
47,961,NaN,NaN,2
47,993,NaN,NaN,2
47,1025,NaN,NaN,2
47,1057,NaN,NaN,2
47,1089,0.4160186052,0.7112483978,1
47,1121,1.571933746,-0.7819931507,1
47,1153,-1.088759899,-5.109075546,1
47,1185,-0.6729773283,-4.319791794,1
47,1217,-0.604662478,-4.255571365,1
47,1249,NaN,NaN,2
47,1281,-0.04260244966,-0.6880085468,1
47,1313,-2.568267345,-2.538401127,1
47,1345,-4.40670681,-3.826018095,1
47,1377,NaN,NaN,2
47,1409,NaN,NaN,2
47,1441,NaN,NaN,2
47,1473,NaN,NaN,2
47,1505,NaN,NaN,2
47,1537,NaN,NaN,2
47,1569,0.888692975,0.62642169,1
47,1601,1.092994213,-0.2865917683,1
47,1633,NaN,NaN,2
47,1665,-1.233629942,-0.9738970995,1
47,1697,-0.5203045607,-0.9473831654,1
47,1729,0.6877147555,-1.956725359,1
47,1761,0.5896067023,-0.6274120808,1
47,1793,-1.720877171,-1.46533978,1
47,1825,NaN,NaN,2
47,1857,NaN,NaN,2
47,1889,NaN,NaN,2
47,1921,NaN,NaN,2
47,1953,NaN,NaN,2
47,1985,1.88488102,0.3120595515,1
47,2017,0.4480115473,-1.714550495,1
79,33,-0.5521774292,0.2484740019,1
79,65,3.414012909,1.478733897,1
79,97,0.5049672127,0.8261436224,1
79,129,-0.6456801891,0.8297988772,1
79,161,-1.265100956,-0.9040440321,1
79,193,-1.870455265,-1.428303719,1
79,225,-2.971687317,-2.860853195,1
79,257,-0.5671733022,-1.32450366,1
79,289,0.0198867619,-1.434157372,1
79,321,-1.291243553,-5.249675751,1
79,353,-4.663151741,-3.383357525,1
79,385,-6.256320953,-3.036727428,1
79,417,-5.734521866,-2.467000484,1
79,449,NaN,NaN,2
79,481,NaN,NaN,2
79,513,-2.741064548,-1.268254995,1
79,545,-2.392291307,-1.577588677,1
79,577,-1.586324453,-2.300579548,1
79,609,-1.587462306,-5.030631065,1
79,641,-0.3781966865,-4.29960537,1
79,673,NaN,NaN,2
79,705,NaN,NaN,2
79,737,0.4942147732,-3.265936852,1
79,769,-0.4296644032,-2.030627251,1
79,801,-0.1441616416,-1.266193151,1
79,833,-0.5025244951,0.1916207075,1
79,865,0.9748722315,0.8435697556,1
79,897,NaN,NaN,2
79,929,2.443671703,1.35910356,1
79,961,-0.0906599462,-3.111368656,1
79,993,NaN,NaN,2
79,1025,NaN,NaN,2
79,1057,NaN,NaN,2
79,1089,0.03542304039,-0.4932129383,1
79,1121,NaN,NaN,2
79,1153,NaN,NaN,2
79,1185,-0.3710474372,-4.755498886,1
79,1217,-0.6011935472,-3.272202492,1
79,1249,NaN,NaN,2
79,1281,-0.8612743616,-1.805266261,1
79,1313,-0.5465384126,-0.3153493404,1
79,1345,-1.209724426,-0.9115595818,1
79,1377,NaN,NaN,2
79,1409,NaN,NaN,2
79,1441,2.918353558,-15.80394936,1
79,1473,NaN,NaN,2
79,1505,-0.6282067895,0.4053384662,1
79,1537,-0.1553900838,-0.1869308949,1
79,1569,-0.8115952611,-0.4806740284,1
79,1601,0.4255402982,0.008573174477,1
79,1633,0.9721426964,-0.4084201455,1
79,1665,0.5205738544,-0.5038492084,1
79,1697,1.143070459,-0.5076900721,1
79,1729,NaN,NaN,2
79,1761,0.097702384,-0.0528716743,1
79,1793,0.7583218813,0.4307416677,1
79,1825,NaN,NaN,2
79,1857,3.517842054,1.320125461,1
79,1889,NaN,NaN,2
79,1921,NaN,NaN,2
79,1953,NaN,NaN,2
79,1985,NaN,NaN,2
79,2017,-0.222691685,-0.3862151802,1
111,33,-0.2107636929,0.4839606881,1
111,65,1.225866079,-0.2971154451,1
111,97,1.130932212,0.3563296795,1
111,129,-0.3987229466,0.5146587491,1
111,161,-1.092287779,-0.8075626493,1
111,193,-1.146132946,-1.02790606,1
111,225,-0.1073303223,-1.873924732,1
111,257,-0.2278392911,-2.395377159,1
111,289,-0.06304633617,-2.700452328,1
111,321,-3.641723394,-6.492246628,1
111,353,-4.062710762,-3.636970043,1
111,385,-4.415974617,-0.778126955,1
111,417,-4.992729187,-1.759715319,1
111,449,-1.260496855,-0.854039669,1
111,481,-0.6466215253,-2.844056129,1
111,513,-1.144148469,-2.88976717,1
111,545,-1.312035918,-3.050563335,1
111,577,-1.083441257,-3.505175829,1
111,609,-0.5473157167,-3.269442081,1
111,641,0.06007927656,-3.814564705,1
111,673,3.242834806,-4.106735229,1
111,705,2.303808451,-3.897044897,1
111,737,-1.3449893,-3.088281631,1
111,769,-2.632309198,-1.315929413,1
111,801,NaN,NaN,2
111,833,-0.9217725992,1.387418509,1
111,865,0.4310680032,1.645132422,1
111,897,1.461792707,2.142243862,1
111,929,1.879045248,0.2251535654,1
111,961,0.653324604,-1.560145497,1
111,993,NaN,NaN,2
111,1025,NaN,NaN,2
111,1057,NaN,NaN,2
111,1089,-1.318738222,-2.089619637,1
111,1121,-2.101634979,-2.960734129,1
111,1153,NaN,NaN,2
111,1185,0.05524243414,-3.584419966,1
111,1217,-0.5629987121,-2.25734663,1
111,1249,-1.567229152,-1.542887926,1
111,1281,-1.715477467,-1.557884693,1
111,1313,-0.2483940125,0.06059402227,1
111,1345,0.01805996895,2.179328203,1
111,1377,-0.06230205297,-1.505311131,1
