PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 59, filenames: A:[59]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[60]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.2427667379,2.132355452,1
47,65,0.8741245866,-0.3094859719,1
47,97,1.014329672,-0.292930752,1
47,129,0.7735483646,0.1063527763,1
47,161,1.045092106,0.5617166758,1
47,193,-0.1553330421,0.4551370144,1
47,225,-0.8643279076,-0.5161134005,1
47,257,-1.147778273,-1.283980131,1
47,289,-1.536245584,0.05734169483,1
47,321,-1.667511463,-0.4455187023,1
47,353,-2.697704792,0.05489358306,1
47,385,-4.279108047,1.225463748,1
47,417,-5.893119812,1.6298033,1
47,449,-0.8061011434,1.366756678,1
47,481,-0.5530719161,0.7916532755,1
47,513,-0.773784399,0.2253055871,1
47,545,-0.8985154629,-0.5452578664,1
47,577,0.1339312792,-1.187466502,1
47,609,0.1674249172,-0.4503365755,1
47,641,0.2302656174,-0.6835505962,1
47,673,0.4856600761,-2.392365932,1
47,705,-0.4121502936,-0.331802249,1
47,737,-0.4864133596,1.618998528,1
47,769,-0.4355840683,2.343782187,1
47,801,-0.6115736961,2.087732792,1
47,833,-0.490739435,1.775393963,1
47,865,0.4224963188,1.307272315,1
47,897,0.8134284019,1.417719603,1
47,929,0.5693879724,1.069662094,1
47,961,0.6918337345,2.683745146,1
47,993,0.4889178276,0.5363855362,1
47,1025,0.1101112962,0.5856202245,1
47,1057,-0.1206218153,0.6402056813,1
47,1089,-0.04890984297,-0.3785421848,1
47,1121,-0.3912802339,0.00764298439,1
47,1153,-0.4089967608,-2.246900558,1
47,1185,0.1616634429,-1.277264118,1
47,1217,0.9727274179,-1.234691501,1
47,1249,0.8918175697,-1.025205374,1
47,1281,0.07985031605,-0.6384195089,1
47,1313,-0.5050719976,-1.617378712,1
47,1345,-1.13195467,-2.425759792,1
47,1377,-0.08226811886,-1.094962597,1
47,1409,1.217185259,0.1601373255,1
47,1441,0.3733884096,0.240940094,1
47,1473,-0.4538213611,-0.2727817595,1
47,1505,-2.401691914,-1.070204258,1
47,1537,-2.523683548,-0.7410569191,1
47,1569,0.1716614366,0.2836946249,1
47,1601,1.030947447,0.7765774727,1
47,1633,0.3747758865,0.8682279587,1
47,1665,-0.4301566184,0.1059706956,1
47,1697,-1.08697176,0.7766675949,1
47,1729,-0.2744973898,1.473910093,1
47,1761,-0.004621505737,1.122379303,1
47,1793,-0.5307195187,-0.05426055193,1
47,1825,-0.6382888556,-0.1908788681,1
47,1857,-0.02297794819,0.5028994083,1
47,1889,0.303245008,1.228170633,1
47,1921,-0.453296721,1.28334856,1
47,1953,-0.1813588142,0.2506911755,1
47,1985,0.5688378811,-0.2589146197,1
47,2017,1.546813011,-3.779431581,1
79,33,0.2002162635,0.4388383627,1
79,65,0.340708375,0.03939452022,1
79,97,0.1372955441,0.03966492414,1
79,129,-0.5583162904,0.2808439434,1
79,161,0.2632135749,0.1140596271,1
79,193,-0.4214813113,0.4341407418,1
79,225,-1.297456145,0.4039945304,1
79,257,-0.7547426224,-0.8223437071,1
79,289,-1.242417216,-0.1947334558,1
79,321,-0.8867160082,-0.5135563612,1
79,353,0.1643198729,0.150818482,1
79,385,-0.2964373827,0.5917133689,1
79,417,-0.6817424893,0.2639064193,1
79,449,0.2190918326,1.41988349,1
79,481,0.5753071904,0.4234554172,1
79,513,-0.4325485826,-0.07005181909,1
79,545,-0.5589722395,0.08659228683,1
79,577,-0.2081796229,-0.03389713168,1
79,609,1.159651995,-0.01688376069,1
79,641,1.501421213,-0.3514973521,1
79,673,0.3010433316,-0.755394578,1
79,705,-0.4721114039,0.1680436432,1
79,737,1.00054884,1.290716887,1
79,769,0.2759202421,2.068793297,1
79,801,-0.6304814219,1.324270964,1
79,833,0.8343074322,-0.04078125954,1
79,865,1.700747013,0.6043061018,1
79,897,0.9874036908,1.024832964,1
79,929,0.8749473095,1.167982936,1
79,961,0.8425402641,3.172086716,1
79,993,0.2012500018,0.8589115739,1
79,1025,-0.07529464364,-0.2662982345,1
79,1057,-0.5859245658,-0.6733608842,1
79,1089,-0.4015322924,-0.2605501413,1
79,1121,-0.1393841207,-0.03115895391,1
79,1153,0.03836348653,-0.6480638981,1
79,1185,0.4194485545,-0.442997694,1
79,1217,0.9944296479,-0.1928177178,1
79,1249,2.888433933,0.3315481246,1
79,1281,0.719001174,-0.8709865212,1
79,1313,0.1956881285,-1.32509017,1
79,1345,-0.5963042378,-1.012828231,1
79,1377,-1.714911699,-0.8561120629,1
79,1409,-0.6405880451,0.0155313462,1
79,1441,-0.7573025823,-0.04104834795,1
79,1473,-0.6481152773,0.2002848387,1
79,1505,-0.9134067297,0.6641448736,1
79,1537,-0.7464981675,0.6516842842,1
79,1569,0.1801137328,0.5396507978,1
79,1601,0.5028642416,0.03309190273,1
79,1633,0.6251519918,0.4892409146,1
79,1665,0.08342386782,-0.09737788141,1
79,1697,-0.3493361473,0.3750422597,1
79,1729,-0.6914279461,0.9062436223,1
79,1761,-0.2790187597,0.5282075405,1
79,1793,-0.9342878461,-0.2302037477,1
79,1825,-0.897610724,-0.6797769666,1
79,1857,-0.588265419,-0.3245731592,1
79,1889,-0.4321471453,0.1852879226,1
79,1921,-0.8911468983,0.6125347614,1
79,1953,-0.4593061507,0.0827512145,1
79,1985,-0.08956286311,-0.1971082389,1
79,2017,-0.5526384115,-1.463631272,1
111,33,-0.04721197486,0.2283809185,1
111,65,-0.4944030643,1.019841552,1
111,97,-0.1375598907,0.652577281,1
111,129,-0.3094162941,0.3132070303,1
111,161,-0.6641820669,-0.2917225361,1
111,193,-0.6177247763,-0.7481486201,1
