PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 3, filenames: A:[3]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[4]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
79,1121,1.305344939,1.4239043,1
79,1153,2.224545002,1.251542449,1
79,1185,3.176681757,1.407721519,1
79,1217,2.017617702,1.121974945,1
79,1249,1.618232489,1.869229078,1
79,1281,2.36562252,1.816316247,1
79,1313,2.920403004,-0.6624340415,1
79,1345,3.273051023,-1.315982342,1
79,1377,2.939876556,-0.345341742,1
79,1409,2.608385563,0.7080465555,1
79,1441,1.841295004,1.306296825,1
79,1473,-0.09316897392,0.8045258522,1
79,1505,-0.6979272366,1.272957802,1
79,1537,-0.5736296177,3.208873987,1
79,1569,0.5756620169,1.480793238,1
79,1601,1.80105257,-1.189007401,1
79,1633,2.290944338,-1.689319849,1
79,1665,2.575572968,-0.3782673478,1
79,1697,2.460234165,-0.2697557211,1
79,1729,3.045951605,-1.198087096,1
79,1761,3.197653532,-1.48440218,1
79,1793,3.031018019,-1.423452139,1
79,1825,2.88273716,-1.414851546,1
79,1857,2.081596851,-1.184075117,1
79,1889,1.422406673,-1.354836583,1
79,1921,2.819455624,-0.3094081879,1
79,1953,1.510174036,0.3741430044,1
79,1985,0.1784391403,-0.7526781559,1
79,2017,19.92014694,-1.881712914,1
111,33,-0.09008616209,0.07028216124,1
111,65,0.06797629595,-0.4146491587,1
111,97,0.5065128803,-0.1351152062,1
111,129,0.8243792653,-0.3521592021,1
111,161,0.95770365,-1.26660955,1
111,193,1.188958168,-0.7661954165,1
111,225,1.517570853,-0.4747619331,1
111,257,0.8837000132,0.309114337,1
111,289,0.3237054348,0.7612623572,1
111,321,-0.02556228638,1.220727682,1
111,353,0.2904975712,1.89861095,1
111,385,0.2075598836,0.920557797,1
111,417,-0.1837218255,0.7653204203,1
111,449,-0.1701690257,0.6684837341,1
111,481,0.1298879981,1.193826675,1
111,513,0.4165842533,2.429245234,1
111,545,0.09968389571,2.919979572,1
111,577,-1.120923877,1.833093882,1
111,609,-1.228711724,2.448309422,1
111,641,-0.01667591929,2.255767345,1
111,673,1.485654235,1.374859571,1
111,705,1.013213634,0.6862926483,1
111,737,0.1416703463,0.7161750793,1
111,769,-0.2279070318,0.806030035,1
111,801,-0.05816946179,1.167329073,1
111,833,0.1495373249,3.594246387,1
111,865,0.6249332428,2.966051102,1
111,897,1.734303236,2.479501247,1
111,929,0.8407478333,0.5634281635,1
111,961,0.3516300917,-0.6442836523,1
111,993,0.8499319553,0.4442601204,1
111,1025,2.081091404,1.489521742,1
111,1057,3.113590479,1.435547709,1
111,1089,1.868081808,1.64275229,1
111,1121,0.8060040474,1.105445027,1
111,1153,1.29422605,0.9143338203,1
111,1185,2.02253294,1.485349059,1
111,1217,2.515389442,2.229187965,1
111,1249,2.641139269,2.752001286,1
111,1281,1.858622313,2.371685505,1
111,1313,1.957858801,-1.559998751,1
111,1345,1.940098524,-1.714444876,1
111,1377,1.66615963,-0.6567422152,1
111,1409,1.641177416,-0.5678787231,1
111,1441,0.9086384773,0.8218438625,1
111,1473,1.41169858,2.070774555,1
111,1505,1.245883226,2.329405546,1
111,1537,0.8052663803,1.590368271,1
111,1569,4.122625351,-0.9696134329,1
111,1601,6.233667374,-2.287037373,1
111,1633,4.58601284,12.17729187,1
111,1665,3.314586878,-0.1421570778,1
111,1697,3.57702136,-14.31983089,1
111,1729,4.130835056,-0.7469185591,1
111,1761,4.085636616,-0.9887442589,1
111,1793,3.41987443,-0.6140904427,1
111,1825,0.9719846249,0.724501431,1
111,1857,2.565186977,-0.3351584077,1
111,1889,2.961196184,-0.4550436735,1
111,1921,3.778693438,-0.553524673,1
111,1953,4.322059155,-1.234236121,1
111,1985,1.11066246,-0.8009543419,1
111,2017,-0.7588489056,-2.897230864,1
143,33,-0.4401688576,-0.1046913266,1
143,65,-0.3666487336,-0.3277605772,1
143,97,0.1046603173,-0.0687379837,1
143,129,0.8076787591,-0.3084312677,1
143,161,0.4103190303,-0.4806434512,1
143,193,0.5507386923,-0.4589089453,1
143,225,1.827927589,-1.514363289,1
143,257,1.47982347,-1.076780677,1
143,289,0.8042721748,0.495112896,1
143,321,0.7148123384,0.5908400416,1
143,353,0.5300454497,0.6634400487,1
143,385,0.3776859045,0.1428528428,1
143,417,0.04224162176,0.02603498101,1
143,449,-0.3333456516,0.4280217886,1
143,481,-0.009096965194,0.6779093742,1
143,513,0.690654397,1.681321144,1
143,545,0.479409188,2.98090744,1
143,577,-0.239721477,2.03653264,1
143,609,0.1215104461,2.848292828,1
143,641,0.6064684391,2.609584332,1
143,673,1.000835657,0.8918656111,1
143,705,1.111744165,-0.4245866537,1
143,737,-0.7891102433,0.6765795946,1
143,769,-0.6846235394,1.033985019,1
143,801,-0.09375733137,1.093458891,1
143,833,0.7352430224,3.015970469,1
143,865,0.9665752649,3.284945488,1
143,897,1.750426531,2.729275227,1
143,929,1.655477643,1.326601028,1
143,961,0.1683032513,0.236238122,1
143,993,0.5546206236,0.6883118153,1
143,1025,2.721256495,1.15838778,1
143,1057,2.738058329,1.005610704,1
143,1089,1.987192631,1.229808211,1
143,1121,1.268393278,1.257632971,1
143,1153,0.9844477177,0.9835548401,1
143,1185,1.590734005,0.5219500065,1
143,1217,2.316586494,1.015550613,1
143,1249,3.029376745,2.205328226,1
143,1281,2.593560696,0.4004852772,1
143,1313,2.27502203,-1.100674391,1
143,1345,1.686421871,-0.600233674,1
143,1377,1.913819432,0.07517966628,1
143,1409,1.809134245,0.1633083522,1
143,1441,0.144816637,11.08352947,1
143,1473,4.435119629,2.763069153,1
143,1505,2.342841625,2.578356028,1
143,1537,2.051895142,1.513963103,1
143,1569,5.546608925,0.1283558011,1
143,1601,4.79848814,-0.8019090891,1
143,1633,3.865775824,-2.177005053,1
143,1665,-0.7250711918,-1.451764584,1
143,1697,0.8594021797,-0.03833118081,1
143,1729,4.816675186,0.2435345054,1
143,1761,5.20359087,0.2644572258,1
143,1793,4.005157948,-0.006987988949,1
143,1825,2.935009956,-0.01235458255,1
143,1857,3.181032181,-0.6759024262,1
143,1889,4.138298035,-1.027011037,1
143,1921,4.895026684,-0.9370774031,1
143,1953,4.555938244,-1.417495131,1
143,1985,4.081084728,-2.979617357,1
143,2017,2.235205889,-2.730816841,1
175,33,-0.4712539315,0.02794207633,1
175,65,-0.4707525671,0.158663705,1
175,97,-0.003431975842,0.05511163175,1
175,129,0.6088141799,0.21631293,1
175,161,0.4204655886,0.1065353677,1
175,193,0.03715491295,-0.3996179104,1
175,225,1.333112359,-2.528513908,1
175,257,3.328490973,-0.1967514455,1
175,289,3.072149277,0.2505919039,1
175,321,2.292426586,-0.7007431984,1
175,353,0.974525094,-0.782241106,1
175,385,0.5138151646,-0.623026967,1
175,417,0.3727790117,-0.04930379987,1
175,449,0.2002592534,0.4070960879,1
175,481,0.110661447,0.6603160501,1
175,513,-0.3559653759,1.214590788,1
175,545,0.0496993959,3.38973093,1
175,577,0.03099885583,2.659709692,1
175,609,0.2782539129,3.053827286,1
175,641,0.4967654049,2.390217066,1
175,673,0.3176545203,1.144480586,1
175,705,-0.9708010554,0.5187679529,1
175,737,-1.297687888,0.4815951586,1
175,769,-0.02356542647,0.6950173974,1
175,801,-0.007885783911,0.9925634861,1
175,833,1.242187977,3.417371273,1
175,865,1.90781188,4.580713272,1
175,897,1.07300961,1.96692276,1
175,929,0.6696181297,0.7669529915,1
175,961,0.3367209435,0.8781778812,1
175,993,0.9442660809,0.8124988675,1
175,1025,2.526039362,0.367079556,1
175,1057,2.628006697,0.4497954845,1
175,1089,2.911148787,0.8197935224,1
175,1121,3.093737364,1.420342207,1
175,1153,2.86855793,1.270977497,1
175,1185,2.385944843,-0.375018537,1
175,1217,2.256900549,-0.3360595107,1
175,1249,3.575286865,0.4153647423,1
175,1281,3.583151579,-0.01281897724,1
175,1313,3.215821028,-0.1778358817,1
175,1345,3.617045879,0.008790031075,1
175,1377,1.977392793,0.8576419353,1
175,1409,1.982051611,1.154529333,1
175,1441,3.584069252,1.663001776,1
175,1473,-13.73653984,-10.3846159,1
175,1505,0.009776115417,2.085000038,1
175,1537,-0.1783442497,1.883528948,1
175,1569,5.721781731,2.83907795,1
175,1601,2.99013114,1.105207086,1
175,1633,1.014382362,-0.9851093292,1
175,1665,-0.5714585781,-2.48587966,1
175,1697,-0.6068503857,-0.1659969091,1
175,1729,4.858736992,0.6294385195,1
175,1761,5.739025116,0.6389926672,1
175,1793,4.34360075,-0.07151040435,1
175,1825,2.67699337,-0.8966693878,1
175,1857,3.392648935,-0.9909695387,1
175,1889,3.799683809,-2.21100235,1
175,1921,4.269384861,-2.233381748,1
175,1953,4.275842667,-2.156482697,1
175,1985,3.77050662,-3.249046326,1
175,2017,2.077736378,-1.546090603,1
207,33,-0.1154081821,0.1166119277,1
207,65,-0.4838269651,0.02114486694,1
207,97,-0.1787335277,0.6300341487,1
207,129,0.3818552494,0.6034026146,1
207,161,1.390190244,0.9739394188,1
207,193,0.934659481,0.4543262124,1
207,225,0.8451595306,0.2405723631,1
207,257,3.854161501,1.426897407,1
207,289,3.743227005,0.04841455817,1
207,321,2.592827082,-0.9528179169,1
207,353,1.148833513,-0.7198894024,1
207,385,0.5511859655,-0.6192063093,1
207,417,0.02173952758,-0.1874275208,1
207,449,-0.0477864854,0.2304661274,1
207,481,0.008695937693,0.6229825616,1
207,513,-0.4077801108,1.377820373,1
207,545,-0.07620209455,2.371417046,1
207,577,0.6470655203,2.748524666,1
207,609,0.8813041449,3.151659966,1
207,641,0.9495898485,2.274045944,1
207,673,1.018568993,1.54902935,1
207,705,0.2654592693,0.6316791177,1
207,737,-0.2265847325,0.7037526369,1
207,769,0.006901741028,1.183820009,1
207,801,0.7392811775,1.182994008,1
207,833,3.40509367,2.243934393,1
207,865,3.515325069,5.450233459,1
207,897,2.718977451,2.635761738,1
207,929,2.926383972,0.8989236355,1
207,961,2.479220867,1.46201086,1
207,993,2.908265352,1.007649779,1
207,1025,3.256521702,-0.01843899488,1
207,1057,3.281135321,0.777202189,1
207,1089,3.678560257,0.7149074674,1
207,1121,3.950312853,0.2957587838,1
207,1153,2.504093647,0.2585508525,1
207,1185,2.459437847,-0.9156098366,1
207,1217,3.634541512,-0.7502710223,1
207,1249,4.258723259,0.04586678743,1
207,1281,4.38422966,0.035116449,1
207,1313,3.75322032,-0.07783277333,1
207,1345,14.96109009,-5.059411526,1
207,1377,1.747215509,0.9773153067,1
207,1409,1.764413238,1.72099638,1
207,1441,2.237838984,1.79344511,1
207,1473,2.432894945,2.583312511,1
207,1505,1.118745327,1.288587928,1
207,1537,-0.3190696239,1.600556612,1
207,1569,1.594896317,2.752831936,1
207,1601,2.748894691,1.813831806,1
207,1633,3.191412449,0.8850882053,1
207,1665,-8.717212677,0.9450476766,1
207,1697,3.336335897,-0.645892024,1
207,1729,6.27011776,0.05257329345,1
207,1761,7.038766384,0.2606189549,1
207,1793,4.636247158,-0.3883552551,1
207,1825,3.666214943,-1.236496806,1
207,1857,4.66524601,-13.3929882,1
207,1889,2.850431442,-0.2601311207,1
207,1921,4.121658802,-2.973134518,1
207,1953,4.051342964,-3.052340031,1
207,1985,3.403771162,-3.423555374,1
207,2017,1.592475891,-0.3326022625,1
239,33,-0.5309975147,0.1342811435,1
239,65,-0.2553062439,0.2819593549,1
239,97,0.2114017606,0.8283076286,1
239,129,0.6771973372,0.7810744047,1
239,161,1.366052747,0.4440895319,1
239,193,1.49793458,0.2844404876,1
239,225,1.259061217,0.7782112956,1
239,257,0.9426163435,-0.06773130596,1
239,289,0.5917934179,-0.5062631369,1
239,321,1.008286357,-1.516158938,1
239,353,0.9829698801,-0.584343791,1
239,385,0.8477702141,-0.3635837436,1
239,417,0.3316274285,-1.146382093,1
239,449,-0.3547559977,-0.2986780703,1
239,481,-0.157240063,0.8511819839,1
239,513,-0.5367909074,1.502489805,1
239,545,-0.1691051424,2.131278992,1
239,577,1.544765949,2.073723316,1
239,609,1.251264334,2.592255116,1
239,641,1.411101222,2.224737883,1
239,673,1.439379454,2.02760458,1
239,705,1.202221274,1.196672797,1
239,737,-0.1022173464,1.07249999,1
239,769,-0.4141384065,2.221431494,1
239,801,1.003717422,1.314879298,1
239,833,1.631110191,1.661808372,1
239,865,2.307584047,4.177200794,1
239,897,3.799073935,2.43924284,1
239,929,3.34135747,0.4638824463,1
239,961,3.088807821,1.784250379,1
239,993,3.334970236,1.493543148,1
239,1025,3.640027046,0.9737560749,1
239,1057,3.543642521,1.115206718,1
239,1089,3.650961161,1.04106617,1
239,1121,3.6474576,0.4474413395,1
239,1153,2.399194717,2.406054974,1
239,1185,3.623513937,-0.1072203517,1
239,1217,5.490118504,-1.092355251,1
239,1249,5.256746292,-0.3316985071,1
239,1281,4.76346302,-0.4055646658,1
239,1313,3.689100266,-0.2444730401,1
239,1345,-16.35907555,3.965953112,1
239,1377,-5.418442726,-16.46378708,1
239,1409,2.0256989,2.366473675,1
239,1441,2.411676884,1.856923938,1
239,1473,3.06758976,1.45954895,1
239,1505,3.456414223,0.8223993778,1
239,1537,2.909468651,1.072591305,1
239,1569,1.555360556,1.629132986,1
239,1601,0.8529324532,2.050782442,1
239,1633,1.476176023,3.41423583,1
239,1665,3.427450895,0.08730760217,1
239,1697,4.784478664,-0.9490824342,1
239,1729,7.600658417,-0.2738730907,1
239,1761,7.759299278,-0.01974451542,1
239,1793,5.048818111,-1.069514751,1
239,1825,3.96242857,-2.053673029,1
239,1857,2.616977692,-4.581753731,1
239,1889,3.096975803,-3.052308798,1
239,1921,4.598647594,-3.889963865,1
239,1953,4.644211292,-3.926398993,1
239,1985,3.600667715,-2.326425552,1
239,2017,2.231637955,0.2162525058,1
271,33,-0.06795394421,0.3348360658,1
271,65,0.3183988333,1.226064444,1
271,97,0.4750372171,1.972530246,1
271,129,1.311355948,1.004763126,1
271,161,2.388967514,0.223588109,1
271,193,2.154116631,0.2555148602,1
271,225,1.588014841,0.3533225954,1
271,257,0.7644648552,-0.4894869924,1
271,289,0.5287123919,-0.7720553875,1
271,321,0.5981856585,-1.529871941,1
271,353,0.9010611773,0.07249641418,1
271,385,1.013557792,0.5901414752,1
271,417,1.607611418,-2.71974802,1
271,449,2.255535126,-1.25685358,1
271,481,0.5330291986,0.8527191877,1
271,513,-0.03938737512,1.480843544,1
271,545,0.812993288,1.925994396,1
271,577,1.334706187,2.03168869,1
271,609,1.534741163,2.200496197,1
271,641,1.931939721,1.952740669,1
271,673,2.733262062,2.319240093,1
271,705,0.5521411896,2.014500618,1
271,737,0.3280338049,0.4107633829,1
271,769,0.4658198953,0.4132481217,1
271,801,0.7480831146,1.160887718,1
271,833,1.153483272,1.318948269,1
271,865,1.874600649,1.970404387,1
271,897,3.073362827,1.548586011,1
271,929,2.990338326,1.200884938,1
271,961,3.189763784,2.026407003,1
271,993,3.045028448,2.719445944,1
271,1025,2.031074286,2.227888584,1
271,1057,2.69814086,1.887274146,1
271,1089,3.267864227,1.687939286,1
271,1121,3.359113693,1.405263424,1
271,1153,3.158985853,2.061288357,1
271,1185,4.531656742,0.5700631142,1
271,1217,6.454148769,-1.012357235,1
271,1249,6.296506405,-0.922460258,1
271,1281,4.79728508,-1.012826443,1
271,1313,3.887971401,-0.4880104661,1
271,1345,0.347679615,0.5393500328,1
271,1377,2.361884832,2.003903866,1
271,1409,2.68611908,2.108072281,1
271,1441,2.657757044,1.509852648,1
271,1473,3.509400845,1.121597528,1
271,1505,3.828915358,0.5573087931,1
271,1537,3.474924326,0.7325996161,1
271,1569,3.121945858,2.918725967,1
271,1601,2.464286804,3.103793144,1
271,1633,2.261351109,3.284245491,1
271,1665,7.074604988,-0.09365021437,1
271,1697,7.14542675,-0.3686563969,1
271,1729,7.69331789,-0.00953578949,1
271,1761,7.923547268,-1.165441036,1
271,1793,4.22515583,-2.481470108,1
271,1825,3.435519218,-3.009515047,1
271,1857,2.596694946,-5.111278057,1
271,1889,3.646713257,-5.481199265,1
271,1921,5.131856441,-4.426369667,1
271,1953,5.236858368,-4.278065681,1
271,1985,4.338648796,-2.271153688,1
271,2017,1.829507113,-0.2247237563,1
303,33,0.9974278212,0.2493543625,1
303,65,0.3131271601,1.695472479,1
303,97,0.6494708657,1.365615368,1
303,129,0.8946536779,1.671424389,1
303,161,1.361998916,1.329411745,1
303,193,1.529125214,0.9117413759,1
303,225,1.552007437,0.4279100895,1
303,257,1.40289712,-0.5248588324,1
303,289,1.08319068,-0.918220818,1
303,321,0.6665472984,-0.4566703737,1
303,353,0.9763963223,0.4610193968,1
303,385,1.414999723,0.9856907129,1
303,417,2.414451599,-3.447524548,1
303,449,1.676001787,-2.032390118,1
303,481,0.4892629981,0.08893193305,1
303,513,0.1133885682,1.066170454,1
303,545,0.07897818089,2.017233372,1
303,577,1.130718946,2.390138149,1
303,609,1.413573742,3.154306173,1
303,641,1.75434649,2.381200075,1
303,673,11.86823082,15.15248871,1
303,705,1.52266407,1.543037653,1
303,737,0.9378005266,0.6641852856,1
303,769,0.7036629915,0.6980243921,1
303,801,0.7173480988,0.6229320765,1
303,833,1.341483831,0.7651678324,1
303,865,3.233605862,20.67432594,1
303,897,2.850379944,1.552863717,1
303,929,3.110690832,1.744262815,1
303,961,3.418692827,2.291983843,1
303,993,2.687824726,2.847113848,1
303,1025,2.665528774,4.66536808,1
303,1057,2.545601606,4.204859734,1
303,1089,2.52653861,3.294207573,1
303,1121,3.216715336,2.23572731,1
303,1153,4.343104362,1.182865262,1
303,1185,12.06988144,14.98283768,1
303,1217,6.311867237,-0.7274227142,1
303,1249,6.691839218,-1.746263742,1
303,1281,4.610877514,-1.082983017,1
303,1313,4.106928825,-0.6878636479,1
303,1345,4.080244064,-0.021889586,1
303,1377,4.943129063,0.5644068122,1
303,1409,3.717179298,0.8180413246,1
303,1441,3.618190765,0.8311084509,1
303,1473,4.118359089,0.6508231163,1
303,1505,4.219236374,0.6318241358,1
303,1537,3.75922823,0.6885176301,1
303,1569,15.27527618,-16.0096302,1
303,1601,5.7995224,2.826771736,1
303,1633,5.067970753,1.694379449,1
303,1665,7.172881126,-0.181432873,1
303,1697,7.896248817,-0.6442592144,1
303,1729,7.419658184,-1.974233866,1
303,1761,7.170164585,-2.851676941,1
303,1793,5.246531963,-3.31850791,1
303,1825,5.546175957,-4.167423248,1
303,1857,7.912408829,-4.824737072,1
303,1889,5.876589775,-4.871959686,1
303,1921,5.827346802,-4.46989584,1
303,1953,5.943566799,-4.285347939,1
303,1985,5.612622261,-3.1494627,1
303,2017,4.808991909,-1.484423161,1
335,33,2.776109219,0.01257586479,1
335,65,0.3328722715,0.9627534747,1
335,97,0.8551312685,1.708525896,1
335,129,0.812685132,2.138203859,1
335,161,0.8073632717,1.587913752,1
335,193,1.003170848,1.168832421,1
335,225,1.069620013,0.4214864969,1
335,257,1.322607279,-0.3278167546,1
335,289,1.159039855,-0.5093675852,1
335,321,1.029525995,-0.2145237178,1
335,353,2.675348282,0.3278149962,1
335,385,2.068805695,0.9447862506,1
335,417,0.3031622171,-0.05029445887,1
335,449,-1.925600529,-0.1399172843,1
335,481,-0.8599963188,-0.2459120303,1
335,513,-0.1938310117,0.2363863587,1
335,545,0.05257189274,1.825151086,1
335,577,1.333803296,2.741971731,1
335,609,1.588008165,3.575065851,1
335,641,1.677480221,2.571929932,1
335,673,1.805356503,1.955220819,1
335,705,1.428848743,1.051219821,1
335,737,1.392979145,1.250561476,1
335,769,1.211716652,1.376633167,1
335,801,1.067410469,0.3833228946,1
335,833,1.773369074,0.5141656399,1
335,865,3.000451326,1.373028517,1
335,897,3.193016768,1.691855788,1
335,929,3.620553017,2.000190973,1
335,961,4.154259682,2.518491745,1
335,993,3.970858335,2.885171175,1
335,1025,2.36900568,4.724515915,1
335,1057,1.834579468,3.976881504,1
335,1089,1.921225309,3.098181009,1
335,1121,2.789849997,3.011667967,1
335,1153,4.512649536,0.9178372622,1
335,1185,5.190274715,0.9670169353,1
335,1217,5.425195217,-0.6194570065,1
335,1249,5.203794956,-1.111272931,1
335,1281,5.126407146,-0.7314510345,1
335,1313,4.565435886,-0.4433112144,1
335,1345,4.985480785,-0.09769353271,1
335,1377,5.008429527,0.1317300498,1
335,1409,4.004048824,0.4973715544,1
335,1441,4.494943619,0.622603476,1
335,1473,4.878307343,0.4848969877,1
335,1505,4.943327904,0.7774450779,1
335,1537,3.470158577,0.5683050752,1
335,1569,16.84484863,-15.4184494,1
335,1601,6.033007145,0.570107162,1
335,1633,4.151565552,-0.5333874822,1
335,1665,3.503304005,-1.495554566,1
335,1697,5.500496864,-2.405276775,1
335,1729,8.260472298,-3.876307011,1
335,1761,7.672780991,-4.163117409,1
335,1793,5.480554581,-4.982005119,1
335,1825,7.54094696,-6.42449522,1
335,1857,8.605583191,-5.601486206,1
335,1889,9.499263763,-6.204632759,1
335,1921,8.805801392,-5.04182291,1
335,1953,7.366065502,-4.324122906,1
335,1985,6.193298817,-3.774472475,1
335,2017,6.253407478,-2.706521988,1
367,33,1.913486481,0.1682642698,1
367,65,0.9698194265,1.553336024,1
367,97,0.8064069748,2.167392254,1
367,129,1.010974884,1.699216008,1
367,161,0.7022242546,1.371171117,1
367,193,0.633431077,0.932446003,1
367,225,0.6962116957,0.7131479979,1
367,257,0.7449121475,0.9188637733,1
367,289,0.9812808037,0.5449410677,1
367,321,1.291272998,0.2213957906,1
367,353,1.62964344,0.8967763186,1
367,385,1.510106325,2.311670542,1
367,417,-0.4581561089,1.520101905,1
367,449,-2.569817781,0.8796309233,1
367,481,-1.830265522,-0.2745057046,1
367,513,0.2070341706,-0.1182166934,1
367,545,1.12332654,1.091781855,1
367,577,1.429115057,2.64198184,1
367,609,1.754518867,3.37654686,1
367,641,1.46103704,2.654123306,1
367,673,0.9978846312,1.863970876,1
367,705,0.9130642414,1.156748414,1
367,737,1.677459121,1.347069502,1
367,769,1.792871356,1.312239766,1
367,801,1.430394769,1.015890956,1
367,833,1.730220914,1.914031744,1
367,865,2.220386505,1.927067041,1
367,897,4.638385773,4.992381573,1
367,929,1.831972599,2.254597425,1
367,961,3.802447319,3.515846014,1
367,993,3.909331799,3.092093945,1
367,1025,3.016508579,1.861032724,1
367,1057,2.369309902,2.276842833,1
367,1089,2.449878454,3.129309654,1
367,1121,3.554631233,2.650100231,1
367,1153,6.349973679,1.172601938,1
367,1185,6.65426302,0.5398858786,1
367,1217,6.611321926,-0.2777315676,1
367,1249,6.546094418,-1.135856628,1
367,1281,-13.47874451,3.174476147,1
367,1313,5.880749226,0.1632604599,1
367,1345,5.821831226,0.004066169262,1
367,1377,5.743266106,0.4649394751,1
367,1409,5.574523926,0.7015948296,1
367,1441,5.753790855,0.7945480347,1
367,1473,5.98424387,0.2341841906,1
367,1505,6.101734161,-0.1128782928,1
367,1537,5.290843487,-0.05659407377,1
367,1569,3.870259285,-0.4379231036,1
367,1601,2.2553792,0.8582177162,1
367,1633,3.198448658,-0.7837870717,1
367,1665,4.690895081,-1.821009636,1
367,1697,6.7544837,-2.997210026,1
367,1729,8.876176834,-4.257336617,1
367,1761,8.686390877,-4.929097176,1
367,1793,8.349140167,-5.156755447,1
367,1825,9.177160263,-5.477752209,1
367,1857,9.331190109,-4.710389137,1
367,1889,9.366650581,-4.555735111,1
367,1921,10.04311943,-5.082932949,1
367,1953,7.661740303,-4.373814583,1
367,1985,5.942959785,-3.373731375,1
367,2017,5.309177399,-2.674259663,1
399,33,0.09190905094,0.3060100079,1
399,65,0.7784212232,1.397079945,1
