PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 56, filenames: A:[56]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[57]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.5516434908,-0.06733894348,1
47,65,0.2960936427,-0.2847489417,1
47,97,-0.0011895895,1.107590199,1
47,129,0.3610333204,1.432641268,1
47,161,-3.328089237,0.06052529812,1
47,193,-3.217450619,-1.045434117,1
47,225,-0.865393877,-1.636972666,1
47,257,-0.2752572596,-0.05360276997,1
47,289,-0.8875934482,0.3858860135,1
47,321,-0.658028245,-0.1228877604,1
47,353,-0.3954117298,-0.2907693684,1
47,385,0.6667369604,-0.4625163674,1
47,417,0.1791331768,-0.3277548254,1
47,449,-1.016264677,-2.570088148,1
47,481,-0.8005771637,-0.737501502,1
47,513,-2.300272226,0.2297891378,1
47,545,-2.277119398,-1.441167831,1
47,577,-1.857984781,-0.1843351126,1
47,609,-1.886348009,0.4715322256,1
47,641,0.01329803467,0.8966451883,1
47,673,0.4790604115,-0.2926206589,1
47,705,-3.286258459,-4.401622772,1
47,737,-2.750048876,-2.346463203,1
47,769,-12.44705009,-13.86606216,1
47,801,0.8707480431,1.8477633,1
47,833,-0.1136409044,2.318205595,1
47,865,-1.429986,2.522751331,1
47,897,-1.811176062,1.160550356,1
47,929,-0.9204745293,0.911216855,1
47,961,0.06436371803,0.9833293557,1
47,993,0.184673667,0.2553756833,1
47,1025,-1.304836273,-0.2331739068,1
47,1057,-1.027710199,0.7177550793,1
47,1089,-0.4557206631,1.003874302,1
47,1121,1.552258492,0.3946015835,1
47,1153,5.979628563,-0.4894650578,1
47,1185,3.718668461,-2.726149559,1
47,1217,0.5066293478,-3.135038376,1
47,1249,0.7148575783,-1.612763643,1
47,1281,-0.5434455872,0.5392394066,1
47,1313,-0.2660212517,0.4131431282,1
47,1345,0.6500139236,0.7855470777,1
47,1377,0.894187808,0.4853601754,1
47,1409,0.3692692518,0.4166825414,1
47,1441,0.9099170566,0.7623602152,1
47,1473,-0.3669901192,-0.6871542335,1
47,1505,-0.5178284049,-0.6472474337,1
47,1537,-0.29773736,-0.1541610956,1
47,1569,0.4425768256,0.5074883103,1
47,1601,1.250582933,1.271486878,1
47,1633,1.955443859,0.9319666624,1
47,1665,1.425784349,0.0289798975,1
47,1697,0.03063243628,-0.6739528179,1
47,1729,-0.7489395738,-0.7632832527,1
47,1761,-0.1958323717,-0.2881963253,1
47,1793,0.7735916376,-0.2844485044,1
47,1825,1.436929226,-0.49492383,1
47,1857,1.100078225,-0.9854915142,1
47,1889,0.1725900769,0.5854361653,1
47,1921,0.5514008403,1.483193755,1
47,1953,0.8558500409,1.921635151,1
47,1985,-0.1166819632,-1.4708848,1
47,2017,0.7800792456,-5.724770546,1
