PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 7, filenames: A:[7]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[8]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
207,641,0.6482570767,0.9810179472,1
207,673,0.9595387578,0.6524389982,1
207,705,1.075211763,1.061586618,1
207,737,0.8640543222,1.386816025,1
207,769,0.8520996571,1.22353971,1
207,801,0.8993150592,1.137779593,1
207,833,0.6783190966,1.132050753,1
207,865,1.210176826,1.335793018,1
207,897,1.612940073,1.198439121,1
207,929,1.11439395,1.353404045,1
207,961,1.685870647,0.5733551979,1
207,993,2.195540428,0.3231487274,1
207,1025,2.564697742,-0.3111729026,1
207,1057,2.858930111,0.5035048723,1
207,1089,2.545967579,1.374836445,1
207,1121,2.499897242,1.706026673,1
207,1153,2.347445726,1.239208817,1
207,1185,2.076050043,0.6859519482,1
207,1217,2.553741217,0.7795989513,1
207,1249,3.082001686,1.399494886,1
207,1281,3.159995556,1.674635172,1
207,1313,3.420817852,1.345844626,1
207,1345,5.643582344,1.282154799,1
207,1377,3.782470703,0.2276338339,1
207,1409,3.405255795,-1.593503714,1
207,1441,3.470972061,-1.463061213,1
207,1473,21.87188911,5.983004093,1
207,1505,2.529608727,0.4730506539,1
207,1537,2.956029415,1.02176857,1
207,1569,5.038663864,0.8568950891,1
207,1601,5.10293293,0.8560738564,1
207,1633,4.796323299,0.3806775212,1
207,1665,14.70147133,16.94758224,1
207,1697,3.186258316,0.8547610641,1
207,1729,4.532384872,-2.102632523,1
207,1761,4.725074768,-2.791392803,1
207,1793,2.142274141,-1.547916889,1
207,1825,4.154401302,-2.857732296,1
207,1857,4.193172932,-2.759179831,1
207,1889,0.7723944187,-0.3150945306,1
207,1921,1.612387538,-0.2688932717,1
207,1953,1.773072004,-0.610463798,1
207,1985,1.954667568,-0.4091007113,1
207,2017,2.284567595,-0.07191258669,1
239,33,0.09269091487,0.4106414318,1
239,65,1.085614085,0.09078970551,1
239,97,0.003355026245,0.345937252,1
239,129,-0.2450025678,1.946373463,1
239,161,0.7886340618,2.613644361,1
239,193,0.5991677046,1.71191895,1
239,225,0.1810227633,0.4504309893,1
239,257,-0.1507598162,0.5986461639,1
239,289,-0.5007081032,0.9282721877,1
239,321,-1.585057616,0.1813050807,1
239,353,-1.307161689,-0.04388768226,1
239,385,0.155192256,-0.4007577896,1
239,417,2.046333075,-1.086531878,1
239,449,20.17875671,-4.195598602,1
239,481,1.149138927,-0.00597332418,1
239,513,1.361779928,0.935315609,1
239,545,0.6309074163,1.005367041,1
239,577,-0.4445077181,0.6714881063,1
239,609,0.5987766981,0.5053076148,1
239,641,0.8516876101,0.05657315254,1
239,673,0.5341925621,0.1325625777,1
239,705,0.4621995091,1.228332758,1
239,737,0.6220344901,1.367004991,1
239,769,0.4461102784,1.128196359,1
239,801,0.2874993682,1.19969213,1
239,833,0.2652868032,0.898619175,1
239,865,1.21077168,0.7825585604,1
239,897,1.982205033,0.6619108319,1
239,929,1.74277854,0.0695323348,1
239,961,0.7932406664,-0.2606380284,1
239,993,1.524886966,0.4707491398,1
239,1025,2.141320944,0.3948920965,1
239,1057,1.991737843,0.8068508506,1
239,1089,2.047443628,0.9538345337,1
239,1121,2.237311125,1.251869798,1
239,1153,1.409197807,2.118516445,1
239,1185,2.317961693,4.380042076,1
239,1217,2.77106452,4.046375751,1
239,1249,3.058485508,1.596728444,1
239,1281,3.083192587,1.656007051,1
239,1313,3.114369392,1.456948161,1
239,1345,4.672399521,1.019652367,1
239,1377,3.329696894,0.8632810712,1
239,1409,3.219581604,-0.2595696747,1
239,1441,4.591742516,-0.3155989945,1
239,1473,2.844045639,-2.32628274,1
239,1505,3.977169275,-0.08414557576,1
239,1537,3.417904377,0.4785484672,1
239,1569,6.531700611,1.233209848,1
239,1601,5.487083435,1.765980721,1
239,1633,4.913795471,0.8798736334,1
239,1665,-4.7220397,10.70871639,1
239,1697,1.707438469,1.328600526,1
239,1729,3.420032978,-0.973271966,1
239,1761,3.818814039,-1.95912981,1
239,1793,3.267493963,-1.884606481,1
239,1825,3.11130476,-1.758391976,1
239,1857,2.350261688,-2.955047607,1
239,1889,2.171575069,-0.1233568639,1
239,1921,2.030468941,-0.08827316761,1
239,1953,1.906343222,-0.4536049366,1
239,1985,1.636476755,-0.7454456091,1
239,2017,1.342069507,-0.2987798452,1
271,33,-0.8080453873,0.7059395313,1
271,65,0.7609115839,1.251793265,1
271,97,0.4483480453,1.261093616,1
271,129,0.9237723351,2.310985565,1
271,161,1.296855211,2.586181164,1
271,193,1.326235175,1.990920067,1
271,225,0.7076947689,1.15721035,1
271,257,0.568877399,0.5870888829,1
271,289,0.07821008563,0.3374680877,1
271,321,-0.9647859335,-0.6896405816,1
271,353,-1.502598882,-0.2924572229,1
271,385,-0.4302489758,-0.7824342251,1
271,417,-0.1104109287,-0.771248877,1
271,449,0.5631287098,-0.7135392427,1
271,481,1.754418254,-0.6119942665,1
271,513,1.059809923,0.5433318615,1
271,545,1.018259764,0.6220055223,1
271,577,-0.01864588261,0.3003728986,1
271,609,0.7831300497,0.8763482571,1
271,641,0.826397419,1.690034866,1
271,673,-0.02435624599,0.9456438422,1
271,705,0.1992413402,1.313745856,1
271,737,0.5385522246,1.54590416,1
271,769,0.4086549282,1.339901567,1
271,801,0.1022237539,1.016539454,1
271,833,0.3177491426,0.6208916903,1
271,865,1.202961564,0.7438105941,1
271,897,1.814895034,0.3662641048,1
271,929,1.819543839,0.225576818,1
271,961,1.602242231,0.09588873386,1
271,993,1.656498671,0.7482254505,1
271,1025,2.272968292,0.6147819757,1
271,1057,2.685886621,0.5406919122,1
271,1089,2.900343895,0.5266252756,1
271,1121,2.818604469,1.5681355,1
271,1153,1.231528282,3.449272633,1
271,1185,2.833666563,4.942001343,1
271,1217,2.994370937,5.614630222,1
271,1249,3.034945965,1.542768359,1
271,1281,3.044001341,1.280971527,1
271,1313,2.895424366,1.462156177,1
271,1345,2.996963978,0.1641215086,1
271,1377,2.923110723,1.112937212,1
271,1409,3.316144228,0.6949151754,1
271,1441,3.789789677,0.1458777636,1
271,1473,3.826904535,0.61898458,1
271,1505,4.193728447,0.1846507192,1
271,1537,3.036272526,0.3810064197,1
271,1569,7.153522491,1.350245714,1
271,1601,7.654527664,2.799948454,1
271,1633,-0.3251457214,-16.19759941,1
271,1665,4.232640743,2.76787734,1
271,1697,3.289354801,0.3040484488,1
271,1729,3.395094633,-1.144615173,1
271,1761,3.990146637,-1.826542616,1
271,1793,4.349395752,-1.926253438,1
271,1825,3.55699873,-2.276399136,1
271,1857,2.031385183,-3.054604053,1
271,1889,2.380403996,0.3620336652,1
271,1921,2.248812675,0.854927361,1
271,1953,2.245918512,-0.2273697853,1
271,1985,2.025348186,-2.573936701,1
271,2017,0.8093929291,-0.4347342849,1
303,33,-2.359807491,0.4686328173,1
303,65,-0.03478214145,0.5383688211,1
303,97,0.524990201,0.8425090313,1
303,129,1.299499989,2.189652443,1
303,161,1.222790003,2.439694166,1
303,193,1.054280996,1.759036183,1
303,225,0.5588585734,19.15737915,1
303,257,1.527568817,1.234171629,1
303,289,0.6865658164,0.120407477,1
303,321,-0.1245018393,-13.86873722,1
303,353,-0.7093499303,-0.3171705604,1
303,385,-0.392585516,-0.6407032013,1
303,417,-0.585899353,-0.2300495505,1
303,449,0.3551220298,0.2836956382,1
303,481,1.574828148,-0.558562994,1
303,513,1.340386033,-0.0476398468,1
303,545,1.750252962,-0.02573116124,1
303,577,0.6096321344,-0.1734267324,1
303,609,0.4996296763,0.7359762788,1
303,641,0.9225994349,2.073109865,1
303,673,1.255772829,2.006351471,1
303,705,1.029945016,1.62484777,1
303,737,1.087615252,2.027251482,1
303,769,0.601074934,2.445867777,1
303,801,0.3411713839,2.238352299,1
303,833,0.7846503258,1.018211246,1
303,865,1.069501162,0.5204633474,1
303,897,1.225631237,0.9723715782,1
303,929,1.559875011,0.9401823282,1
303,961,1.801687241,1.062454224,1
303,993,1.619553447,1.251596212,1
303,1025,0.9077775478,0.7680933475,1
303,1057,2.637688398,0.7314035892,1
303,1089,5.449242115,0.7909134626,1
303,1121,6.257278442,1.749821663,1
303,1153,5.557542801,1.951087594,1
303,1185,3.408192158,1.824397445,1
303,1217,3.240564585,1.667207718,1
303,1249,3.310819626,1.556274891,1
303,1281,2.988159418,1.749582529,1
303,1313,2.327766895,1.469376445,1
303,1345,2.246905804,0.5749071836,1
303,1377,2.611791849,0.3403681517,1
303,1409,-9.914675713,-4.490865707,1
303,1441,-2.948937178,-16.50377274,1
303,1473,4.274908543,0.9666547775,1
303,1505,4.683656693,1.030318379,1
303,1537,4.853659153,1.381929755,1
303,1569,5.369567871,1.831403852,1
303,1601,6.9138937,3.011132956,1
303,1633,5.921287537,4.563469887,1
303,1665,3.243677139,3.407361984,1
303,1697,2.545428753,-0.9800707698,1
303,1729,2.387918711,-1.276694298,1
303,1761,2.872201204,-1.424853563,1
303,1793,2.742281675,-2.971414566,1
303,1825,2.60236311,-3.542114496,1
303,1857,2.05238986,-2.170027018,1
303,1889,2.912958145,0.7321911454,1
303,1921,2.981757879,0.9657590389,1
303,1953,2.830135345,-0.1612395197,1
303,1985,1.132041693,-2.247959137,1
303,2017,0.4311058521,-0.5131788254,1
335,33,-5.000517845,0.5435777903,1
335,65,-0.755353868,0.227924943,1
335,97,0.2845624685,1.125489235,1
335,129,0.8755888343,1.954460621,1
335,161,1.034290791,1.854583025,1
335,193,0.8242579103,0.8276267052,1
335,225,13.04163837,-14.42380714,1
335,257,1.380843997,0.4391133189,1
335,289,2.051352739,-0.2004680336,1
335,321,0.219930172,-0.3243604898,1
335,353,-0.3146591187,-0.09444881976,1
335,385,-0.1760974228,0.1278694272,1
335,417,-0.2292053998,0.4977101982,1
335,449,0.2943331599,-0.3075297475,1
335,481,0.5667207837,-0.933200717,1
335,513,-1.483440518,-2.033811569,1
335,545,-0.6980183125,-3.017186165,1
335,577,1.028403759,-0.7453605533,1
335,609,0.8217474222,0.004815816879,1
335,641,1.011247873,1.388846397,1
335,673,1.384875178,1.116689324,1
335,705,1.727774739,1.050695419,1
335,737,2.090664148,1.592963696,1
335,769,1.505988121,2.563540936,1
335,801,1.256630421,4.498428345,1
335,833,0.7982136011,2.693163395,1
335,865,1.952899933,1.891826272,1
335,897,1.527273417,2.049119949,1
335,929,1.478418469,1.656985283,1
335,961,2.13953948,2.036100626,1
335,993,1.620174408,1.959542871,1
335,1025,0.3886332512,1.168498039,1
335,1057,1.938780308,1.576722145,1
335,1089,5.481399536,1.595313668,1
335,1121,6.048587799,1.809562206,1
335,1153,4.664157867,1.615870476,1
335,1185,2.207085133,0.782387495,1
335,1217,3.634661674,1.851790667,1
335,1249,3.6553514,2.324148655,1
335,1281,3.021955013,2.359594107,1
335,1313,1.474331379,1.466916919,1
335,1345,0.3926095963,0.9686988592,1
335,1377,2.360728025,0.3767740726,1
335,1409,2.901015759,0.204549253,1
335,1441,3.656201601,0.1161085367,1
335,1473,3.975119829,0.5399391055,1
335,1505,4.187756538,1.170175195,1
335,1537,4.387768269,1.496361375,1
335,1569,3.045794964,2.405100346,1
335,1601,3.839473248,2.913259745,1
335,1633,4.138782024,1.995012641,1
335,1665,4.577479362,20.19539452,1
335,1697,4.934205532,-0.2042461634,1
335,1729,2.753639221,-0.3068112135,1
335,1761,2.283588171,-0.4579488039,1
335,1793,0.5505435467,-0.7525895834,1
335,1825,1.157674789,-3.044534206,1
335,1857,1.764068127,-1.61844945,1
335,1889,3.532825708,1.135770798,1
335,1921,4.085971832,0.6607885361,1
335,1953,3.471068621,-0.9588442445,1
335,1985,2.465489864,-2.160948992,1
335,2017,2.024129629,-0.1840402484,1
367,33,-0.412972331,0.3002085686,1
367,65,-0.2649523616,0.8615936637,1
367,97,-0.02051991224,1.277894735,1
367,129,0.1741782427,1.310878277,1
367,161,0.08723717928,1.610223651,1
367,193,0.2098318934,1.118826866,1
367,225,14.67292023,-13.45617867,1
367,257,1.393769622,0.7872985601,1
367,289,1.50922358,0.1116938144,1
367,321,0.8670600057,0.2118633687,1
367,353,0.002668440342,0.1136685014,1
367,385,0.6645423174,0.1886812449,1
367,417,0.3228246272,0.5444740057,1
367,449,1.649213076,-0.549896419,1
367,481,1.038820982,-0.9449805021,1
367,513,-1.381608725,-2.755071163,1
367,545,-0.4691892266,-0.8171595335,1
367,577,0.4812298715,0.8436259031,1
367,609,0.8923707604,0.7361168861,1
367,641,1.137172461,1.235506296,1
367,673,1.934711933,0.9228775501,1
367,705,2.336943626,0.9430968761,1
367,737,2.04744482,1.212824106,1
367,769,1.677083611,1.437369347,1
367,801,0.5261561871,1.09465003,1
367,833,0.7945058346,0.8344026804,1
367,865,1.533828855,1.120192647,1
367,897,0.8757925034,1.777964711,1
367,929,0.4726138115,1.575768948,1
367,961,2.485877037,2.686761379,1
367,993,2.581281185,3.581340313,1
367,1025,1.400102377,2.356933355,1
367,1057,2.316249371,1.832796335,1
367,1089,4.32199955,2.253920078,1
367,1121,5.326880455,2.627313614,1
367,1153,4.990614891,1.815071225,1
367,1185,3.703783035,0.1178791523,1
367,1217,4.195878029,2.186607361,1
367,1249,3.949995518,3.338078976,1
367,1281,3.221841812,2.698731899,1
367,1313,0.7303404808,1.238150477,1
367,1345,0.5503587723,0.07127690315,1
367,1377,1.512762547,0.8817734122,1
367,1409,2.180262566,1.360071659,1
367,1441,2.886778831,1.085478544,1
367,1473,3.548709393,1.059438586,1
367,1505,3.98655653,1.453469872,1
367,1537,3.292290211,1.826940298,1
367,1569,2.170364857,1.39362371,1
367,1601,2.122975349,1.839226723,1
367,1633,3.488777161,1.190027833,1
367,1665,7.466819763,18.16756058,1
367,1697,5.825530052,-0.4037664533,1
367,1729,4.627793312,-0.21787256,1
367,1761,2.767991543,-0.1242889762,1
367,1793,2.015918732,0.346853137,1
367,1825,1.720945835,-1.549523711,1
367,1857,3.358143568,0.2191374898,1
367,1889,4.290311337,1.168525815,1
367,1921,4.608607292,0.9671567678,1
367,1953,4.850481987,-0.007579233497,1
367,1985,3.586043358,-1.460135818,1
367,2017,2.667901278,0.216720596,1
399,33,0.5405989289,0.6208744049,1
399,65,0.002248167992,0.3736128807,1
