PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 2, filenames: A:[2]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[3]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
143,1377,2.732474089,0.3674695492,1
143,1409,2.57118988,-0.3411288857,1
143,1441,1.411212683,1.523547769,1
143,1473,1.508307815,3.007346153,1
143,1505,1.165822029,1.885951996,1
143,1537,1.22645545,0.336628437,1
143,1569,1.159389734,0.8516967893,1
143,1601,0.6254489422,0.4622854292,1
143,1633,19.39613342,-7.054939747,1
143,1665,0.9260765314,0.3627157211,1
143,1697,1.575603843,-0.4016403556,1
143,1729,3.665001154,-0.856551826,1
143,1761,4.494908333,-1.240296721,1
143,1793,1.861093044,-0.2506121993,1
143,1825,1.185853958,1.090653539,1
143,1857,0.8582525253,0.7546875477,1
143,1889,1.187959433,-0.4696046114,1
143,1921,1.526676536,-1.275976658,1
143,1953,1.307936668,-1.269129038,1
143,1985,0.9866995811,-1.518921375,1
143,2017,0.3830907345,-0.1034892201,1
175,33,-0.6203892827,0.2247722149,1
175,65,0.2261013389,0.6509627104,1
175,97,0.6570472121,1.136780262,1
175,129,0.5958341956,1.513360023,1
175,161,0.5550242066,1.16943109,1
175,193,0.6701194048,0.2703000307,1
175,225,-0.4250734448,0.5294972062,1
175,257,0.2275680304,0.978797853,1
175,289,1.068935156,1.353996992,1
175,321,0.1570897698,2.494861126,1
175,353,0.3475500643,0.9846586585,1
175,385,0.2094217837,0.5723856091,1
175,417,-0.3637140393,0.6631788611,1
175,449,-2.192831516,-0.005290001631,1
175,481,-0.3931157291,-0.1847125292,1
175,513,1.507414341,0.2811580896,1
175,545,1.065323949,0.9146229029,1
175,577,-0.0597832799,1.335171342,1
175,609,0.3656847477,1.386242628,1
175,641,0.9349262118,1.33887291,1
175,673,1.525836587,2.844871044,1
175,705,1.108101606,1.199084282,1
175,737,1.626665235,-0.2968918383,1
175,769,2.675999165,-0.5514233112,1
175,801,1.73738575,0.7609224319,1
175,833,1.864092946,1.320033073,1
175,865,2.067477226,1.623027205,1
175,897,2.466489553,1.875029087,1
175,929,4.410035133,2.345825672,1
175,961,3.688238144,3.159003735,1
175,993,2.881310225,0.8103054762,1
175,1025,2.919150114,0.4313200116,1
175,1057,3.114788294,0.3973026276,1
175,1089,3.09079051,0.5029967427,1
175,1121,2.714881659,0.4784337282,1
175,1153,2.379019022,1.194725871,1
175,1185,2.27133441,1.007284403,1
175,1217,2.394723892,0.1343277693,1
175,1249,4.240294456,0.1884199083,1
175,1281,4.656852245,0.3558471799,1
175,1313,4.624769688,0.267413944,1
175,1345,4.713472843,-1.339797378,1
175,1377,3.953690052,-0.5196304321,1
175,1409,3.235019207,-0.5549914241,1
175,1441,1.864144087,1.680642128,1
175,1473,2.212251186,2.007359982,1
175,1505,2.341151953,0.9932992458,1
175,1537,1.278912067,0.6978409886,1
175,1569,1.06143415,1.795387983,1
175,1601,1.317636371,1.114886761,1
175,1633,-6.826147556,-8.332390785,1
175,1665,1.828162909,0.7800145149,1
175,1697,1.342687368,0.4056902826,1
175,1729,2.635123491,0.04239094257,1
175,1761,2.956743956,-0.2911608815,1
175,1793,1.633550882,0.01354141533,1
175,1825,0.690096736,0.1038980484,1
175,1857,0.9615775347,0.2415468693,1
175,1889,1.192122817,-1.143730521,1
175,1921,1.483192921,-1.912463903,1
175,1953,1.460651159,-1.947530389,1
175,1985,1.836298227,-3.119408131,1
175,2017,1.344670296,-0.2871496677,1
207,33,-0.09919404984,0.1012607813,1
207,65,0.4175679386,0.6065657735,1
207,97,0.7352093458,1.293977737,1
207,129,0.4743632674,1.830976248,1
207,161,0.5110223889,1.96286869,1
207,193,0.6654849052,1.62267983,1
207,225,-0.1958554983,1.023887515,1
207,257,0.4072549641,0.6825610399,1
207,289,0.7829680443,0.6270862818,1
207,321,0.08727219701,1.204238057,1
207,353,-0.6530977488,0.4849307537,1
207,385,-1.153736115,0.4354354739,1
207,417,-1.034101248,0.6307199597,1
207,449,-0.3244126737,0.1788758934,1
207,481,0.3368501663,0.3401033878,1
207,513,0.3925477266,1.339153886,1
207,545,-0.5649695396,2.610253811,1
207,577,0.3748684525,1.547388792,1
207,609,0.5235791206,1.957594395,1
207,641,1.008569717,1.499278784,1
207,673,1.047578454,1.259382844,1
207,705,0.9606044292,0.2839519978,1
207,737,1.210323691,0.04606902599,1
207,769,1.58452785,0.5417796969,1
207,801,2.796368122,1.078398228,1
207,833,2.111252785,1.542162061,1
207,865,2.189146519,2.036654949,1
207,897,2.413309574,2.011185169,1
207,929,3.858950138,2.080995083,1
207,961,5.002537727,1.278337121,1
207,993,4.750980377,0.4514051676,1
207,1025,4.664786816,0.04493927956,1
207,1057,4.584106445,0.6303780079,1
207,1089,4.284455776,0.5293577313,1
207,1121,3.57368803,-0.8669295907,1
207,1153,3.139321089,0.6305336952,1
207,1185,3.212726831,1.231606245,1
207,1217,2.956668854,0.7388207912,1
207,1249,4.323797703,0.301017344,1
207,1281,4.858786583,-0.2212114632,1
207,1313,4.625938892,0.02937635779,1
207,1345,4.276409626,0.06167590618,1
207,1377,4.552695274,0.2353771925,1
207,1409,4.307701588,0.2340348959,1
207,1441,3.737382412,1.564302206,1
207,1473,3.0970397,1.213781595,1
207,1505,2.877665997,-1.156256318,1
207,1537,2.402829647,-0.1077684164,1
207,1569,1.780258179,1.633490324,1
207,1601,2.248536348,1.284015536,1
207,1633,2.178216934,1.357738137,1
207,1665,9.119024277,-17.96290588,1
207,1697,2.349225998,0.6685336828,1
207,1729,3.164702654,0.8576090336,1
207,1761,3.131398201,0.3301780224,1
207,1793,2.718905926,0.325232923,1
207,1825,1.833704948,-0.5236530304,1
207,1857,0.3775629997,-0.7507340908,1
207,1889,0.981986165,-1.752202511,1
207,1921,1.718414783,-2.002426147,1
207,1953,1.491658926,-1.867073059,1
207,1985,0.9575951695,-2.199523926,1
207,2017,0.1112872362,-0.3782029152,1
239,33,-0.0606764406,0.2469326258,1
239,65,0.2635887265,1.00880456,1
239,97,0.650511682,1.137829065,1
239,129,0.5018900633,1.587265968,1
239,161,0.1173789948,1.779747725,1
239,193,0.06620705128,1.770856023,1
239,225,0.1369926929,1.514747858,1
239,257,0.5991899371,0.8162051439,1
239,289,0.5545322895,0.7770190239,1
239,321,0.3132724762,0.753136158,1
239,353,-0.100053072,0.1828578115,1
239,385,-0.2600907683,0.2675682604,1
239,417,-0.2035834789,0.1761727482,1
239,449,0.2796216011,-0.03799138963,1
239,481,1.437308788,-0.0383040607,1
239,513,1.010530353,0.7035316825,1
239,545,0.4304534793,0.9586448073,1
239,577,0.03544330597,1.204740524,1
239,609,0.5698122382,0.7443314791,1
239,641,1.079546571,1.106715202,1
239,673,0.6835063696,1.237110138,1
239,705,0.4419988394,0.8508711457,1
239,737,0.9833230972,0.5232183337,1
239,769,1.574354053,0.8829305172,1
239,801,2.649355412,1.493818164,1
239,833,1.316336155,1.593214512,1
239,865,1.736675262,2.396727324,1
239,897,2.115176201,2.050387859,1
239,929,3.191181421,1.779018641,1
239,961,4.210696697,1.261161089,1
239,993,4.149877548,0.2800449729,1
239,1025,4.08457756,-0.2520539761,1
239,1057,3.63426137,0.6671637297,1
239,1089,3.332628489,0.7777177691,1
239,1121,3.58082509,-0.5620760918,1
239,1153,3.177978516,-0.2659256458,1
239,1185,3.859697104,1.186762691,1
239,1217,5.261052608,1.372751951,1
239,1249,5.161667347,0.5542058945,1
239,1281,4.778869629,-0.1029780805,1
239,1313,4.184348583,-0.02133196592,1
239,1345,1.536576748,-0.1232786179,1
239,1377,3.920442581,0.4796927571,1
239,1409,4.705345631,0.6925159097,1
239,1441,4.443865776,0.5536061525,1
239,1473,3.053821564,0.2781459987,1
239,1505,4.34425354,-1.582251549,1
239,1537,4.402612686,-1.461635351,1
239,1569,2.309020519,1.476735592,1
239,1601,1.316919327,1.312364459,1
239,1633,1.157183409,1.208817482,1
239,1665,2.552831411,0.7420085669,1
239,1697,4.42979908,0.4417139292,1
239,1729,4.826426506,0.7040865421,1
239,1761,4.146450043,1.118488073,1
239,1793,3.095264912,0.1806947589,1
239,1825,1.643564939,-0.9357509613,1
239,1857,1.809642553,-1.895834684,1
239,1889,2.074163437,-2.467451572,1
239,1921,1.898738503,-2.376471996,1
239,1953,1.621187091,-2.018559456,1
239,1985,-0.2386815548,-1.458074331,1
239,2017,-0.9398970604,-0.1618126035,1
271,33,-0.07917523384,0.5526865721,1
271,65,-0.1229937077,0.7034367919,1
271,97,0.03085997701,0.6320617199,1
271,129,0.5722862482,1.377058744,1
271,161,0.7653471828,1.527832627,1
271,193,0.6529552937,1.567113996,1
271,225,0.4449490309,1.114238739,1
271,257,0.4174642861,0.8743902445,1
271,289,0.6837669015,1.063830137,1
271,321,0.6779759526,0.571472466,1
271,353,0.5479151011,0.1164997816,1
271,385,0.4607739747,0.1950372458,1
271,417,-0.2066971958,-0.4599317312,1
271,449,-0.1849491447,-0.8792161345,1
271,481,0.1353262663,-1.022880912,1
271,513,0.9028590918,-0.3513365984,1
271,545,0.5148584843,0.5492989421,1
271,577,0.08897811174,1.51249814,1
271,609,0.5792172551,1.886536598,1
271,641,0.9531145692,2.742645979,1
271,673,0.8525995016,2.302283049,1
271,705,0.7188311815,1.273201704,1
271,737,0.6586507559,0.6635282636,1
271,769,0.7887847424,0.5303254128,1
271,801,0.2013430595,1.193724751,1
271,833,-0.9339958429,1.504308581,1
271,865,0.213198185,1.545378566,1
271,897,2.306802273,1.929446101,1
271,929,2.926733971,1.261316299,1
271,961,2.990884542,1.108071208,1
271,993,1.816204309,0.2228115201,1
271,1025,0.9808831215,-0.89348948,1
271,1057,0.7040588856,-0.3934966326,1
271,1089,1.204413176,1.16062808,1
271,1121,2.895922422,1.580797434,1
271,1153,2.912289619,1.319079638,1
271,1185,4.566342354,2.252069712,1
271,1217,4.682704926,1.493747711,1
271,1249,4.577488899,1.09982276,1
271,1281,4.344200611,0.8730328679,1
271,1313,3.268842936,0.2267534733,1
271,1345,1.728736639,-0.7222118378,1
271,1377,3.41617775,0.3103628755,1
271,1409,5.379674911,0.5378118753,1
271,1441,4.835408211,0.1893013269,1
271,1473,4.101948261,-0.2940504849,1
271,1505,5.227016449,-1.901262999,1
271,1537,4.579923153,-1.927774429,1
271,1569,1.245192528,4.233750343,1
271,1601,-2.802563906,14.32853413,1
271,1633,1.699082375,1.216360569,1
271,1665,-10.07563114,-2.689402103,1
271,1697,2.949395895,0.307877779,1
271,1729,4.085094452,0.3493639827,1
271,1761,3.46621418,0.6082439423,1
271,1793,1.955266237,-0.4292093515,1
271,1825,-7.975934505,-10.08199406,1
271,1857,2.582293749,-3.318335056,1
271,1889,2.637812138,-3.876597404,1
271,1921,2.067216873,-2.47410512,1
271,1953,1.996102095,-2.204666376,1
271,1985,-0.1193664074,-1.523247838,1
271,2017,-1.30728066,-0.07880049944,1
303,33,0.02017748356,0.335467428,1
303,65,-0.4264088273,0.4645362198,1
303,97,0.3263216913,0.5570555925,1
303,129,0.6606279612,1.249556899,1
303,161,0.9260463715,1.357087731,1
303,193,0.771048367,1.810613275,1
303,225,0.4836050272,1.562906384,1
303,257,0.7433697581,1.084293008,1
303,289,0.861308217,0.7416971922,1
303,321,0.7754863501,-0.2647972107,1
303,353,1.317554474,0.01397414505,1
303,385,1.496318936,-0.08414496481,1
303,417,-1.688934565,-0.3354042768,1
303,449,-0.7969036698,-1.018818736,1
303,481,0.6129618883,-0.6960763931,1
303,513,1.735197783,-0.1875102967,1
303,545,-0.05973041058,1.589259148,1
303,577,0.5442708731,1.516524315,1
303,609,0.8968839049,1.851783633,1
303,641,0.7900409698,2.714018345,1
303,673,0.7062214017,2.643110514,1
303,705,1.029331684,1.457622766,1
303,737,0.338187933,1.062993526,1
303,769,0.03891658783,0.8838117123,1
303,801,-1.049099207,1.216773868,1
303,833,-0.9263093472,1.230045557,1
303,865,0.3860126734,0.8554692268,1
303,897,4.101347446,1.835832357,1
303,929,2.868758678,1.063570023,1
303,961,1.536953211,0.7698972225,1
303,993,0.03812336922,0.1761718988,1
303,1025,-0.8591111898,-1.783358097,1
303,1057,0.02866744995,-0.4675932527,1
303,1089,1.69328928,2.275980473,1
303,1121,2.87984252,2.618186951,1
303,1153,3.608801365,2.786277056,1
303,1185,4.446347237,3.027868748,1
303,1217,4.898048401,2.373682499,1
303,1249,4.896523952,2.082576036,1
303,1281,4.304175854,1.652290463,1
303,1313,3.432796478,0.77013731,1
303,1345,3.498872757,0.2977756858,1
303,1377,4.381995201,0.3761199117,1
303,1409,5.619570732,-0.5159736276,1
303,1441,5.653830528,-0.124239862,1
303,1473,6.234661102,-0.3891916871,1
303,1505,6.691165924,-2.104958773,1
303,1537,6.506512165,-2.512053967,1
303,1569,4.049970627,-2.464664221,1
303,1601,4.263264656,-1.04229629,1
303,1633,5.251828194,0.7758315802,1
303,1665,-5.195067883,11.92403889,1
303,1697,3.610100269,-0.1852679849,1
303,1729,4.940130711,-0.2264412045,1
303,1761,4.35559988,-0.6264206171,1
303,1793,3.076257944,-0.9465520382,1
303,1825,0.9660379887,-1.91326189,1
303,1857,2.980958462,-5.393998146,1
303,1889,2.483489513,-3.083661318,1
303,1921,2.443457842,-2.536406755,1
303,1953,2.554793358,-2.22407341,1
303,1985,1.830136657,-1.359467864,1
303,2017,-0.2242788076,-0.1316228211,1
335,33,0.1252272725,0.5005116463,1
335,65,-0.1020435095,0.6977843046,1
335,97,0.2518116832,0.4088424444,1
335,129,0.6975496411,0.735227406,1
335,161,1.344186306,0.9595756531,1
335,193,-0.1630343795,1.706362486,1
335,225,0.2752990723,1.72798574,1
335,257,0.2832562327,1.194314241,1
335,289,0.02113884687,0.5234062076,1
335,321,13.56201458,-5.830285072,1
335,353,1.853224158,-0.2400029898,1
335,385,1.291896462,-0.3329577446,1
335,417,-1.417439818,-0.1312330812,1
335,449,-1.247280121,-0.3258634508,1
335,481,0.06662625074,-0.1297904551,1
335,513,0.7249966264,-0.07775555551,1
335,545,0.5492717624,0.6430253386,1
335,577,1.084179997,1.107229471,1
335,609,1.198225021,1.517824173,1
335,641,0.5033813119,1.135668397,1
335,673,0.2142415047,1.363095999,1
335,705,0.3732123375,1.526172876,1
335,737,0.1284603477,1.350575089,1
335,769,-0.7030088902,1.82460773,1
335,801,-0.8384680748,1.538792372,1
335,833,0.486938715,0.9986835718,1
335,865,0.909021616,1.105255723,1
335,897,1.075043678,1.213162899,1
335,929,1.858278036,0.6090934873,1
335,961,1.235529542,0.1420798302,1
335,993,0.3589811325,-0.1433478594,1
335,1025,1.178887725,-1.525235534,1
335,1057,1.219588041,0.7177587152,1
335,1089,1.655688524,1.901826859,1
335,1121,2.920066833,2.554196835,1
335,1153,3.879705906,2.515598536,1
335,1185,4.594199181,2.755936861,1
335,1217,4.836014748,3.225593567,1
335,1249,4.832145691,2.766497612,1
335,1281,2.560385704,2.106158972,1
335,1313,3.614911556,1.069744587,1
335,1345,4.6147995,0.5297062397,1
335,1377,6.406117439,-0.1081586033,1
335,1409,6.824948311,-1.363740206,1
335,1441,7.548090935,-0.627664268,1
335,1473,8.06683445,-0.9997384548,1
335,1505,8.196807861,-1.897063971,1
335,1537,8.272400856,-1.995256186,1
335,1569,7.795599937,-1.33744967,1
335,1601,6.717113495,0.1940416098,1
335,1633,6.687138081,0.3738945127,1
335,1665,8.226468086,-1.499421954,1
335,1697,9.493160248,-2.577787399,1
335,1729,8.13977623,-2.098364353,1
335,1761,6.714225769,-2.381088018,1
335,1793,4.765610695,-2.193706989,1
335,1825,3.469619751,-2.341470957,1
335,1857,2.925559998,-3.366696835,1
335,1889,2.767076492,-3.219804764,1
335,1921,3.811199903,-3.190912485,1
335,1953,3.965789795,-2.581733465,1
335,1985,2.289608479,-2.042534351,1
335,2017,1.217134714,-0.2522864938,1
367,33,0.2566441298,0.4587169886,1
367,65,0.511990726,0.4092893302,1
367,97,0.6909114122,0.4547281861,1
367,129,0.7864460945,0.6682824492,1
367,161,0.5310336947,0.4844874144,1
367,193,0.3954973221,1.233073235,1
367,225,0.3132014871,1.220023513,1
367,257,0.2082131505,0.4600171447,1
367,289,-0.085378021,-0.3238509595,1
367,321,0.1539958715,-1.338768244,1
367,353,0.6332587004,-0.756847918,1
367,385,0.205385685,-0.4544064999,1
367,417,-0.2711462975,0.4265917242,1
367,449,-0.9433977008,0.4453065991,1
367,481,-0.7217687368,0.2806629241,1
367,513,-0.001618459821,0.302916646,1
367,545,0.568212986,0.6731019616,1
367,577,1.468618631,1.072173357,1
367,609,1.461926699,1.128068209,1
367,641,0.01777201891,0.3742352128,1
367,673,0.6747153997,0.8493746519,1
367,705,0.385335505,1.246454835,1
367,737,0.5576166511,1.730388284,1
367,769,2.504225969,2.049294949,1
367,801,2.642782927,3.419192791,1
367,833,1.174906969,1.123586059,1
367,865,1.297676682,1.153211832,1
367,897,1.555157542,1.159191728,1
367,929,1.594336629,0.984932065,1
367,961,1.757309318,1.358962774,1
367,993,2.317759991,1.344608068,1
367,1025,1.938889503,0.6638650894,1
367,1057,0.5166394711,0.5967783332,1
367,1089,0.9383471012,0.5418419838,1
367,1121,2.677266836,1.727178574,1
367,1153,4.530522823,2.64443326,1
367,1185,4.835851669,2.579885006,1
367,1217,5.009247303,2.884834528,1
367,1249,4.830729485,2.758501291,1
367,1281,2.606832981,2.141232729,1
367,1313,4.077662468,1.291622043,1
367,1345,5.850180149,0.3781427741,1
367,1377,6.535763741,-2.778578043,1
367,1409,8.690393448,-0.9383260608,1
367,1441,9.178803444,-1.42511332,1
367,1473,9.64053154,-1.876400113,1
367,1505,9.601746559,-1.686566949,1
367,1537,9.251461983,-0.8877208233,1
367,1569,9.708919525,-1.063883424,1
367,1601,8.946595192,-0.2085760832,1
367,1633,8.493916512,-0.4291033745,1
367,1665,10.74324417,-1.533858657,1
367,1697,11.30342007,-2.286362648,1
367,1729,9.781367302,-3.138240099,1
367,1761,8.792733192,-4.849834442,1
367,1793,7.431363106,-3.416908026,1
367,1825,5.610206604,-3.031615973,1
367,1857,3.716213703,-3.271943092,1
367,1889,2.742879868,-3.054933548,1
367,1921,3.0676229,-3.224362135,1
367,1953,3.386338234,-3.413637638,1
367,1985,2.26536727,-2.954645634,1
