PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 17, filenames: A:[17]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[18]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,5.827197075,7.108333588,1
47,65,2.108716965,-1.041007996,1
47,97,1.326131821,-3.483460903,1
47,129,-1.318556428,0.6750791073,1
47,161,-0.9251937866,1.833450317,1
47,193,-0.2208058685,0.8560686111,1
47,225,0.8483812809,-0.0001995563507,1
47,257,1.19549036,-1.090049982,1
47,289,1.950334072,-0.9012234211,1
47,321,2.270584583,1.939073324,1
47,353,2.51960659,1.237715244,1
47,385,1.582582712,-0.1036575735,1
47,417,-0.9948585033,1.031242609,1
47,449,0.006984233856,2.10847044,1
47,481,3.364014626,2.227972031,1
47,513,4.2394104,1.200170279,1
47,545,1.090366364,-0.8334348202,1
47,577,0.5538733602,-0.6585005522,1
47,609,0.02672129869,-1.491147041,1
47,641,0.1808129549,-1.934628129,1
47,673,0.9253249168,-1.754641175,1
47,705,1.7631073,-1.311993003,1
47,737,0.773211956,0.2208118439,1
47,769,0.3611440659,1.186005473,1
47,801,-0.176453948,0.7289037704,1
47,833,0.1581604779,-1.021193027,1
47,865,0.3395947814,-0.194104284,1
47,897,-0.1665818095,0.5053309202,1
47,929,-0.3037350774,0.233523041,1
47,961,-0.1444362402,1.120767593,1
47,993,0.2930739522,1.467869997,1
47,1025,0.8609405756,2.805196285,1
47,1057,1.294725895,2.186410427,1
47,1089,1.096204996,0.4936280251,1
47,1121,2.269499302,1.636071205,1
47,1153,5.414197922,1.641562223,1
47,1185,3.84966135,2.58731389,1
47,1217,2.753369808,4.850526333,1
47,1249,5.678780556,2.295541763,1
47,1281,2.639653206,-0.2935019732,1
47,1313,3.393912077,-0.09797483683,1
47,1345,2.486638546,-0.1365096569,1
47,1377,2.957127571,-1.040037155,1
47,1409,1.622226238,-0.2213418484,1
47,1441,1.94231534,-0.04990744591,1
47,1473,4.817297935,0.5526089668,1
47,1505,1.929800868,0.3024058342,1
47,1537,1.051159739,-0.491215229,1
47,1569,1.648934364,-2.292259693,1
47,1601,1.361029148,-1.900191665,1
47,1633,0.2183455229,-0.8399300575,1
47,1665,-0.7184404731,0.3501999974,1
47,1697,0.255816102,2.700060844,1
47,1729,0.3462797403,0.6701706648,1
47,1761,0.32614398,0.1275395751,1
47,1793,0.4512217045,0.09049761295,1
47,1825,0.7294310331,0.2194206119,1
47,1857,1.369230509,1.025737882,1
47,1889,2.008308172,0.8475979567,1
47,1921,1.52860713,0.2706821561,1
47,1953,1.069187403,-0.1523913145,1
47,1985,0.5961887836,-0.4744873345,1
47,2017,0.5488327742,-0.2782803178,1
79,33,2.151136875,2.104661703,1
79,65,0.6537544131,-1.493046284,1
79,97,-0.1343650818,-0.0273399353,1
79,129,-0.3561832309,1.155982494,1
79,161,-0.2362319529,2.303652525,1
79,193,-0.2618221641,1.617680907,1
79,225,0.0403996706,1.341998458,1
79,257,0.9324519634,0.8452864885,1
79,289,1.47052145,0.4027682543,1
79,321,0.9984574318,0.9777994752,1
79,353,1.100172043,1.276293755,1
79,385,0.5405358076,-0.04361519217,1
79,417,-0.6010733843,-0.2878998518,1
79,449,0.03943181038,1.579401731,1
79,481,2.153851748,1.363474607,1
79,513,2.451117516,0.3012287617,1
79,545,0.8573176861,-0.5231057405,1
79,577,0.2928943038,-1.052298307,1
79,609,0.4270126224,-2.240658522,1
79,641,1.744385004,-2.652471542,1
79,673,2.709033251,-0.547006011,1
79,705,1.603841305,-0.1460091025,1
79,737,1.233869791,0.2798254788,1
79,769,0.1111069322,0.4239126444,1
79,801,-0.2042461038,-0.1044781506,1
79,833,0.3556666672,-0.1252245009,1
79,865,0.6435270905,0.4486320317,1
79,897,1.64178741,-0.1330538392,1
79,929,0.9035277367,0.2918486595,1
79,961,0.3673906028,0.09478008747,1
79,993,0.02108281851,0.07340854406,1
79,1025,0.2936221957,0.929104805,1
79,1057,0.7043241262,0.9544243813,1
79,1089,1.247581244,0.2126237154,1
79,1121,2.542564869,0.9124059677,1
79,1153,3.433901548,1.223417282,1
79,1185,3.311051846,0.9855177402,1
79,1217,3.872859001,1.055734158,1
79,1249,6.785246849,0.233181715,1
79,1281,5.726104736,-0.9086230397,1
79,1313,4.799017906,0.3269937634,1
79,1345,3.571020603,1.659226179,1
79,1377,2.791978836,1.720875859,1
79,1409,2.794409752,1.855020046,1
79,1441,3.133918524,2.709580421,1
79,1473,3.272696495,1.584554672,1
79,1505,0.7815935612,0.6295368671,1
79,1537,1.497145414,-0.6512566805,1
79,1569,2.374966145,-2.578020096,1
79,1601,0.9250161648,-2.063885212,1
79,1633,-0.4641751051,-1.809632778,1
79,1665,0.243406862,-1.791163206,1
79,1697,0.5565581322,0.9107484818,1
79,1729,1.016214967,0.4329878092,1
79,1761,1.109291911,0.1306311637,1
79,1793,0.8107480407,0.09258392453,1
79,1825,0.6793197989,0.1942484081,1
79,1857,0.3746997118,0.7080054879,1
79,1889,0.1272233129,0.4400091171,1
79,1921,0.6326542497,0.254671514,1
79,1953,0.463288635,0.9248083234,1
79,1985,0.1041269898,-0.07251442969,1
79,2017,0.09993520379,0.1767578125,1
111,33,2.823893785,-0.1034803987,1
111,65,3.196978569,0.3161348104,1
111,97,11.32295227,18.36688995,1
111,129,0.247414887,1.948133707,1
111,161,-0.2428135276,2.06157136,1
111,193,-0.1817121655,2.218410015,1
111,225,0.5985170603,2.179644346,1
111,257,1.074564338,1.472518206,1
111,289,0.583681345,1.608626604,1
111,321,0.5462682247,1.433352709,1
111,353,0.6857544184,0.9077928066,1
111,385,0.497997582,0.05693030357,1
111,417,0.2329176962,-0.6005985141,1
111,449,0.1217745245,1.04239893,1
111,481,0.1957689524,0.83993119,1
111,513,0.3903732896,-0.9093666077,1
111,545,0.4717999101,-1.048124075,1
111,577,-0.07019078732,-1.536083937,1
111,609,0.05806285143,-2.229157448,1
111,641,1.302678466,-0.7367726564,1
111,673,1.60303247,0.4365017414,1
111,705,1.337539434,0.3377517462,1
111,737,1.104581237,0.2625849545,1
111,769,0.2913485169,0.1394923776,1
111,801,-0.6520040631,-0.2880555689,1
111,833,-0.1839957535,0.3068867326,1
111,865,0.5093023181,0.8351120949,1
111,897,0.9048894644,0.5353676081,1
111,929,1.222052336,0.3525257111,1
111,961,1.010555983,-0.0296382308,1
111,993,0.06645268202,-0.2742561698,1
111,1025,0.1320151389,0.4975228012,1
111,1057,1.005211711,0.1016942561,1
111,1089,0.8424988985,-0.6644620895,1
111,1121,1.041103363,0.3670556545,1
111,1153,6.461117744,2.150886297,1
111,1185,3.312656641,-0.7870664597,1
111,1217,4.677264214,0.1343114674,1
111,1249,5.700191498,-0.7763396502,1
111,1281,5.70347023,-0.6515975595,1
111,1313,4.98847723,1.292103529,1
111,1345,3.423224688,2.413484812,1
111,1377,3.26780653,2.016548157,1
111,1409,3.812973738,1.813068151,1
111,1441,4.051805496,2.168125629,1
111,1473,3.646899939,1.599036098,1
111,1505,1.893715143,0.4983949661,1
111,1537,0.9689978361,-0.07312372327,1
111,1569,1.250240207,-1.426691413,1
111,1601,0.6554311514,-1.272274256,1
111,1633,0.5235343575,-0.8826466799,1
111,1665,0.8679953814,-1.031051278,1
111,1697,0.8563617468,-0.2392844856,1
