PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 54, filenames: A:[54]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[55]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-4.308793068,0.0905816555,1
47,65,-0.2321126461,0.6559656858,1
47,97,1.022901297,0.9810379744,1
47,129,0.1661641896,0.6853123903,1
47,161,-0.7627221346,0.434279263,1
47,193,-1.749771595,0.08818724751,1
47,225,-1.279566526,1.012704968,1
47,257,0.1935220361,-0.5032746196,1
47,289,0.9498138428,-1.194095612,1
47,321,0.6028237343,-2.372015476,1
47,353,-0.2684590816,-1.744971514,1
47,385,-0.8451418877,-0.3231256604,1
47,417,-0.3112596869,1.074783564,1
47,449,-0.3207643628,2.630074978,1
47,481,-0.8348995447,1.945329785,1
47,513,0.4182622433,0.6633405089,1
47,545,0.2494117618,-0.0637281239,1
47,577,-0.8775633574,0.5625440478,1
47,609,-1.04825449,0.6893854141,1
47,641,-1.05442214,1.341961384,1
47,673,-2.123082161,2.899616003,1
47,705,-1.750473738,2.406960249,1
47,737,-2.100312471,0.9833288193,1
47,769,-0.9230027795,0.4645013809,1
47,801,-0.1816042811,0.443172127,1
47,833,-0.834725976,-0.3104732335,1
47,865,-1.197901845,-0.4807201624,1
47,897,-0.816341877,-0.8296073675,1
47,929,-0.5419740677,-0.7444989681,1
47,961,-0.5666511059,0.2471132278,1
47,993,-1.469602704,1.154382229,1
47,1025,0.3410897255,0.7947874069,1
47,1057,1.031064749,1.191866398,1
47,1089,-0.317927897,-0.1442780495,1
47,1121,-1.668128967,-0.05238753557,1
47,1153,-2.662553787,-1.011607289,1
47,1185,-0.8449440002,-0.0625923872,1
47,1217,1.077116728,0.656226635,1
47,1249,0.3707660735,0.5952823162,1
47,1281,-0.3313394785,0.3577392101,1
47,1313,-1.255993605,0.1051158905,1
47,1345,-1.061583996,0.7491323948,1
47,1377,-1.236260533,-1.377028346,1
47,1409,1.261668921,-0.6522247791,1
47,1441,2.525402784,2.827222824,1
47,1473,-0.1395301223,1.878155589,1
47,1505,-1.105759621,2.221367836,1
47,1537,-1.296482325,1.196401477,1
47,1569,-0.8029022217,-0.5472465754,1
47,1601,-0.3577299714,-0.1832710803,1
47,1633,-0.4613509178,-0.3630316854,1
47,1665,-0.4804412127,-0.644774437,1
47,1697,-0.02939403057,-0.9195444584,1
47,1729,0.1177493334,-0.9759329557,1
47,1761,-0.4765868187,-0.1494785994,1
47,1793,-1.088318944,1.138606548,1
47,1825,-0.9402915239,1.947788954,1
47,1857,-0.8671855927,1.328695059,1
47,1889,-0.2524735928,-0.8821730614,1
47,1921,-0.04233026505,-0.5591401458,1
47,1953,-0.3624293804,-0.3638651967,1
47,1985,-0.1364068836,-0.3746524453,1
47,2017,0.3415179551,-0.1573498249,1
79,33,-0.2326226234,0.2390102148,1
79,65,-0.2108404636,0.4266313314,1
79,97,0.0519836247,0.6586085558,1
79,129,-0.7294074893,0.1934874058,1
79,161,-0.5631861687,-0.8135873079,1
79,193,-0.5718554258,-1.093564034,1
79,225,-0.2440315485,-0.4273847938,1
79,257,-0.0501459837,0.05809987336,1
79,289,-0.1102663279,-0.5917154551,1
79,321,0.02149713039,-1.720071912,1
79,353,0.6287806034,-1.988110185,1
79,385,0.2882655561,-0.5997738838,1
79,417,-0.3348183334,-0.9887917042,1
79,449,-0.4667115808,-0.3799924254,1
79,481,-1.593284369,0.4683713317,1
79,513,-1.149730444,-0.007452487946,1
79,545,-0.5367484093,0.1111427546,1
79,577,-0.7494534254,0.5984848142,1
79,609,-0.8515675664,1.713851929,1
79,641,-1.043499947,2.095211029,1
79,673,-1.402687311,0.5889310837,1
79,705,-1.811645508,-1.157352448,1
79,737,-2.535767555,-0.326944828,1
79,769,-2.194045544,5.57172823,1
79,801,17.39998627,-0.8945134878,1
79,833,-0.5213872194,-0.6303285956,1
79,865,0.07167857885,-0.04009789228,1
79,897,0.8370488882,0.3129120469,1
79,929,0.05828851461,0.3090459108,1
79,961,-1.022604465,0.6489844918,1
79,993,-1.55045557,2.984775543,1
79,1025,-1.243470192,2.293297291,1
79,1057,-1.397800803,2.846223116,1
79,1089,-0.1474959552,0.3880235553,1
79,1121,-0.1768212318,0.1294350028,1
79,1153,0.1185421348,0.7116373181,1
79,1185,1.522355437,1.365678787,1
79,1217,2.026483536,0.9988445044,1
79,1249,0.3182625175,-0.5637928843,1
79,1281,0.2607860267,-0.119240731,1
79,1313,0.1864811778,0.2542448044,1
79,1345,0.1574987173,0.4410162866,1
79,1377,0.1500038505,-0.03924736381,1
79,1409,1.328799605,0.7276061773,1
79,1441,1.481149673,1.317908645,1
79,1473,0.4069626033,1.374363303,1
79,1505,0.0726197958,1.612984896,1
79,1537,-0.1331386566,0.870298624,1
79,1569,-0.1967367828,-0.01223367453,1
79,1601,0.1479274631,-0.03053587675,1
79,1633,-0.2525079846,-0.9157273769,1
