PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 43, filenames: A:[43]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[44]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,1.200555325,0.1174316406,1
47,65,-0.5609536171,1.255989552,1
47,97,-1.556260109,1.301258564,1
47,129,-0.5985393524,1.891583443,1
47,161,-0.5457832813,3.048657894,1
47,193,-0.9819657803,0.653550148,1
47,225,-0.7899250388,0.2776743174,1
47,257,-1.161803007,0.0154364109,1
47,289,-1.53532052,0.8132377267,1
47,321,-1.732381344,2.746414423,1
47,353,-0.4108746052,2.217369556,1
47,385,-0.4134409428,3.081374168,1
47,417,-1.327819824,4.288415909,1
47,449,-1.870989084,2.091112852,1
47,481,0.1660782099,1.889867783,1
47,513,0.9265272617,0.711520195,1
47,545,-1.234543562,0.8554427624,1
47,577,-1.323738933,-0.2578595877,1
47,609,-1.3171556,-0.1735284925,1
47,641,-0.3592866659,-0.9102113247,1
47,673,-0.1151554585,-0.8749319315,1
47,705,-0.2314242721,-0.07088536024,1
47,737,-0.7060417533,0.6730334759,1
47,769,-0.4880188704,1.404288054,1
47,801,-0.4476801753,1.99687767,1
47,833,-0.2536977232,1.766218662,1
47,865,-0.5045084953,3.683856487,1
47,897,0.1070922613,3.160035133,1
47,929,1.218598843,1.44165194,1
47,961,0.5229988098,1.283691168,1
47,993,-0.1012825966,2.312672615,1
47,1025,0.8052735329,0.5558123589,1
47,1057,0.4222657681,0.4211922288,1
47,1089,0.3399922848,0.5536967516,1
47,1121,0.08512496948,0.4482910037,1
47,1153,-0.3660671711,1.541281223,1
47,1185,0.3691468239,1.125604391,1
47,1217,1.309131265,-0.6397880912,1
47,1249,1.1629529,-1.288033009,1
47,1281,0.6511456966,-0.4580022097,1
47,1313,0.7217442989,-0.8138887882,1
47,1345,2.898481607,-1.951570988,1
47,1377,0.9977697134,-0.7539949417,1
47,1409,0.09719242901,-2.114509106,1
