PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 26, filenames: A:[26]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[27]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,-0.8516856432,-0.01003837585,1
47,65,-0.9831709862,-0.2975391448,1
47,97,0.6686849594,0.6634693146,1
47,129,2.202101231,0.3551807404,1
47,161,1.278383136,-0.7003587484,1
47,193,0.01268863678,-2.309008837,1
47,225,-0.4118905663,-1.854562998,1
47,257,-0.4885556996,-0.4135463834,1
47,289,0.01658162475,-0.5801818967,1
47,321,0.0569704175,-0.7704980373,1
47,353,-6.123971939,-1.041179299,1
47,385,-2.200699329,0.1109502316,1
47,417,-0.9268176556,-0.2101812363,1
47,449,-0.9857779741,1.275978088,1
47,481,-1.41898644,3.110041618,1
47,513,-0.3682202101,2.019863605,1
47,545,0.2583230436,2.870254517,1
47,577,0.7782494426,-1.573504448,1
47,609,2.230028152,-3.097898483,1
47,641,2.567365646,-2.203374147,1
47,673,1.995124102,-0.005263090134,1
47,705,1.34425199,1.646505356,1
47,737,0.3013267517,1.607159138,1
47,769,0.1485323906,1.418257356,1
47,801,-0.3704997897,0.484675169,1
47,833,0.5834639072,0.446806848,1
47,865,0.3456734419,0.7565981746,1
47,897,-0.9454857111,0.0278621912,1
47,929,-0.6275244951,-0.8890668154,1
47,961,-0.9297260046,-0.5379942656,1
47,993,-0.8264638186,0.4220936298,1
47,1025,-0.7358208895,0.8737665415,1
47,1057,0.7476112843,-0.6793497801,1
47,1089,2.837377548,-1.761296511,1
47,1121,4.380092144,-1.272632122,1
47,1153,3.513284683,-1.227760792,1
47,1185,0.9998984337,-0.256349802,1
47,1217,2.76077652,-0.2049407959,1
47,1249,3.461071491,1.793995738,1
47,1281,2.243261576,2.169199228,1
47,1313,5.888147354,-10.97401714,1
47,1345,2.296161413,-2.002600908,1
47,1377,2.551344156,-1.757944465,1
47,1409,2.608084679,-1.106851459,1
47,1441,1.299309254,-0.2091807723,1
47,1473,1.535302997,0.2655886412,1
47,1505,1.33656621,0.6488916874,1
47,1537,1.674573421,-0.7622814178,1
47,1569,1.927256584,0.06024992466,1
47,1601,2.724254608,-0.3407857418,1
47,1633,1.489473343,1.533820868,1
47,1665,1.098142982,1.654363155,1
47,1697,1.583695889,0.4812599421,1
47,1729,-0.1338107586,-0.1809554994,1
47,1761,-0.9464154243,-0.0225354135,1
47,1793,-0.05432969332,0.7021814585,1
47,1825,0.233266592,0.5233407617,1
47,1857,0.7331145406,-0.7836709619,1
47,1889,1.241987824,-0.2810570002,1
47,1921,0.7632686496,-0.5474983454,1
47,1953,-0.2265909612,-0.2438212484,1
47,1985,0.02003723383,0.1431652457,1
47,2017,-0.6652169228,-0.1541367769,1
79,33,-0.2065048218,1.7988379,1
79,65,-3.359148502,-0.1358221769,1
79,97,-2.1365695,-0.2840282023,1
79,129,0.1591128111,0.08691737056,1
79,161,0.3410113454,0.6668199301,1
79,193,-0.02556312084,0.04034033418,1
79,225,-0.0698492676,0.7466043234,1
79,257,-0.3413713872,0.5610093474,1
79,289,0.1607246697,0.7159131765,1
79,321,0.8255724311,0.4081718624,1
79,353,0.6715309024,-0.08858430386,1
79,385,0.1862797439,-0.1573450565,1
79,417,0.1427897811,0.6312153935,1
79,449,0.7392324209,1.703404665,1
79,481,-0.4665615261,1.563042164,1
79,513,-0.1235669255,0.6413288116,1
79,545,0.6805921793,1.033399343,1
79,577,1.123509288,-1.589060187,1
79,609,2.737434626,-2.372157812,1
79,641,1.879883647,-0.5974726677,1
79,673,1.71035099,0.4809267521,1
79,705,2.051886559,1.142481565,1
79,737,1.69133687,2.06794405,1
79,769,0.6525134444,1.312103271,1
79,801,0.2894232869,1.096511006,1
79,833,0.3874575496,0.8576430678,1
79,865,-0.4147808552,1.128388882,1
79,897,-0.4874312282,1.206259966,1
79,929,-0.1284021139,1.795709372,1
79,961,0.2759339511,0.5638491511,1
79,993,0.2799160779,-0.09486961365,1
79,1025,0.04763379693,-0.0425651297,1
79,1057,0.5515460968,-0.6354880333,1
79,1089,1.146863222,-0.675863266,1
79,1121,2.210696697,0.3598781228,1
79,1153,2.856920958,-0.2189558744,1
79,1185,2.714606524,-0.6296705008,1
79,1217,1.627236605,0.7381893396,1
79,1249,2.857770681,0.6620046496,1
79,1281,2.262989521,0.7245247364,1
79,1313,2.246740341,-0.3660148382,1
79,1345,1.900862694,-1.027730107,1
79,1377,0.7094135284,-0.4594976008,1
79,1409,1.333720922,0.4305547476,1
79,1441,1.98724103,0.594229579,1
79,1473,1.866648912,0.6543331146,1
79,1505,-0.6089920998,0.8730168939,1
79,1537,1.693869352,0.8515663743,1
79,1569,2.183518887,0.4959841371,1
79,1601,2.593966007,0.3597340584,1
79,1633,1.663489103,0.1643580198,1
79,1665,1.373129845,-0.3304079771,1
79,1697,1.639971614,0.4680980444,1
79,1729,-0.2967834473,0.6095992327,1
79,1761,-0.1102524996,1.047773123,1
79,1793,-0.117037788,0.5780128241,1
79,1825,-0.2900037766,0.5746974349,1
79,1857,0.0755687058,0.2823089957,1
79,1889,0.5899266005,0.09693588316,1
79,1921,-0.06839767098,0.3612730801,1
79,1953,-0.4928249121,0.1227971613,1
