PIVlab, ASCII chart output - 07-Feb-2024
FRAME: 24, filenames: A:[24]MAX_TimeSrs026_TgUtrmcherry_Control.avi & B:[25]MAX_TimeSrs026_TgUtrmcherry_Control.avi, conversion factor xy (px -> m): 1, conversion factor uv (px/frame -> m/s): 1
x [px],y [px],u [px/frame],v [px/frame],Vector type [-]
47,33,3.045197487,-0.2525792122,1
47,65,1.685887814,0.732403636,1
47,97,0.4344564676,0.7674398422,1
47,129,-0.06011143327,2.617125273,1
47,161,-0.01267635822,2.244757175,1
47,193,0.1310810447,1.202235937,1
47,225,0.3340640664,1.157734275,1
47,257,0.4169660807,0.3087003231,1
47,289,0.1587781608,-0.566996932,1
47,321,0.01463729143,-0.4470258951,1
47,353,1.274703503,0.3896647692,1
47,385,0.2683487535,2.238240004,1
47,417,0.6312839985,2.817743778,1
47,449,0.9874851108,0.6006349921,1
47,481,1.221154213,0.9309899211,1
47,513,1.91700983,1.550232172,1
47,545,2.881461382,1.182181716,1
47,577,1.170178175,-0.7619433403,1
47,609,0.5034208298,0.7463502884,1
47,641,0.394125104,0.6875920892,1
47,673,-0.03700429201,0.1974813342,1
47,705,-1.723607779,0.02080786228,1
47,737,-1.779647112,0.04118871689,1
47,769,-2.36519742,-0.05740785599,1
47,801,-1.421790361,-1.154675961,1
47,833,-0.2836052775,-0.6363717914,1
47,865,0.7720889449,0.1462427974,1
47,897,0.4489992857,0.2073894739,1
47,929,-2.677801132,0.1470765471,1
47,961,-2.816027403,-0.2215107679,1
47,993,-1.632539988,0.1710033417,1
47,1025,-0.3926733136,1.461926699,1
47,1057,-0.07100892067,1.593135595,1
47,1089,1.738342762,1.879589081,1
47,1121,1.525609732,-0.03354084492,1
47,1153,1.491941214,-1.139034152,1
47,1185,1.849603653,-1.738069773,1
47,1217,1.468000054,-0.956658721,1
47,1249,0.9191163778,0.3465130329,1
47,1281,-0.694794178,2.288372993,1
47,1313,0.7970497608,14.65274048,1
47,1345,0.2068532705,0.3100774288,1
47,1377,1.862543344,1.748612881,1
47,1409,-0.1229759455,1.17489481,1
47,1441,1.733551145,0.6705268621,1
47,1473,4.276897907,-0.2083138525,1
47,1505,4.814963341,-0.4438518584,1
47,1537,4.961080551,-0.5549001098,1
47,1569,4.608363152,-0.1300644875,1
47,1601,3.382174253,-1.396497965,1
